Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Moa HJELMER,1498.6422314932274,1,2015,SWE,19-Jun-90
Yujia TAO,1498.609218504455,2,2015,CHN,16-Feb-87
Véronique MANG,1498.5921750060352,5,2015,FRA,15-Dec-84
Whitney TIE,1498.5811386739792,1,2015,FRA,7-Apr-99
Valentina MEREDOVA,1498.5163469810022,1,2015,TKM,29-Sep-84
Tiffany TOWNSEND,1498.4624899682344,3,2015,USA,14-Jun-89
Mikele BARBER,1498.4568429246433,12,2016,USA,4-Oct-80
Aziza SBAITY,1498.4380038473064,1,2015,LBN,17-Nov-91
Adriana ALVES,1498.411102158323,1,2015,ANG,13-Sep-95
Leya BUCHANAN,1498.3958473498915,1,2017,CAN,17-Aug-96
Verena SAILER,1498.3852679270628,14,2015,GER,16-Oct-85
Manqi GE,1498.3749483974198,2,2019,CHN,13-Oct-97
Sally PEARSON,1498.3531774596095,1,2017,AUS,19-Sep-86
Jessica YOUNG-WARREN,1498.333127981719,4,2015,USA,6-Apr-87
Rebekka HAASE,1498.0141934901658,2,2016,GER,2-Jan-93
Sarah ATCHO,1497.9923949608649,1,2019,SUI,1-Jun-95
Nigina SHARIPOVA,1497.9889459002875,1,2016,UZB,10-Aug-95
Nediam VARGAS,1497.9738473039856,1,2015,VEN,5-Sep-94
Qiqi YUAN,1497.9507048967394,1,2016,CHN,26-Oct-95
Alyssa CONLEY,1497.9411948860375,1,2016,RSA,27-Apr-91
Evelin RIVERA,1497.9272109298013,1,2016,COL,3-Dec-97
Lidiane LOPES,1497.8616116064488,1,2015,CPV,1-Sep-94
Jodie WILLIAMS,1497.84184858042,3,2015,GBR,28-Sep-93
Lihen JONAS,1497.7926919272554,1,2015,FSM,22-Oct-98
Marika POPOWICZ-DRAPAŁA,1497.7819568232167,1,2016,POL,28-Apr-88
Regine Kate TUGADE,1497.7740217436371,1,2015,GUM,28-Jan-98
Kayla WHITE,1497.7376759512958,1,2019,USA,24-Sep-96
Marléne MEVONG MBA,1497.698519869588,1,2015,GEQ,26-Apr-90
Madiea GHAFOOR,1497.6871474249112,1,2016,NED,9-Sep-92
Orlann OMBISSA-DZANGUE,1497.6583275560788,4,2019,FRA,26-May-91
Aaliyah BROWN,1497.6331265227564,1,2017,USA,6-Jan-95
Gloria ASUMNU,1497.602851314774,15,2016,USA,22-May-85
Jura LEVY,1497.504060271634,10,2018,JAM,4-Nov-90
Marisol Narcisa LANDÁZURI,1497.338906682905,4,2017,ECU,20-Aug-92
Brenessa THOMPSON,1497.1835309283304,1,2016,GUY,22-Jul-96
Hrystyna STUY,1497.1637628718422,1,2016,UKR,3-Feb-88
Ruddy ZANG MILAMA,1497.0715167617275,8,2016,GAB,6-Jun-87
Simone FACEY,1497.0462171220388,11,2017,JAM,7-May-85
Iman Essa JASIM,1497.0216627683253,1,2016,BRN,9-Jul-97
Franciela KRASUCKI,1497.0097222587387,3,2016,BRA,26-Apr-88
Rima KASHAFUTDINOVA,1496.9991683212334,1,2016,KAZ,24-Jul-95
Shashalee FORBES,1496.931553137847,2,2019,JAM,10-May-96
Tahesia HARRIGAN-SCOTT,1496.7798404434698,8,2016,IVB,15-Feb-82
Maja MIHALINEC,1496.7276389109047,3,2019,SLO,17-Dec-89
Ramona PAPAIOANNOU,1496.6044564020353,3,2016,CYP,15-Jun-89
Floriane GNAFOUA,1496.5678561322302,1,2017,FRA,30-Jan-96
Kimberly HYACINTHE,1496.468801098344,2,2016,CAN,28-Mar-89
Irene SIRAGUSA,1496.22339834641,1,2017,ITA,23-Jun-93
Raven CLAY,1496.170458124533,1,2017,USA,5-Oct-90
Orphée NEOLA,1496.1148508645144,1,2017,FRA,1-Feb-91
Rechelle MEADE,1496.0761651550815,1,2017,AIA,23-Jan-97
Zaidatul Husniah ZULKIFLI,1496.0451267180529,1,2016,MAS,20-Aug-93
Barbara PIERRE,1495.9816161914946,11,2017,USA,28-Apr-87
Mazoon AL ALAWI,1495.9509503228614,1,2016,OMA,14-Nov-97
Sunayna WAHI,1495.923520116916,1,2016,SUR,14-Aug-90
Marije VAN HUNENSTIJN,1495.9225353509287,1,2019,NED,2-Mar-95
Anna BONGIORNI,1495.903000767205,1,2019,ITA,15-Sep-93
Schillonie CALVERT-POWELL,1495.8973310587949,20,2017,JAM,27-Jul-88
Sisilia SEAVULA,1495.8292523142845,1,2016,FIJ,15-Nov-95
Louise BLOOR,1495.8224883439736,3,2016,GBR,21-Sep-85
Melissa BREEN,1495.6448292908162,4,2016,AUS,17-Sep-90
Deajah STEVENS,1495.409543173544,2,2017,USA,19-May-95
Shania COLLINS,1495.3168772861409,1,2019,USA,14-Nov-96
Jeneba TARMOH,1495.072257771303,15,2018,USA,27-Sep-89
Javianne OLIVER,1494.9145448414538,1,2018,USA,26-Dec-94
Hafsatu KAMARA,1494.5591579256889,2,2016,SLE,7-Dec-91
Hajar AL KHALDI,1494.0321817069544,2,2018,BRN,17-Mar-95
Janet AMPONSAH,1494.0159638929122,1,2018,GHA,12-Apr-93
Hanna Maari LATVALA,1493.8443785385134,2,2019,FIN,30-Oct-87
Marie-Charlotte GASTAUD,1493.8362424466147,1,2017,MON,30-Nov-99
Carolle ZAHI,1493.7711839820133,4,2019,CIV,12-Jun-94
Yelena RYABOVA,1493.7023404492206,1,2017,TKM,3-Nov-90
Rosângela SANTOS,1493.4398720935233,18,2019,BRA,20-Dec-90
Hereiti BERNARDINO,1493.3981601723556,2,2017,PYF,21-May-93
Irene EKELUND,1493.3740019820493,2,2018,SWE,8-Mar-97
Christania WILLIAMS,1493.269346916748,14,2017,JAM,17-Oct-94
Naomi SEDNEY,1493.0788347367952,3,2018,NED,17-Dec-94
Phil HEALY,1493.0524920040348,1,2018,IRL,19-Nov-94
Ashleigh NELSON,1493.0449118547049,7,2018,GBR,20-Feb-91
Natasha MORRISON,1492.7833436034248,11,2019,JAM,17-Nov-92
Tebogo MAMATHU,1492.7356300197853,1,2019,RSA,27-May-95
Ezinne OKPARAEBO,1492.4815185288007,24,2018,NOR,3-Mar-88
Kimberlyn DUNCAN,1492.4324382511431,2,2018,USA,2-Aug-91
Ajla DEL PONTE,1492.3435840750299,2,2019,SUI,15-Jul-96
Srabani NANDA,1492.1373485872127,1,2019,IND,7-May-91
Marcelle Cecilia BOUELE BONDO,1492.1103144104266,2,2017,CGO,7-Jan-93
Kristal AWUAH,1491.9409503628926,2,2019,GBR,7-Aug-99
Kimbely BAPTISTE,1491.923994460979,1,2019,GBR,27-Dec-92
Ewa SWOBODA,1491.4163915758832,8,2019,POL,26-Jul-97
Imani LANSIQUOT,1490.570267994538,5,2019,GBR,17-Dec-97
Charlotte WINGFIELD,1490.325457701862,2,2017,MLT,30-Nov-94
Natalliah WHYTE,1490.0226604774475,1,2019,JAM,9-Aug-97
Patricia TAEA,1489.831724938003,5,2017,COK,25-May-93
Ashley HENDERSON,1489.4525668218698,1,2019,USA,4-Dec-95
Mikiah BRISCO,1489.4350381829272,1,2019,USA,14-Jul-96
Ángela Gabriela TENORIO,1489.258802058362,8,2019,ECU,27-Jan-96
Cornelia HALBHEER,1488.9058179279698,1,2019,SUI,16-Aug-92
Inna EFTIMOVA,1488.3018365941998,2,2019,BUL,19-Jun-88
Lorène Dorcas BAZOLO,1488.033379059811,3,2019,CGO,4-May-83
Khalifa ST. FORT,1487.9491928077146,3,2018,TTO,13-Feb-98
Jamile SAMUEL,1487.9042230081304,6,2019,NED,24-Apr-92
Crystal EMMANUEL,1487.8984528203277,9,2019,CAN,27-Nov-91
Zoe HOBBS,1487.8837094853388,1,2019,NZL,11-Sep-97
Carina HORN,1487.5058476599866,18,2018,RSA,9-Mar-89
Yongli WEI,1487.1712446981433,13,2019,CHN,11-Oct-91
Kaylin WHITNEY,1487.0486144988347,3,2018,USA,9-Mar-98
Olga SAFRONOVA,1486.091191917901,6,2019,KAZ,5-Nov-91
Asha PHILIP,1485.9877263888666,21,2019,GBR,25-Oct-90
Andrea PURICA,1485.1391461259527,3,2019,VEN,21-Nov-95
Vitoria Cristina ROSA,1484.9896638266105,4,2019,BRA,12-Jan-96
Bianca WILLIAMS,1484.366817171694,6,2019,GBR,18-Dec-93
Rachel MILLER,1484.2726268415054,2,2019,GBR,29-Jan-90
Sarswati CHAUDHARY,1483.3253112524212,1,2019,NEP,12-Feb-97
Charlotte AFRIAT,1483.2102150828982,1,2019,MON,17-Oct-02
Hellen MAKUMBA,1482.650083103531,1,2019,ZAM,16-May-96
Dutee CHAND,1482.34121287056,3,2019,IND,3-Feb-96
Gina LÜCKENKEMPER,1481.7720032087173,13,2019,GER,21-Nov-96
Salomé KORA,1480.5111500418907,4,2019,SUI,8-Jun-94
Im Lan LOI,1478.4815948067799,2,2019,MAC,6-Feb-98
Gorete SEMEDO,1477.5653724763963,2,2019,STP,5-Oct-96
Zarinae SAPONG,1477.1198709506984,2,2019,NMI,27-Jan-98
