Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Julian FORTE,1504.6501874380729,11,2017,JAM,7-Jan-93
Nethaneel MITCHELL-BLAKE,1504.2631645636584,1,2017,GBR,2-Apr-94
Rondel SORRILLO,1503.2690488835078,4,2016,TTO,21-Jan-86
Ryan SHIELDS,1502.443023266805,1,2017,JAM,12-May-83
Emre Zafer BARNES,1502.1114354037238,2,2017,TUR,7-Nov-88
Steve MULLINGS,1502.098832456339,2,2011,JAM,29-Nov-82
Seye OGUNLEWE,1502.0460965973955,1,2016,NGR,30-Aug-91
James DASAOLU,1501.8995335054196,23,2017,GBR,5-Sep-87
Anaso JOBODWANA,1501.4046691773538,2,2013,RSA,30-Jul-92
Rakieem SALAAM,1501.3799421980686,5,2013,USA,5-Apr-90
Joel FEARON,1500.9712286516497,3,2016,GBR,11-Oct-88
Jeff DEMPS,1500.8400172741747,1,2013,USA,8-Jan-90
Dentarius LOCKE,1500.7929411008065,3,2016,USA,12-Dec-89
Kei TAKASE,1500.4951454846523,1,2015,JPN,25-Nov-88
Michael FRATER,1500.4289294435075,21,2016,JAM,6-Oct-82
Walter DIX,1500.361338533776,8,2013,USA,31-Jan-86
Lerone CLARKE,1500.3416904288601,10,2012,JAM,7-Jul-81
Derrick ATKINS,1500.2460740187662,4,2013,BAH,5-Jan-84
Amr Ibrahim Mostafa SEOUD,1500.1024090663077,1,2012,EGY,10-Jun-86
Ngonidzashe MAKUSHA,1500.0945395845702,2,2011,ZIM,11-Mar-87
Adam HARRIS,1500.0068322354994,1,2013,GUY,21-Jul-87
Wallace SPEARMON,1499.9833478319674,2,2010,USA,24-Dec-84
Sam EFFAH,1499.947343217417,1,2013,CAN,29-Dec-88
Yancarlos MARTÍNEZ,1499.921064501496,1,2015,DOM,8-Jul-92
Dariusz KUĆ,1499.9185072521527,3,2012,POL,24-Apr-86
Remaldo ROSE,1499.9137108375473,1,2011,JAM,18-Nov-87
Jason SMYTH,1499.8728227194142,1,2011,IRL,4-Jul-87
Andrew FISHER,1499.8598145194003,4,2017,JAM,15-Dec-91
Nick SMITH,1499.8597017413317,1,2010,GBR,6-Dec-82
Carlos Rafael JORGE,1499.8594094912303,1,2011,DOM,24-Sep-86
Omar Jouma Bilal AL SALFA,1499.8509857603326,1,2010,UAE,15-Oct-89
Shawn CRAWFORD,1499.8507375844981,1,2010,USA,14-Jan-78
Brian DZINGAI,1499.8402452411715,1,2010,ZIM,29-Apr-81
Leroy DIXON,1499.833609058377,2,2010,USA,20-Jun-83
Sven KNIPPHALS,1499.8287219142612,1,2015,GER,20-Sep-85
Dexter LEE,1499.8001710462802,1,2010,JAM,18-Jan-91
Brendan CHRISTIAN,1499.7856525675393,1,2010,ANT,11-Dec-83
Reto Amaru SCHENKEL,1499.7745983228856,2,2011,SUI,28-Apr-88
Roberto DONATI,1499.7480575999998,1,2010,ITA,15-Mar-83
Joshua ROSS,1499.7202726026617,1,2013,AUS,9-Feb-81
Simone COLLIO,1499.70504929988,2,2010,ITA,27-Dec-79
Aaron ARMSTRONG,1499.6978280371213,2,2011,TTO,14-Oct-77
Yahya Hassan HABEEB,1499.6876761559502,1,2010,KSA,2-Apr-86
Kimmari ROACH,1499.6870833213543,3,2013,JAM,17-Apr-89
Tony DARKWAH,1499.6858327631626,1,2010,SWE,15-Jun-86
Tyron AKINS,1499.680551783176,1,2010,USA,6-Jan-86
Junior EJEHU,1499.6784868625236,1,2010,GBR,1-Feb-91
Francis OBIKWELU,1499.6743211828616,1,2011,POR,22-Nov-78
Philip Bjørnå BERNTSEN,1499.672795064242,1,2010,NOR,13-Dec-89
Alexander NORDKVIST,1499.6714688950747,1,2010,SWE,15-Jun-90
J-Mee SAMUELS,1499.6538502074818,3,2011,USA,20-May-87
Felix GÖLTL,1499.652487718457,1,2011,GER,23-Mar-90
Ryan MOSELEY,1499.6485385699325,2,2010,AUT,8-Oct-82
Yi LAO,1499.6400773146456,1,2011,CHN,11-Oct-85
Ronalds ARAJS,1499.6278054169206,1,2011,LAT,29-Nov-87
Ronald POGNON,1499.6145257119892,2,2010,FRA,16-Nov-82
Joseph Obinna METU,1499.5788387332748,1,2012,NGR,12-Jul-88
Alvaro GOMEZ,1499.5755807841297,1,2011,COL,21-Feb-89
Shinji TAKAHIRA,1499.4892224213313,1,2011,JPN,18-Jul-84
Rytis SAKALAUSKAS,1499.4845280829802,2,2012,LTU,27-Jun-87
Aziz ZAKARI,1499.472632666525,1,2011,GHA,2-Sep-76
Dwain CHAMBERS,1499.4654059220393,8,2014,GBR,5-Apr-78
Tremayne GILLING,1499.460384691005,2,2010,GBR,27-Jul-90
Abdourahim HAROUN,1499.457150013352,1,2011,CHA,12-Apr-92
Mario FORSYTHE,1499.454924985037,9,2012,JAM,30-Oct-85
Rikki FIFTON,1499.4474685261462,1,2011,GBR,17-Jun-85
Cordero GRAY,1499.434357361888,1,2013,USA,9-May-89
Chi Ho TSUI,1499.4272244653766,1,2011,HKG,17-Feb-90
Ryan BAILEY,1499.4261063598387,18,2015,USA,13-Apr-89
Ivory WILLIAMS,1499.4257163586803,2,2011,USA,2-May-85
Geronimo GOELOE,1499.4110248600036,1,2011,ARU,18-Nov-81
Gerald PHIRI,1499.4046260078715,11,2016,ZAM,6-Oct-88
Keiron ROGERS,1499.4020827078812,1,2011,AIA,8-Sep-88
Peter EMELIEZE,1499.40040590029,2,2012,NGR,19-Apr-88
Rae Monzavous EDWARDS,1499.3871079780206,6,2011,USA,7-May-81
Ainsley WAUGH,1499.3751131980584,2,2012,JAM,17-Sep-81
Nilson Andre DE OLIVEIRA,1499.3702819841724,2,2012,BRA,30-Jan-86
Christian MALCOLM,1499.3367876478828,2,2011,GBR,3-Jun-79
Miguel LOPEZ,1499.3145528549621,1,2012,PUR,9-Apr-90
Kenroy ANDERSON,1499.251100012953,1,2012,JAM,27-Jun-87
Masashi ERIGUCHI,1499.2472697097305,1,2012,JPN,17-Dec-88
Moudjib TOYB,1499.2298635328261,1,2011,COM,14-Oct-88
Nil DE OLIVEIRA,1499.2122215622726,1,2012,SWE,3-Sep-86
Tilak Ram THARU,1499.1973238261417,1,2011,NEP,10-Apr-93
Craig PICKERING,1499.1947772130984,3,2011,GBR,16-Oct-86
Fabio CERUTTI,1499.1879744737466,1,2012,ITA,26-Sep-85
Martin KELLER,1499.1795019850535,1,2013,GER,26-Sep-86
Ramone MCKENZIE,1499.1790344202295,1,2012,JAM,15-Nov-90
Mohd FADLIN,1499.1717083630388,1,2011,INA,28-Oct-89
Dmitriy ILYIN,1499.1640436612192,1,2011,KGZ,24-May-89
Michael TUMI,1499.1283136969523,1,2013,ITA,12-Feb-90
Samuel FRANCIS,1499.1248686091408,3,2013,QAT,27-Mar-87
Darvis PATTON,1499.1138936838097,6,2012,USA,4-Dec-77
Simeon WILLIAMSON,1499.0985615529903,1,2012,GBR,16-Jan-86
Martial MBANDJOCK,1499.0269330078083,6,2011,FRA,14-Oct-85
Terrell WILKS,1499.025860539723,1,2013,USA,30-Dec-89
Béranger BOSSÉ,1498.98896444487,1,2012,CAF,9-Mar-85
Paul Kim WILLIAMS,1498.9628318400573,1,2012,USA,5-Apr-86
Maurice MITCHELL,1498.9505900672416,2,2014,USA,22-Dec-89
Ángel David RODRÍGUEZ,1498.944408159523,4,2013,ESP,25-Apr-80
Travis PADGETT,1498.9402781329063,8,2012,USA,13-Dec-86
Isidro MONTOYA,1498.9067478948468,1,2012,COL,3-Nov-90
Marlon DEVONISH,1498.8480629565158,10,2012,GBR,1-Jun-76
Denis DIMITROV,1498.820860019864,1,2013,BUL,10-Feb-94
Clayton VAUGHN,1498.7368799816168,1,2015,USA,15-May-92
Marek NIIT,1498.7042817108809,2,2012,EST,9-Aug-87
Jason YOUNG,1498.6198104196646,1,2013,JAM,21-Mar-91
Andrew HINDS,1498.5917209319095,4,2013,BAR,25-Apr-84
Barakat AL HARTHI,1498.5877487403286,4,2016,OMA,15-Jun-88
Alonso EDWARD,1498.5474358322062,1,2014,PAN,8-Dec-89
Yasir Baalghytten AL NASHIRI,1498.5400016880271,1,2013,KSA,13-Dec-87
Fernando LUMAIN,1498.5381310310513,1,2012,INA,18-Oct-89
Ahmed AZNEEM,1498.5281478514312,1,2012,MDV,1989
Adam ZAVACKÝ,1498.518596782289,1,2013,SVK,27-Jun-88
Artur Bruno ROJAS DA SILVA,1498.5062730776572,1,2012,BOL,27-May-93
Gerard KOBEANE,1498.4807388204022,2,2012,BUR,24-Apr-88
Fabrice COIFFIC,1498.4743976289892,1,2012,MRI,25-Aug-84
Mosito LEHATA,1498.367148364651,1,2016,LES,8-Apr-89
Aleksandr BREDNEV,1498.3623037778796,1,2013,RUS,4-Feb-88
Innocent BOLOGO,1498.3362595328472,1,2013,BUR,5-Sep-89
Christopher BELCHER,1498.2712384374995,3,2017,USA,29-Jan-94
Jeremy BASCOM,1498.2438392627505,2,2013,GUY,15-Oct-83
Omar MCLEOD,1498.210379482636,1,2016,JAM,25-Apr-94
Jason ROGERS,1498.1253254361077,4,2013,SKN,31-Aug-91
Ramon GITTENS,1497.953429219885,10,2017,BAR,20-Jul-87
Lucas JAKUBCZYK,1497.8715273738703,1,2016,GER,28-Apr-85
Idrissa ADAM,1497.8709690066248,1,2013,CMR,28-Dec-84
. SAPWATURAHMAN,1497.8613466775696,1,2013,INA,13-May-94
Suwaibou SANNEH,1497.8119424458132,4,2013,GAM,10-Mar-90
Devilert Arsene KIMBEMBE,1497.8047311813561,2,2012,CGO,14-Sep-84
Alex QUIÑÓNEZ,1497.7991687264853,1,2013,ECU,11-Aug-89
Zhiqiang WU,1497.777893845825,1,2014,CHN,10-Apr-94
Ee Foo YEO GARY,1497.767687065119,2,2012,SGP,30-Aug-86
Calvin Kang LI LOONG,1497.71703757376,1,2013,SGP,16-Apr-90
Shernyl BURNS,1497.6663488480258,1,2013,MNT,11-Oct-91
Daniel TALBOT,1497.5657782063001,1,2014,GBR,1-May-91
Thando ROTO,1497.4542561428534,1,2017,RSA,26-Sep-95
Pascal MANCINI,1497.4376651410244,2,2014,SUI,18-Apr-89
Mark LEWIS-FRANCIS,1497.259661352794,9,2013,GBR,4-Sep-82
Yoshihide KIRYU,1497.2536991908737,4,2017,JPN,15-Dec-95
Justyn WARNER,1497.2472651561402,9,2015,CAN,28-Jun-87
Emmanuel CALLENDER,1497.123863878352,3,2017,TTO,10-May-84
Jaysuma SAIDY NDURE,1497.0619400577348,18,2014,NOR,1-Jul-84
Shavez HART,1497.0300928059646,2,2016,BAH,6-Sep-92
Levi Asher CADOGAN,1496.960244079326,2,2015,BAR,8-Nov-95
Jeffrey VANAN,1496.877094840088,1,2015,SUR,21-Dec-92
Joseph MILLAR,1496.8712977048845,1,2017,NZL,24-Sep-92
Jacques RIPARELLI,1496.8372837608126,1,2015,ITA,27-Mar-83
Calesio NEWMAN,1496.7178415780893,4,2015,USA,20-Aug-86
Trell KIMMONS,1496.6677441778604,27,2015,USA,13-Jul-85
Guy-Elphege ANOUMAN,1496.286910894004,1,2015,FRA,13-Jun-94
Emmanuel MATADI,1496.2579925297423,3,2017,LBR,15-Apr-91
Charles SILMON,1496.2513507387155,5,2015,USA,4-Jul-91
Justin WALKER,1496.230230111254,1,2015,USA,30-Nov-90
Andrew ROBERTSON,1496.1849001278406,2,2015,GBR,17-Dec-90
Joseph MORRIS,1496.1245318719068,1,2015,USA,4-Oct-89
Yazaldes NASCIMENTO,1495.9238851228204,1,2015,POR,17-Apr-86
Keith RICKS,1495.7982211356625,1,2015,USA,9-Oct-90
Sean SAFO-ANTWI,1495.577601677444,1,2016,GHA,31-Oct-90
Yendountien TIEBEKABE,1495.5607697535293,1,2015,TOG,18-Jan-91
Simon MAGAKWE,1495.5181674418636,6,2014,RSA,14-May-86
Jonathan QUARCOO,1495.31260759019,1,2016,NOR,13-Oct-96
Diondre BATSON,1494.7033578316216,3,2015,USA,13-Jul-92
Aska CAMBRIDGE,1494.4701141291785,5,2017,JPN,31-May-93
Ogho-Oghene EGWERO,1494.4112740507858,4,2016,NGR,26-Nov-88
Sean MCLEAN,1494.3502424219719,2,2016,USA,23-Mar-92
Ratu Banuve TABAKAUCORO,1494.146858234742,2,2015,FIJ,4-Sep-92
Emmanuel BIRON,1494.093972599343,2,2015,FRA,29-Jul-88
Mahamat Goubaye YOUSSOUF,1494.0300581054125,1,2015,CHA,27-Jun-98
Jahvid BEST,1493.9303784037438,1,2016,LCA,30-Jan-89
Youxue MO,1493.902827837478,1,2016,CHN,10-Feb-96
Boby YASPI,1493.8860447097345,1,2015,INA,28-Oct-87
Yunier PÉREZ,1493.8569084080073,3,2017,CUB,16-Feb-85
Mark ANDERSON,1493.6398022658723,1,2015,BIZ,16-Nov-91
Brandon CARNES,1493.5958118319763,1,2017,USA,6-Mar-95
Everton CLARKE,1492.9360478768667,1,2016,JAM,24-Dec-92
Brendon RODNEY,1492.8758701726194,1,2017,CAN,9-Apr-92
Harry ADAMS,1492.7392661694405,2,2015,USA,27-Nov-89
Zhenye XIE,1492.734045818294,5,2017,CHN,17-Aug-93
Holder Ocante DA SILVA,1492.662649232674,3,2015,GBS,22-Jan-88
Vitor Hugo DOS SANTOS,1492.5364754532277,1,2016,BRA,1-Feb-96
Mario BURKE,1492.4941028674339,1,2017,BAR,18-Mar-97
Hassan TAFTIAN,1491.9447906915188,6,2017,IRI,4-May-93
Jamial ROLLE,1491.9421051050526,1,2016,BAH,16-Apr-80
James ELLINGTON,1491.9405223064557,6,2016,GBR,6-Sep-85
Ján VOLKO,1491.750787270844,1,2017,SVK,2-Nov-96
Adrian GRIFFITH,1491.6718177308771,1,2016,BAH,11-Nov-84
Richard THOMPSON,1491.5003543669452,37,2016,TTO,7-Jun-85
Aziz OUHADI,1491.2147054465122,5,2016,MAR,24-Jul-84
Akeem HAYNES,1491.084306441816,2,2016,CAN,3-Nov-92
Ojie EDOBURUN,1491.0784200687244,3,2016,GBR,2-Jun-96
O'dain ROSE,1491.060883116274,2,2016,SWE,19-Jul-92
Jurgen THEMEN,1490.901491852372,3,2016,SUR,26-Oct-85
Gabriel MVUMVURE,1490.7973607121344,5,2016,ZIM,23-Feb-88
Keston BLEDMAN,1490.7816032698458,30,2017,TTO,8-Mar-88
Reza GHASEMI,1490.776585970908,4,2016,IRI,24-Jul-87
Abdul Hakim SANI BROWN,1490.764827581751,3,2017,JPN,6-Mar-99
Aaron BROWN,1490.6832013558833,8,2017,CAN,27-May-92
Peimeng ZHANG,1490.268584446812,7,2016,CHN,13-Mar-87
Mark Otieno ODHIAMBO,1489.7261462988208,1,2017,KEN,11-May-93
Federico CATTANEO,1489.6051537369951,1,2017,ITA,14-Jul-93
Austin HAMILTON,1489.1504263109177,1,2017,SWE,29-Jul-97
Gavin SMELLIE,1489.1051923098448,3,2017,CAN,26-Jun-86
Jin Wei Timothee YAP,1489.1033296345372,1,2016,SGP,5-Jan-94
Brijesh LAWRENCE,1489.0986041965712,2,2016,SKN,27-Dec-89
Sudirman HADI,1488.8459736611085,1,2016,INA,9-Mar-96
Mohammed ABUKHOUSA,1488.8211217734238,1,2016,PLE,30-Dec-92
Jarrion LAWSON,1488.806281158605,1,2017,USA,6-May-94
Warren FRASER,1488.777805880991,2,2017,BAH,8-Jul-91
Méba-Mickaël ZEZE,1488.6140940956323,1,2017,FRA,19-May-94
Adam GEMILI,1488.3245117890908,14,2017,GBR,6-Oct-93
Darrell WESH,1487.9627723882518,1,2016,HAI,21-Feb-92
David LIMA,1487.8497451409676,1,2017,POR,6-Sep-90
Wilfried KOFFI HUA,1487.4690024126169,5,2016,CIV,12-Oct-87
Senoj-Jay GIVANS,1487.4476301520529,1,2017,JAM,30-Dec-93
Antoine ADAMS,1487.3669493377652,6,2016,SKN,31-Aug-88
Rodman TELTULL,1486.8667250598119,2,2016,PLW,29-Jan-94
Cejhae GREENE,1485.924907021128,4,2017,ANT,6-Oct-95
Kemar HYMAN,1485.5205486412663,7,2016,CAY,11-Oct-89
Richard KILTY,1485.4093752054341,10,2017,GBR,2-Sep-89
Henrico BRUINTJIES,1484.778947429833,5,2017,RSA,16-Jul-93
Riste PANDEV,1483.7351336784486,2,2016,MKD,25-Jan-94
Solomon BOCKARIE,1483.6739238806426,3,2016,NED,18-May-87
Diego PALOMEQUE,1483.5439023930714,1,2017,COL,5-Dec-93
Kukyoung KIM,1483.510503327966,4,2017,KOR,19-Apr-91
Fakhri BIN ISMAIL,1483.4628285717513,2,2016,BRU,6-Mar-91
Jeremy DODSON,1483.3467712397867,1,2017,SAM,30-Aug-87
Ambdoul Karim RIFFAYN,1482.655472382019,1,2017,COM,2-Jun-92
Jean Tarcisius BATAMBOC,1482.4192093863478,1,2017,CMR,1-Oct-87
Beejay LEE,1482.3606656222669,2,2017,USA,5-Mar-93
Abdullah Abkar MOHAMMED,1481.586883509472,2,2017,KSA,1-Jan-97
Julian REUS,1481.1596652361281,6,2017,GER,29-Apr-88
Harry AIKINES-ARYEETEY,1480.7564863214525,17,2017,GBR,29-Aug-88
Churandy MARTINA,1480.699395008392,30,2017,AHO,3-Jul-84
Hassan SAAID,1469.9389896815196,3,2017,MDV,4-Mar-92
Kim COLLINS,1461.7723641027658,51,2017,SKN,5-Apr-76
Alex WILSON,1461.1386747765473,6,2017,SUI,19-Sep-90
