Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Annabelle Marie LASCAR,1496.3274514247928,1,2012,MRI,25-Apr-85
Irina MARACHEVA,1496.301450665008,1,2011,RUS,24-Sep-84
Gemma KERSEY,1496.209156488182,1,2012,GBR,6-Feb-92
Yekaterina KOSTETSKAYA,1496.1532302760963,1,2011,RUS,31-Dec-86
Shuyi LU,1496.1294598912095,1,2011,CHN,11-Nov-87
Amna BAKHIT,1496.0662784274255,1,2012,SUD,14-Nov-90
Maryam Yusuf JAMAL,1495.911095323796,2,2012,BRN,16-Sep-84
Truong Thanh HANG,1495.8140490031387,1,2011,VIE,1-May-86
Natoya GOULE,1495.624683314838,1,2013,JAM,30-Mar-91
Felismina CAVELA,1495.6093151100004,1,2012,ANG,24-Aug-92
Ingvill MÅKESTAD BOVIM,1495.4529517170104,3,2011,NOR,7-Aug-81
Zahra BOURAS,1495.433953469141,3,2011,ALG,13-Jan-87
Amy WEISSENBACH,1495.3627702334165,1,2012,USA,16-Jun-94
Tatyana VINOGRADOVA,1495.2666130196255,1,2013,RUS,9-Dec-88
Loren BLEAKEN,1495.2516247205826,1,2012,GBR,3-Sep-95
Zourha ALI,1494.7460219629545,1,2011,DJI,23-Nov-94
Laura CROWE,1494.2173215372163,1,2013,IRL,5-Sep-87
Elodie GUEGAN,1493.9584205906226,1,2012,FRA,19-Dec-85
Kaylee DODD,1493.5582623480395,1,2012,GBR,28-Dec-95
Jenny SIMPSON,1493.5513390344315,1,2012,USA,23-Aug-86
Haley NEMRA,1493.320185791267,1,2012,MHL,4-Oct-89
Elodie BOLLEE,1493.1218670619537,1,2013,FRA,20-Sep-84
Margarita MUKASHEVA,1492.941522197641,4,2013,KAZ,4-Jan-86
Justine FEDRONIC,1492.9149384853492,1,2013,FRA,11-May-91
Aicha FALL,1492.7088501031321,1,2012,MTN,6-May-93
Svetlana USOVICH,1492.5491849875502,2,2011,BLR,14-Oct-80
Eleni FILANDRA,1492.46167250585,2,2012,GRE,12-Jan-84
Clarisse MOH,1492.3949602767227,1,2013,FRA,6-Dec-86
Lea WALLACE,1492.05546362514,1,2013,USA,19-Dec-88
Cherono KOECH,1491.9270521055194,7,2013,KEN,8-Dec-92
Jing ZHAO,1491.311975932514,2,2013,CHN,9-Jul-88
Charlotte BEST,1491.3093756509288,2,2012,GBR,7-Mar-85
Lynsey SHARP,1490.9852483000043,5,2012,GBR,11-Jul-90
Tamsyn MANOU,1490.8745890287869,2,2012,AUS,20-Jul-78
Selina BÜCHEL,1490.7623364507033,1,2013,SUI,26-Jul-91
Aníta HINRÍKSDÓTTÍR,1490.7570048006037,1,2013,ISL,13-Jan-96
Marta MILANI,1490.7305515910507,2,2013,ITA,9-Mar-87
Jessica SMITH,1490.615183146242,3,2013,CAN,11-Oct-89
Elena POPESCU,1490.5415869174449,1,2012,MDA,6-Sep-89
Sarah ATTAR,1490.0853598349324,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1489.967077865611,1,2012,PAK,15-Apr-92
Amy ATKINSON,1489.9622088205692,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1489.9621731451323,1,2013,CAN,29-Dec-83
Olha LYAKHOVA,1489.8077484742657,1,2013,UKR,18-Mar-92
Chunyu WANG,1489.6576424184154,2,2013,CHN,17-Jan-95
Woroud SAWALHA,1489.5408379266769,1,2012,PLE,3-Nov-91
Tintu LUKKA,1489.4850037044866,7,2013,IND,26-Apr-89
Elena Mirela LAVRIC,1488.7244591576086,4,2013,ROU,17-Feb-91
Marine LE GUILLOUX,1488.530603445087,1,2013,FRA,14-Feb-86
Diane CUMMINS,1488.411195543947,2,2013,CAN,19-Jan-74
Merve AYDIN,1488.2512904840296,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1487.830687192553,9,2012,GBR,10-Feb-84
Geena GALL,1487.4490392215919,5,2012,USA,18-Jan-87
Neisha BERNARD-THOMAS,1486.8488674025116,6,2012,GRN,21-Jan-81
Rose-Anne GALLIGAN,1486.052572150576,2,2013,IRL,9-Dec-87
Marina POSPELOVA,1484.9633210823752,1,2013,RUS,23-Jul-90
Kelly HETHERINGTON,1484.4876818151765,3,2013,AUS,10-Mar-89
Emma JACKSON,1483.5076679246295,8,2013,GBR,7-Jun-88
Lenka MASNÁ,1483.074224085085,6,2013,CZE,22-Apr-85
Melissa BISHOP-NRIAGU,1483.008351176682,3,2013,CAN,5-Aug-88
Eglė BALČIŪNAITĖ,1481.7906418307834,4,2013,LTU,31-Oct-88
Winny CHEBET,1481.7395861419536,9,2013,KEN,20-Dec-90
Elisabeth Victorie MANDABA,1480.1145902525354,2,2013,CAF,7-Jun-89
Yvonne HAK,1478.8483992454746,8,2013,NED,30-Jun-86
