Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jeffrey JULMIS,1497.2706418866453,1,2012,HAI,30-Sep-87
Loic DESBONNES,1496.9761066693109,1,2015,FRA,26-Jul-91
Alexander JOHN,1496.833072139984,3,2012,GER,3-May-86
Héctor COTTO,1496.7232824855366,2,2012,PUR,25-Apr-84
Antwon HICKS,1496.54061266206,4,2013,USA,12-Mar-83
João Vitor DE OLIVEIRA,1496.5379870297375,2,2015,BRA,15-May-92
Ronald Roosevelt BENNETT,1496.2730778462314,1,2012,HON,11-Oct-86
Jeff PORTER,1496.236316491194,20,2015,USA,27-Nov-85
Ashton EATON,1496.2212535709023,3,2014,USA,21-Jan-88
David ILARIANI,1496.1811162520307,1,2012,GEO,20-Jan-81
Xavier LOMBARDO,1495.8832853148729,1,2013,FRA,6-May-83
James GLADMAN,1495.8697000813095,1,2013,GBR,3-Jun-93
Éder Antonio DE SOUZA,1495.858388359773,1,2015,BRA,15-Oct-86
Abdulaziz AL MANDEEL,1495.8090570891582,1,2014,KUW,22-May-89
Logan TAYLOR,1495.7266275231596,1,2015,USA,3-Apr-86
Jorge Armando MCFARLANE,1495.703895733439,1,2013,PER,20-Feb-88
Rayzamshah WAN SOFIAN,1495.6167170136143,1,2013,MAS,11-Jan-88
Omoghan OSAGHAE,1495.480790155749,7,2013,USA,18-May-88
Diadie CISSOKHO,1495.3833195993652,1,2015,FRA,13-Feb-94
Gregory SEDOC,1495.360457587618,3,2013,NED,16-Oct-81
Gianni FRANKIS,1494.747645654476,4,2013,GBR,16-Apr-88
Martin MAZÁČ,1494.4594086839093,3,2013,CZE,6-May-90
Greggmar SWIFT,1494.3320916964653,4,2015,BAR,16-Feb-91
Dongpeng SHI,1494.3120292262702,8,2013,CHN,6-Jan-84
Ahmad HAZER,1494.1900165363713,2,2012,LBN,4-Sep-89
David OMOREGIE,1494.177966261837,2,2015,GBR,1-Nov-95
Dwight THOMAS,1494.1712939972997,26,2013,JAM,23-Sep-80
Vladimir VUKICEVIC,1494.1367619096573,1,2014,NOR,6-May-91
Ray STEWART,1494.1133164937523,1,2015,USA,5-Apr-89
Axel JEROME,1493.880143265047,1,2015,FRA,28-Jun-85
Antonio ALKANA,1493.3750138385942,1,2015,RSA,12-Apr-90
Athmane HADJ LAZIB,1492.7137188204927,2,2013,ALG,10-May-83
David KING,1492.6132001600156,1,2015,GBR,13-Jun-94
Mikel THOMAS,1492.5684751540266,9,2015,TTO,23-Nov-87
Sekou KABA,1492.517979899603,2,2015,CAN,25-Aug-90
Erik BALNUWEIT,1492.165279044285,4,2013,GER,21-Sep-88
Sam BAINES,1492.149880101641,1,2015,AUS,8-Feb-91
Mohamed Lamine CAMARA,1492.1210613769335,1,2015,FRA,12-Dec-92
Kim Fai IONG,1492.093458009343,2,2013,MAC,12-Jan-89
Hassane FOFANA,1491.9198658811883,1,2015,ITA,28-Apr-92
Joel BROWN,1491.611897106281,16,2013,USA,31-Jan-80
Yordan O'FARRILL,1491.5525787248466,4,2015,CUB,9-Feb-93
Ronald FORBES,1491.301048579075,4,2015,CAY,5-Apr-85
Ladji DOUCOURE,1491.1910103378248,3,2014,FRA,28-Mar-83
Lehann FOURIE,1490.4338105075703,9,2013,RSA,16-Feb-87
Yidiel CONTRERAS,1490.2301643392207,2,2015,ESP,27-Nov-92
Andrew RILEY,1490.2122328626087,18,2015,JAM,6-Sep-88
Tyron AKINS,1489.6329328013417,10,2014,USA,6-Jan-86
Fan JIANG,1489.304766108004,4,2014,CHN,16-Sep-89
Cedric TRAORE LAMINE,1489.1118619046565,1,2015,FRA,21-Sep-93
Wayne DAVIS,1488.8636202410244,5,2015,TTO,22-Aug-91
Ben REYNOLDS,1488.7873519372456,1,2015,IRL,26-Sep-90
Philip NOSSMY,1487.3522048246318,3,2015,SWE,6-Dec-82
Bano TRAORE,1487.2026660433103,3,2015,FRA,25-Apr-85
Konstantinos DOUVALIDIS,1486.62033009167,6,2015,GRE,10-Mar-87
Balázs BAJI,1486.3549906896346,12,2015,HUN,9-Jun-89
Jonathan DO NASCIMENTO DO PARAIZO,1485.6561101806801,1,2015,BRA,14-Apr-90
Lawrence CLARKE,1484.6464163565051,15,2015,GBR,12-Mar-90
Jumrut RITTIDET,1484.4154248133782,2,2015,THA,1-Feb-89
Milan RISTIČ,1484.3212421023409,1,2015,SRB,8-Aug-91
Wellington ZAZA,1484.251660497554,1,2015,LBR,20-Jan-95
Eddie LOVETT,1483.9922336370523,2,2015,ISV,25-Jun-92
Thomas MARTINOT-LAGARDE,1483.783497089713,10,2015,FRA,7-Feb-88
Nicholas HOUGH,1482.425858086573,2,2015,AUS,20-Oct-93
Xaysa ANOUSONE,1479.1969743866516,2,2015,LAO,20-Mar-94
Petr SVOBODA,1477.8483304034667,6,2015,CZE,10-Oct-84
Ryan WILSON,1475.971516840386,38,2015,USA,19-Dec-80
