Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Sofia ASSEFA,1499.184348870648,1,2017,ETH,14-Nov-87
Sandra LÓPEZ,1499.1555954616183,1,2012,MEX,16-Apr-84
Roxana BÎRCĂ,1499.1493925828936,1,2012,ROU,22-Jun-88
Sophie DUARTE,1499.1170429906745,2,2013,FRA,31-Jul-81
Julia BLEASDALE,1499.1036071077988,6,2014,GBR,9-Sep-81
Layes ABDULLAYEVA,1499.0657223829976,2,2012,AZE,29-May-91
Madeleine HEINER,1499.0573296909974,1,2015,AUS,15-May-87
Clemence CALVIN,1499.037419294972,1,2014,FRA,17-May-90
Giuli DEKANADZE,1498.9943617385557,1,2013,GEO,11-Jan-95
Kate AVERY,1498.9817005680593,2,2015,GBR,10-Oct-91
Alemitu HAWI,1498.9777326039969,1,2015,ETH,14-Nov-96
Jessica COULSON,1498.9668402475936,1,2015,GBR,18-Apr-90
Yelena KOROBKINA,1498.8306940106486,1,2015,RUS,25-Nov-90
Gelete BURKA,1498.809186453383,14,2017,ETH,23-Jan-86
Mary Teresa CULLEN,1498.7923463746033,1,2015,IRL,17-Aug-82
Enatnesg ALAMREW,1498.7657085814958,1,2014,ETH,1995
Dominika NAPIERAJ,1498.7351794600143,1,2016,POL,12-Dec-91
Sheila CHELANGAT,1498.7205420148612,1,2017,KEN,11-Apr-98
Dolores CHECA,1498.7043801943382,6,2014,ESP,27-Dec-82
Amy CRAGG,1498.6803875591863,6,2013,USA,21-Jan-84
Betlhem DESALEGN,1498.6640110262192,2,2015,UAE,13-Nov-91
Carolina TABARES,1498.6542910312778,1,2013,COL,18-Jun-86
Ababel YESHANEH,1498.6351146403263,4,2016,ETH,22-Jul-91
Dera DIDA,1498.4520262330293,3,2017,ETH,26-Oct-96
Betsy SAINA,1498.4506054154404,3,2016,KEN,30-Jun-88
Netsanet GUDETA,1498.4317823355846,1,2015,ETH,12-Feb-91
Jessica MARTIN,1498.422355798812,1,2016,GBR,1-Oct-92
Genevieve LACAZE,1498.4126705163999,4,2016,AUS,4-Aug-89
Changqin DING,1498.3692019415712,1,2015,CHN,27-Nov-91
Belaynesh OLJIRA,1498.3430916786292,5,2017,ETH,26-Jun-90
Alisha WILLIAMS,1498.3404605813216,1,2015,USA,5-Feb-82
Elizabeth POTTER,1498.3276209119313,1,2015,GBR,27-Dec-91
Birtukan Fente ALEMU,1498.3111071066223,2,2016,ETH,18-Jun-89
Magdalyne MASAI,1498.2542822464534,4,2015,KEN,21-Nov-93
Jackie ARESON,1498.2264878353521,4,2013,USA,31-Mar-88
Alina REH,1498.0348631095749,1,2017,GER,23-May-97
Beyenu DEGEFA,1498.0188502719707,1,2017,ETH,12-Jul-99
Gulshat GAYNETDINOVA,1497.989251085,1,2015,RUS,28-Aug-92
Joanne PAVEY,1497.9260236305777,6,2016,GBR,20-Sep-73
Azmera GEBRU,1497.9208077930657,5,2015,ETH,21-Oct-95
Zhixuan LI,1497.8792396719973,1,2015,CHN,23-Mar-94
Genet YALEW,1497.8113472971768,10,2016,ETH,31-Dec-92
Deirdre BYRNE,1497.7447314703472,1,2016,IRL,21-Sep-82
Dominika NOWAKOWSKA,1497.7165971260713,3,2015,POL,25-Jan-85
Alia SAEED MOHAMMED,1497.6228467971468,2,2015,UAE,18-May-91
Nicole SIFUENTES,1497.2913506678815,1,2015,CAN,30-Jun-86
Emma CLAYTON,1497.2688716682874,1,2016,GBR,16-Jul-88
Juliet CHEKWEL,1497.1512708517184,2,2016,UGA,25-May-90
Azusa SUMI,1497.0196222209097,1,2015,JPN,12-Aug-96
Tsige ABREHA,1496.9086467742782,1,2017,ETH,21-Sep-00
Alemitu HAROYE,1496.8952631547472,8,2016,ETH,9-May-95
Etenesh DIRO,1496.785272942756,5,2017,ETH,10-May-91
Emily SISSON,1496.7717254950599,2,2017,USA,12-Oct-91
Meryem AKDAĞ,1496.604051666834,1,2016,TUR,5-Aug-92
Olivia CHITATE,1496.3541544298114,1,2015,ZIM,7-Dec-87
Sviatlana KUDZELICH,1496.2684047220096,1,2016,BLR,7-May-87
Sentayehu LEWETEGN,1496.1646645173676,2,2017,ETH,9-May-96
Meraf BAHTA,1496.0390283877568,2,2016,SWE,24-Jun-89
Konstanze KLOSTERHALFEN,1495.9368770274396,1,2018,GER,18-Feb-97
Laura WHITTLE,1495.80834033607,2,2016,GBR,27-Jun-85
Karoline Bjerkeli GRØVDAL,1495.7742046434846,13,2017,NOR,14-Jun-90
Misaki ONISHI,1495.5817915434664,4,2016,JPN,24-Feb-85
Gesa Felicitas KRAUSE,1495.4814402274667,1,2017,GER,3-Aug-92
Nicole TULLY,1495.3170095989642,3,2016,USA,30-Oct-86
Lucy OLIVER,1495.2847790005562,1,2016,NZL,18-Nov-88
Ana LOZANO,1495.1817728568976,2,2017,ESP,22-Feb-91
Liv WESTPHAL,1494.7994369734342,2,2017,FRA,22-Dec-93
Sharon FIRISUA,1494.6201835179818,1,2016,SOL,15-Dec-93
Mimi BELETE,1494.2897459454662,5,2016,BRN,9-Jun-88
Haftamnesh TESFAYE,1494.024407163487,5,2017,ETH,28-Apr-94
Jip VASTENBURG,1494.0033218999438,1,2017,NED,21-Mar-94
Nikki HAMBLIN,1493.892949283539,2,2016,NZL,20-May-88
Jennifer WENTH,1493.5938792178968,4,2016,AUT,24-Jul-91
Molly HUDDLE,1493.5753052522905,19,2018,USA,31-Aug-84
Muriel CONEO PAREDES,1493.540412180761,1,2017,COL,15-Mar-87
Beatrice KAMUCHANGA,1493.3258196413994,1,2016,COD,20-Nov-97
Kalkidan GEZAHEGNE,1493.2637037377344,3,2017,BRN,8-May-91
Alice Aprot NAWOWUNA,1493.259830224907,4,2018,KEN,2-Jan-94
Eilish MCCOLGAN,1493.1630056079198,10,2018,GBR,25-Nov-90
Meskerem MAMO,1493.0659364965277,1,2018,ETH,13-Apr-99
Mercyline CHELANGAT,1493.0485170080406,2,2017,UGA,17-Dec-97
Heidi SEE,1492.7856741000269,1,2017,AUS,9-Aug-89
Madeleine HILLS,1492.5380886731768,5,2017,AUS,15-May-87
Bontu Edao REBITU,1492.3776124565084,2,2017,BRN,12-Dec-97
Eloise WELLINGS,1492.288404363373,12,2017,AUS,9-Nov-82
Abbey COOPER,1491.49708462315,2,2016,USA,25-May-92
Louise CARTON,1491.382956634678,2,2017,BEL,16-Apr-94
Gotytom GEBRESLASE,1491.101698982477,5,2017,ETH,15-Jan-95
Marielle HALL,1490.9381259893582,5,2017,USA,28-Jan-92
Dominique SCOTT,1490.7466459512275,3,2018,RSA,24-Jun-92
Melissa COURTNEY-BRYANT,1490.4144682987944,1,2018,GBR,30-Aug-93
Kaoutar FARKOUSSI,1490.1067714320825,1,2018,MAR,19-Mar-96
Yuliya SHMATENKO,1489.8669565889188,1,2017,UKR,10-Oct-91
Lauren PAQUETTE,1489.799120402518,1,2018,USA,27-Jun-86
Ayuko SUZUKI,1489.4907712323084,4,2017,JPN,8-Oct-91
Stella CHESANG,1488.7897962416005,3,2017,UGA,1-Dec-96
Kim CONLEY,1488.7501691686846,9,2017,USA,14-Mar-86
Andrea SECCAFIEN,1488.3020048081753,3,2017,CAN,27-Aug-90
Jessica O'CONNELL,1487.8133373238911,4,2017,CAN,10-Feb-89
Rina NABESHIMA,1487.6417707009266,3,2018,JPN,16-Dec-93
Camille BUSCOMB,1487.1484277968016,2,2017,NZL,11-Jul-90
Stephanie TWELL,1476.912469277421,12,2018,GBR,17-Aug-89
