Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
William COLLAZO,1497.811718918494,3,2011,CUB,31-Aug-86
Antoine GILLET,1497.6444105834325,1,2011,BEL,22-Mar-88
Jordan BOASE,1497.634047749707,1,2011,USA,10-Oct-85
Gustavo CUESTA,1497.6340072881594,2,2013,DOM,14-Nov-88
Shijie DENG,1497.623014569303,1,2011,CHN,2-Aug-89
Javere BELL,1497.4947019051403,2,2013,JAM,20-Sep-92
Allodin FOTHERGILL,1497.4108740332617,3,2012,JAM,2-Jul-87
Arnold SORINA,1497.4063668702233,1,2011,VAN,6-Jan-88
Pavel TRENIKHIN,1497.3619043090107,4,2012,RUS,24-Mar-86
Felix FRANCOIS,1497.1551413896782,1,2012,SWE,8-Nov-90
Tabarie HENRY,1497.1206537258695,9,2012,ISV,1-Dec-87
David NEVILLE,1497.0848228202167,8,2011,USA,1-Jun-84
Daundre BARNABY,1496.9940783514876,1,2012,CAN,9-Dec-90
Ahmed Mohamed AL MERJABI,1496.8042374823613,1,2011,OMA,9-Sep-90
Jamaal TORRANCE,1496.772939032429,6,2011,USA,20-Jul-83
Camara KERFALA,1496.5683646103432,1,2011,GUI,7-May-88
Kyle CLEMONS,1496.202932504655,1,2014,USA,27-Aug-90
Janis LEITIS,1496.1768306422605,1,2012,LAT,13-Apr-89
Thomas SCHNEIDER,1496.1165694912918,1,2012,GER,7-Nov-88
Kristijan ERFEMOV,1496.1089639084303,1,2012,MKD,31-Aug-90
Winston GEORGE,1496.0219939002122,1,2012,GUY,19-May-87
Elias AMADO,1495.9991360484846,1,2012,SWE,1986
Marc MACEDOT,1495.873120237172,1,2013,FRA,15-Sep-88
Liemarvin BONEVACIA,1495.8138741006028,3,2014,NED,5-Apr-89
Bereket DESTA,1495.7499865652835,1,2012,ETH,23-May-90
Omar JOHNSON,1495.7143652169154,2,2013,JAM,25-Nov-88
Nicholas MAITLAND,1495.5678699102796,1,2013,JAM,27-Nov-89
Sergey ZAYKOV,1495.5215731276962,1,2012,KAZ,23-Sep-87
Nelson STONE,1494.989338960274,2,2012,PNG,2-Jun-84
Kevin MOORE,1494.7894330686745,1,2013,MLT,29-Jul-90
Jose MELENDEZ,1494.6319224539197,2,2013,VEN,19-May-93
Huadong ZHANG,1494.3660928513807,1,2013,CHN,1-Feb-93
LaToy WILLIAMS,1494.1580805727158,1,2013,BAH,28-May-88
Brian GREGAN,1493.985855446283,2,2013,IRL,31-Dec-89
Calvin SMITH,1493.906175709786,7,2013,USA,10-Dec-87
Vitaliy BUTRYM,1493.8447359269092,1,2012,UKR,10-Jan-91
Richard STRACHAN,1493.837233174916,1,2013,GBR,18-Nov-86
Zaw Win THET,1493.8288332067689,1,2012,MYA,1-Mar-91
Dylan BORLÉE,1493.6741848908475,1,2013,BEL,20-Sep-92
Sajjad HASHEMI,1493.6343705867362,1,2012,IRI,22-Aug-91
Julien WATRIN,1493.5150337401128,1,2014,BEL,27-Jun-92
Yannick FONSAT,1493.4949996789708,1,2013,FRA,16-Jun-88
Michael BINGHAM,1493.2318790390218,10,2013,GBR,13-Apr-86
Abdoulaye TOURE,1493.1183620670522,1,2013,FRA,21-Aug-88
Hamdinou CHEIKH EL WELY,1492.9727844967465,1,2013,MTN,7-Jul-94
Erison HURTAULT,1492.525152608836,6,2012,DMA,29-Dec-84
Rusheen MCDONALD,1492.4666648371162,4,2012,JAM,17-Aug-92
Jakub KRZEWINA,1491.823227406041,1,2014,POL,10-Oct-89
Johan WISSMAN,1491.7840117164496,4,2013,SWE,2-Nov-82
Augusto José STANLEY,1491.6935689798315,2,2012,PAR,3-Aug-87
Marcin MARCINISZYN,1491.4645331458948,4,2012,POL,7-Sep-82
Angelo GARLAND,1491.3422960856392,1,2013,TKS,24-Jul-94
Oscar PISTORIUS,1491.2086153302998,9,2012,RSA,22-Nov-86
Nery BRENES,1491.1472682793892,8,2013,CRC,25-Sep-85
Riker HYLTON,1491.1444148106766,3,2013,JAM,13-Dec-88
Bahaa AL FARRA,1490.9613521861402,2,2012,PLE,10-Mar-91
Josh MANCE,1490.3944706480593,8,2014,USA,21-Mar-92
Matteo GALVAN,1490.252218807223,4,2014,ITA,24-Aug-88
Matthew HUDSON-SMITH,1489.6268621057661,1,2014,GBR,26-Oct-94
Nick EKELUND ARENANDER,1489.190200888567,5,2013,DEN,23-Jan-89
Kamghe GABA,1488.6863558558007,1,2014,GER,13-Jan-84
Yuzo KANEMARU,1487.6906235481374,6,2013,JPN,18-Sep-87
Edino STEELE,1487.1645002063774,2,2014,JAM,1-Jun-87
Nigel LEVINE,1486.162932310876,11,2014,GBR,30-Apr-89
Lalonde GORDON,1485.7002392887316,9,2014,TTO,25-Nov-88
Mame-Ibra ANNE,1483.8773804795333,2,2014,FRA,7-Nov-89
Ak. Hafiy Tajuddin ROSITI,1482.5398413409957,3,2013,BRU,4-Jul-91
Conrad WILLIAMS,1470.8636314651376,10,2014,GBR,20-Mar-82
