Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Carlos Rafael JORGE,1499.949387416843,1,2011,DOM,24-Sep-86
Omar Jouma Bilal AL SALFA,1499.9463548737199,1,2010,UAE,15-Oct-89
Shawn CRAWFORD,1499.9462655304192,1,2010,USA,14-Jan-78
Brian DZINGAI,1499.9424882868216,1,2010,ZIM,29-Apr-81
Leroy DIXON,1499.9400992610158,2,2010,USA,20-Jun-83
Sven KNIPPHALS,1499.9383398891339,1,2015,GER,20-Sep-85
Dexter LEE,1499.9280615766606,1,2010,JAM,18-Jan-91
Brendan CHRISTIAN,1499.922834924314,1,2010,ANT,11-Dec-83
Reto Amaru SCHENKEL,1499.9188553962388,2,2011,SUI,28-Apr-88
Roberto DONATI,1499.9093007359998,1,2010,ITA,15-Mar-83
Joshua ROSS,1499.899298136958,1,2013,AUS,9-Feb-81
Simone COLLIO,1499.8938177479567,2,2010,ITA,27-Dec-79
Aaron ARMSTRONG,1499.8912180933635,2,2011,TTO,14-Oct-77
Yahya Hassan HABEEB,1499.8875634161423,1,2010,KSA,2-Apr-86
Kimmari ROACH,1499.8873499956876,3,2013,JAM,17-Apr-89
Tony DARKWAH,1499.8868997947386,1,2010,SWE,15-Jun-86
Tyron AKINS,1499.8849986419434,1,2010,USA,6-Jan-86
Junior EJEHU,1499.8842552705082,1,2010,GBR,1-Feb-91
Francis OBIKWELU,1499.8827556258302,1,2011,POR,22-Nov-78
Philip Bjørnå BERNTSEN,1499.882206223127,1,2010,NOR,13-Dec-89
Alexander NORDKVIST,1499.881728802227,1,2010,SWE,15-Jun-90
J-Mee SAMUELS,1499.8753860746933,3,2011,USA,20-May-87
Felix GÖLTL,1499.8748955786443,1,2011,GER,23-Mar-90
Ryan MOSELEY,1499.8734738851758,2,2010,AUT,8-Oct-82
Yi LAO,1499.8704278332725,1,2011,CHN,11-Oct-85
Ronalds ARAJS,1499.8660099500912,1,2011,LAT,29-Nov-87
Ronald POGNON,1499.8612292563162,2,2010,FRA,16-Nov-82
Joseph Obinna METU,1499.848381943979,1,2012,NGR,12-Jul-88
Alvaro GOMEZ,1499.8472090822866,1,2011,COL,21-Feb-89
Shinji TAKAHIRA,1499.816120071679,1,2011,JPN,18-Jul-84
Rytis SAKALAUSKAS,1499.8144301098732,2,2012,LTU,27-Jun-87
Aziz ZAKARI,1499.810147759949,1,2011,GHA,2-Sep-76
Dwain CHAMBERS,1499.807546131934,8,2014,GBR,5-Apr-78
Tremayne GILLING,1499.8057384887618,2,2010,GBR,27-Jul-90
Abdourahim HAROUN,1499.8045740048067,1,2011,CHA,12-Apr-92
Mario FORSYTHE,1499.8037729946134,9,2012,JAM,30-Oct-85
Rikki FIFTON,1499.8010886694126,1,2011,GBR,17-Jun-85
Cordero GRAY,1499.7963686502796,1,2013,USA,9-May-89
Chi Ho TSUI,1499.7938008075357,1,2011,HKG,17-Feb-90
Ryan BAILEY,1499.793398289542,18,2015,USA,13-Apr-89
Ivory WILLIAMS,1499.793257889125,2,2011,USA,2-May-85
Geronimo GOELOE,1499.7879689496012,1,2011,ARU,18-Nov-81
Gerald PHIRI,1499.7856653628337,11,2016,ZAM,6-Oct-88
Keiron ROGERS,1499.784749774837,1,2011,AIA,8-Sep-88
Peter EMELIEZE,1499.7841461241044,2,2012,NGR,19-Apr-88
Rae Monzavous EDWARDS,1499.7793588720874,6,2011,USA,7-May-81
Ainsley WAUGH,1499.775040751301,2,2012,JAM,17-Sep-81
Nilson Andre DE OLIVEIRA,1499.7733015143021,2,2012,BRA,30-Jan-86
Christian MALCOLM,1499.7612435532378,2,2011,GBR,3-Jun-79
Miguel LOPEZ,1499.7532390277863,1,2012,PUR,9-Apr-90
Kenroy ANDERSON,1499.730396004663,1,2012,JAM,27-Jun-87
Masashi ERIGUCHI,1499.7290170955027,1,2012,JPN,17-Dec-88
Moudjib TOYB,1499.7227508718172,1,2011,COM,14-Oct-88
Nil DE OLIVEIRA,1499.716399762418,1,2012,SWE,3-Sep-86
Tilak Ram THARU,1499.711036577411,1,2011,NEP,10-Apr-93
Craig PICKERING,1499.7101197967154,3,2011,GBR,16-Oct-86
Fabio CERUTTI,1499.7076708105487,1,2012,ITA,26-Sep-85
Martin KELLER,1499.704620714619,1,2013,GER,26-Sep-86
Ramone MCKENZIE,1499.7044523912823,1,2012,JAM,15-Nov-90
Mohd FADLIN,1499.7018150106937,1,2011,INA,28-Oct-89
Dmitriy ILYIN,1499.6990557180388,1,2011,KGZ,24-May-89
Michael TUMI,1499.6861929309027,1,2013,ITA,12-Feb-90
Samuel FRANCIS,1499.6849526992908,3,2013,QAT,27-Mar-87
Darvis PATTON,1499.6810017261714,6,2012,USA,4-Dec-77
Simeon WILLIAMSON,1499.6754821590764,1,2012,GBR,16-Jan-86
Martial MBANDJOCK,1499.649695882811,6,2011,FRA,14-Oct-85
Terrell WILKS,1499.6493097943003,1,2013,USA,30-Dec-89
Béranger BOSSÉ,1499.636027200153,1,2012,CAF,9-Mar-85
Paul Kim WILLIAMS,1499.6266194624206,1,2012,USA,5-Apr-86
Maurice MITCHELL,1499.6222124242067,2,2014,USA,22-Dec-89
Ángel David RODRÍGUEZ,1499.6199869374282,4,2013,ESP,25-Apr-80
Travis PADGETT,1499.6185001278463,8,2012,USA,13-Dec-86
Isidro MONTOYA,1499.6064292421447,1,2012,COL,3-Nov-90
Marlon DEVONISH,1499.5853026643458,10,2012,GBR,1-Jun-76
Denis DIMITROV,1499.5755096071512,1,2013,BUL,10-Feb-94
Clayton VAUGHN,1499.545276793382,1,2015,USA,15-May-92
Marek NIIT,1499.5335414159172,2,2012,EST,9-Aug-87
Jason YOUNG,1499.5031317510793,1,2013,JAM,21-Mar-91
Andrew HINDS,1499.4930195354873,4,2013,BAR,25-Apr-84
Simon MAGAKWE,1499.489232221711,7,2019,RSA,14-May-86
Alonso EDWARD,1499.477076899594,1,2014,PAN,8-Dec-89
Yasir Baalghytten AL NASHIRI,1499.4744006076899,1,2013,KSA,13-Dec-87
Fernando LUMAIN,1499.4737271711783,1,2012,INA,18-Oct-89
Ahmed AZNEEM,1499.4701332265154,1,2012,MDV,1989
Adam ZAVACKÝ,1499.4666948416238,1,2013,SVK,27-Jun-88
Artur Bruno ROJAS DA SILVA,1499.4622583079563,1,2012,BOL,27-May-93
Gerard KOBEANE,1499.4530659753445,2,2012,BUR,24-Apr-88
Fabrice COIFFIC,1499.4507831464362,1,2012,MRI,25-Aug-84
Mosito LEHATA,1499.4121734112744,1,2016,LES,8-Apr-89
Aleksandr BREDNEV,1499.4104293600365,1,2013,RUS,4-Feb-88
Innocent BOLOGO,1499.4010534318252,1,2013,BUR,5-Sep-89
Jeremy BASCOM,1499.3677821345902,2,2013,GUY,15-Oct-83
Omar MCLEOD,1499.3557366137488,1,2016,JAM,25-Apr-94
Jason ROGERS,1499.3251171569987,4,2013,SKN,31-Aug-91
Ramon GITTENS,1499.2632345191585,10,2017,BAR,20-Jul-87
Lucas JAKUBCZYK,1499.2337498545933,1,2016,GER,28-Apr-85
Idrissa ADAM,1499.2335488423846,1,2013,CMR,28-Dec-84
. SAPWATURAHMAN,1499.230084803925,1,2013,INA,13-May-94
Suwaibou SANNEH,1499.2122992804925,4,2013,GAM,10-Mar-90
Devilert Arsene KIMBEMBE,1499.2097032252882,2,2012,CGO,14-Sep-84
Alex QUIÑÓNEZ,1499.2077007415346,1,2013,ECU,11-Aug-89
Zhiqiang WU,1499.200041784497,1,2014,CHN,10-Apr-94
Ee Foo YEO GARY,1499.1963673434427,2,2012,SGP,30-Aug-86
Calvin Kang LI LOONG,1499.1781335265537,1,2013,SGP,16-Apr-90
Shernyl BURNS,1499.1598855852894,1,2013,MNT,11-Oct-91
Daniel TALBOT,1499.1236801542682,1,2014,GBR,1-May-91
Pascal MANCINI,1499.0775594507688,2,2014,SUI,18-Apr-89
Mark LEWIS-FRANCIS,1499.0134780870058,9,2013,GBR,4-Sep-82
Justyn WARNER,1499.0090154562104,9,2015,CAN,28-Jun-87
Emmanuel CALLENDER,1498.9645909962067,3,2017,TTO,10-May-84
Jaysuma SAIDY NDURE,1498.9422984207847,18,2014,NOR,1-Jul-84
Shavez HART,1498.9308334101472,2,2016,BAH,6-Sep-92
Levi Asher CADOGAN,1498.905687868557,2,2015,BAR,8-Nov-95
Jeffrey VANAN,1498.8757541424316,1,2015,SUR,21-Dec-92
Joseph MILLAR,1498.8736671737583,1,2017,NZL,24-Sep-92
Jacques RIPARELLI,1498.8614221538924,1,2015,ITA,27-Mar-83
Calesio NEWMAN,1498.8184229681121,4,2015,USA,20-Aug-86
Trell KIMMONS,1498.8003879040298,27,2015,USA,13-Jul-85
Guy-Elphege ANOUMAN,1498.6632879218414,1,2015,FRA,13-Jun-94
Charles SILMON,1498.6504862659376,5,2015,USA,4-Jul-91
Justin WALKER,1498.6428828400515,1,2015,USA,30-Nov-90
Joseph MORRIS,1498.6048314738864,1,2015,USA,4-Oct-89
Cravon GILLESPIE,1498.598967218819,2,2019,USA,31-Jul-96
Mouhamadou FALL,1498.5951991810343,1,2018,FRA,25-Feb-92
Yazaldes NASCIMENTO,1498.5325986442153,1,2015,POR,17-Apr-86
Keith RICKS,1498.4873596088385,1,2015,USA,9-Oct-90
Sean SAFO-ANTWI,1498.4079366038798,1,2016,GHA,31-Oct-90
Yendountien TIEBEKABE,1498.4018771112706,1,2015,TOG,18-Jan-91
Tyquendo TRACEY,1498.3970272914717,11,2019,JAM,10-Jun-93
Jonathan QUARCOO,1498.3125387324685,1,2016,NOR,13-Oct-96
Diondre BATSON,1498.093208819384,3,2015,USA,13-Jul-92
Aska CAMBRIDGE,1498.009241086504,5,2017,JPN,31-May-93
Georni JARAMILLO,1497.9968670619537,1,2019,VEN,6-Mar-89
Tim NOWAK,1497.9968670619537,1,2019,GER,13-Aug-95
Ogho-Oghene EGWERO,1497.9880586582829,4,2016,NGR,26-Nov-88
Sean MCLEAN,1497.96608727191,2,2016,USA,23-Mar-92
Christopher BELCHER,1497.9259235522716,6,2019,USA,29-Jan-94
Emmanuel BIRON,1497.8738301357635,2,2015,FRA,29-Jul-88
Mahamat Goubaye YOUSSOUF,1497.8508209179486,1,2015,CHA,27-Jun-98
Jahvid BEST,1497.814936225348,1,2016,LCA,30-Jan-89
Youxue MO,1497.805018021492,1,2016,CHN,10-Feb-96
Boby YASPI,1497.7989760955043,1,2015,INA,28-Oct-87
Yunier PÉREZ,1497.7884870268826,3,2017,CUB,16-Feb-85
Mark ANDERSON,1497.710328815714,1,2015,BIZ,16-Nov-91
Everton CLARKE,1497.4569772356722,1,2016,JAM,24-Dec-92
Brendon RODNEY,1497.4353132621427,1,2017,CAN,9-Apr-92
Taymir BURNET,1497.4323786673208,2,2019,NED,1-Oct-92
Christophe LEMAITRE,1497.4009217395069,23,2018,FRA,11-Jun-90
Harry ADAMS,1497.3861358209986,2,2015,USA,27-Nov-89
Holder Ocante DA SILVA,1497.3585537237627,3,2015,GBS,22-Jan-88
Dennis LEAL,1497.1881918801218,1,2018,SWE,29-Oct-94
Jamial ROLLE,1497.099157837819,1,2016,BAH,16-Apr-80
Ján VOLKO,1497.0302834175036,1,2017,SVK,2-Nov-96
Adrian GRIFFITH,1497.001854383116,1,2016,BAH,11-Nov-84
Richard THOMPSON,1496.9401275721002,37,2016,TTO,7-Jun-85
Edward OSEI-NKETIA,1496.9075210279752,1,2019,NZL,8-May-01
Lindon VICTOR,1496.8718670619537,1,2019,GRN,23-Feb-93
Aziz OUHADI,1496.8372939607443,5,2016,MAR,24-Jul-84
Akeem HAYNES,1496.7903503190537,2,2016,CAN,3-Nov-92
Jurgen THEMEN,1496.724537066854,3,2016,SUR,26-Oct-85
Gabriel MVUMVURE,1496.6870498563683,5,2016,ZIM,23-Feb-88
Keston BLEDMAN,1496.6813771771444,30,2017,TTO,8-Mar-88
Reza GHASEMI,1496.6795709495268,4,2016,IRI,24-Jul-87
Peimeng ZHANG,1496.4966904008525,7,2016,CHN,13-Mar-87
Barakat AL HARTHI,1496.4157826224193,5,2018,OMA,15-Jun-88
Mark Otieno ODHIAMBO,1496.3014126675755,1,2017,KEN,11-May-93
Federico CATTANEO,1496.2578553453181,1,2017,ITA,14-Jul-93
Edel Rogelio AMORES,1496.2027136979514,1,2018,CUB,5-Oct-98
Lamont Marcell JACOBS,1496.1005188173892,3,2019,ITA,26-Sep-94
Austin HAMILTON,1496.0941534719304,1,2017,SWE,29-Jul-97
Jin Wei Timothee YAP,1496.0771986684335,1,2016,SGP,5-Jan-94
Brijesh LAWRENCE,1496.0754975107657,2,2016,SKN,27-Dec-89
Sudirman HADI,1495.9845505179992,1,2016,INA,9-Mar-96
Mohammed ABUKHOUSA,1495.9756038384326,1,2016,PLE,30-Dec-92
Jarrion LAWSON,1495.9702612170977,1,2017,USA,6-May-94
Warren FRASER,1495.9600101171566,2,2017,BAH,8-Jul-91
Martin ROE,1495.9096277708363,1,2019,NOR,1-Apr-92
Pieter BRAUN,1495.9096277708363,1,2019,NED,21-Jan-93
Méba-Mickaël ZEZE,1495.9010738744278,1,2017,FRA,19-May-94
Bingtian SU,1495.8402381227265,27,2019,CHN,29-Aug-89
Henrico BRUINTJIES,1495.8306570701916,6,2018,RSA,16-Jul-93
Darrell WESH,1495.6665980597706,1,2016,HAI,21-Feb-92
David LIMA,1495.6259082507481,1,2017,POR,6-Sep-90
Thando ROTO,1495.509962979389,2,2018,RSA,26-Sep-95
Wilfried KOFFI HUA,1495.488840868542,5,2016,CIV,12-Oct-87
Senoj-Jay GIVANS,1495.4811468547387,1,2017,JAM,30-Dec-93
Samuel GORDON,1495.4604516065149,1,2018,GBR,5-Oct-94
Antoine ADAMS,1495.4521017615953,6,2016,SKN,31-Aug-88
Andrew ROBERTSON,1495.3419063987694,3,2019,GBR,17-Dec-90
Rodman TELTULL,1495.2720210215323,2,2016,PLW,29-Jan-94
Jeff DEMPS,1494.702221644869,3,2018,USA,8-Jan-90
Ramil GULIYEV,1494.6905897970255,2,2018,TUR,29-May-90
Yoshihide KIRYU,1494.6315938067642,11,2019,JPN,15-Dec-95
Solomon SIMMONS,1494.5679869843366,1,2019,USA,26-Sep-93
Riste PANDEV,1494.1446481242415,2,2016,MKD,25-Jan-94
Devin QUINN,1494.1247396456267,1,2019,USA,8-Jun-96
Solomon BOCKARIE,1494.122612597031,3,2016,NED,18-May-87
Vitaliy ZHUK,1494.1133884965238,1,2019,BLR,10-Sep-96
Niklas KAUL,1494.1133884965238,1,2019,GER,11-Feb-98
Diego PALOMEQUE,1494.0758048615057,1,2017,COL,5-Dec-93
Fakhri BIN ISMAIL,1494.0466182858304,2,2016,BRU,6-Mar-91
Romell GLAVE,1494.0065677874168,1,2019,JAM,11-Nov-99
Jeremy DODSON,1494.0048376463233,1,2017,SAM,30-Aug-87
Yuki KOIKE,1493.956223747715,6,2019,JPN,13-May-95
Julian FORTE,1493.8265624015196,12,2019,JAM,7-Jan-93
Ambdoul Karim RIFFAYN,1493.7559700575268,1,2017,COM,2-Jun-92
Jean Tarcisius BATAMBOC,1493.670915379085,1,2017,CMR,1-Oct-87
Beejay LEE,1493.6498396240158,2,2017,USA,5-Mar-93
Brandon CARNES,1493.428165973131,2,2018,USA,6-Mar-95
Andrew POZZI,1493.3875097414157,1,2018,GBR,15-May-92
Ncincilili TITI,1493.3814329657664,1,2018,RSA,15-Dec-93
Emmanuel MATADI,1493.3108866432756,5,2019,LBR,15-Apr-91
Julian REUS,1493.217479485006,6,2017,GER,29-Apr-88
Eetu RANTALA,1493.1671681965224,1,2018,FIN,5-Jun-93
Tommy RAMDHAN,1493.1394308283816,1,2019,GBR,28-Nov-96
Cedric DUBLER,1492.2762711894366,1,2019,AUS,13-Jan-95
Kendal WILLIAMS,1492.2483395509585,1,2019,USA,23-Sep-95
Fredrik SAMUELSSON,1492.1431541513462,1,2019,SWE,16-Feb-95
Thomas VAN DER PLAETSEN,1492.1431541513462,1,2019,BEL,24-Dec-90
O'dain ROSE,1492.1376261505266,3,2018,SWE,19-Jul-92
Ojie EDOBURUN,1491.6401781070895,7,2019,GBR,2-Jun-96
Joseph Paul AMOAH,1490.8780189389436,1,2019,GHA,12-Jan-97
Mario BURKE,1490.8646041832928,2,2019,BAR,18-Mar-97
Cejhae GREENE,1490.241630211015,7,2019,ANT,6-Oct-95
Kukyoung KIM,1490.1177349324857,5,2019,KOR,19-Apr-91
Rohan BROWNING,1489.7551249572934,1,2019,AUS,31-Dec-97
Divine ODUDURU,1489.7023791137908,1,2019,NGR,7-Oct-96
Hassan SAAID,1489.178036285347,3,2017,MDV,4-Mar-92
Devon ALLEN,1489.0302885966735,1,2019,USA,12-Dec-94
Thando DLODLO,1488.9277085705462,1,2019,RSA,22-Apr-99
Basile ROLNIN,1488.9089567072942,1,2019,FRA,21-Jan-94
Keisuke USHIRO,1488.9089567072942,1,2019,JPN,24-Jul-86
Harrison WILLIAMS,1488.741473894263,1,2019,USA,7-Mar-96
Demek KEMP,1488.45481650189,1,2019,USA,26-Apr-96
Lalu Muhammad ZOHRI,1488.4323362659882,1,2019,INA,1-Jul-00
Churandy MARTINA,1487.813738790689,32,2018,AHO,3-Jul-84
Zhouzheng XU,1487.7271629262214,1,2019,CHN,26-Dec-95
Richard KILTY,1486.4047059486093,11,2019,GBR,2-Sep-89
Vitor Hugo DOS SANTOS,1486.3975698430854,2,2019,BRA,1-Feb-96
Kim COLLINS,1486.2380510769958,51,2017,SKN,5-Apr-76
Isiah YOUNG,1485.771871119201,19,2019,USA,5-Jan-90
James ELLINGTON,1485.5389972545727,7,2019,GBR,6-Sep-85
Gavin SMELLIE,1485.445819475687,6,2018,CAN,26-Jun-86
Usheoritse ITSEKIRI,1483.3709201218471,1,2019,NGR,31-Jan-98
Kemar HYMAN,1483.1932651780628,9,2019,CAY,11-Oct-89
Hakeem HUGGINS,1482.8868935466544,1,2019,SKN,21-Jan-97
Ebrima CAMARA,1482.8041594888155,1,2019,GAM,18-Sep-96
Owaab BARROW,1482.5952208874482,1,2019,QAT,20-Aug-01
Oliver BROMBY,1481.2077599988913,2,2019,GBR,30-Mar-98
Ratu Banuve TABAKAUCORO,1480.8475663813053,3,2019,FIJ,4-Sep-92
Cameron BURRELL,1479.1857868535576,6,2019,USA,11-Sep-94
Harry AIKINES-ARYEETEY,1470.04004203773,21,2019,GBR,29-Aug-88
Arthur CISSÉ,1469.9069754164566,11,2019,CIV,29-Dec-96
Alex WILSON,1462.5353245816457,8,2019,SUI,19-Sep-90
