Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Hellen OBIRI,1499.8256511950149,1,2011,KEN,13-Dec-89
Daniela REINA,1499.8221003819017,1,2010,ITA,15-May-81
Nikki HAMBLIN,1499.8171835270077,1,2011,NZL,20-May-88
Elisa CUSMA,1499.799956106734,3,2010,ITA,24-Jul-81
Phoebe WRIGHT,1499.799502470154,3,2011,USA,30-Aug-88
Erica MOORE,1499.787638162206,1,2012,USA,25-Mar-88
Renata PLIŚ,1499.7875821322305,2,2011,POL,5-Feb-85
Hazel CLARK,1499.783068622476,1,2010,USA,3-Oct-77
Yong LI,1499.7800586000512,1,2010,CHN,18-Jun-88
Luiza GEGA,1499.7628414962314,1,2011,ALB,5-Nov-88
Hind DEHIBA CHAHYD,1499.7561735035533,2,2011,FRA,17-Mar-79
Nelly JEPKOSGEI,1499.7414307182848,1,2013,KEN,14-Jul-91
Anna WILLARD,1499.7341454386774,6,2012,USA,31-Mar-84
Andrea FERRIS,1499.7105110078132,1,2012,PAN,21-Sep-87
Hannah BROOKS,1499.7089203715886,1,2012,GBR,25-Jun-88
Diana MEZULIÁNÍKOVÁ,1499.7072022781717,1,2014,CZE,10-Apr-92
Heather KAMPF,1499.7034245816296,1,2011,USA,19-Jan-87
Haiyan ZHOU,1499.6895217704814,1,2010,CHN,3-Jan-90
Susan KRUMINS,1499.6895217704814,1,2010,NED,8-Jul-86
Siham HILALI,1499.6393325728973,1,2013,MAR,2-May-86
Ewelina SĘTOWSKA-DRYK,1499.6244487888353,2,2011,POL,5-Mar-80
Nadia SOUFFOY,1499.6021626813983,1,2013,FRA,22-Feb-90
Yeon-jung HUH,1499.5670496438256,1,2011,KOR,29-Oct-80
Hilary STELLINGWERFF,1499.5544992642094,1,2012,CAN,7-Aug-81
Yuliya KREVSUN,1499.5455188930496,4,2011,UKR,8-Dec-80
Lemlem BEREKET,1499.5280222774031,1,2011,CAN,10-Dec-87
Annabelle Marie LASCAR,1499.524037704653,1,2012,MRI,25-Apr-85
Irina MARACHEVA,1499.5206680061847,1,2011,RUS,24-Sep-84
Gemma KERSEY,1499.5087066808683,1,2012,GBR,6-Feb-92
Yekaterina KOSTETSKAYA,1499.5014586437824,1,2011,RUS,31-Dec-86
Shuyi LU,1499.4983780019006,1,2011,CHN,11-Nov-87
Maggie VESSEY,1499.4920378862112,12,2014,USA,23-Dec-81
Maryam Yusuf JAMAL,1499.470077953964,2,2012,BRN,16-Sep-84
Truong Thanh HANG,1499.4575007508067,1,2011,VIE,1-May-86
Agatha JERUTO,1499.4459769254695,1,2014,KEN,2-Apr-94
Felismina CAVELA,1499.430967238256,1,2012,ANG,24-Aug-92
Zahra BOURAS,1499.4082403696007,3,2011,ALG,13-Jan-87
Amy WEISSENBACH,1499.3990150222508,1,2012,USA,16-Jun-94
Tatyana VINOGRADOVA,1499.3865530473436,1,2013,RUS,9-Dec-88
Loren BLEAKEN,1499.3846105637874,1,2012,GBR,3-Sep-95
Lucia HRIVNÁK,1499.343469190243,10,2016,SVK,20-Nov-83
Shannon ROWBURY,1499.3413396302183,2,2015,USA,19-Sep-84
Zourha ALI,1499.3190844463988,1,2011,DJI,23-Nov-94
Dureti EDAO,1499.3133256194346,1,2014,ETH,8-Apr-96
Laura CROWE,1499.2505648712233,1,2013,IRL,5-Sep-87
Elodie GUEGAN,1499.2170113085444,1,2012,FRA,19-Dec-85
Pauline SIMON,1499.1795034197403,1,2015,FRA,28-Jun-93
Kaylee DODD,1499.165150800306,1,2012,GBR,28-Dec-95
Jenny SIMPSON,1499.1642535388623,1,2012,USA,23-Aug-86
Haley NEMRA,1499.1342960785485,1,2012,MHL,4-Oct-89
Elodie BOLLEE,1499.1085939712289,1,2013,FRA,20-Sep-84
Kate VAN BUSKIRK,1499.078268030666,1,2014,CAN,9-Jun-87
Aicha FALL,1499.055066973366,1,2012,MTN,6-May-93
Svetlana USOVICH,1499.034374374387,2,2011,BLR,14-Oct-80
Eleni FILANDRA,1499.023032756758,2,2012,GRE,12-Jan-84
Treniere MOSER,1498.9819699202812,1,2015,USA,27-Oct-81
Lea WALLACE,1498.9703880858183,1,2013,USA,19-Dec-88
Cherono KOECH,1498.9537459528751,7,2013,KEN,8-Dec-92
Margarita MUKASHEVA,1498.8965558762707,5,2016,KAZ,4-Jan-86
Charlotte BEST,1498.8736950843604,2,2012,GBR,7-Mar-85
Kerri GALLAGHER,1498.8496410343187,1,2014,USA,31-May-89
Tamsyn MANOU,1498.8173467381307,2,2012,AUS,20-Jul-78
Elena POPESCU,1498.774189664501,1,2012,MDA,6-Sep-89
Sarah ATTAR,1498.7150626346072,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1498.6997332913832,1,2012,PAK,15-Apr-92
Amy ATKINSON,1498.699102263146,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1498.6990976396091,1,2013,CAN,29-Dec-83
Hannah ENGLAND,1498.67343033016,1,2014,GBR,6-Mar-87
Manon EPLE,1498.6524091277252,1,2015,FRA,9-Jul-92
Woroud SAWALHA,1498.644492595297,1,2012,PLE,3-Nov-91
Alena ULRICHOVÁ,1498.6038100217743,1,2014,CZE,18-Jan-94
Elena Mirela LAVRIC,1498.5386899068262,4,2013,ROU,17-Feb-91
Yevgeniya SUBBOTINA,1498.5255269816157,1,2015,RUS,30-Oct-89
Marine LE GUILLOUX,1498.5135662064831,1,2013,FRA,14-Feb-86
Ingvill MÅKESTAD BOVIM,1498.4900459819187,4,2014,NOR,7-Aug-81
Merve AYDIN,1498.4773672467304,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1498.422857060155,9,2012,GBR,10-Feb-84
Lisneidy VEITÍA,1498.4109248083364,1,2016,CUB,29-Apr-94
Fabienne KOHLMANN,1498.4036357214836,4,2016,GER,6-Nov-89
Geena GALL,1498.3733954831182,5,2012,USA,18-Jan-87
Genzebe DIBABA,1498.3676047057193,1,2017,ETH,8-Feb-91
Neisha BERNARD-THOMAS,1498.2956132153654,6,2012,GRN,21-Jan-81
Diane CUMMINS,1498.292860288937,3,2014,CAN,19-Jan-74
Lorain MCKENZIE,1498.2861048958061,1,2014,JAM,10-May-85
Thea HEIM,1498.2559586733144,1,2014,GER,26-Jul-92
Marina POSPELOVA,1498.0512464122758,1,2013,RUS,23-Jul-90
Coraline MAAMOURI,1498.0009490819289,2,2016,FRA,13-Mar-96
Kelly HETHERINGTON,1497.9896035632469,3,2013,AUS,10-Mar-89
Emma JACKSON,1497.8625937630318,8,2013,GBR,7-Jun-88
Stephanie HERRICK,1497.7103174012223,1,2014,USA,13-Aug-87
Gudaf TSEGAY,1497.6300058865759,2,2016,ETH,23-Jan-97
Charlotte MOUCHET,1497.617635057068,1,2014,FRA,5-Jun-96
Tigist ASSEFA,1497.4563979391535,4,2016,ETH,28-Mar-94
Alysia MONTAÑO,1497.3971220681847,25,2015,USA,23-Apr-86
Marta MILANI,1497.3931566591941,3,2014,ITA,9-Mar-87
Hedda HYNNE,1497.3699221007082,7,2017,NOR,13-Mar-90
Aude KOROTCHANSKY,1497.2709535216914,2,2016,FRA,12-Sep-91
Yvonne HAK,1497.2587525422134,8,2013,NED,30-Jun-86
Alison LEONARD,1497.1567614905953,3,2016,GBR,17-Mar-90
Vanessa ROY,1497.1509748323497,1,2015,FRA,30-Nov-81
Jessica SMITH,1497.0936675425605,4,2015,CAN,11-Oct-89
Yuliya KAROL,1496.9621357553208,1,2016,BLR,22-Jun-91
Lenka MASNÁ,1496.921593645594,8,2015,CZE,22-Apr-85
Molly LUDLOW,1496.8703425085623,22,2016,USA,4-Aug-87
Jennifer MEADOWS,1496.5835562609186,19,2015,GBR,17-Apr-81
Aurelie CANU,1496.4827711927032,2,2016,FRA,25-Nov-95
Anastasiya RYEMYEN,1496.3552239506557,1,2015,UKR,20-Apr-93
Violah CHEPTOO,1496.3171950662672,1,2015,KEN,1-Mar-89
Noemie MAAMOURI,1496.2891331155047,1,2016,FRA,13-Mar-96
Claudia SAUNDERS,1496.2118023571823,1,2015,FRA,19-May-94
Anna SILVANDER,1496.1903986604302,1,2015,SWE,22-Jun-93
Selina BÜCHEL,1496.1866213526682,20,2017,SUI,26-Jul-91
Anaelle CHARLES,1496.1349574088235,1,2015,FRA,27-Dec-96
Rose-Anne GALLIGAN,1496.0561886895832,3,2014,IRL,9-Dec-87
Claudia Mihaela BOBOCEA,1495.7634734972967,1,2016,ROU,11-Jun-92
Fantu MAGISO,1495.7014525454601,11,2015,ETH,9-Jun-92
Clara LIBERMAN,1495.238930691527,1,2016,FRA,5-Apr-00
Mahlet MULUGETA,1495.1595384638208,1,2017,ETH,20-Mar-95
Natoya GOULE,1494.893837324964,6,2017,JAM,30-Mar-91
Aye Aye AUNG,1494.6287416230898,1,2015,MYA,19-Feb-95
Docus AJOK,1494.5701884152786,2,2017,UGA,12-Jul-94
Andrea FOSTER,1494.4522323596061,1,2015,GUY,12-Mar-97
Kenia SINCLAIR,1494.4131331163373,11,2016,JAM,14-Jul-80
Donna KONIEL,1494.3313548342257,1,2015,PNG,20-Aug-92
Eglė BALČIŪNAITĖ,1494.3293727974888,7,2017,LTU,31-Oct-88
Chunyu WANG,1494.1424500177159,4,2016,CHN,17-Jan-95
Justine FEDRONIC,1493.7462255641121,3,2016,FRA,11-May-91
Laurine AGASSEAU,1493.4385975775476,1,2016,FRA,8-Nov-99
Chrishuna WILLIAMS,1493.1102320410696,2,2017,USA,31-Mar-93
Clarisse MOH,1493.069752294626,2,2016,FRA,6-Dec-86
Georgia GRIFFITH,1492.9997503531904,1,2017,AUS,5-Dec-96
Jing ZHAO,1492.9703303505573,4,2015,CHN,9-Jul-88
Florina PIERDEVARA,1492.734028546072,1,2016,ROU,29-Mar-90
Déborah RODRÍGUEZ,1492.6929033015772,2,2016,URU,2-Dec-92
Amna BAKHIT,1492.5571406088488,2,2016,SUD,14-Nov-90
Selma KAJAN,1492.452669514676,1,2016,AUS,30-Jul-91
Emily Cherotich TUEI,1492.2999875243881,1,2017,KEN,13-May-86
Malika AKKAOUI,1491.7248246231784,25,2017,MAR,25-Dec-87
Tintu LUKKA,1490.7200780060662,10,2016,IND,26-Apr-89
Brittany MCGOWAN,1490.6831349812496,1,2017,AUS,24-Apr-91
Angela PETTY,1490.4996260344703,9,2017,NZL,16-Aug-91
Yuneysi SANTIUSTI,1490.1502570189919,9,2017,CUB,24-Dec-84
Renée EYKENS,1490.1187317567037,4,2017,BEL,8-Jun-96
Houleye BA,1490.10604584467,1,2016,MTN,17-Jul-97
Kore TOLA,1489.9112242106844,1,2017,ETH,16-Jan-97
Hanna HERMANSSON,1489.908107209921,2,2017,SWE,18-May-89
Sofia ENNAOUI,1489.7765428809155,4,2016,POL,30-Aug-95
Swe Li Myint MYINT,1489.7124095921054,1,2016,MYA,24-Jun-93
Tsepang SELLO,1489.5414150601446,1,2016,LES,23-Feb-97
Fatmah Naguib EL SHARNOUBY,1489.4535758014931,1,2016,EGY,18-Nov-97
Síofra CLÉIRIGH BÜTTNER,1489.3184958637019,1,2017,IRL,21-Jul-95
Simoya CAMPBELL,1489.2880367435537,3,2016,JAM,1-Mar-94
Charline MATHIAS,1489.0347408215039,2,2016,LUX,23-May-92
Lora STOREY,1488.985002600209,1,2017,AUS,19-Oct-89
Chanelle PRICE,1488.5212782674334,10,2016,USA,22-Aug-90
Olha LYAKHOVA,1488.4084378201367,6,2017,UKR,18-Mar-92
Laura ROESLER,1488.3895609231563,3,2017,USA,19-Dec-91
Elisabeth Victorie MANDABA,1487.9752883154456,3,2016,CAF,7-Jun-89
Winnie NANYONDO,1487.553349485419,6,2017,UGA,23-Aug-93
Flavia Maria DE LIMA,1487.082082252483,2,2016,BRA,1-Jul-93
Adelle TRACEY,1486.849041626069,5,2017,GBR,27-May-93
Gena LÖFSTRAND,1486.309592594068,2,2017,RSA,23-Oct-95
Annie LEBLANC,1485.5699333086598,1,2017,CAN,29-Apr-92
Ciara EVERARD,1484.803495820028,2,2016,IRL,10-Jul-90
Lindsey BUTTERWORTH,1484.7926867419583,1,2017,CAN,27-Sep-92
Johanna Patricia ARRIETA,1484.4833703902725,1,2017,COL,2-Sep-98
Nimali WALIWARSHA,1484.4246608835708,1,2017,SRI,19-Sep-89
Aníta HINRÍKSDÓTTÍR,1483.4151093468518,8,2017,ISL,13-Jan-96
Alexandra BELL,1483.403231223825,3,2017,GBR,4-Nov-92
Lokonyen Rose NATHIKE,1482.279348022963,2,2017,ROT,1-Jan-93
Christina HERING,1481.7143818010563,6,2017,GER,9-Oct-94
Kimarra MCDONALD,1480.758660950345,3,2017,JAM,14-Aug-87
Esther GUERRERO,1477.1576412219217,5,2017,ESP,7-Feb-90
