Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Olivier IRABARUTA,1498.3853051377878,1,2012,BDI,25-Aug-90
Seung-ho BAEK,1498.3645248352848,1,2011,KOR,16-Dec-90
Faisa Dame TASAMA,1498.339014737063,1,2013,ETH,12-Oct-87
Titus Kipjumba MBISHEI,1498.320560742616,3,2011,KEN,28-Oct-90
James Kwalia C'KURUI,1498.2783253458608,2,2012,QAT,12-Jun-84
Alberto LOZANO DE PEDRO,1498.2200803278265,1,2013,ESP,23-Feb-87
Vincent RONO,1498.0875991884768,1,2014,KEN,11-Dec-90
Abraham KIPLIMO,1498.0382736929641,2,2012,UGA,14-Apr-89
Jamal HITRANE,1498.000429357719,1,2013,MAR,1-Sep-89
Abdelhadi EL HACHIMI,1497.9957453360494,1,2013,BEL,15-Dec-74
Christian NGNINGBA,1497.9871090202942,1,2011,GAB,30-Dec-84
Bouabdellah TAHRI,1497.982226922566,2,2014,FRA,20-Dec-78
Yohan DURAND,1497.965062488343,1,2012,FRA,14-May-85
Leonard KORIR,1497.921965673192,1,2012,KEN,10-Dec-86
Chesari Kirui JACOB,1497.9196459005643,3,2012,KEN,6-Apr-84
Amanuel MESEL,1497.902795296999,4,2012,ERI,29-Dec-90
Matt TEGENKAMP,1497.8924741634867,3,2012,USA,19-Jan-82
Abdishakor Nagea ABDULLE,1497.8782370686545,1,2011,SOM,23-Jun-93
Polat Kemboi ARIKAN,1497.8597864489807,2,2012,TUR,12-Dec-90
Stephen SAMBU,1497.8020097819103,1,2015,KEN,7-Jul-88
Kidane TADESSE,1497.784171792005,1,2012,ERI,31-Aug-87
Andrew BAYER,1497.6438123625508,1,2013,USA,3-Feb-90
Byron PIEDRA,1497.5858223110263,1,2013,ECU,19-Aug-82
Serhiy LEBID,1497.5729714777017,1,2012,UKR,15-Jul-75
Thomas FARRELL,1497.5026325619174,3,2015,GBR,23-Mar-91
Daniel Lemashon SALEL,1497.4885495622107,4,2012,KEN,11-Dec-90
Moses Mukono LETOYIE,1497.469603207318,1,2014,KEN,27-Nov-95
Geoffrey KIRUI,1497.4627439215742,2,2013,KEN,16-Feb-93
Eric SEBAHIRE,1497.4521999840463,1,2013,RWA,6-Jan-85
Lucas Kimeli ROTICH,1497.4347325487317,8,2012,KEN,16-Apr-90
Ben ST. LAWRENCE,1497.2543638260004,4,2013,AUS,7-Nov-81
Rabah ABOUD,1497.1713427757559,2,2012,ALG,1-Jan-81
Javier CARRIQUEO,1497.12681836201,2,2012,ARG,29-May-79
Vincent Kipsegechi YATOR,1497.106596013366,5,2012,KEN,11-Jul-89
Moses KIBET,1497.01680630179,2,2012,UGA,23-Mar-91
Kaan Kigen ÖZBILEN,1496.85266795701,4,2013,KEN,15-Jan-86
Abudllah Abdulaziz AL JOUD,1496.8507209477857,1,2012,KSA,10-Jul-75
Geofrey KUSURO,1496.7075495845193,2,2012,UGA,12-Feb-89
Bashir ABDI,1496.5667635552468,1,2013,BEL,10-Feb-89
Debeli GEZMU,1496.5545243906126,1,2014,ETH,14-Apr-96
Rene HERRERA,1496.4912280215112,1,2012,PHI,24-May-79
Craig MOTTRAM,1496.4158817745017,7,2012,AUS,18-Jun-80
Daniele MEUCCI,1496.2057370717293,4,2013,ITA,7-Oct-85
Ruben SANCA,1496.1812486005338,1,2012,CPV,13-Dec-86
Mark Kosgei KIPTOO,1496.095407806461,10,2013,KEN,21-Jun-76
Teklemariam MEDHIN,1496.0200294580504,5,2013,ERI,24-Jun-89
Girma MECHESO,1495.7729741541425,1,2014,USA,16-Jan-88
Timothy TOROITICH,1495.7268868430874,1,2014,UGA,10-Oct-91
Birhanu LEGESE,1495.690558555123,2,2014,ETH,11-Sep-94
Rinas AKHMADEYEV,1495.5332854951366,1,2013,RUS,25-May-89
Ibrahim JEILAN,1495.2493048827616,5,2015,ETH,12-Jun-89
Alistair Ian CRAGG,1495.2182815828864,8,2012,IRL,13-Jun-80
Yitayal Atnafu ZERIHUN,1495.0278033114876,4,2013,ETH,20-Jan-93
Nixon Kiplimo CHEPSEBA,1494.902681904651,1,2015,KEN,12-Dec-90
Diego ESTRADA,1494.8429477199484,2,2013,MEX,19-Dec-89
Birhan NEBEBEW,1494.8405133171514,2,2015,ETH,14-Aug-94
Goitom KIFLE,1494.8359105852178,2,2013,ERI,3-Dec-93
Tsegay TUEMAY,1494.5221769680552,1,2014,ERI,20-Dec-95
Soufiyan BOUQANTAR,1494.3629642560168,2,2014,MAR,30-Aug-93
Emmanuel KIPSANG,1494.3565725457893,2,2015,KEN,13-Jun-91
Hayle IBRAHIMOV,1494.2517664938546,6,2015,AZE,18-Jan-90
Yigrem DEMELASH,1494.0743644891265,6,2013,ETH,26-Jan-94
Grevazio MPANI,1493.9577795975224,1,2013,MAW,1-Apr-93
Yuki SATO,1493.2837597283965,4,2013,JPN,26-Nov-86
Jake ROBERTSON,1492.9874099961155,3,2013,NZL,14-Nov-89
Mohammed AHMED,1492.9265057114376,4,2015,CAN,5-Jan-91
Jonathan MELLOR,1492.896989124435,2,2015,GBR,27-Dec-86
Youssouf HISS BACHIR,1492.8464127886186,1,2015,DJI,1-Jan-87
Phillip KIPYEKO,1492.8225401484865,2,2015,UGA,10-Jan-95
Dennis LICHT,1492.5153664514928,1,2015,NED,30-May-84
Luke CALDWELL,1492.22572631732,1,2015,GBR,2-Aug-91
Alemayehu BEZABEH,1492.0669558121904,3,2015,ESP,22-Sep-86
Frederick Kipkosgei KIPTOO,1492.0491877368763,1,2015,KEN,13-Nov-96
Chris THOMPSON,1491.913779080653,6,2013,GBR,17-Apr-81
Chris DERRICK,1491.8578649360288,4,2015,USA,17-Oct-90
Ilias FIFA,1491.726718127703,2,2015,MAR,16-May-89
Aziz LAHBABI,1491.4314156386527,3,2013,MAR,3-Feb-91
Richard RINGER,1491.1665517769457,3,2015,GER,27-Feb-89
Kemoy CAMPBELL,1491.0165061763132,1,2015,JAM,14-Jan-91
Hassan MEAD,1490.003136431923,5,2015,USA,28-Aug-89
Kevin BATT,1489.7011299039907,1,2015,IRL,28-Feb-91
Kota MURAYAMA,1489.4360661613755,1,2015,JPN,23-Feb-93
Juan Luis BARRIOS,1489.340641361151,8,2015,MEX,24-Jun-83
Cameron LEVINS,1489.3164234222515,6,2015,CAN,28-Mar-89
Felicien MUHITIRA,1489.2909858869439,1,2015,RWA,4-Nov-94
Meresa KAHSAY,1489.2801060790316,1,2015,ETH,23-May-96
Bujie DUO,1488.447233086832,1,2015,CHN,16-Feb-94
Elroy GELANT,1488.3206728435164,5,2015,RSA,25-Aug-86
Moses Ndiema KIPSIRO,1488.3124356785038,13,2015,UGA,2-Sep-86
Victor ARAVENA PINCHEIRA,1487.7937148637693,1,2015,CHI,5-Feb-90
David MCNEILL,1487.7258780943712,3,2015,AUS,6-Oct-86
Aweke AYALEW,1487.3037100807478,5,2015,BRN,23-Feb-93
Suleiman ABDILLE BORAI,1486.9848518694378,1,2015,SOM,27-Nov-84
Arne GABIUS,1486.1592797434464,7,2015,GER,22-Mar-81
Jesús ESPANA,1486.1376268484546,6,2015,ESP,21-Aug-78
Antonio ABADÍA,1486.118759531912,3,2015,ESP,2-Jul-90
Zane ROBERTSON,1485.6275465212705,6,2015,NZL,14-Nov-89
Stuart BANDA,1484.7695759832504,1,2015,MAW,20-Nov-88
Abdullah AL-QWABANI,1484.0958062830537,1,2015,YEM,2-Mar-99
Andy VERNON,1483.1756911707057,5,2015,GBR,7-Jan-86
Brett ROBINSON,1480.0113323519429,6,2015,AUS,8-May-91
Collis BIRMINGHAM,1477.1073978434265,17,2015,AUS,27-Dec-84
Sindre BURAAS,1475.4207743428342,8,2015,NOR,8-May-89
