Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Florence KIPLAGAT,1499.9151601874455,3,2010,KEN,27-Feb-87
Jessica AUGUSTO,1499.91135824993,3,2011,POR,8-Nov-81
Wude AYALEW,1499.9113387541834,3,2011,ETH,4-Jul-87
Amy YODER BEGLEY,1499.9106354968048,3,2011,USA,11-Jan-78
Shitaye ESHETE,1499.9106050375499,4,2013,BRN,21-May-90
Emebet ANTENEH,1499.906089585586,7,2012,ETH,13-Jan-92
Hitomi NIIYA,1499.9045178314905,3,2012,JPN,26-Feb-88
Barbara PARKER,1499.8926196627435,1,2012,GBR,8-Nov-82
Yelena NAGOVITSYNA,1499.8819348396357,4,2013,RUS,7-Dec-82
Alissa MCKAIG,1499.8721010526297,1,2012,USA,21-Feb-86
Esther CHEMTAI,1499.8711575181458,3,2011,KEN,4-Jun-88
Purity Cherotich RIONORIPO,1499.8680417951655,2,2011,KEN,10-Jun-93
Almenesh BELETE,1499.8639737796564,2,2013,BEL,26-Jul-89
Ruti AGA,1499.8463127140858,1,2013,ETH,16-Jan-94
Mika YOSHIKAWA,1499.8426558551923,1,2012,JPN,16-Sep-84
Judit PLA,1499.8413127096696,1,2012,ESP,2-May-78
Zipora WANJIRU,1499.8376591458918,1,2012,KEN,12-Aug-94
Viktoriya POLYUDINA,1499.834382355892,1,2011,KGZ,29-Jun-89
Pauline NIYONGERE,1499.8324453353762,1,2011,BDI,12-Apr-88
Charlotte PURDUE,1499.8315511040983,1,2012,GBR,10-Jun-91
Tarah MCKAY,1499.8242329329012,1,2012,CAN,1-May-87
Nadia EJJAFINI,1499.8227346571562,1,2012,ITA,8-Nov-77
Afera GODFAY,1499.818238000184,1,2013,ETH,25-Sep-91
Fionnuala MCCORMACK,1499.8173987098044,2,2012,IRL,24-Sep-84
Rhona AUCKLAND,1499.812434190987,1,2015,GBR,11-May-93
Chelsea SODARO,1499.8097862309314,1,2013,USA,9-May-89
Sheila REID,1499.8028222172638,1,2012,CAN,2-Aug-89
Perine NENGAMPI,1499.7981482153627,1,2015,KEN,1989
Dudu KARAKAYA,1499.792048316856,1,2012,TUR,11-Nov-85
Etagegne WOLDU,1499.7714230995493,1,2014,ETH,10-May-96
Miyuki UEHARA,1499.7707455678255,2,2016,JPN,22-Nov-95
Elena ROMAGNOLO,1499.7615962911618,3,2012,ITA,5-Oct-82
Jennifer RHINES,1499.7592122849687,5,2011,USA,1-Jul-74
Waganesh MEKASHA,1499.7549080527215,3,2012,ETH,16-Jan-92
Huimin XIAO,1499.7348629581875,1,2013,CHN,1-Mar-92
Zakia Mrisho MOHAMED,1499.733106700608,4,2012,TAN,19-Feb-84
Julia LUCAS,1499.720261057881,1,2013,USA,4-Mar-84
Roman GIDEY,1499.7183481371087,1,2013,ETH,20-Feb-96
Hiwot AYALEW,1499.717030708332,4,2014,ETH,6-Mar-90
Sofia ASSEFA,1499.706365593433,1,2017,ETH,14-Nov-87
Sandra LÓPEZ,1499.6960143661827,1,2012,MEX,16-Apr-84
Roxana BÎRCĂ,1499.6937813298416,1,2012,ROU,22-Jun-88
Sophie DUARTE,1499.6821354766425,2,2013,FRA,31-Jul-81
Julia BLEASDALE,1499.6772985588077,6,2014,GBR,9-Sep-81
Karissa SCHWEIZER,1499.6713088976985,2,2019,USA,4-May-96
Layes ABDULLAYEVA,1499.663660057879,2,2012,AZE,29-May-91
Madeleine HEINER,1499.660638688759,1,2015,AUS,15-May-87
Clemence CALVIN,1499.6534709461898,1,2014,FRA,17-May-90
Giuli DEKANADZE,1499.63797022588,1,2013,GEO,11-Jan-95
Kate AVERY,1499.6334122045014,2,2015,GBR,10-Oct-91
Alemitu HAWI,1499.631983737439,1,2015,ETH,14-Nov-96
Jessica COULSON,1499.6280624891333,1,2015,GBR,18-Apr-90
Gabriela DEBUES-STAFFORD,1499.6103704066113,2,2019,CAN,13-Sep-95
Yelena KOROBKINA,1499.5790498438334,1,2015,RUS,25-Nov-90
Gelete BURKA,1499.5713071232176,14,2017,ETH,23-Jan-86
Mary Teresa CULLEN,1499.565244694857,1,2015,IRL,17-Aug-82
Enatnesg ALAMREW,1499.5556550893384,1,2014,ETH,1995
Dominika NAPIERAJ,1499.5446646056052,1,2016,POL,12-Dec-91
Dolores CHECA,1499.533576869962,6,2014,ESP,27-Dec-82
Amy CRAGG,1499.524939521307,6,2013,USA,21-Jan-84
Betlhem DESALEGN,1499.5190439694388,2,2015,UAE,13-Nov-91
Carolina TABARES,1499.51554477126,1,2013,COL,18-Jun-86
Ababel YESHANEH,1499.5086412705173,4,2016,ETH,22-Jul-91
Dera DIDA,1499.4427294438906,3,2017,ETH,26-Oct-96
Betsy SAINA,1499.4422179495582,3,2016,KEN,30-Jun-88
Netsanet GUDETA,1499.43544164081,1,2015,ETH,12-Feb-91
Jessica MARTIN,1499.4320480875722,1,2016,GBR,1-Oct-92
Genevieve LACAZE,1499.4285613859042,4,2016,AUS,4-Aug-89
Changqin DING,1499.4129126989656,1,2015,CHN,27-Nov-91
Belaynesh OLJIRA,1499.4035130043064,5,2017,ETH,26-Jun-90
Alisha WILLIAMS,1499.4025658092755,1,2015,USA,5-Feb-82
Elizabeth POTTER,1499.3979435282954,1,2015,GBR,27-Dec-91
Birtukan Fente ALEMU,1499.3919985583839,2,2016,ETH,18-Jun-89
Magdalyne MASAI,1499.3715416087234,4,2015,KEN,21-Nov-93
Jackie ARESON,1499.3615356207267,4,2013,USA,31-Mar-88
Beyenu DEGEFA,1499.2867860979095,1,2017,ETH,12-Jul-99
Gulshat GAYNETDINOVA,1499.2761303906,1,2015,RUS,28-Aug-92
Joanne PAVEY,1499.253368507008,6,2016,GBR,20-Sep-73
Azmera GEBRU,1499.2514908055036,5,2015,ETH,21-Oct-95
Zhixuan LI,1499.2365262819192,1,2015,CHN,23-Mar-94
Genet YALEW,1499.2120850269835,10,2016,ETH,31-Dec-92
Deirdre BYRNE,1499.1881033293248,1,2016,IRL,21-Sep-82
Dominika NOWAKOWSKA,1499.1779749653854,3,2015,POL,25-Jan-85
Alia SAEED MOHAMMED,1499.1442248469725,2,2015,UAE,18-May-91
Maureen KOSTER,1499.1006359862072,1,2020,NED,3-Jul-92
Nicole SIFUENTES,1499.0248862404374,1,2015,CAN,30-Jun-86
Emma CLAYTON,1499.0167938005834,1,2016,GBR,16-Jul-88
Juliet CHEKWEL,1498.9744575066184,2,2016,UGA,25-May-90
Azusa SUMI,1498.9270639995275,1,2015,JPN,12-Aug-96
Tsige ABREHA,1498.88711283874,1,2017,ETH,21-Sep-00
Alemitu HAROYE,1498.8822947357091,8,2016,ETH,9-May-95
Etenesh DIRO,1498.842698259392,5,2017,ETH,10-May-91
Emily SISSON,1498.8378211782215,2,2017,USA,12-Oct-91
Laura Valgreen PETERSEN,1498.7871142803472,1,2020,DEN,28-Dec-00
Meryem AKDAĞ,1498.77745860006,1,2016,TUR,5-Aug-92
Olivia CHITATE,1498.687495594732,1,2015,ZIM,7-Dec-87
Sviatlana KUDZELICH,1498.656625699923,1,2016,BLR,7-May-87
Sentayehu LEWETEGN,1498.6192792262523,2,2017,ETH,9-May-96
Laura WHITTLE,1498.4910025209851,2,2016,GBR,27-Jun-85
Misaki ONISHI,1498.4094449556478,4,2016,JPN,24-Feb-85
Gesa Felicitas KRAUSE,1498.373318481888,1,2017,GER,3-Aug-92
Nicole TULLY,1498.314123455627,3,2016,USA,30-Oct-86
Lucy OLIVER,1498.3025204402002,1,2016,NZL,18-Nov-88
Ana LOZANO,1498.2654382284832,2,2017,ESP,22-Feb-91
Sharon FIRISUA,1498.0632660664733,1,2016,SOL,15-Dec-93
Mimi BELETE,1497.9443085403675,5,2016,BRN,9-Jun-88
Elinor PURRIER,1497.9071401334977,2,2019,USA,20-Feb-95
Renata PLIŚ,1497.8780662351483,1,2020,POL,5-Feb-85
Haftamnesh TESFAYE,1497.8487865788557,5,2017,ETH,28-Apr-94
Jip VASTENBURG,1497.8411958839797,1,2017,NED,21-Mar-94
Nikki HAMBLIN,1497.801461742074,2,2016,NZL,20-May-88
Jennifer WENTH,1497.6937965184427,4,2016,AUT,24-Jul-91
Molly HUDDLE,1497.6871098908246,19,2018,USA,31-Aug-84
Muriel CONEO PAREDES,1497.674548385074,1,2017,COL,15-Mar-87
Beatrice KAMUCHANGA,1497.5972950709038,1,2016,COD,20-Nov-97
Lonah Chemtai SALPETER,1497.5967790388222,1,2019,ISR,12-Dec-88
Kalkidan GEZAHEGNE,1497.5749333455842,3,2017,BRN,8-May-91
Alice Aprot NAWOWUNA,1497.5735388809665,4,2018,KEN,2-Jan-94
Meskerem MAMO,1497.5037371387498,1,2018,ETH,13-Apr-99
Mercyline CHELANGAT,1497.4974661228944,2,2017,UGA,17-Dec-97
Isabel MATTUZZI,1497.4431637292703,1,2020,ITA,23-Apr-95
Heidi SEE,1497.4028426760096,1,2017,AUS,9-Aug-89
Madeleine HILLS,1497.3137119223434,5,2017,AUS,15-May-87
Bontu Edao REBITU,1497.2559404843432,2,2017,BRN,12-Dec-97
Eloise WELLINGS,1497.223825570814,12,2017,AUS,9-Nov-82
Karoline Bjerkeli GRØVDAL,1497.1946980128155,14,2019,NOR,14-Jun-90
Abbey COOPER,1496.938950464334,2,2016,USA,25-May-92
Louise CARTON,1496.8978643884843,2,2017,BEL,16-Apr-94
Meraf BAHTA,1496.8206973942056,3,2020,SWE,24-Jun-89
Gotytom GEBRESLASE,1496.796611633692,5,2017,ETH,15-Jan-95
Sarah CHELANGAT,1496.7506168227173,1,2019,UGA,5-Jun-01
Marielle HALL,1496.737725356169,5,2017,USA,28-Jan-92
Gloriah KITE,1496.6356291617099,2,2019,KEN,10-Jan-98
Sylwia INDEKA,1496.6286123832765,1,2020,POL,19-Jun-97
Genevieve GREGSON,1496.5729755661093,2,2020,AUS,4-Aug-89
Alessia ZARBO,1496.5269139851905,1,2020,FRA,11-Sep-01
Rachel SCHNEIDER,1496.4880099728682,1,2019,USA,18-Jul-91
Kaoutar FARKOUSSI,1496.4384377155498,1,2018,MAR,19-Mar-96
Yuliya SHMATENKO,1496.3521043720107,1,2017,UKR,10-Oct-91
Lauren PAQUETTE,1496.3276833449063,1,2018,USA,27-Jun-86
Rosie CLARKE,1496.2688386148866,1,2019,GBR,17-Nov-91
Ayuko SUZUKI,1496.216677643631,4,2017,JPN,8-Oct-91
Beatrice CHEPKOECH,1496.1088936001818,3,2020,KEN,6-Jul-91
Alina REH,1496.0109704930937,2,2019,GER,23-May-97
Stella CHESANG,1495.9643266469764,3,2017,UGA,1-Dec-96
Kim CONLEY,1495.9500609007264,9,2017,USA,14-Mar-86
Liv WESTPHAL,1495.656005506567,3,2020,FRA,22-Dec-93
Rina NABESHIMA,1495.5510374523337,3,2018,JPN,16-Dec-93
Melissa DUNCAN,1495.1525196871394,1,2019,AUS,30-Jan-90
Eva CHERONO,1495.051676331814,2,2019,KEN,15-Aug-96
Nozomi TANAKA,1494.7301718669446,2,2019,JPN,4-Sep-99
Anna Emilie MØLLER,1494.6044983436136,2,2019,DEN,28-Jul-97
Amy-Eloise NEALE,1494.5034327940534,1,2019,GBR,5-Aug-95
Melissa COURTNEY-BRYANT,1494.4875954627018,3,2020,GBR,30-Aug-93
Rachel CLIFF,1494.1201589650482,1,2019,CAN,1-Apr-88
Hanna KLEIN,1493.9510889795138,1,2019,GER,6-Apr-93
Camille BUSCOMB,1493.2331070326568,4,2019,NZL,11-Jul-90
Eilish MCCOLGAN,1493.011143699747,15,2020,GBR,25-Nov-90
Florencia BORELLI,1492.1145506537068,1,2019,ARG,30-Oct-92
Valeriya ZHANDAROVA,1491.9505077882418,1,2019,GEO,17-Mar-94
Stephanie TWELL,1491.6884889398716,12,2018,GBR,17-Aug-89
Jessica O'CONNELL,1491.571043355239,5,2019,CAN,10-Feb-89
Andrea SECCAFIEN,1490.3385280063321,6,2019,CAN,27-Aug-90
Jessica JUDD,1490.2798950880851,2,2019,GBR,7-Jan-95
Tomoka KIMURA,1489.7911908455071,1,2019,JPN,12-Nov-94
Cavaline NAHIMANA,1489.627771369022,1,2019,BDI,14-Jan-97
Dominique SCOTT,1487.317964364005,6,2019,RSA,24-Jun-92
