Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Augustine Kiprono CHOGE,1498.7609565410912,2,2010,KEN,21-Jan-87
Abraham CHEPKIRWOK,1498.651164194399,1,2011,UGA,18-Nov-88
Xiaofei YANG,1498.627327340836,1,2012,CHN,18-Feb-90
Mario SCAPINI,1498.601508924718,1,2012,ITA,2-Feb-89
Rob NOVAK,1498.534007868709,1,2011,USA,20-Mar-86
Joe ABBOTT,1498.5266730936585,1,2013,USA,1-Mar-90
Nathan BRANNEN,1498.452694705273,1,2013,CAN,8-Sep-82
Masato YOKOTA,1498.3776627371071,2,2012,JPN,19-Nov-87
Geoff HARRIS,1498.2721096108862,2,2012,CAN,30-Jan-87
Hamza DRIOUCH,1498.1916352789567,2,2011,QAT,16-Nov-94
Ivan TUKHTACHEV,1498.1866816565753,1,2012,RUS,12-Jul-89
Fabiano PECANHA,1498.161137673921,2,2012,BRA,5-Jun-82
Fernando Lina DA SILVA,1498.1598886134893,1,2011,BRA,10-Oct-86
David Mutinda MUTUA,1498.1402322055933,5,2012,KEN,20-Apr-92
Jakub HOLUŠA,1498.120335566078,3,2012,CZE,20-Feb-88
Abdulaziz Ladan MOHAMMED,1498.0428800124057,2,2012,KSA,7-Jan-91
Richard BLAGG,1498.0200881983678,1,2011,GIB,3-Nov-88
Hamid OUALICH,1498.0091866718708,2,2012,FRA,26-Apr-88
Ahmad FARHAN,1497.981037626901,1,2011,PAK,11-Jan-90
Zaw Win THET,1497.974643425798,1,2011,MYA,1-Mar-91
Henrik INGEBRIGTSEN,1497.9613223757501,1,2014,NOR,24-Feb-91
Johan SVENSSON,1497.9579268544014,1,2012,SWE,16-May-89
Shifaz MOHAMED,1497.9437934032849,1,2011,MDV,17-Aug-86
Jeff LASTENNET,1497.8933614284215,2,2011,FRA,26-Aug-87
Paul ROBINSON,1497.8331997728405,1,2013,IRL,24-May-91
Xiudong XIA,1497.765232360176,1,2012,CHN,19-Jan-88
Nabil MADI,1497.7484279246632,1,2012,ALG,9-Jun-81
Diomar DE SOUZA,1497.727378232603,1,2012,BRA,24-Aug-89
Mohamed Amine BELFERAR,1497.6966481579939,1,2013,ALG,16-Feb-91
Anthony ROMANIW,1497.5721080264489,1,2013,CAN,15-Sep-91
Ilham Tanui ÖZBILEN,1497.5019184139314,1,2013,TUR,5-Mar-90
Sören LUDOLPH,1497.4446528464632,1,2012,GER,25-Feb-88
Mark WIECZOREK,1497.3725881584992,1,2013,USA,25-Dec-84
Andy GONZÁLEZ,1497.1215818966052,3,2013,CUB,17-Oct-87
Leonel MANZANO,1497.119895074245,5,2015,USA,12-Sep-84
Julius MUTEKANGA,1497.0636689362348,2,2012,UGA,1-Dec-87
James EICHBERGER,1497.0121885032008,1,2013,MEX,4-Aug-90
Andreas BUBE,1496.9831819331866,11,2015,DEN,13-Jul-87
Leoman MOMOH,1496.9713758551811,1,2013,NGR,30-Mar-91
Tamás KAZI,1496.9630438512143,5,2013,HUN,16-May-85
Nader BELHANBEL,1496.8364537260484,1,2014,MAR,1-Jul-94
Haining TENG,1496.8199788760403,1,2014,CHN,25-Jun-93
David TORRENCE,1496.754290423494,2,2014,USA,26-Nov-85
Johan ROGESTEDT,1496.5282480501448,2,2014,SWE,27-Jan-93
Job KINYOR,1496.4231747451279,16,2015,KEN,8-May-90
Arnold SORINA,1496.3143421691395,1,2012,VAN,6-Jan-88
Alfred KIPKETER,1496.2711649501664,11,2015,KEN,28-Dec-96
Erzhan ASKAROV,1496.2688263345963,1,2012,KGZ,29-Sep-85
Rickard GUNNARSSON,1496.1988353095737,1,2014,SWE,19-Sep-91
Boaz Kiplagat LALANG,1496.1905141846826,12,2013,KEN,8-Feb-89
Charles JOCK,1496.1804898163346,2,2015,USA,23-Nov-89
Moise JOSEPH,1496.0949500587444,2,2012,HAI,27-Dec-81
Taras BYBYK,1496.039164682506,1,2013,UKR,27-Mar-92
Antoine GAKEME,1495.9736947709525,5,2015,BDI,24-Dec-91
Mohamed EL NOUR,1495.937794737908,1,2013,QAT,18-Mar-96
Abdelatif ELGUESSE,1495.7400288370768,1,2015,MAR,27-Feb-93
Richard KIPLAGAT,1495.7393056861763,7,2012,KEN,3-May-84
Alexander ROWE,1495.718461148991,3,2014,AUS,8-Jul-92
Ismail Ahmed ISMAIL,1495.655161729032,4,2013,SUD,10-Sep-84
André OLIVIER,1495.5786237456969,11,2015,RSA,29-Dec-89
Gareth WARBURTON,1495.5646222723587,6,2013,GBR,23-Apr-83
William LEVAY,1495.149898057989,1,2014,SWE,27-Aug-96
Derek MANDELL,1495.143039652974,2,2012,GUM,18-Sep-86
Wesley VÁZQUEZ,1495.104614960686,3,2014,PUR,27-Mar-94
Prince MUMBA,1494.9564873943673,4,2013,ZAM,28-Aug-84
Bram SOM,1494.9292873723145,11,2012,NED,20-Feb-80
Tyler MULDER,1494.8772292917051,6,2014,USA,15-Feb-87
Jeffrey RISELEY,1494.702655555784,3,2015,AUS,11-Nov-86
Kalle BERGLUND,1494.4941737525198,1,2015,SWE,11-Mar-96
Ilya MUKHIN,1494.4499712508734,1,2013,KGZ,22-Oct-91
Edgar Alejandro CORTEZ,1494.4438075726844,2,2012,NCA,8-Aug-89
Ribeiro PINTO DE CARVALHO,1494.4415046358918,1,2013,TLS,2-Feb-93
Samorn KIENG,1494.3924189671634,2,2013,CAM,4-Mar-83
Joshua RALPH,1494.3123872314973,1,2015,AUS,27-Oct-91
Michael RIMMER,1494.1629965624686,21,2015,GBR,3-Feb-86
Brandon JOHNSON,1494.0446065306774,7,2014,USA,2-Mar-85
Elijah GREER,1493.955843878848,3,2013,USA,24-Oct-90
Thomas Arne ROTH,1492.8362879168485,2,2015,NOR,11-Feb-91
Musa HAJDARI,1492.2229966039822,1,2015,KOS,10-Nov-87
Abubaker Haydar ABDALLA,1491.9259038749396,1,2015,QAT,28-Aug-96
Robby ANDREWS,1491.3160836780826,4,2015,USA,29-Mar-91
Benjamín ENZEMA,1491.0465210836933,2,2013,GEQ,25-Mar-89
Manuel Andre ANTONIO,1491.0385561949681,2,2013,ANG,3-Nov-88
Moussa CAMARA,1490.9195216633598,4,2013,MLI,12-Feb-88
Giordano BENEDETTI,1490.8911572425654,8,2015,ITA,22-May-89
Elijah Motonei MANANGOI,1490.7390843731732,1,2015,KEN,5-Jan-93
Jozef REPČÍK,1490.4395427266982,2,2015,SVK,3-Aug-86
Andrew OSAGIE,1490.1467274341528,25,2014,GBR,19-Feb-88
Kevin LÓPEZ,1490.0945795634511,13,2015,ESP,12-Jun-90
Rafith RODRÍGUEZ,1489.9350861122366,9,2015,COL,1-Jun-89
Jena UMAR,1489.664335999054,2,2015,ETH,24-Dec-95
Cleiton CEZARIO ABRAO,1489.5469221480826,1,2015,BRA,8-Sep-89
Matthew CENTROWITZ,1489.391373880545,3,2015,USA,18-Oct-89
Mukhtar MOHAMMED,1489.3471544088761,7,2013,GBR,1-Dec-90
Theo BLUNDELL,1489.2251283461492,1,2015,GBR,30-Nov-95
Andrew WHEATING,1489.1274590165704,5,2015,USA,21-Nov-87
Žan RUDOLF,1488.1269684022313,1,2015,SLO,9-May-93
Jeremiah Kipkorir MUTAI,1487.676661630485,6,2015,KEN,27-Dec-92
Artur KUCIAPSKI,1487.4582359631052,2,2015,POL,26-Dec-93
Thijmen KUPERS,1486.69177716909,2,2015,NED,4-Oct-91
Michael RUTT,1486.5149219705577,5,2015,USA,28-Oct-87
Andreas ALMGREN,1485.7369376618976,3,2015,SWE,12-Jun-95
Khaled BENMAHDI,1485.1960806209013,1,2015,ALG,22-Oct-88
Wais Ibrahim KHAIRANDESH,1485.1462666005618,1,2015,AFG,31-Dec-90
Rynhardt VAN RENSBURG,1484.7610996159333,1,2015,RSA,23-Mar-92
Adnan Taes Agar AL MNTFAGE,1483.4688720781191,2,2015,IRQ,24-Mar-80
Timothy KITUM,1483.3837793461053,16,2015,KEN,20-Nov-94
Casimir LOXSOM,1481.4952445274535,2,2015,USA,17-Mar-91
Kyle LANGFORD,1478.972214260537,3,2015,GBR,2-Feb-96
Jamal HAIRANE,1475.965471959671,4,2015,QAT,26-May-93
Erik SOWINSKI,1474.5038289906793,9,2015,USA,21-Dec-89
Brice ETES,1471.8057145158455,5,2015,MON,11-Apr-84
