Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Kenroy ANDERSON,1497.9197222582034,1,2012,JAM,27-Jun-87
Masashi ERIGUCHI,1497.9090825270289,1,2012,JPN,17-Dec-88
Moudjib TOYB,1497.8607320356277,1,2011,COM,14-Oct-88
Nil DE OLIVEIRA,1497.8117265618685,1,2012,SWE,3-Sep-86
Tilak Ram THARU,1497.7703439615045,1,2011,NEP,10-Apr-93
Craig PICKERING,1497.7632700363843,3,2011,GBR,16-Oct-86
Fabio CERUTTI,1497.7443735381848,1,2012,ITA,26-Sep-85
Martin KELLER,1497.7208388473705,1,2013,GER,26-Sep-86
Ramone MCKENZIE,1497.719540056194,1,2012,JAM,15-Nov-90
Mohd FADLIN,1497.69918989733,1,2011,INA,28-Oct-89
Dmitriy ILYIN,1497.6778990589428,1,2011,KGZ,24-May-89
Michael TUMI,1497.5786491582007,1,2013,ITA,12-Feb-90
Samuel FRANCIS,1497.5690794698357,3,2013,QAT,27-Mar-87
Darvis PATTON,1497.5385935661373,6,2012,USA,4-Dec-77
Shavez HART,1497.4979183822213,1,2013,BAH,6-Sep-92
Simeon WILLIAMSON,1497.4960043138612,1,2012,GBR,16-Jan-86
Martial MBANDJOCK,1497.2970361328003,6,2011,FRA,14-Oct-85
Terrell WILKS,1497.2940570547862,1,2013,USA,30-Dec-89
Gabriel MVUMVURE,1497.2634413460676,4,2013,ZIM,23-Feb-88
Emmanuel CALLENDER,1497.2235078712065,2,2012,TTO,10-May-84
Béranger BOSSÉ,1497.1915679024169,1,2012,CAF,9-Mar-85
Paul Kim WILLIAMS,1497.1189773334927,1,2012,USA,5-Apr-86
Maurice MITCHELL,1497.0849724090044,2,2014,USA,22-Dec-89
Ángel David RODRÍGUEZ,1497.0678004431202,4,2013,ESP,25-Apr-80
Travis PADGETT,1497.056328146963,8,2012,USA,13-Dec-86
Daniel BAILEY,1496.9759472683108,15,2013,ANT,9-Sep-86
Isidro MONTOYA,1496.963188596797,1,2012,COL,3-Nov-90
Marlon DEVONISH,1496.8001748792108,10,2012,GBR,1-Jun-76
Gerald PHIRI,1496.7442133567306,10,2014,ZAM,6-Oct-88
Denis DIMITROV,1496.7246111662896,1,2013,BUL,10-Feb-94
Rondel SORRILLO,1496.6818154746966,3,2013,TTO,21-Jan-86
Gavin SMELLIE,1496.630858906923,2,2013,CAN,26-Jun-86
Clayton VAUGHN,1496.4913332822687,1,2015,USA,15-May-92
Marek NIIT,1496.4007825302251,2,2012,EST,9-Aug-87
Yoshihide KIRYU,1496.3940742214222,2,2013,JPN,15-Dec-95
Jason YOUNG,1496.1661400546245,1,2013,JAM,21-Mar-91
Andrew HINDS,1496.088113699749,4,2013,BAR,25-Apr-84
Henrico BRUINTJIES,1496.0708663011123,2,2015,RSA,16-Jul-93
Jurgen THEMEN,1495.9839523116166,2,2012,SUR,26-Oct-85
Alonso EDWARD,1495.9650995339066,1,2014,PAN,8-Dec-89
Yasir Baalghytten AL NASHIRI,1495.9444491334093,1,2013,KSA,13-Dec-87
Fernando LUMAIN,1495.9392528640315,1,2012,INA,18-Oct-89
Ahmed AZNEEM,1495.9115218095317,1,2012,MDV,1989
Adam ZAVACKÝ,1495.8849910619142,1,2013,SVK,27-Jun-88
Artur Bruno ROJAS DA SILVA,1495.8507585490484,1,2012,BOL,27-May-93
Gerard KOBEANE,1495.7798300566733,2,2012,BUR,24-Apr-88
Fabrice COIFFIC,1495.7622156360812,1,2012,MRI,25-Aug-84
Antoine ADAMS,1495.6309785549001,5,2015,SKN,31-Aug-88
Aleksandr BREDNEV,1495.4508438274434,1,2013,RUS,4-Feb-88
Innocent BOLOGO,1495.3784987023535,1,2013,BUR,5-Sep-89
Jeremy BASCOM,1495.1217757298627,2,2013,GUY,15-Oct-83
Ogho-Oghene EGWERO,1494.9465036987795,3,2013,NGR,26-Nov-88
Jason ROGERS,1494.7925706558551,4,2013,SKN,31-Aug-91
Andrew FISHER,1494.5962044983833,1,2015,JAM,15-Dec-91
Peimeng ZHANG,1494.4461768419235,6,2015,CHN,13-Mar-87
Idrissa ADAM,1494.0860250184019,1,2013,CMR,28-Dec-84
. SAPWATURAHMAN,1494.0592963265829,1,2013,INA,13-May-94
Suwaibou SANNEH,1493.9220623494807,4,2013,GAM,10-Mar-90
Devilert Arsene KIMBEMBE,1493.9020310593216,2,2012,CGO,14-Sep-84
Alex QUIÑÓNEZ,1493.886579795792,1,2013,ECU,11-Aug-89
Zhiqiang WU,1493.8274829050702,1,2014,CHN,10-Apr-94
Ee Foo YEO GARY,1493.799130736442,2,2012,SGP,30-Aug-86
Calvin Kang LI LOONG,1493.6584377048885,1,2013,SGP,16-Apr-90
O'dain ROSE,1493.5323241017322,1,2014,SWE,19-Jul-92
Shernyl BURNS,1493.5176356889606,1,2013,MNT,11-Oct-91
Daniel TALBOT,1493.2382727952786,1,2014,GBR,1-May-91
Pascal MANCINI,1492.8824031695126,2,2014,SUI,18-Apr-89
Keston BLEDMAN,1492.4909771692294,27,2015,TTO,8-Mar-88
Mark LEWIS-FRANCIS,1492.3879482022053,9,2013,GBR,4-Sep-82
Justyn WARNER,1492.353514322612,9,2015,CAN,28-Jun-87
Jaysuma SAIDY NDURE,1491.8387223825962,18,2014,NOR,1-Jul-84
Levi Asher CADOGAN,1491.5562335536831,2,2015,BAR,8-Nov-95
Hassan TAFTIAN,1491.5547218126721,3,2015,IRI,4-May-93
Jeffrey VANAN,1491.325263444689,1,2015,SUR,21-Dec-92
Jacques RIPARELLI,1491.2146771133687,1,2015,ITA,27-Mar-83
Aziz OUHADI,1491.1594270623843,4,2015,MAR,24-Jul-84
Calesio NEWMAN,1490.8828932724698,4,2015,USA,20-Aug-86
Trell KIMMONS,1490.7437338273899,27,2015,USA,13-Jul-85
Brijesh LAWRENCE,1490.6583787559334,1,2015,SKN,27-Dec-89
Reza GHASEMI,1490.5160651889964,3,2015,IRI,24-Jul-87
Guy-Elphege ANOUMAN,1489.6858635944561,1,2015,FRA,13-Jun-94
Charles SILMON,1489.5870853853203,5,2015,USA,4-Jul-91
Justin WALKER,1489.5284169757056,1,2015,USA,30-Nov-90
Andrew ROBERTSON,1489.402500355113,2,2015,GBR,17-Dec-90
Wilfried KOFFI HUA,1489.374671339131,3,2015,CIV,12-Oct-87
Joseph MORRIS,1489.234810755297,1,2015,USA,4-Oct-89
Julian REUS,1489.0751507550901,3,2015,GER,29-Apr-88
Hassan SAAID,1489.0250184168067,1,2015,MDV,4-Mar-92
Yazaldes NASCIMENTO,1488.6774586745016,1,2015,POR,17-Apr-86
Keith RICKS,1488.328392043507,1,2015,USA,9-Oct-90
Kukyoung KIM,1487.9838966933876,1,2015,KOR,19-Apr-91
Isiah YOUNG,1487.8360845322968,2,2015,USA,5-Jan-90
James DASAOLU,1487.825831013732,15,2015,GBR,5-Sep-87
Yendountien TIEBEKABE,1487.6688048709148,1,2015,TOG,18-Jan-91
Simon MAGAKWE,1487.5504651162871,6,2014,RSA,14-May-86
Kim COLLINS,1487.0369784867544,36,2015,SKN,5-Apr-76
James ELLINGTON,1486.487098586491,5,2015,GBR,6-Sep-85
Harry AIKINES-ARYEETEY,1485.7955868907165,13,2015,GBR,29-Aug-88
Diondre BATSON,1485.2871050878384,3,2015,USA,13-Jul-92
Richard KILTY,1484.966680766744,6,2015,GBR,2-Sep-89
Ojie EDOBURUN,1484.8253750102228,2,2015,GBR,2-Jun-96
Ratu Banuve TABAKAUCORO,1483.741272874283,2,2015,FIJ,4-Sep-92
Fakhri BIN ISMAIL,1483.689565526337,1,2015,BRU,6-Mar-91
Emmanuel BIRON,1483.5943683315086,2,2015,FRA,29-Jul-88
Mahamat Goubaye YOUSSOUF,1483.4168280705903,1,2015,CHA,27-Jun-98
Boby YASPI,1483.0167908603744,1,2015,INA,28-Oct-87
Barakat AL HARTHI,1482.8718323010012,3,2015,OMA,15-Jun-88
Riste PANDEV,1482.6763868061946,1,2015,MKD,25-Jan-94
Rodman TELTULL,1482.6377711705152,1,2015,PLW,29-Jan-94
Mark ANDERSON,1482.332784071868,1,2015,BIZ,16-Nov-91
Kemar HYMAN,1481.0306664734276,6,2015,CAY,11-Oct-89
Harry ADAMS,1479.8312949151127,2,2015,USA,27-Nov-89
Holder Ocante DA SILVA,1479.618470090761,3,2015,GBS,22-Jan-88
