Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Luis Alberto MARCO,1499.7627775938636,7,2013,ESP,20-Aug-86
Karjuan WILLIAMS,1499.7347329833049,2,2011,USA,5-Jul-87
Augustine Kiprono CHOGE,1499.732366612876,2,2010,KEN,21-Jan-87
Abraham CHEPKIRWOK,1499.70865146599,1,2011,UGA,18-Nov-88
Xiaofei YANG,1499.7035027056206,1,2012,CHN,18-Feb-90
Mario SCAPINI,1499.697925927739,1,2012,ITA,2-Feb-89
Rob NOVAK,1499.6833456996414,1,2011,USA,20-Mar-86
Joe ABBOTT,1499.6817613882304,1,2013,USA,1-Mar-90
Nathan BRANNEN,1499.6657820563387,1,2013,CAN,8-Sep-82
Masato YOKOTA,1499.6495751512152,2,2012,JPN,19-Nov-87
Jan HOCHSTRASSER,1499.62799476837,1,2016,SUI,23-Oct-88
Geoff HARRIS,1499.6267756759512,2,2012,CAN,30-Jan-87
Hamza DRIOUCH,1499.6093932202548,2,2011,QAT,16-Nov-94
Ivan TUKHTACHEV,1499.6083232378205,1,2012,RUS,12-Jul-89
Fabiano PECANHA,1499.602805737567,2,2012,BRA,5-Jun-82
Fernando Lina DA SILVA,1499.6025359405135,1,2011,BRA,10-Oct-86
David Mutinda MUTUA,1499.598290156408,5,2012,KEN,20-Apr-92
Jakub HOLUŠA,1499.5939924822728,3,2012,CZE,20-Feb-88
Abdulaziz Ladan MOHAMMED,1499.5772620826792,2,2012,KSA,7-Jan-91
Richard BLAGG,1499.5723390508472,1,2011,GIB,3-Nov-88
Hamid OUALICH,1499.5699843211241,2,2012,FRA,26-Apr-88
Ahmad FARHAN,1499.5639041274103,1,2011,PAK,11-Jan-90
Zaw Win THET,1499.5625229799723,1,2011,MYA,1-Mar-91
Henrik INGEBRIGTSEN,1499.559645633162,1,2014,NOR,24-Feb-91
Johan SVENSSON,1499.5589122005508,1,2012,SWE,16-May-89
Shifaz MOHAMED,1499.5558593751095,1,2011,MDV,17-Aug-86
Jeff LASTENNET,1499.544966068539,2,2011,FRA,26-Aug-87
Paul ROBINSON,1499.5319711509337,1,2013,IRL,24-May-91
Xiudong XIA,1499.5172901897981,1,2012,CHN,19-Jan-88
Nabil MADI,1499.5136604317272,1,2012,ALG,9-Jun-81
Diomar DE SOUZA,1499.5091136982421,1,2012,BRA,24-Aug-89
Ilham Tanui ÖZBILEN,1499.460414377409,1,2013,TUR,5-Mar-90
Sören LUDOLPH,1499.4480450148358,1,2012,GER,25-Feb-88
Mark WIECZOREK,1499.4324790422356,1,2013,USA,25-Dec-84
Andy GONZÁLEZ,1499.3782616896667,3,2013,CUB,17-Oct-87
Leonel MANZANO,1499.3778973360368,5,2015,USA,12-Sep-84
Julius MUTEKANGA,1499.3657524902264,2,2012,UGA,1-Dec-87
James EICHBERGER,1499.3546327166914,1,2013,MEX,4-Aug-90
Leoman MOMOH,1499.3458171847192,1,2013,NGR,30-Mar-91
Tamás KAZI,1499.3440174718626,5,2013,HUN,16-May-85
Nader BELHANBEL,1499.3166740048264,1,2014,MAR,1-Jul-94
Haining TENG,1499.3131154372245,1,2014,CHN,25-Jun-93
David TORRENCE,1499.2989267314747,2,2014,USA,26-Nov-85
Johan ROGESTEDT,1499.2501015788312,2,2014,SWE,27-Jan-93
Arnold SORINA,1499.2038979085337,1,2012,VAN,6-Jan-88
Erzhan ASKAROV,1499.1940664882727,1,2012,KGZ,29-Sep-85
Rickard GUNNARSSON,1499.178948426868,1,2014,SWE,19-Sep-91
Boaz Kiplagat LALANG,1499.1771510638914,12,2013,KEN,8-Feb-89
Moise JOSEPH,1499.1565092126887,2,2012,HAI,27-Dec-81
Taras BYBYK,1499.144459571421,1,2013,UKR,27-Mar-92
Markus EINAN,1499.1374080967964,1,2016,NOR,4-Feb-97
Mohamed EL NOUR,1499.122563663388,1,2013,QAT,18-Mar-96
Richard KIPLAGAT,1499.079690028214,7,2012,KEN,3-May-84
Alexander ROWE,1499.0751876081817,3,2014,AUS,8-Jul-92
Ismail Ahmed ISMAIL,1499.0615149334708,4,2013,SUD,10-Sep-84
André OLIVIER,1499.0449827290704,11,2015,RSA,29-Dec-89
Gareth WARBURTON,1499.04195841083,6,2013,GBR,23-Apr-83
William LEVAY,1498.9523779805254,1,2014,SWE,27-Aug-96
Derek MANDELL,1498.950896565042,2,2012,GUM,18-Sep-86
Prince MUMBA,1498.910601277183,4,2013,ZAM,28-Aug-84
Bram SOM,1498.9047260724196,11,2012,NED,20-Feb-80
Tyler MULDER,1498.8934815270084,6,2014,USA,15-Feb-87
Charles BOUTHELOUP,1498.873872142303,1,2016,FRA,30-Apr-90
Ilya MUKHIN,1498.8011937901888,1,2013,KGZ,22-Oct-91
Edgar Alejandro CORTEZ,1498.7998624356997,2,2012,NCA,8-Aug-89
Ribeiro PINTO DE CARVALHO,1498.799365001353,1,2013,TLS,2-Feb-93
Samorn KIENG,1498.788762496907,2,2013,CAM,4-Mar-83
Joshua RALPH,1498.7714756420035,1,2015,AUS,27-Oct-91
Jonas SCHÖPFER,1498.743111773257,1,2016,SUI,30-Jun-96
Brandon JOHNSON,1498.7136350106266,7,2014,USA,2-Mar-85
Jeffrey RISELEY,1498.701365833428,5,2016,AUS,11-Nov-86
Elijah GREER,1498.694462277831,3,2013,USA,24-Oct-90
Andrés ARROYO,1498.4210620032677,3,2017,PUR,7-Jun-95
Jaap Gerben VELLINGA,1498.3937098011302,1,2016,NED,28-Jul-94
Jacob ROZANI,1498.189271648053,1,2016,RSA,24-Jan-84
Jake WIGHTMAN,1498.1670048871104,4,2018,GBR,11-Jul-94
Robby ANDREWS,1498.1242740744656,4,2015,USA,29-Mar-91
Manuel Andre ANTONIO,1498.064328138113,2,2013,ANG,3-Nov-88
Robert FARKEN,1498.0509748323495,1,2016,GER,20-Sep-97
Thierry-orden DAGBETIN,1498.0444753143613,1,2016,FRA,7-Jul-98
Moussa CAMARA,1498.0386166792855,4,2013,MLI,12-Feb-88
Hamada MOHAMED,1497.7736593161312,5,2016,EGY,22-Oct-92
Jena UMAR,1497.7674965757956,2,2015,ETH,24-Dec-95
Rafith RODRÍGUEZ,1497.743411549674,10,2016,COL,1-Jun-89
Cleiton CEZARIO ABRAO,1497.7421351839857,1,2015,BRA,8-Sep-89
Charel GRETHEN,1497.7168919721967,1,2016,LUX,2-Jun-92
Matthew CENTROWITZ,1497.7085367581976,3,2015,USA,18-Oct-89
Mukhtar MOHAMMED,1497.6989853523173,7,2013,GBR,1-Dec-90
Jamie WEBB,1497.6888015847862,1,2018,GBR,1-Jun-94
Theo BLUNDELL,1497.672627722768,1,2015,GBR,30-Nov-95
Tom ELMER,1497.6718243516657,1,2016,SUI,1-Apr-97
Amine EL MANAOUI,1497.517268890415,7,2016,MAR,20-Nov-91
Jeremiah Kipkorir MUTAI,1497.3381589121846,6,2015,KEN,27-Dec-92
Charlie DA'VALL GRICE,1497.3246386628493,1,2016,GBR,7-Nov-93
Artur KUCIAPSKI,1497.2909789680307,2,2015,POL,26-Dec-93
Anthony ROMANIW,1497.234814895116,2,2016,CAN,15-Sep-91
Pierre HERVAGAULT,1497.219457628197,1,2016,FRA,16-Jun-94
Boitumelo MASILO,1497.1910882098186,1,2016,BOT,5-Aug-95
Aaron BOTTERMAN,1497.1744758040911,1,2016,BEL,1-May-94
Jesus Tonatiu LOPEZ,1497.132165569139,1,2017,MEX,2-Aug-97
Michael RUTT,1497.0872231456403,5,2015,USA,28-Oct-87
Rynhardt VAN RENSBURG,1497.054824583884,7,2018,RSA,23-Mar-92
Nicholas Kiplangat KIPKOECH,1496.9630365316293,5,2018,KEN,22-Oct-92
Kyle LANGFORD,1496.9458265850387,10,2018,GBR,2-Feb-96
Khaled BENMAHDI,1496.8023534141146,1,2015,ALG,22-Oct-88
Wais Ibrahim KHAIRANDESH,1496.7915935857213,1,2015,AFG,31-Dec-90
Žan RUDOLF,1496.5208874519485,2,2016,SLO,9-May-93
Mark ENGLISH,1496.5200248318515,13,2017,IRL,18-Mar-93
Adnan Taes Agar AL MNTFAGE,1496.4292763688736,2,2015,IRQ,24-Mar-80
Filip INGEBRIGTSEN,1496.3937697304489,1,2017,NOR,20-Apr-93
Lutimar PAES,1496.3823858080655,2,2016,BRA,14-Dec-88
Moïse RUSUSURUKA,1496.2580708052615,1,2016,SUI,16-May-99
Nicolas CHAUFFERT,1495.9469306019346,1,2016,FRA,14-Jul-91
Edose IBADIN,1495.7874526741457,1,2017,NGR,27-Feb-93
Daniel ROWDEN,1495.6166501510024,1,2018,GBR,9-Sep-97
Abubaker Haydar ABDALLA,1495.4854098162964,3,2016,QAT,28-Aug-96
Kalle BERGLUND,1495.4457526510907,2,2016,SWE,11-Mar-96
Jozef REPČÍK,1495.3915019947053,3,2016,SVK,3-Aug-86
Timothy KITUM,1495.2515161249473,18,2016,KEN,20-Nov-94
Alex AMANKWAH,1494.8432098948902,2,2017,GHA,2-Mar-92
Abu MAYANJA,1494.4242837270267,1,2017,UGA,9-Oct-95
Abdelatif ELGUESSE,1494.3159958491992,3,2017,MAR,27-Feb-93
Thomas Arne ROTH,1494.2979504877508,3,2018,NOR,11-Feb-91
Willy Kiplimo TARBEI,1494.2198891586013,1,2017,KEN,30-May-98
Michael RIMMER,1494.1142546118376,25,2016,GBR,3-Feb-86
Asbel KIPROP,1494.1122579642356,16,2017,KEN,30-Jun-89
Andrew WHEATING,1494.1067826467875,6,2016,USA,21-Nov-87
Dashan ZHANG,1494.0491458058987,1,2017,CHN,17-Mar-95
Eliott CRESTAN,1494.0040922857727,1,2018,BEL,22-Feb-99
Alex BEDDOES,1493.7686988529786,1,2016,COK,9-Jul-95
Yiech Pur BIEL,1493.757146681594,1,2016,ROT,1-Jan-95
Benjamín ENZEMA,1493.7530742503054,3,2016,GEQ,25-Mar-89
Saoud Jouma AL ZAABI,1493.6778286617773,1,2017,UAE,7-Aug-88
Leandro PARIS,1493.6662370769584,1,2017,ARG,16-Feb-95
Solomon LEKUTA,1493.6644431857153,1,2018,KEN,3-Oct-99
Giordano BENEDETTI,1493.6099608423965,11,2018,ITA,22-May-89
Jinson JOHNSON,1493.0111010528676,2,2018,IND,15-Mar-91
Charles JOCK,1492.7777155066497,4,2016,USA,23-Nov-89
Andreas ALMGREN,1492.4227255659216,4,2017,SWE,12-Jun-95
Musa HAJDARI,1492.3918494408888,2,2016,KOS,10-Nov-87
Álvaro DE ARRIBA,1492.2614574679776,4,2018,ESP,2-Jun-94
Casimir LOXSOM,1492.044456825704,3,2017,USA,17-Mar-91
Andreas BUBE,1491.996581167141,15,2018,DEN,13-Jul-87
Elmar ENGHOLM,1491.9905311820435,1,2018,SWE,2-Oct-92
Astrit KRYEZIU,1491.434477289747,1,2017,KOS,22-Oct-91
Guy LEARMONTH,1491.109471248225,5,2018,GBR,24-Apr-92
Ryan SÁNCHEZ,1491.0691431603861,1,2017,PUR,22-Jun-98
Pyae Sone MAUNG,1490.885584608337,1,2017,MYA,13-Feb-97
Ahmed Bashir FARAH,1490.6129363014809,1,2017,ART,5-Jun-97
Job KINYOR,1490.466508961775,19,2017,KEN,8-May-90
Junyi MA,1489.4841349588075,1,2018,CHN,6-Jan-96
Ebrahim ALZOFAIRI,1488.9916983967785,3,2018,KUW,8-May-89
Joakim ANDERSSON,1488.7959051279677,1,2018,SWE,19-Oct-92
Kevin LÓPEZ,1487.3733159754552,16,2017,ESP,12-Jun-90
Luke MATHEWS,1487.0306043861624,3,2017,AUS,21-Jun-95
Marc REUTHER,1486.7231552319672,2,2018,GER,23-Jun-96
Pol MOYA,1486.6528566653965,2,2017,AND,9-Dec-96
Francky MBOTTO,1485.9369873926644,2,2017,CAF,2-Sep-97
Wesley VÁZQUEZ,1485.2047505596224,6,2018,PUR,27-Mar-94
Brice ETES,1485.1758809243884,7,2016,MON,11-Apr-84
Samir DAHMANI,1485.0059326279581,6,2017,FRA,3-Apr-91
Andrew OSAGIE,1484.1112105585996,28,2018,GBR,19-Feb-88
Jamal HAIRANE,1483.2414145958903,7,2018,QAT,26-May-93
Elliot GILES,1482.5917433264426,8,2018,GBR,26-May-94
Antoine GAKEME,1481.77162544996,13,2018,BDI,24-Dec-91
Drew WINDLE,1481.0525325841008,5,2018,USA,22-Jul-92
Erik SOWINSKI,1463.7361082279137,18,2018,USA,21-Dec-89
