Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Stephanie DURST,1498.6129899351631,1,2011,USA,6-Jan-82
Phumlile Sibonakele NDZINISA,1498.5762113291141,1,2011,SWZ,21-Aug-92
Natalya RUSAKOVA,1498.5743116294495,1,2012,RUS,12-Dec-79
Natalia POHREBNIAK,1498.5630285981156,1,2011,UKR,19-Feb-88
Fanette HUMAIR,1498.4927795921667,1,2013,SUI,8-Oct-91
Maryam TOOSI,1498.4854205368465,1,2011,IRI,5-Dec-88
Mary WINEBERG,1498.4586727387737,1,2012,USA,3-Jan-80
Yuliya GUSHCHINA,1498.4292626332144,2,2011,RUS,4-Mar-83
Aleksandra FEDORIVA-SPAYER,1498.1374325432043,9,2012,RUS,13-Sep-88
Gloria ASUMNU,1498.1154031658466,1,2012,NGR,22-May-85
Erika Belinda CHÁVEZ,1498.00137115918,1,2012,ECU,4-Jun-90
Sarah ATCHO,1497.8530707344812,1,2013,SUI,1-Jun-95
Reyare THOMAS,1497.8406064485866,2,2015,TTO,23-Nov-87
Mary Jane VINCENT,1497.7709515240574,1,2011,MRI,25-Jan-88
Hanne CLAES,1497.753996230493,1,2012,BEL,4-Aug-91
Shan JIANG,1497.729603878544,1,2012,CHN,4-Feb-91
Fanny SHONOBI,1497.7287821282666,1,2011,GAM,4-Aug-87
Folake AKINYEMI,1497.6549286822287,1,2012,NOR,31-Mar-90
Aliann Tabitha POMPEY,1497.587927605674,1,2012,GUY,9-Mar-78
Patricia HALL,1497.5831136968627,4,2013,JAM,16-Oct-82
Vida ANIM,1497.457197160038,1,2012,GHA,7-Dec-83
Kamaria BROWN,1497.4445005685716,1,2015,USA,21-Dec-92
Kirsten NIEUWENDAM,1497.372808329829,1,2012,SUR,26-Aug-91
Khamica BINGHAM,1497.1777891324182,2,2015,CAN,15-Jun-94
Klára SEIDLOVÁ,1497.148411224262,1,2013,CZE,10-Mar-94
Andreea OGRĂZEANU,1497.1188183723987,2,2013,ROU,24-Mar-90
Allison PETER,1497.0511111536716,4,2012,ISV,14-Jul-92
Lauryn WILLIAMS,1497.0107944675142,2,2013,USA,11-Sep-83
Viktoriya ZYABKINA,1496.9190220200899,5,2015,KAZ,4-Sep-92
Aleen BAILEY,1496.827780425886,4,2012,JAM,25-Nov-80
Nelky CASABONA,1496.6478202876033,3,2012,CUB,12-May-84
Consuella MOORE,1496.4777039974379,4,2011,USA,29-Aug-81
Crystal EMMANUEL,1496.422367310363,4,2015,CAN,27-Nov-91
Ndeye SOUMAH FATOU,1496.4164931827518,1,2012,SEN,6-Apr-86
Jamile SAMUEL,1496.3782317470486,1,2014,NED,24-Apr-92
Shaunae MILLER-UIBO,1496.3225155307719,4,2015,BAH,15-Apr-94
Greta TASLAKIAN,1496.3183676969045,1,2012,LBN,16-Aug-85
Vladislava OVCHARENKO,1496.2771412399347,1,2012,TJK,18-Dec-86
Anyika ONUORA,1496.266722360306,8,2015,GBR,28-Oct-84
Luan GABRIEL,1496.1466174600741,1,2012,DMA,3-May-96
Déborah SANANES,1495.987403611578,1,2013,FRA,26-Oct-95
Jodie WILLIAMS,1495.953016342508,8,2015,GBR,28-Sep-93
Barbara PIERRE,1495.859894157666,1,2014,USA,28-Apr-87
Yelizaveta DEMIROVA,1495.473862079188,5,2013,RUS,14-Aug-87
Olga SAFRONOVA,1495.4422871622783,2,2015,KAZ,5-Nov-91
DeeDee TROTTER,1495.1893443232448,2,2013,USA,8-Dec-82
English GARDNER,1494.9468322777034,2,2014,USA,22-Apr-92
Mujinga KAMBUNDJI,1494.5358852590682,6,2015,SUI,17-Jun-92
Seyha CHAN,1494.4079698602045,2,2012,CAM,8-Sep-94
Hinkissia Albertina NDIKERT,1494.1972159394484,2,2012,CHA,15-Sep-92
Karene KING,1494.1809468977945,1,2013,IVB,24-Oct-87
Yongli WEI,1494.1522469267861,2,2014,CHN,11-Oct-91
Anneisha MCLAUGHLIN-WHILBY,1494.0706477976287,14,2014,JAM,6-Jan-86
Danah HUSSEIN,1494.069542441096,1,2013,IRQ,3-Jan-86
Melissa BREEN,1493.839475754483,1,2013,AUS,17-Sep-90
Toea WISIL,1493.7433267497813,1,2013,PNG,1-Jan-88
Eleni ARTYMATA,1493.5642875185827,3,2013,CYP,16-May-86
Janet AMPONSAH,1493.4982928673599,1,2013,GHA,12-Apr-93
Dezerea BRYANT,1493.349188023612,2,2015,USA,27-Apr-93
Regina GEORGE,1493.2266734857917,1,2014,NGR,17-Feb-91
Debbie FERGUSON-MCKENZIE,1493.0713235608769,17,2013,BAH,16-Jan-76
Yekaterina SMIRNOVA,1493.0122011177432,1,2015,RUS,8-Sep-88
Natalіya STROHOVA,1492.9687145758653,1,2015,UKR,26-Dec-92
Ella NELSON,1492.8707594667069,1,2015,AUS,10-May-94
Simone FACEY,1492.7469966155081,3,2015,JAM,7-May-85
Kimberly HYACINTHE,1492.4736615891015,6,2015,CAN,28-Mar-89
Vitoria Cristina ROSA,1492.3524984856083,1,2015,BRA,12-Jan-96
Ángela Gabriela TENORIO,1492.3376299869906,1,2015,ECU,27-Jan-96
Marta JESCHKE,1492.020593618493,1,2015,POL,2-Jun-86
Hanna Maari LATVALA,1491.981972482766,3,2014,FIN,30-Oct-87
Afa ISMAIL,1491.6547456492704,2,2013,MDV,1-Nov-93
Jessica ENNIS-HILL,1491.3017968937042,2,2015,GBR,28-Jan-86
Ana Claudia LEMOS,1491.197188462592,6,2013,BRA,6-Nov-88
Nercely SOTO,1491.1348772869221,2,2015,VEN,23-Aug-90
Moa HJELMER,1491.027617233241,3,2015,SWE,19-Jun-90
Hrystyna STUY,1490.2921935638087,12,2015,UKR,3-Feb-88
Irene EKELUND,1490.0784278660788,2,2014,SWE,8-Mar-97
Isidora JIMÉNEZ,1489.9008052461113,2,2015,CHI,10-Aug-93
Jessica YOUNG-WARREN,1489.4624443255848,1,2015,USA,6-Apr-87
Sheniqua FERGUSON,1489.3900096951725,1,2015,BAH,24-Nov-89
Margaret ADEOYE,1489.3146099729383,6,2015,GBR,22-Apr-85
Kamaria DURANT,1489.2162127970405,1,2015,TTO,24-Feb-91
Celiangely MORALES,1489.189148137733,1,2015,PUR,2-Nov-85
Arialis Josefa GANDULLA,1488.9522660780365,1,2015,CUB,22-Jun-95
Xiaojing LIANG,1488.9366116711772,1,2015,CHN,7-Apr-97
Matilda HELLQVIST,1488.8193631442646,1,2015,SWE,28-Jul-93
Chisato FUKUSHIMA,1488.5707534353905,5,2015,JPN,27-Jun-88
Maria BELIMPASAKI,1488.4463352455386,5,2015,GRE,19-Jun-91
Maja MIHALINEC,1488.1922284944203,2,2015,SLO,17-Dec-89
LaVerne JONES-FERRETTE,1487.6253584674928,3,2015,ISV,16-Sep-81
Olivia BORLÉE,1487.5623820067653,3,2015,BEL,10-Apr-86
Gloria HOOPER,1487.467967872994,6,2015,ITA,3-Mar-92
Kaylin WHITNEY,1485.5968215687235,2,2015,USA,9-Mar-98
Kelly PROPER,1485.1117910309422,1,2015,IRL,1-May-88
Veronica Shanti PEREIRA,1484.5912611003075,1,2015,SGP,20-Sep-96
Olga LENSKAY YARKO,1484.4900968034972,1,2015,ISR,24-Dec-92
Kristina PRONZHENKO,1484.3747451055592,1,2015,TJK,10-Dec-88
Anna KUKUSHKINA,1484.298348773239,1,2015,RUS,13-Dec-92
Cynthia BOLINGO,1482.5527919565798,2,2015,BEL,12-Jan-93
Kineke ALEXANDER,1480.8015926579237,2,2015,VIN,21-Feb-86
Charonda WILLIAMS,1480.330610778335,20,2015,USA,27-Mar-87
Bianca WILLIAMS,1474.2209004563833,6,2015,GBR,18-Dec-93
