Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Claudio LICCIARDELLO,1499.6511324230005,1,2010,ITA,11-Jan-86
Leslie DJHONE,1499.6279746098826,2,2010,FRA,18-Mar-81
Cedric VAN BRANTEGHEM,1499.609545068839,1,2010,BEL,13-Mar-79
Mathieu GNANLIGO,1499.602294674844,1,2011,BEN,13-Dec-86
Bershawn JACKSON,1499.5634671498535,1,2011,USA,8-May-83
Marcell DEÁK NAGY,1499.52589719652,1,2012,HUN,28-Jan-92
Sean WROE,1499.5125471860079,1,2011,AUS,18-Mar-85
Marco Francesco VISTALLI,1499.4978319315323,1,2011,ITA,3-Oct-87
Andrae WILLIAMS,1499.4907983382723,1,2010,BAH,12-Jul-83
Nicolau Ernesto PALANCA,1499.4841766415948,1,2011,ANG,15-Nov-88
David GREENE,1499.4817152131668,1,2010,GBR,11-Apr-86
Danny MCFARLANE,1499.4733165461375,1,2010,JAM,14-Feb-72
Pako SERIBE,1499.431673563823,1,2011,BOT,7-Apr-91
Greg NIXON,1499.426944822259,8,2011,USA,12-Sep-81
Angel CHELALA,1499.4123599787463,2,2015,FRA,23-Aug-89
Josh SCOTT,1499.4093857706976,1,2011,USA,3-Sep-85
David GILLICK,1499.4075018386163,2,2010,IRL,9-Jul-83
Jonathan BORLÉE,1499.3939191128552,33,2016,BEL,22-Feb-88
Chris CLARKE,1499.3818183203225,1,2011,GBR,25-Jan-90
Jianxin CHEN,1499.377191438844,1,2011,CHN,10-Jul-87
Mamoudou-Elimane HANNE,1499.3369378023303,1,2013,FRA,6-Mar-88
Vladimir KRASNOV,1499.2902310189545,1,2013,RUS,19-Aug-90
Yoann DECIMUS,1499.217634263212,1,2011,FRA,30-Nov-87
Ben OFFEREINS,1499.215564968029,3,2010,AUS,12-Mar-86
William COLLAZO,1499.2122188106578,3,2011,CUB,31-Aug-86
Jordan BOASE,1499.1482571898946,1,2011,USA,10-Oct-85
Shijie DENG,1499.1442852449488,1,2011,CHN,2-Aug-89
Javere BELL,1499.0980926858506,2,2013,JAM,20-Sep-92
Pavel IVASHKO,1499.073503197697,1,2015,RUS,16-Nov-94
Allodin FOTHERGILL,1499.067914651974,3,2012,JAM,2-Jul-87
Arnold SORINA,1499.0662920732805,1,2011,VAN,6-Jan-88
Pavel TRENIKHIN,1499.0502855512439,4,2012,RUS,24-Mar-86
Felix FRANCOIS,1498.9758509002843,1,2012,SWE,8-Nov-90
Tabarie HENRY,1498.963435341313,9,2012,ISV,1-Dec-87
David NEVILLE,1498.9505362152781,8,2011,USA,1-Jun-84
Nery BRENES,1498.939805567734,14,2016,CRC,25-Sep-85
Daundre BARNABY,1498.9178682065356,1,2012,CAN,9-Dec-90
Ahmed Mohamed AL MERJABI,1498.8495254936497,1,2011,OMA,9-Sep-90
Jamaal TORRANCE,1498.8382580516745,6,2011,USA,20-Jul-83
Camara KERFALA,1498.7646112597236,1,2011,GUI,7-May-88
Diego MILLA,1498.6623184109499,1,2016,FRA,8-Jan-97
Janis LEITIS,1498.6236590312137,1,2012,LAT,13-Apr-89
Thomas SCHNEIDER,1498.601965016865,1,2012,GER,7-Nov-88
Kristijan ERFEMOV,1498.599227007035,1,2012,MKD,31-Aug-90
Elias AMADO,1498.5596889774542,1,2012,SWE,1986
Marc MACEDOT,1498.5143232853816,1,2013,FRA,15-Sep-88
Steven GARDINER,1498.492278019829,10,2016,BAH,12-Sep-95
Bereket DESTA,1498.469995163502,1,2012,ETH,23-May-90
Omar JOHNSON,1498.4571714780898,2,2013,JAM,25-Nov-88
Nicholas MAITLAND,1498.4044331677005,1,2013,JAM,27-Nov-89
Sergey ZAYKOV,1498.3877663259705,1,2012,KAZ,23-Sep-87
Rabah YOUSIF,1498.2168751111512,18,2016,SUD,11-Dec-86
Nelson STONE,1498.1961620256989,2,2012,PNG,2-Jun-84
Kevin MOORE,1498.124195904723,1,2013,MLT,29-Jul-90
Jose MELENDEZ,1498.0674920834108,2,2013,VEN,19-May-93
Huadong ZHANG,1497.9717934264972,1,2013,CHN,1-Feb-93
Jeremy WARINER,1497.9175378292455,14,2015,USA,31-Jan-84
LaToy WILLIAMS,1497.8969090061778,1,2013,BAH,28-May-88
Robin VANDERBEMDEN,1497.8578114386332,1,2015,BEL,10-Feb-94
Brian GREGAN,1497.834907960662,2,2013,IRL,31-Dec-89
Calvin SMITH,1497.806223255523,7,2013,USA,10-Dec-87
Richard STRACHAN,1497.7814039429697,1,2013,GBR,18-Nov-86
Zaw Win THET,1497.778379954437,1,2012,MYA,1-Mar-91
Sajjad HASHEMI,1497.7083734112248,1,2012,IRI,22-Aug-91
Yannick FONSAT,1497.6581998844295,1,2013,FRA,16-Jun-88
Dimitri GAEL,1497.604574453685,1,2015,FRA,8-Oct-85
Michael BINGHAM,1497.5634764540478,10,2013,GBR,13-Apr-86
Abdoulaye TOURE,1497.5226103441387,1,2013,FRA,21-Aug-88
Peter MATTHEWS,1497.4870240592404,3,2015,JAM,13-Nov-89
Hamdinou CHEIKH EL WELY,1497.4702024188289,1,2013,MTN,7-Jul-94
Erison HURTAULT,1497.309054939181,6,2012,DMA,29-Dec-84
Kind BUTLER,1497.1946890093373,1,2015,USA,8-Apr-89
Jakub KRZEWINA,1497.056361866175,1,2014,POL,10-Oct-89
Johan WISSMAN,1497.042244217922,4,2013,SWE,2-Nov-82
Augusto José STANLEY,1497.0096848327394,2,2012,PAR,3-Aug-87
Marcin MARCINISZYN,1496.927231932522,4,2012,POL,7-Sep-82
Angelo GARLAND,1496.88322659083,1,2013,TKS,24-Jul-94
Oscar PISTORIUS,1496.8351015189078,9,2012,RSA,22-Nov-86
Abbas Abubakar ABBAS,1496.8328579126237,1,2015,BRN,17-May-96
Riker HYLTON,1496.8119893318435,3,2013,JAM,13-Dec-88
Michael MATHIEU,1496.8043927876536,3,2015,BAH,24-Jun-84
Bahaa AL FARRA,1496.7460867870104,2,2012,PLE,10-Mar-91
Josh MANCE,1496.5420094333012,8,2014,USA,21-Mar-92
Jordan GEENEN,1496.5046126098994,1,2015,FRA,11-Aug-94
Dylan BORLÉE,1496.4703144190826,3,2016,BEL,20-Sep-92
Karsten WARHOLM,1496.4006080998893,1,2015,NOR,28-Feb-96
Isaac MAKWALA,1496.1124852138255,23,2016,BOT,24-Sep-85
Kamghe GABA,1495.9270881080884,1,2014,GER,13-Jan-84
Kevin BORLÉE,1495.4433852991951,38,2016,BEL,22-Feb-88
Almamy HILAL,1495.3718670619537,1,2016,FRA,27-Feb-92
Jean-francois ANDRE,1495.3125358106827,1,2015,FRA,27-Mar-90
Nigel LEVINE,1495.0186556319154,11,2014,GBR,30-Apr-89
Kyle CLEMONS,1494.8710427637357,2,2015,USA,27-Aug-90
Yahiya MUHAMMED ANAS,1494.3919039728457,1,2016,IND,17-Sep-94
Hugo DE SOUSA,1494.350088361766,1,2015,BRA,5-Mar-87
Antoine GILLET,1494.2567477768675,2,2015,BEL,22-Mar-88
Rafał OMELKO,1494.2553898458796,2,2016,POL,16-Jan-89
Aliaksandr LINNIK,1494.1133657330515,1,2015,BLR,28-Jan-91
Chenbin ZHU,1494.0618937123932,1,2015,CHN,17-Mar-90
Ak. Hafiy Tajuddin ROSITI,1493.7143428827585,3,2013,BRU,4-Jul-91
Donald BLAIR-SANFORD,1493.4210735447516,2,2016,ISR,2-Feb-87
Mohamed Ashour KHWAJA,1493.3807254904286,1,2015,LBA,11-Jan-87
Abdoulaye DEMBELE,1493.3663253339753,1,2015,FRA,24-Apr-87
Julien WATRIN,1493.3593481020184,2,2016,BEL,27-Jun-92
Michael BERRY,1493.0653552800454,2,2016,USA,10-Dec-91
Steven SOLOMON,1492.6362199561004,4,2016,AUS,16-May-93
Moise Del Monaco KITU,1492.5555258045865,1,2016,FRA,9-Dec-96
Vitaliy BUTRYM,1491.7241583400883,3,2016,UKR,10-Jan-91
Raymond KIBET,1491.5838295090316,1,2016,KEN,4-Feb-96
Abdalelah HAROUN,1491.0985168197367,7,2016,QAT,1-Jan-97
Zhongze GUO,1490.987347243678,1,2015,CHN,7-Aug-96
Deon LENDORE,1490.8626159622659,6,2016,TTO,28-Oct-92
Berend KOEKEMOER,1490.7633867099387,1,2015,RSA,12-Jun-95
Julian Jrummi WALSH,1490.3352383786143,1,2016,JPN,18-Sep-96
Nick EKELUND ARENANDER,1489.6384707114703,6,2015,DEN,23-Jan-89
Conrad WILLIAMS,1489.5109073274496,10,2014,GBR,20-Mar-82
Joel BURGUNDER,1489.2935662311336,1,2016,SUI,20-May-91
Pavel MASLÁK,1489.127212682969,24,2016,CZE,21-Feb-91
Clement YANN,1488.6020365752618,1,2016,FRA,8-Nov-86
Vernon NORWOOD,1487.9612560414985,6,2016,USA,10-Apr-92
Erayokan ORUKPE,1487.9438256896385,1,2016,NGR,20-Dec-93
Alexander Lerionka SAMPAO,1487.8516742953047,1,2016,KEN,31-Dec-96
Ali MEHBOOB,1487.6593352806565,1,2016,PAK,10-Apr-90
Martyn ROONEY,1486.3557177723437,30,2016,GBR,3-Apr-87
Alphas Leken KISHOYIAN,1486.3228152976253,2,2016,KEN,1-Jan-94
Matteo GALVAN,1486.2128306823656,6,2016,ITA,24-Aug-88
Winston GEORGE,1486.16992771867,4,2016,GUY,19-May-87
Alberth BRAVO,1485.3517825349002,4,2016,VEN,29-Aug-87
Delano WILLIAMS,1484.264571765047,2,2016,GBR,23-Dec-93
Diego PALOMEQUE,1484.1802161856604,1,2016,COL,5-Dec-93
Jarryd DUNN,1484.052068339875,2,2016,GBR,30-Jan-92
Liemarvin BONEVACIA,1483.769470737258,10,2016,NED,5-Apr-89
Brandon PARRIS,1483.6890938417,1,2016,VIN,17-Apr-95
Edino STEELE,1483.2916192536788,4,2015,JAM,1-Jun-87
Ousseini DJIBO IDRISSA,1482.9510139380398,1,2016,NIG,28-Dec-98
James Nyang CHIENGJIEK,1482.6798108364449,1,2016,ROT,2-Mar-92
Bachir MAHAMAT,1482.2253074853493,1,2016,CHA,1-Dec-96
Hederson ALVES ESTEFANI,1480.513605500103,2,2016,BRA,11-Sep-91
Gustavo CUESTA,1479.0373850562564,4,2016,DOM,14-Nov-88
Yuzo KANEMARU,1476.5215842255552,8,2016,JPN,18-Sep-87
Mame-Ibra ANNE,1474.3323303159973,6,2016,FRA,7-Nov-89
Rusheen MCDONALD,1465.2721540527489,14,2016,JAM,17-Aug-92
