Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Younéss ESSALHI,1499.08495332435,1,2016,MAR,20-Feb-93
Timothy TOROITICH,1499.0770075581067,1,2014,UGA,10-Oct-91
Rinas AKHMADEYEV,1499.0351896669492,1,2013,RUS,25-May-89
Alistair Ian CRAGG,1498.9671488219035,8,2012,IRL,13-Jun-80
Yitayal Atnafu ZERIHUN,1498.926005515281,4,2013,ETH,20-Jan-93
Nixon Kiplimo CHEPSEBA,1498.8989792914044,1,2015,KEN,12-Dec-90
Diego ESTRADA,1498.8860767075084,2,2013,MEX,19-Dec-89
Birhan NEBEBEW,1498.8855508765046,2,2015,ETH,14-Aug-94
Goitom KIFLE,1498.8845566864068,2,2013,ERI,3-Dec-93
Phillip KIPYEKO,1498.8759848961824,3,2016,UGA,10-Jan-95
Tsegay TUEMAY,1498.8167902250998,1,2014,ERI,20-Dec-95
Emmanuel KIPSANG,1498.7810196698904,2,2015,KEN,13-Jun-91
Elroy GELANT,1498.7352707734867,7,2016,RSA,25-Aug-86
Telahun Haile BEKELE,1498.7084966844025,1,2018,ETH,13-May-99
Grevazio MPANI,1498.6948803930648,1,2013,MAW,1-Apr-93
Soufiane BOUCHIKHI,1498.6887361846118,1,2017,BEL,22-Mar-90
Yuki SATO,1498.5492921013338,4,2013,JPN,26-Nov-86
Dejene DEBELA,1498.4877534491752,1,2016,ETH,9-Jan-95
Jake ROBERTSON,1498.4852805591609,3,2013,NZL,14-Nov-89
Jonathan MELLOR,1498.465749650878,2,2015,GBR,27-Dec-86
Youssouf HISS BACHIR,1498.4548251623419,1,2015,DJI,1-Jan-87
Zersenay TADESE,1498.410239561692,1,2016,ERI,1-Jan-82
Dennis LICHT,1498.3833191535223,1,2015,NED,30-May-84
Luke CALDWELL,1498.320756884541,1,2015,GBR,2-Aug-91
Leonard BARSOTON,1498.2873963951768,1,2017,KEN,21-Oct-94
Alemayehu BEZABEH,1498.2864624554331,3,2015,ESP,22-Sep-86
Chris THOMPSON,1498.253376281421,6,2013,GBR,17-Apr-81
David TORRENCE,1498.160289970914,2,2016,PER,26-Nov-85
Namakoe NKHASI,1498.155199137374,1,2016,LES,10-Jan-93
Aziz LAHBABI,1498.1491857779488,3,2013,MAR,3-Feb-91
Yasin HAJI,1498.143920474671,3,2016,ETH,22-Jan-96
Zelalem BACHA,1498.1048176087443,1,2016,BRN,10-Jan-88
William Malel SITONIK,1497.8772369720207,1,2017,KEN,1-Mar-94
Ross MILLINGTON,1497.8089568155333,1,2016,GBR,19-Sep-89
Kevin BATT,1497.775444059262,1,2015,IRL,28-Feb-91
Getaneh MOLLA,1497.7664551851822,5,2018,ETH,10-Jan-94
Hassan MEAD,1497.752661101381,10,2018,USA,28-Aug-89
Yoann KOWAL,1497.7504768916288,1,2016,FRA,28-May-87
Imane MERGA,1497.7195467879976,25,2016,ETH,15-Oct-88
Juan Luis BARRIOS,1497.6975785340082,8,2015,MEX,24-Jun-83
Felicien MUHITIRA,1497.68685295158,1,2015,RWA,4-Nov-94
Meresa KAHSAY,1497.684502913071,1,2015,ETH,23-May-96
Florian ORTH,1497.5852211069741,1,2016,GER,24-Jul-89
Moses Ndiema KIPSIRO,1497.4754861065567,13,2015,UGA,2-Sep-86
Tetsuya YOROIZAKA,1497.399127480165,1,2016,JPN,20-Mar-90
Victor ARAVENA PINCHEIRA,1497.363442410574,1,2015,CHI,5-Feb-90
David MCNEILL,1497.3487896683841,3,2015,AUS,6-Oct-86
Hiskel TEWELDE,1497.2795368039501,1,2016,ERI,15-Sep-86
Jeroen D'HOEDT,1497.2561775084528,1,2016,BEL,10-Jan-90
Ali KAYA,1497.2121399362004,5,2016,TUR,20-Apr-94
Nicholas Mboroto KOSIMBEI,1497.2074401671862,1,2017,KEN,1-Oct-96
Suleiman ABDILLE BORAI,1497.1887280037986,1,2015,SOM,27-Nov-84
Olivier IRABARUTA,1497.1335154936696,2,2016,BDI,25-Aug-90
Leonard KORIR,1497.0296765385974,2,2017,KEN,10-Dec-86
Arne GABIUS,1497.010404424584,7,2015,GER,22-Mar-81
Jesús ESPANA,1497.005727399266,6,2015,ESP,21-Aug-78
Shadrack KIPCHIRCHIR,1496.9280975119027,1,2018,USA,22-Feb-89
Luc BRUCHET,1496.9130370253433,1,2016,CAN,23-Feb-91
Charles MUNERIA,1496.9081313447068,1,2016,KEN,10-Feb-96
Zane ROBERTSON,1496.8955500485945,6,2015,NZL,14-Nov-89
Suguru OSAKO,1496.8937267521055,2,2016,JPN,23-May-91
Solomon BERIHU,1496.889094076827,2,2017,ETH,2-Oct-99
Emanuel Giniki GISAMODA,1496.825272699612,1,2017,TAN,18-May-88
Adel MECHAAL,1496.8236860475104,1,2016,ESP,5-Dec-90
Stuart BANDA,1496.710228412382,1,2015,MAW,20-Nov-88
Hayle IBRAHIMOV,1496.6490652865464,10,2017,AZE,18-Jan-90
Rob MULLETT,1496.6263224448176,1,2016,GBR,31-Jul-87
Awet Kibrab NFTALEM,1496.565097684545,1,2016,ERI,9-May-97
Abdullah AL-QWABANI,1496.5646941571395,1,2015,YEM,2-Mar-99
Samuel CHELANGA,1496.5385711216588,2,2016,KEN,23-Feb-85
Stephen SAMBU,1496.5098787717395,2,2017,KEN,7-Jul-88
Emmanuel BOR,1496.4375924827468,1,2018,USA,14-Apr-88
Andy VERNON,1496.3659492928723,5,2015,GBR,7-Jan-86
Djamal Abdi DIREH,1496.3643651695256,1,2017,DJI,1-Jan-97
Morhad AMDOUNI,1496.0980812272,2,2018,FRA,21-Jun-88
Lakshmanan GOVINDAN,1496.071262249594,1,2017,IND,5-Jun-90
Tariq Ahmed AL AMRI,1495.990337771369,1,2016,KSA,23-Dec-90
Hari Kumar RIMAL,1495.9830871797149,1,2016,NEP,13-Jun-87
Bethwell BIRGEN,1495.8021698684936,3,2018,KEN,6-Aug-88
Cameron LEVINS,1495.7426897320336,7,2016,CAN,28-Mar-89
Kefasi CHITSALA,1495.4136129666235,1,2016,MAW,24-Jun-94
Sylvester KIPCHIRCHIR,1495.3698687240735,1,2017,KEN,1986
Zouhaïr AWAD,1495.238570190543,1,2017,BRN,7-Apr-89
Patrick TIERNAN,1495.2086941726989,5,2018,AUS,11-Sep-94
Kadar Omar ABDULLAHI,1495.107468247747,1,2017,ART,1996
Sam MCENTEE,1495.095301181291,2,2017,AUS,3-Feb-92
Jacob KIPLIMO,1495.0727804494372,4,2018,UGA,14-Nov-00
Collis BIRMINGHAM,1495.05519793418,17,2015,AUS,27-Dec-84
San NAING,1494.9322205323588,1,2016,MYA,5-Mar-91
Kemoy CAMPBELL,1494.7633616901408,5,2018,JAM,14-Jan-91
Frederick Kipkosgei KIPTOO,1494.7155677257147,2,2017,KEN,13-Nov-96
Awet HABTE,1494.6864026861322,2,2017,ERI,29-Sep-97
Rosefelo SIOSI,1494.407337929786,1,2016,SOL,23-Aug-96
Ronald KWEMOI,1494.3688035731643,1,2017,KEN,19-Sep-95
Kota MURAYAMA,1494.340393236338,2,2016,JPN,23-Feb-93
Aweke AYALEW,1494.2648560836997,7,2016,BRN,23-Feb-93
Dawit WOLDE,1494.235636703073,2,2018,ETH,19-May-91
Thomas FARRELL,1494.20068051728,5,2016,GBR,23-Mar-91
Sondre Nordstad MOEN,1494.199004328576,3,2017,NOR,12-Jan-91
Bujie DUO,1494.1511591487952,2,2016,CHN,16-Feb-94
Riley MASTERS,1493.9739043823245,1,2018,USA,5-Apr-90
Romario LEITAO,1493.916458002971,1,2016,STP,16-Jan-97
Bashir ABDI,1493.8095850313412,6,2018,BEL,10-Feb-89
Ilias FIFA,1493.4908727558686,4,2017,MAR,16-May-89
Chris DERRICK,1493.3030305288346,5,2017,USA,17-Oct-90
Cyrus RUTTO,1493.2783660939385,4,2017,KEN,21-Apr-92
David KULANG,1493.1991114058624,1,2017,SUD,22-Sep-95
Antonio ABADÍA,1493.1325290746586,4,2016,ESP,2-Jul-90
Josphat Kiprono MENJO,1492.9479475441444,1,2017,KEN,20-Aug-79
Birhanu LEGESE,1492.853352923597,5,2017,ETH,11-Sep-94
Sindre BURAAS,1492.3978403660144,9,2016,NOR,8-May-89
Filip INGEBRIGTSEN,1492.220470364111,1,2018,NOR,20-Apr-93
Brett ROBINSON,1492.2167375733557,10,2016,AUS,8-May-91
Ben TRUE,1491.6092433937679,21,2018,USA,29-Dec-85
Mohamed SAMBE,1491.5018146179063,1,2017,MTN,14-Sep-83
Alexander YEE,1490.9370205113073,1,2018,GBR,18-Feb-98
Mohamed Daud MOHAMED,1490.626948113125,2,2017,SOM,1-Mar-96
Eric JENKINS,1490.3898413877441,4,2018,USA,24-Nov-91
Marc SCOTT,1490.1078874500067,1,2017,GBR,21-Dec-93
Julien WANDERS,1490.0084914968475,1,2018,SUI,18-Mar-96
Ryan HILL,1489.7714979403659,14,2018,USA,31-Jan-90
Joel AYEKO,1489.733295400676,1,2018,UGA,5-Sep-98
Paul Kipngetich TANUI,1488.7851046953988,8,2018,KEN,22-Dec-90
Henrik INGEBRIGTSEN,1488.0784746937238,2,2018,NOR,24-Feb-91
Davis KIPLANGAT,1485.446459073002,3,2018,KEN,10-Jul-98
Stephen KISSA,1485.1888019644875,3,2018,UGA,1-Dec-95
Soufiyan BOUQANTAR,1484.2089053267136,6,2018,MAR,30-Aug-93
Richard RINGER,1483.076163467344,6,2018,GER,27-Feb-89
Stewart MCSWEYN,1481.5981030405112,3,2018,AUS,1-Jun-95
