Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Helen CLITHEROE,1495.852496039406,4,2011,GBR,2-Jan-74
Alice Aprot NAWOWUNA,1495.8480812849061,2,2010,KEN,2-Jan-94
Desiree DAVILA,1495.4730423274113,3,2011,USA,26-Jul-83
Megan WRIGHT,1495.4373624638706,3,2011,CAN,27-Jan-82
Mercy Wanjiku NJOROGE,1495.3655343941452,1,2011,KEN,10-Jun-86
Eilish MCCOLGAN,1495.0312691982158,1,2012,GBR,25-Nov-90
Florence KIPLAGAT,1494.948856610402,3,2010,KEN,27-Feb-87
Jessica AUGUSTO,1494.7224990670366,3,2011,POR,8-Nov-81
Wude AYALEW,1494.72133834062,3,2011,ETH,4-Jul-87
Amy YODER BEGLEY,1494.679468212084,3,2011,USA,11-Jan-78
Emebet ANTENEH,1494.4088163953088,7,2012,ETH,13-Jan-92
Hitomi NIIYA,1494.3152382146168,3,2012,JPN,26-Feb-88
Jackie ARESON,1494.1454059610624,1,2011,USA,31-Mar-88
Almenesh BELETE,1494.1064014677725,1,2012,BEL,26-Jul-89
Gotytom GEBRESLASE,1494.0042228484667,1,2012,ETH,15-Jan-95
Barbara PARKER,1493.606851967566,1,2012,GBR,8-Nov-82
Alia SAEED MOHAMMED,1493.1233035562427,1,2011,UAE,18-May-91
Kate AVERY,1492.4941952712438,1,2012,GBR,10-Oct-91
Alissa MCKAIG,1492.3852268988667,1,2012,USA,21-Feb-86
Esther CHEMTAI,1492.3290512918234,3,2011,KEN,4-Jun-88
Purity Cherotich RIONORIPO,1492.1435491901366,2,2011,KEN,10-Jun-93
Kim CONLEY,1492.0462633041952,1,2012,USA,14-Mar-86
Molly HUDDLE,1490.8041201635779,7,2012,USA,31-Aug-84
Mika YOSHIKAWA,1490.6321358687064,1,2012,JPN,16-Sep-84
Judit PLA,1490.552168452164,1,2012,ESP,2-May-78
Zipora WANJIRU,1490.3346446980545,1,2012,KEN,12-Aug-94
Viktoriya POLYUDINA,1490.1395530818795,1,2011,KGZ,29-Jun-89
Pauline NIYONGERE,1490.0242278816193,1,2011,BDI,12-Apr-88
Charlotte PURDUE,1489.9709876601587,1,2012,GBR,10-Jun-91
Tarah MCKAY,1489.535282642063,1,2012,CAN,1-May-87
Nadia EJJAFINI,1489.4460791726328,1,2012,ITA,8-Nov-77
Karoline Bjerkeli GRØVDAL,1489.2238454071367,1,2012,NOR,14-Jun-90
Fionnuala MCCORMACK,1489.128390644306,2,2012,IRL,24-Sep-84
Sheila REID,1488.2605439138397,1,2012,CAN,2-Aug-89
Margaret Wangari MURIUKI,1487.6799550076398,5,2011,KEN,21-Mar-86
Dudu KARAKAYA,1487.6190937009396,1,2012,TUR,11-Nov-85
Genet YALEW,1487.160933664918,6,2012,ETH,31-Dec-92
Elena ROMAGNOLO,1485.8060587158952,3,2012,ITA,5-Oct-82
Jennifer RHINES,1485.6641211425024,5,2011,USA,1-Jul-74
Waganesh MEKASHA,1485.407858267714,3,2012,ETH,16-Jan-92
Azmera GEBRU,1485.1554328472293,3,2012,ETH,21-Oct-95
Zakia Mrisho MOHAMED,1484.1098620522844,4,2012,TAN,19-Feb-84
Amy CRAGG,1483.3736131064406,5,2011,USA,21-Jan-84
Sandra LÓPEZ,1481.9014802301613,1,2012,MEX,16-Apr-84
Roxana BÎRCĂ,1481.7685310119566,1,2012,ROU,22-Jun-88
Layes ABDULLAYEVA,1479.975188250121,2,2012,AZE,29-May-91
Eloise WELLINGS,1472.859576489639,5,2012,AUS,9-Nov-82
