Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Sally KIPYEGO,1499.409317970376,1,2011,KEN,19-Dec-85
Morag MACLARTY,1499.3716893410856,1,2010,GBR,10-Feb-86
Kate GRACE,1499.332213315402,1,2013,USA,24-Oct-88
Molly HUDDLE,1499.2975363120136,1,2011,USA,31-Aug-84
Lindsey GALLO,1499.2357183143793,1,2010,USA,29-Nov-81
Charlotte BROWNING,1499.2160971745616,1,2010,GBR,8-Oct-87
Charlotte SCHÖNBECK,1499.2002461054276,1,2010,SWE,22-Dec-84
Fanjanteino FELIX,1499.1954136110776,2,2011,FRA,26-Jan-80
Nuria FERNÁNDEZ,1499.1861407864797,6,2012,ESP,16-Aug-76
Lidia CHOJECKA,1499.1685143294656,1,2011,POL,25-Jan-77
Heidi DAHL,1499.1575872695364,1,2010,USA,15-Feb-86
Malindi ELMORE,1499.0001436994175,2,2011,CAN,13-Mar-80
Stevie STOCKTON,1498.9495614642897,1,2011,GBR,23-Aug-89
Stacey SMITH,1498.8117373864734,3,2011,GBR,24-Feb-90
Caster SEMENYA,1498.694001060006,1,2011,RSA,7-Jan-91
Genzeb SHUMI,1498.6749724315373,3,2012,BRN,29-Jan-91
Thandiwe NYATHI,1498.6729850197505,1,2011,ZIM,26-May-92
Sinimole PAULOSE,1498.577954405595,1,2012,IND,24-Jun-83
Abbey MCGHEE,1498.5672794237912,1,2011,GBR,2-Mar-90
Fei XUE,1498.3385540140653,1,2012,CHN,8-Aug-89
Elizabeth MALOY,1498.3080406445938,1,2012,USA,10-Aug-85
Janet ACHOLA,1498.2320094703255,1,2012,UGA,26-Jun-88
Sara HALL,1498.16416735863,2,2011,USA,15-Apr-83
Lucy OLIVER,1498.0687683344836,2,2012,NZL,18-Nov-88
Hind DEHIBA CHAHYD,1498.0619188976434,5,2012,FRA,17-Mar-79
Christin WURTH-THOMAS,1498.0335487745392,9,2011,USA,11-Jul-80
Maureen KOSTER,1498.011892617429,8,2015,NED,3-Jul-92
Sheila REID,1497.970078625705,4,2013,CAN,2-Aug-89
Yelena KOROBKINA,1497.9267002825409,3,2013,RUS,25-Nov-90
Meskerem ASSEFA,1497.9130407395685,6,2012,ETH,3-Oct-91
Tereza ČAPKOVÁ,1497.9042413159448,1,2012,CZE,24-Jul-87
Viktoria TEGENFELDT,1497.8850419069863,1,2012,SWE,27-Sep-87
Hilary STELLINGWERFF,1497.8577701993668,9,2013,CAN,7-Aug-81
Marina MUNĆAN,1497.6976292912682,2,2012,SRB,6-Nov-82
Josephine MOULTRIE,1497.576974363717,1,2013,GBR,19-Nov-90
Federica DEL BUONO,1497.5464991537283,1,2014,ITA,12-Dec-94
Senbere TEFERI,1497.3678200860586,5,2015,ETH,3-May-95
Yelena SOBOLEVA,1497.1994670863473,3,2013,RUS,3-Oct-82
Emma JACKSON,1497.1571637012905,1,2013,GBR,7-Jun-88
Gabriele GRUNEWALD,1496.7798836580491,12,2015,USA,25-Jun-86
Janeth JEPKOSGEI,1496.7402295081931,6,2013,KEN,13-Dec-83
Lea WALLACE,1496.5476161462493,2,2013,USA,19-Dec-88
Yekaterina POISTOGOVA,1496.5433657197282,1,2013,RUS,1-Mar-91
Kaila MCKNIGHT,1496.4845623767333,7,2012,AUS,5-May-86
Rachel SCHNEIDER,1496.4732839808803,1,2015,USA,18-Jul-91
Cory Ann MCGEE,1496.429021821806,1,2013,USA,29-May-92
Besu SADO,1496.4243614343854,3,2015,ETH,12-Jan-96
Chancel ILUNGA SANKURU,1496.251644473523,1,2012,COD,28-Dec-95
Natalia RODRÍGUEZ,1496.2468168956548,9,2013,ESP,2-Jun-79
Sofia ENNAOUI,1496.196115821118,4,2015,POL,30-Aug-95
Rosibel GARCÍA,1495.9561667683674,1,2013,COL,13-Feb-81
Irene JELAGAT,1495.8127622949632,7,2015,KEN,10-Dec-88
Ioana Raluca DOAGĂ,1495.7837075833004,1,2013,ROU,5-Apr-92
Fang LIU,1495.6174619880749,1,2014,CHN,25-Feb-90
Almenesh BELETE,1495.5086920237154,2,2013,ETH,26-Jul-89
Sonja ROMAN,1495.3672274250441,3,2013,SLO,11-Mar-79
Susan KRUMINS,1495.3095786890517,5,2013,NED,8-Jul-86
Alexa EFRAIMSON,1495.2572423031643,2,2015,USA,20-Feb-97
Tizita BOGALE,1495.101007272509,3,2013,ETH,13-Jul-93
Violah CHEPTOO,1494.7639829025734,3,2015,KEN,1-Mar-89
Corinna HARRER,1494.7232980079402,5,2013,GER,19-Jan-91
Selah BUSIENEI,1494.5941279752874,1,2015,KEN,27-Dec-91
Gladis Nataly LANDAVERDE,1494.4939824924309,2,2012,ESA,1-Mar-90
Elise CRANNY,1494.3441574437156,1,2014,USA,9-May-96
Lauren JOHNSON,1494.323912366211,3,2015,USA,4-May-87
Hannah ENGLAND,1493.8611814321648,22,2015,GBR,6-Mar-87
Emma COBURN,1493.696182240845,1,2015,USA,19-Oct-90
Diana SUJEW,1493.5421759218834,4,2013,GER,2-Nov-90
Isabel MACÍAS,1493.265462733613,4,2013,ESP,11-Aug-84
Eunice Jepkoech SUM,1493.2204817700572,8,2014,KEN,10-Apr-88
Mary CAIN,1492.5957680337233,5,2015,USA,3-May-96
Malika AKKAOUI,1492.5288922039647,6,2015,MAR,25-Dec-87
Tuǧba KOYUNCU,1492.2568214516773,5,2013,TUR,16-Feb-91
Ingvill MÅKESTAD BOVIM,1492.0680047382093,16,2014,NOR,7-Aug-81
Jing ZHAO,1492.050020460621,2,2014,CHN,9-Jul-88
Kerri GALLAGHER,1491.1405514464632,3,2015,USA,31-May-89
Nancy CHEPKWEMOI,1490.3511389221742,2,2015,KEN,8-Oct-93
Morgan UCENY,1490.260369638644,26,2015,USA,10-Mar-85
Nikki HAMBLIN,1490.1314441323425,3,2015,NZL,20-May-88
Kristina UGAROVA,1489.8579636000154,1,2015,RUS,22-Oct-87
Stephanie BROWN,1489.6199993751334,1,2015,USA,4-Mar-91
Heidi SEE,1489.5395571039176,1,2015,AUS,9-Aug-89
Heather KAMPF,1489.2055209598157,2,2015,USA,19-Jan-87
Margherita MAGNANI,1489.0857456798994,4,2015,ITA,26-Feb-87
Mimi BELETE,1488.8651257948873,24,2015,BRN,9-Jun-88
Gudaf TSEGAY,1488.237513939071,7,2015,ETH,23-Jan-97
Jessica JUDD,1487.7815586978436,2,2015,GBR,7-Jan-95
Stephanie TWELL,1487.6435163814788,10,2015,GBR,17-Aug-89
Amna BAKHIT,1485.75749249508,1,2015,SUD,14-Nov-90
Melissa DUNCAN,1485.5426067496303,2,2015,AUS,30-Jan-90
Muriel CONEO PAREDES,1485.5222391393659,2,2015,COL,15-Mar-87
Treniere MOSER,1485.3490857467038,15,2015,USA,27-Oct-81
Florina PIERDEVARA,1485.0190612154574,1,2015,ROU,29-Mar-90
Siham HILALI,1484.2725415447494,24,2015,MAR,2-May-86
Anna SHCHAGINA,1484.243346755719,4,2015,RUS,7-Dec-91
Amela TERZIĆ,1484.0954638832727,5,2015,SRB,2-Jan-93
Luiza GEGA,1482.5188344451965,7,2015,ALB,5-Nov-88
Betlhem DESALEGN,1482.2293512386493,6,2015,UAE,13-Nov-91
Axumawit EMBAYE,1482.134552695581,6,2015,ETH,18-Oct-94
Sarah BROWN,1481.3928478674034,8,2015,USA,15-Oct-86
Nicole SIFUENTES,1480.0866457340103,10,2015,CAN,30-Jun-86
Eliane SAHOLINIRINA,1478.0771451370388,3,2015,MAD,20-Mar-82
Zoe BUCKMAN,1473.4988455786897,15,2015,AUS,21-Dec-88
Renata PLIŚ,1470.9530303695717,23,2015,POL,5-Feb-85
