Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Amine ZAHAF,1493.518166683309,1,2017,MAR,13-May-97
Johan ROGESTEDT,1493.4200851932274,1,2018,SWE,27-Jan-93
Harvey DIXON,1493.3484977471117,1,2017,GIB,2-Nov-93
Benjamín ENZEMA,1493.0342879177326,1,2017,GEQ,25-Mar-89
Collins CHEBOI,1493.0023997023004,21,2018,KEN,25-Sep-87
Charlie DA'VALL GRICE,1492.875131403848,17,2018,GBR,7-Nov-93
Filip SASÍNEK,1492.4293042328309,1,2018,CZE,8-Jan-96
Tarik MOUKRIME,1492.4264260915857,2,2017,BEL,3-Mar-92
Benson SEUREI,1492.3709282102868,11,2017,KEN,27-Mar-84
Fouad EL KAAM,1492.304716609282,14,2018,MAR,27-May-88
Corey BELLEMORE,1492.2376637293605,1,2018,CAN,1-Dec-94
David BUSTOS,1491.9422090010275,10,2017,ESP,25-Aug-90
Luke MATHEWS,1491.8339650511107,4,2017,AUS,21-Jun-95
Mohammed Ayoub TIOUALI,1491.7502742937963,2,2018,MAR,26-May-91
Samir DAHMANI,1491.6533684841047,4,2018,FRA,3-Apr-91
Ryan GREGSON,1491.318189979791,31,2018,AUS,26-Apr-90
Florian CARVALHO,1491.2649093799407,17,2016,FRA,9-Mar-89
Sofiane SELMOUNI,1491.2142971837698,2,2017,FRA,22-Sep-89
Bethwell BIRGEN,1491.1906637656195,26,2018,KEN,6-Aug-88
Domnic Lokinyomo LOBALU,1490.9598316849515,1,2017,ART,16-Aug-98
Andrew HUNTER,1490.9169269242716,2,2018,USA,5-Sep-97
Marc ALCALA,1490.7817439551623,2,2017,ESP,7-Nov-94
Kalle BERGLUND,1490.7786157830483,4,2018,SWE,11-Mar-96
Quentin TISON,1490.6606572961373,1,2018,FRA,16-Apr-96
Richard DOUMA,1490.1994747019703,2,2017,NED,17-Apr-93
Yuxi LUO,1490.0102865617464,1,2018,CHN,8-Sep-94
Pieter-Jan HANNES,1489.8690254711241,10,2016,BEL,30-Oct-92
Jordan WILLIAMSZ,1489.653385197787,8,2018,AUS,21-Aug-92
Valentijn WEINANS,1489.5291377226108,1,2018,NED,29-Dec-95
Kumari TAKI,1488.8410872380034,3,2018,KEN,6-May-99
Ronald MUSAGALA,1488.7772901646565,8,2018,UGA,16-Dec-92
Jake HEYWARD,1488.187885944753,2,2018,GBR,26-Apr-99
Andrew BAYER,1488.0994417934112,2,2018,USA,3-Feb-90
Dawit WOLDE,1487.861155782503,10,2017,ETH,19-May-91
Adam Ali MOUSAB,1486.6740045397742,3,2018,QAT,17-Apr-95
Thiago ANDRÉ,1484.6113580023557,4,2018,BRA,4-Aug-95
Ismael DEBJANI,1483.6569117782774,4,2018,BEL,25-Sep-90
Erick RODRIGUEZ,1482.4826295263128,3,2017,NCA,1-Jun-90
