Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Silvan WICKI,1500.049345163689,1,2020,SUI,13-Feb-95
Michael MATHIEU,1500.0461191866088,2,2012,BAH,24-Jun-84
Kamil KRYŃSKI,1500.0459966394244,2,2012,POL,12-May-87
Jared CONNAUGHTON,1500.0343350777316,3,2012,CAN,20-Jul-85
Angelo TAYLOR,1500.0327001741853,2,2010,USA,29-Dec-78
Hitoshi SAITO,1500.0232472230205,2,2011,JPN,9-Oct-86
Filippo TORTU,1500.0228027662552,4,2019,ITA,15-Jun-98
Daniel Alfonso GRUESO,1500.0026186651917,1,2011,COL,30-Jul-85
Kim COLLINS,1499.9908269028624,3,2011,SKN,5-Apr-76
Michael HERRERA,1499.982785059235,3,2012,CUB,5-Jun-85
Noah AKWU,1499.9807997454122,1,2012,NGR,23-Sep-90
Jason LIVERMORE,1499.9770105975094,3,2014,JAM,25-Apr-88
Steve MULLINGS,1499.9718734998164,2,2010,JAM,29-Nov-82
Ronald POGNON,1499.9718114751736,1,2010,FRA,16-Nov-82
Amr Ibrahim Mostafa SEOUD,1499.9658147549558,3,2012,EGY,10-Jun-86
Andrew HOWE,1499.9597159182204,2,2014,ITA,12-May-85
Yuichi KOBAYASHI,1499.9596056832092,2,2013,JPN,25-Aug-89
Calvin SMITH,1499.9547825910297,1,2010,USA,10-Dec-87
Brendan CHRISTIAN,1499.952784248404,2,2012,ANT,11-Dec-83
Aaron ARMSTRONG,1499.9520441804948,1,2010,TTO,14-Oct-77
Ben Youssef MEITÉ,1499.941355485958,1,2011,CIV,11-Nov-86
Peimeng ZHANG,1499.9404103416828,2,2013,CHN,13-Mar-87
Brijesh LAWRENCE,1499.9387606222754,1,2011,SKN,27-Dec-89
Pierre Alexis PESSONNEAUX,1499.9354591222095,1,2011,FRA,25-Nov-87
Craig PICKERING,1499.9350701362412,1,2010,GBR,16-Oct-86
Lalonde GORDON,1499.9346836639832,2,2013,TTO,25-Nov-88
Mingxuan LI,1499.9340074646402,1,2010,CHN,4-Mar-86
Kind BUTLER,1499.9315338995375,1,2013,USA,8-Apr-89
Josephus LYLES,1499.930772872152,2,2020,USA,22-Jul-98
Jordan BOASE,1499.9303935153403,2,2011,USA,10-Oct-85
Teddy TINMAR,1499.9233038073835,1,2011,FRA,30-May-87
Marlon DEVONISH,1499.9211212794294,3,2010,GBR,1-Jun-76
Lebogang MOENG,1499.9164496473547,1,2011,RSA,10-Oct-89
Thuso MPUANG,1499.9050588285886,1,2011,RSA,1-Mar-84
Nilson Andre DE OLIVEIRA,1499.9049980929885,1,2011,BRA,30-Jan-86
Pavel MASLÁK,1499.898538341824,3,2012,CZE,21-Feb-91
Shinji TAKAHIRA,1499.8970625777172,5,2012,JPN,18-Jul-84
Rytis SAKALAUSKAS,1499.8967909730377,1,2011,LTU,27-Jun-87
Jonathan ÅSTRAND,1499.8959236930564,4,2012,FIN,9-Sep-85
Bryan BARNETT,1499.8928215632327,1,2011,CAN,10-Feb-87
Leroy DIXON,1499.890851606472,1,2011,USA,20-Jun-83
Xavier CARTER,1499.889425032134,7,2011,USA,8-Dec-85
Brian DZINGAI,1499.8885430655719,1,2011,ZIM,29-Apr-81
Leon BAPTISTE,1499.888257181322,1,2011,GBR,23-May-85
Gabriel MVUMVURE,1499.8777692190192,1,2011,ZIM,23-Feb-88
Marc SCHNEEBERGER,1499.8748619193461,3,2011,SUI,5-Jul-81
David BOLARINWA,1499.8714508481391,1,2013,GBR,20-Oct-93
Sebastian ERNST,1499.8693712360612,2,2011,GER,11-Oct-84
Darvis PATTON,1499.8667816696575,5,2013,USA,4-Dec-77
Carlos Rafael JORGE,1499.865183635174,1,2012,DOM,24-Sep-86
Ramone MCKENZIE,1499.8629030713491,1,2013,JAM,15-Nov-90
Delano WILLIAMS,1499.846174990818,3,2013,GBR,23-Dec-93
Ainsley WAUGH,1499.8387333673913,6,2011,JAM,17-Sep-81
Harry AIKINES-ARYEETEY,1499.8317802200231,1,2012,GBR,29-Aug-88
Sergio RUIZ,1499.8307975713185,1,2013,ESP,21-Oct-89
Roudy MONROSE,1499.8295484101882,1,2011,HAI,26-Apr-78
Leeroy HENRIETTE,1499.8267233104293,1,2011,SEY,7-Jan-91
Khalilur RAHMAN,1499.824974317266,1,2011,BAN,1-Feb-90
Calvin DASCENT,1499.824343798975,1,2011,ISV,5-Apr-89
Holder Ocante DA SILVA,1499.8239065729294,1,2011,GBS,22-Jan-88
Vyacheslav MURAVYEV,1499.8066003532927,1,2012,KAZ,14-Jul-82
Christian REYES,1499.7992906415097,1,2012,CHI,5-Aug-86
Richard THOMPSON,1499.7990693776396,3,2012,TTO,7-Jun-85
Arnaldo ABRANTES,1499.7943535928166,2,2012,POR,27-Nov-86
Trevorano MACKEY,1499.7893641356882,1,2012,BAH,5-Jan-92
Paul HESSION,1499.787728600018,6,2012,IRL,27-Jan-83
José Carlos HERRERA,1499.7829124564928,4,2016,MEX,5-Feb-86
Titus Kafunda MUKHALA,1499.7790525333053,1,2013,ZAM,3-Aug-93
Omar Jouma Bilal AL SALFA,1499.7756424804306,2,2011,UAE,15-Oct-89
Marvin ANDERSON,1499.773440817204,11,2012,JAM,12-May-82
Patrick VAN LUIJK,1499.7731969256997,2,2012,NED,17-Sep-84
Lestrod ROLAND,1499.770707653563,1,2013,SKN,5-Sep-92
Jan ŽUMER,1499.7693464934373,1,2013,SLO,9-Jun-82
Marek NIIT,1499.7450882989,2,2012,EST,9-Aug-87
Enrico DEMONTE,1499.7358623224868,1,2013,ITA,25-Sep-88
Jidou EL MOCTAR,1499.7165810468741,1,2012,MTN,8-Jul-85
Ibrahim TURAY,1499.7116378117503,1,2012,SLE,4-Sep-93
Maurice MITCHELL,1499.7108912078565,5,2013,USA,22-Dec-89
Joel REDHEAD,1499.71038081887,1,2012,GRN,3-Jul-86
Jean-Yves ESPARON,1499.7099467569255,1,2012,SEY,8-Aug-94
Terrel COTTON,1499.698151604503,2,2015,USA,19-Jul-88
Kevin THOMPSON,1499.6949299270186,1,2013,JAM,5-Aug-86
Sandro Ricardo RODRIGUES VIANA,1499.6934032398794,2,2012,BRA,26-Mar-77
Ratu Banuve TABAKAUCORO,1499.6903155193468,1,2013,FIJ,4-Sep-92
Calesio NEWMAN,1499.6882932799897,4,2013,USA,20-Aug-86
Reto Amaru SCHENKEL,1499.6876435838853,3,2012,SUI,28-Apr-88
Aleksandr KHYUTTE,1499.683899472936,1,2013,RUS,29-Sep-88
Julius MORRIS,1499.6806428269888,1,2015,MNT,14-Apr-94
Tremaine HARRIS,1499.680309273077,3,2013,CAN,10-Feb-92
Jamial ROLLE,1499.6779811460387,1,2013,BAH,16-Apr-80
Mitchel DAVIS,1499.6769061599794,1,2013,DMA,17-Aug-91
Emmanuel CALLENDER,1499.665702726198,4,2012,TTO,10-May-84
Lykourgos-Stefanos TSAKONAS,1499.6572318116573,16,2017,GRE,8-Mar-90
Hitjivirue KAANJUKA,1499.655439665525,1,2013,NAM,29-Dec-87
Brandon BYRAM,1499.6534616390666,1,2014,USA,11-Sep-88
Ayman Mohammed AHMED SAID,1499.6476698091155,1,2013,EGY,10-Oct-88
Luguelín SANTOS,1499.6449284525154,1,2013,DOM,12-Nov-92
Shawn CRAWFORD,1499.6285340748773,6,2012,USA,14-Jan-78
Loic PICON,1499.6021626813983,1,2016,FRA,7-Jun-91
Mike MOKAMBA,1499.5993608294757,1,2015,KEN,28-Aug-94
Harry ADAMS,1499.5827263153024,2,2015,USA,27-Nov-89
Dedric DUKES,1499.5637281214767,2,2017,USA,4-Feb-92
Nil DE OLIVEIRA,1499.5555098197692,2,2013,SWE,3-Sep-86
Dontae RICHARDS-KWOK,1499.5421947710083,1,2014,CAN,1-Mar-89
Abdullah Abkar MOHAMMED,1499.5334548524306,1,2016,KSA,1-Jan-97
Bruno HORTELANO-ROIG,1499.5290181929035,8,2018,ESP,18-Sep-91
Yendountien TIEBEKABE,1499.528467421725,1,2013,TOG,18-Jan-91
Prezel HARDY,1499.524459584251,1,2015,USA,1-Jun-92
Neddy MARIE,1499.5105890888428,1,2013,SEY,6-Feb-90
Reynier MENA,1499.5083424254872,5,2019,CUB,21-Nov-96
Courtney Carl WILLIAMS,1499.5035025621423,1,2013,VIN,31-Jan-91
Chris CLARKE,1499.4853000182175,2,2015,GBR,25-Jan-90
Mario FORSYTHE,1499.4839774155366,11,2013,JAM,30-Oct-85
Shota IIZUKA,1499.4794039514895,8,2017,JPN,25-Jun-91
Akani SIMBINE,1499.44434801349,4,2017,RSA,21-Sep-93
Davide MANENTI,1499.4123292298855,1,2016,ITA,16-Apr-89
Reece PRESCOD,1499.3872766840245,1,2016,GBR,29-Feb-96
Trell KIMMONS,1499.3632600921947,3,2014,USA,13-Jul-85
Robin EREWA,1499.3628152445717,3,2016,GER,24-Jun-91
Tlotliso Gift LEOTLELA,1499.3585633838777,1,2016,RSA,12-May-98
Solomon BOCKARIE,1499.3160099849529,3,2016,NED,18-May-87
Trayvon BROMELL,1499.3042364000466,1,2016,USA,10-Jul-95
Kojo MUSAH,1499.2762573360296,1,2020,DEN,15-Apr-96
Ryan BAILEY,1499.2600809953492,8,2014,USA,13-Apr-89
Gil ROBERTS,1499.2591563731644,1,2015,USA,15-Mar-89
Emmanuel MATADI,1499.2302647199297,1,2016,LBR,15-Apr-91
Charles SILMON,1499.1880541960206,1,2015,USA,4-Jul-91
Phearath NGET,1499.1873684886464,1,2015,CAM,27-Mar-93
Alex HARTMANN,1499.1767225403971,1,2016,AUS,7-Mar-93
Arnout MATTHIJS,1499.163251902898,1,2015,BEL,10-Apr-87
Curtis MITCHELL,1499.1611426465697,13,2015,USA,11-Mar-89
Johan WISSMAN,1499.15144448735,1,2015,SWE,2-Nov-82
Mohammed ABUKHOUSA,1499.1341724687657,1,2015,PLE,30-Dec-92
Diego MARANI,1499.1104472152576,2,2015,ITA,27-Apr-90
Leo CARRIERE,1499.1085939712289,1,2016,FRA,23-Jun-95
Luka RAKIĆ,1499.0139303060928,2,2015,MNE,2-Aug-91
Aleixo Platini MENGA,1499.0087990890265,1,2016,GER,29-Sep-87
Aziz OUHADI,1498.9799956418397,3,2016,MAR,24-Jul-84
Bruno Lins TENORIO DE BARROS,1498.9765177072368,8,2016,BRA,7-Jan-87
Emmanuel DASOR,1498.9385005718145,1,2016,GHA,14-Sep-95
Antoine ADAMS,1498.90249596875,5,2016,SKN,31-Aug-88
Mauriel CARTY,1498.8480404860284,1,2015,AIA,29-May-97
Beouch NGIRCHONGOR,1498.8441331129247,1,2015,NMI,1994
Stanly DEL CARMEN,1498.8210344257104,1,2016,DOM,20-Sep-95
Adrian GRIFFITH,1498.6012154115197,1,2016,BAH,11-Nov-84
Julien WATRIN,1498.5828128564394,1,2020,BEL,27-Jun-92
Christopher BELCHER,1498.560911514157,1,2020,USA,29-Jan-94
Chijindu UJAH,1498.52789345596,2,2016,GBR,5-Mar-94
Winston GEORGE,1498.5232375156002,3,2017,GUY,19-May-87
Christophe EMICA,1498.5135662064831,1,2016,FRA,17-Jul-79
Wilfried KOFFI HUA,1498.493521809186,5,2017,CIV,12-Oct-87
Shavez HART,1498.486638919038,1,2016,BAH,6-Sep-92
Ihor BODROV,1498.424454540123,1,2016,UKR,9-Jul-87
Jerai TORRES,1498.396442386896,2,2015,GIB,25-May-94
Levi Asher CADOGAN,1498.3727442958434,1,2016,BAR,8-Nov-95
Ali LIAQAT,1498.3571309573417,2,2015,PAK,6-Aug-83
Eseosa Fostine DESALU,1498.3016860854736,7,2020,ITA,19-Feb-94
Tatenda TSUMBA,1498.2812838556179,2,2016,ZIM,12-Nov-91
Wallace SPEARMON,1498.250682996802,19,2017,USA,24-Dec-84
Jan VELEBA,1498.196090782158,1,2020,CZE,6-Dec-86
Kenji FUJIMITSU,1498.1593805778225,4,2016,JPN,1-May-86
Cruz Rolando PALACIOS,1498.1281348770221,3,2016,HON,3-May-87
Jun YAMASHITA,1498.0432690480252,1,2019,JPN,23-Aug-97
Brendon RODNEY,1497.8554508081525,8,2019,CAN,9-Apr-92
Theo PINIAU,1497.7950452779924,1,2016,PNG,8-Jun-93
Brandon JONES,1497.7610412321278,1,2016,BIZ,19-Jul-87
Gavin SMELLIE,1497.7238758099297,2,2016,CAN,26-Jun-86
Marvin RENÉ,1497.716711428544,1,2020,FRA,11-Apr-95
Brandon CARNES,1497.6989107950908,1,2018,USA,6-Mar-95
Mark Otieno ODHIAMBO,1497.6332200690629,1,2017,KEN,11-May-93
Ben BASSAW,1497.4971975694143,2,2017,FRA,9-Jul-89
Jonathan QUARCOO,1497.4480195581946,2,2018,NOR,13-Oct-96
Tre HOUSTON,1497.4111221446046,2,2016,BER,23-Mar-90
Tega ODELE,1497.4066979485851,2,2016,NGR,6-Dec-95
Michael RODGERS,1497.3396646596716,1,2020,USA,24-Apr-85
Carvin NKANATA,1497.304841645031,5,2016,KEN,6-May-91
Didier KIKI,1497.3030026613874,2,2016,BEN,30-Nov-95
Karol ZALEWSKI,1497.2542336780434,8,2016,POL,7-Aug-93
Ahmed ALI,1497.2203973793448,2,2017,SUD,15-Nov-93
Jaysuma SAIDY NDURE,1497.2158978654975,29,2016,NOR,1-Jul-84
Paulo André CAMILO DE OLIVEIRA,1497.2158973655244,2,2019,BRA,20-Aug-98
Baboloki THEBE,1497.2048355988804,1,2018,BOT,18-Mar-97
Andre EWERS,1497.1861930186,2,2019,JAM,7-Jun-95
Robin VANDERBEMDEN,1497.1457486303057,2,2019,BEL,10-Feb-94
Kirara SHIRAISHI,1497.1412097261518,1,2019,JPN,31-May-96
Benetsh KABONGO MULUMBA,1497.069092852266,1,2017,COD,15-Mar-85
Serhiy SMELYK,1497.0683968744036,12,2019,UKR,19-Apr-87
Alex WILSON,1496.953931752275,12,2019,SUI,19-Sep-90
Jeffrey JOHN,1496.7750181923047,3,2017,FRA,6-Jun-92
Chun-Han YANG,1496.702610125004,1,2019,TPE,1-Jan-97
Ifeanyichukwu OTUONYE,1496.5985405342433,1,2017,TKS,27-Jun-94
Teray SMITH,1496.5612510230999,3,2017,BAH,28-Sep-94
Mohamed Obaid AL SAADI,1496.557227827974,1,2017,OMA,24-Feb-94
Sydney SIAME,1496.4823987091445,5,2019,ZAM,7-Oct-97
Mosito LEHATA,1496.384428787579,6,2016,LES,8-Apr-89
Yuki KOIKE,1496.31211874865,4,2019,JPN,13-May-95
Burkheart ELLIS JR,1496.3029229118058,2,2017,BAR,18-Sep-92
Adama JAMMEH,1496.284393625775,3,2017,GAM,10-Jun-93
Demek KEMP,1496.2810415938006,1,2020,USA,26-Apr-96
Elijah HALL,1496.2704073901946,1,2020,USA,22-Aug-94
Marcus LAWLER,1496.2700408542576,1,2020,IRL,28-Feb-95
Jonathan BORLÉE,1496.249446221434,4,2020,BEL,22-Feb-88
Isiah YOUNG,1496.226160808034,20,2018,USA,5-Jan-90
Steven GARDINER,1496.1754981809995,1,2018,BAH,12-Sep-95
Fahhad Mohammed ALSUBAIE,1495.9108239724455,1,2019,KSA,4-Feb-94
Aldemir JUNIOR,1495.892195444385,8,2019,BRA,8-Jun-92
Ncincilili TITI,1495.807255830403,2,2018,RSA,15-Dec-93
Jaber Hilal AL MAMARI,1495.590451460918,1,2019,QAT,15-Aug-01
Richard KILTY,1495.4427050555682,4,2020,GBR,2-Sep-89
Steven MÜLLER,1495.259864604117,1,2019,GER,15-Sep-90
Noureddine HADID,1495.2284360417189,1,2019,LBN,28-Jan-93
Luxolo ADAMS,1495.1827260408777,4,2018,RSA,1-Aug-96
Shemar BOLDIZSAR,1495.1035630855804,1,2019,GBR,24-Jan-99
James ELLINGTON,1495.0976940434325,18,2016,GBR,6-Sep-85
Rasheed DWYER,1494.6785165808483,23,2019,JAM,29-Jan-89
Jeremy DODSON,1494.6434201263341,11,2019,USA,30-Aug-87
Henrik LARSSON,1494.6268027228462,2,2019,SWE,30-Sep-99
Fabrice DABLA,1494.554490082235,2,2017,TOG,20-Nov-92
Rodney ROWE,1494.4066762678376,1,2019,USA,17-Mar-97
Jak Ali HARVEY,1494.1898214730543,2,2019,TUR,4-May-89
Joseph MILLAR,1493.9682177987327,2,2018,NZL,24-Sep-92
Méba-Mickaël ZEZE,1493.9659005508156,2,2019,FRA,19-May-94
Owaab BARROW,1493.736307121308,1,2019,QAT,20-Aug-01
José Andrés SALAZAR,1493.6627223642863,1,2019,ESA,11-Jan-97
Mouhamadou FALL,1493.6558641423067,2,2020,FRA,25-Feb-92
Antonio INFANTINO,1493.634102660378,1,2019,ITA,22-Mar-91
Mehdi TAKORDMIOUI,1493.4813057431577,1,2019,MAR,3-Aug-95
Emmanuel ESEME,1493.1130948913597,1,2019,CMR,17-Aug-93
Divine ODUDURU,1492.7902248821856,5,2019,NGR,7-Oct-96
Abdelaziz MOHAMED,1492.5463836279832,2,2020,QAT,20-Oct-01
Kei TAKASE,1492.3031337489786,7,2019,JPN,25-Nov-88
Guy MAGANGA GORRA,1491.8172436179286,1,2019,GAB,18-Mar-93
Mario BURKE,1491.0520614246802,4,2020,BAR,18-Mar-97
Gregory BRADAI,1491.040475529573,1,2019,PYF,20-Jun-93
Emmanuel AROWOLO,1491.0347630179435,1,2019,NGR,8-Jul-97
Fodé SISSOKO,1491.0328946163968,1,2019,MLI,9-Oct-96
Alonso EDWARD,1491.0083691280972,44,2019,PAN,8-Dec-89
Ahmed AL YAARI,1490.885465677597,1,2019,YEM,16-Jan-00
Sibusiso MATSENJWA,1490.7199410992453,6,2019,SWZ,2-May-88
Kenneth BEDNAREK,1490.1243805252082,2,2019,USA,14-Oct-98
Churandy MARTINA,1489.6620590961345,52,2018,AHO,3-Jul-84
Muhd Noor Firdaus AR RASYID,1488.3758702696719,2,2019,BRU,22-Oct-96
Leon REID,1488.2864521846327,3,2019,IRL,26-Jul-94
Nethaneel MITCHELL-BLAKE,1487.6623488744622,17,2019,GBR,2-Apr-94
Bernardo BALOYES,1484.7194309375661,7,2019,COL,6-Jan-94
