Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Stephanie MICHEA,1500.2074062845336,1,2013,FRA,21-Oct-78
Nancy Jebet LANGAT,1500.1659280014765,1,2010,KEN,22-Aug-81
Phillipa AUKETT,1500.1217217665703,1,2012,GBR,9-Sep-84
Abeba AREGAWI,1500.0873414798853,2,2015,SWE,5-Jul-90
Morgan UCENY,1500.0298673623643,2,2011,USA,10-Mar-85
Christin WURTH-THOMAS,1500.0229597606149,1,2010,USA,11-Jul-80
Tara BIRD,1499.9835242296424,1,2012,GBR,22-Jul-87
Lisa DOBRISKEY,1499.9546281623716,1,2010,GBR,23-Dec-83
Genzeb SHUMI,1499.9371822201767,2,2012,BRN,29-Jan-91
Yelena KOTULSKAYA,1499.9332534445912,3,2013,RUS,8-Aug-88
Celia TAYLOR,1499.9312974535792,1,2010,GBR,22-Jan-77
Zoe Therese BEDOUIN,1499.923723285382,1,2015,FRA,18-Nov-91
Mary CAIN,1499.922278676458,2,2014,USA,3-May-96
Victoria GRIFFITHS,1499.917867430412,1,2010,GBR,9-Oct-84
Annet NEGESA,1499.8997827252383,2,2011,UGA,24-Apr-92
Hellen OBIRI,1499.895390717009,1,2011,KEN,13-Dec-89
Daniela REINA,1499.8932602291409,1,2010,ITA,15-May-81
Nikki HAMBLIN,1499.8903101162045,1,2011,NZL,20-May-88
Amalie SÆTEN,1499.8879168407818,1,2018,NOR,1-Dec-97
Elisa CUSMA,1499.8799736640403,3,2010,ITA,24-Jul-81
Phoebe WRIGHT,1499.8797014820925,3,2011,USA,30-Aug-88
Erica MOORE,1499.8725828973238,1,2012,USA,25-Mar-88
Renata PLIŚ,1499.8725492793383,2,2011,POL,5-Feb-85
Hazel CLARK,1499.8698411734854,1,2010,USA,3-Oct-77
Yong LI,1499.8680351600306,1,2010,CHN,18-Jun-88
Luiza GEGA,1499.8577048977388,1,2011,ALB,5-Nov-88
Hind DEHIBA CHAHYD,1499.8537041021318,2,2011,FRA,17-Mar-79
Anna WILLARD,1499.8404872632063,6,2012,USA,31-Mar-84
Andrea FERRIS,1499.826306604688,1,2012,PAN,21-Sep-87
Hannah BROOKS,1499.825352222953,1,2012,GBR,25-Jun-88
Diana MEZULIÁNÍKOVÁ,1499.8243213669027,1,2014,CZE,10-Apr-92
Heather KAMPF,1499.8220547489777,1,2011,USA,19-Jan-87
Haiyan ZHOU,1499.813713062289,1,2010,CHN,3-Jan-90
Susan KRUMINS,1499.813713062289,1,2010,NED,8-Jul-86
Siham HILALI,1499.7835995437383,1,2013,MAR,2-May-86
Ewelina SĘTOWSKA-DRYK,1499.7746692733012,2,2011,POL,5-Mar-80
Nadia SOUFFOY,1499.761297608839,1,2013,FRA,22-Feb-90
Yeon-jung HUH,1499.7402297862952,1,2011,KOR,29-Oct-80
Hilary STELLINGWERFF,1499.7326995585258,1,2012,CAN,7-Aug-81
Yuliya KREVSUN,1499.7273113358297,4,2011,UKR,8-Dec-80
Lemlem BEREKET,1499.716813366442,1,2011,CAN,10-Dec-87
Annabelle Marie LASCAR,1499.7144226227917,1,2012,MRI,25-Apr-85
Irina MARACHEVA,1499.7124008037108,1,2011,RUS,24-Sep-84
Gemma KERSEY,1499.705224008521,1,2012,GBR,6-Feb-92
Yekaterina KOSTETSKAYA,1499.7008751862695,1,2011,RUS,31-Dec-86
Shuyi LU,1499.6990268011405,1,2011,CHN,11-Nov-87
Maggie VESSEY,1499.6952227317265,12,2014,USA,23-Dec-81
Maryam Yusuf JAMAL,1499.6820467723783,2,2012,BRN,16-Sep-84
Truong Thanh HANG,1499.6745004504842,1,2011,VIE,1-May-86
Agatha JERUTO,1499.6675861552817,1,2014,KEN,2-Apr-94
Felismina CAVELA,1499.6585803429534,1,2012,ANG,24-Aug-92
Zahra BOURAS,1499.6449442217604,3,2011,ALG,13-Jan-87
Amy WEISSENBACH,1499.6394090133504,1,2012,USA,16-Jun-94
Tatyana VINOGRADOVA,1499.6319318284059,1,2013,RUS,9-Dec-88
Loren BLEAKEN,1499.6307663382727,1,2012,GBR,3-Sep-95
Lucia HRIVNÁK,1499.606081514146,10,2016,SVK,20-Nov-83
Shannon ROWBURY,1499.604803778131,2,2015,USA,19-Sep-84
Zourha ALI,1499.5914506678391,1,2011,DJI,23-Nov-94
Dureti EDAO,1499.5879953716608,1,2014,ETH,8-Apr-96
Laura CROWE,1499.5503389227338,1,2013,IRL,5-Sep-87
Elodie GUEGAN,1499.5302067851267,1,2012,FRA,19-Dec-85
Pauline SIMON,1499.5077020518443,1,2015,FRA,28-Jun-93
Kaylee DODD,1499.4990904801834,1,2012,GBR,28-Dec-95
Jenny SIMPSON,1499.4985521233175,1,2012,USA,23-Aug-86
Haley NEMRA,1499.4805776471292,1,2012,MHL,4-Oct-89
Elodie BOLLEE,1499.4651563827372,1,2013,FRA,20-Sep-84
Kate VAN BUSKIRK,1499.4469608183995,1,2014,CAN,9-Jun-87
Aicha FALL,1499.4330401840198,1,2012,MTN,6-May-93
Svetlana USOVICH,1499.4206246246322,2,2011,BLR,14-Oct-80
Eleni FILANDRA,1499.4138196540548,2,2012,GRE,12-Jan-84
Treniere MOSER,1499.3891819521689,1,2015,USA,27-Oct-81
Lea WALLACE,1499.3822328514912,1,2013,USA,19-Dec-88
Cherono KOECH,1499.3722475717252,7,2013,KEN,8-Dec-92
Margarita MUKASHEVA,1499.3379335257623,5,2016,KAZ,4-Jan-86
Charlotte BEST,1499.3242170506162,2,2012,GBR,7-Mar-85
Kerri GALLAGHER,1499.3097846205915,1,2014,USA,31-May-89
Tamsyn MANOU,1499.2904080428784,2,2012,AUS,20-Jul-78
Elena POPESCU,1499.2645137987006,1,2012,MDA,6-Sep-89
Nelly JEPKOSGEI,1499.2591043250727,3,2018,KEN,14-Jul-91
Sarah ATTAR,1499.2290375807643,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1499.21983997483,1,2012,PAK,15-Apr-92
Amy ATKINSON,1499.2194613578877,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1499.2194585837656,1,2013,CAN,29-Dec-83
Hannah ENGLAND,1499.204058198096,1,2014,GBR,6-Mar-87
Manon EPLE,1499.1914454766352,1,2015,FRA,9-Jul-92
Woroud SAWALHA,1499.1866955571782,1,2012,PLE,3-Nov-91
Alena ULRICHOVÁ,1499.1622860130647,1,2014,CZE,18-Jan-94
Elena Mirela LAVRIC,1499.1232139440958,4,2013,ROU,17-Feb-91
Yevgeniya SUBBOTINA,1499.1153161889692,1,2015,RUS,30-Oct-89
Marine LE GUILLOUX,1499.10813972389,1,2013,FRA,14-Feb-86
Ingvill MÅKESTAD BOVIM,1499.0940275891512,4,2014,NOR,7-Aug-81
Merve AYDIN,1499.0864203480382,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1499.0537142360931,9,2012,GBR,10-Feb-84
Lisneidy VEITÍA,1499.0465548850018,1,2016,CUB,29-Apr-94
Fabienne KOHLMANN,1499.0421814328902,4,2016,GER,6-Nov-89
Geena GALL,1499.0240372898709,5,2012,USA,18-Jan-87
Genzebe DIBABA,1499.0205628234316,1,2017,ETH,8-Feb-91
Neisha BERNARD-THOMAS,1498.9773679292193,6,2012,GRN,21-Jan-81
Diane CUMMINS,1498.9757161733623,3,2014,CAN,19-Jan-74
Lorain MCKENZIE,1498.9716629374834,1,2014,JAM,10-May-85
Thea HEIM,1498.9535752039887,1,2014,GER,26-Jul-92
Marina POSPELOVA,1498.8307478473653,1,2013,RUS,23-Jul-90
Coraline MAAMOURI,1498.8005694491571,2,2016,FRA,13-Mar-96
Kelly HETHERINGTON,1498.793762137948,3,2013,AUS,10-Mar-89
Emma JACKSON,1498.717556257819,8,2013,GBR,7-Jun-88
Stephanie HERRICK,1498.6261904407334,1,2014,USA,13-Aug-87
Gudaf TSEGAY,1498.5780035319453,2,2016,ETH,23-Jan-97
Charlotte MOUCHET,1498.5705810342406,1,2014,FRA,5-Jun-96
Tigist ASSEFA,1498.473838763492,4,2016,ETH,28-Mar-94
Alysia MONTAÑO,1498.4382732409108,25,2015,USA,23-Apr-86
Marta MILANI,1498.4358939955164,3,2014,ITA,9-Mar-87
Aude KOROTCHANSKY,1498.362572113015,2,2016,FRA,12-Sep-91
Yvonne HAK,1498.3552515253282,8,2013,NED,30-Jun-86
Alison LEONARD,1498.2940568943573,3,2016,GBR,17-Mar-90
Vanessa ROY,1498.2905848994096,1,2015,FRA,30-Nov-81
Jessica SMITH,1498.2562005255363,4,2015,CAN,11-Oct-89
Yuliya KAROL,1498.1772814531923,1,2016,BLR,22-Jun-91
Lenka MASNÁ,1498.1529561873563,8,2015,CZE,22-Apr-85
Molly LUDLOW,1498.1222055051376,22,2016,USA,4-Aug-87
Jennifer MEADOWS,1497.9501337565512,19,2015,GBR,17-Apr-81
Aurelie CANU,1497.8896627156219,2,2016,FRA,25-Nov-95
Anastasiya RYEMYEN,1497.8131343703933,1,2015,UKR,20-Apr-93
Violah CHEPTOO,1497.7903170397603,1,2015,KEN,1-Mar-89
Renelle LAMOTE,1497.787394070793,12,2018,FRA,26-Dec-93
Noemie MAAMOURI,1497.7734798693027,1,2016,FRA,13-Mar-96
Anna SILVANDER,1497.714239196258,1,2015,SWE,22-Jun-93
Anaelle CHARLES,1497.680974445294,1,2015,FRA,27-Dec-96
Rose-Anne GALLIGAN,1497.63371321375,3,2014,IRL,9-Dec-87
Raevyn ROGERS,1497.4763620102185,4,2018,USA,7-Sep-96
Claudia Mihaela BOBOCEA,1497.458084098378,1,2016,ROU,11-Jun-92
Sifan HASSAN,1497.4378894786623,9,2018,NED,1-Jan-93
Fantu MAGISO,1497.420871527276,11,2015,ETH,9-Jun-92
Clara LIBERMAN,1497.1433584149163,1,2016,FRA,5-Apr-00
Mahlet MULUGETA,1497.0957230782924,1,2017,ETH,20-Mar-95
Elea HENRARD,1496.8229072780573,1,2018,BEL,17-Aug-99
Aye Aye AUNG,1496.7772449738536,1,2015,MYA,19-Feb-95
Docus AJOK,1496.742113049167,2,2017,UGA,12-Jul-94
Andrea FOSTER,1496.6713394157637,1,2015,GUY,12-Mar-97
Kenia SINCLAIR,1496.6478798698024,11,2016,JAM,14-Jul-80
Donna KONIEL,1496.5988129005354,1,2015,PNG,20-Aug-92
Chunyu WANG,1496.4854700106298,4,2016,CHN,17-Jan-95
Justine FEDRONIC,1496.247735338467,3,2016,FRA,11-May-91
Laurine AGASSEAU,1496.0631585465285,1,2016,FRA,8-Nov-99
Anna SABAT,1495.8654664774558,1,2018,POL,9-Nov-93
Clarisse MOH,1495.8418513767756,2,2016,FRA,6-Dec-86
Georgia GRIFFITH,1495.7998502119144,1,2017,AUS,5-Dec-96
Jing ZHAO,1495.7821982103344,4,2015,CHN,9-Jul-88
Florina PIERDEVARA,1495.640417127643,1,2016,ROU,29-Mar-90
Déborah RODRÍGUEZ,1495.6157419809463,2,2016,URU,2-Dec-92
Amna BAKHIT,1495.5342843653093,2,2016,SUD,14-Nov-90
Selma KAJAN,1495.4716017088053,1,2016,AUS,30-Jul-91
Sanne VERSTEGEN-WOLTERS,1494.9193604461025,5,2018,NED,10-Nov-85
Lisa STÖCKLI,1494.531267146414,1,2018,SUI,30-Apr-94
Tintu LUKKA,1494.4320468036399,10,2016,IND,26-Apr-89
Lovisa LINDH,1494.3341501365908,7,2018,SWE,9-Jul-91
Houleye BA,1494.0636275068018,1,2016,MTN,17-Jul-97
Kore TOLA,1493.9467345264106,1,2017,ETH,16-Jan-97
Sofia ENNAOUI,1493.8659257285494,4,2016,POL,30-Aug-95
Swe Li Myint MYINT,1493.8274457552632,1,2016,MYA,24-Jun-93
Tsepang SELLO,1493.7248490360867,1,2016,LES,23-Feb-97
Fatmah Naguib EL SHARNOUBY,1493.6721454808958,1,2016,EGY,18-Nov-97
Síofra CLÉIRIGH BÜTTNER,1493.5910975182212,1,2017,IRL,21-Jul-95
Simoya CAMPBELL,1493.572822046132,3,2016,JAM,1-Mar-94
Besu SADO,1493.4250355535523,1,2018,ETH,12-Jan-96
Charline MATHIAS,1493.4208444929022,2,2016,LUX,23-May-92
Lora STOREY,1493.3910015601255,1,2017,AUS,19-Oct-89
Angela PETTY,1493.2113914927877,10,2018,NZL,16-Aug-91
Yngvild ELVEMO,1493.1853663331271,1,2018,NOR,28-May-90
Chanelle PRICE,1493.11276696046,10,2016,USA,22-Aug-90
Hanna HERMANSSON,1493.036905456328,4,2018,SWE,18-May-89
Elisabeth Victorie MANDABA,1492.7851729892673,3,2016,CAF,7-Jun-89
Aníta HINRÍKSDÓTTÍR,1492.5737851944114,9,2018,ISL,13-Jan-96
Winnie NANYONDO,1492.5320096912515,6,2017,UGA,23-Aug-93
Flavia Maria DE LIMA,1492.2492493514897,2,2016,BRA,1-Jul-93
Sina SPRECHER,1492.2468953190987,1,2018,SUI,10-May-89
Chrishuna WILLIAMS,1492.1976077618028,3,2018,USA,31-Mar-93
Adelle TRACEY,1492.1094249756416,5,2017,GBR,27-May-93
Gena LÖFSTRAND,1491.7857555564406,2,2017,RSA,23-Oct-95
Malika AKKAOUI,1491.665727826502,26,2018,MAR,25-Dec-87
Annie LEBLANC,1491.341959985196,1,2017,CAN,29-Apr-92
Ciara EVERARD,1490.8820974920168,2,2016,IRL,10-Jul-90
Lindsey BUTTERWORTH,1490.875612045175,1,2017,CAN,27-Sep-92
Renée EYKENS,1490.8542265875676,5,2018,BEL,8-Jun-96
Johanna Patricia ARRIETA,1490.6900222341635,1,2017,COL,2-Sep-98
Nimali WALIWARSHA,1490.6547965301424,1,2017,SRI,19-Sep-89
Lokonyen Rose NATHIKE,1489.3676088137777,2,2017,ROT,1-Jan-93
Christina HERING,1489.028629080634,6,2017,GER,9-Oct-94
Revee WALCOTT-NOLAN,1488.849053256879,1,2018,GBR,6-Mar-95
Charlene LIPSEY,1488.8191023309018,16,2018,USA,16-Jul-91
Vanessa SCAUNET,1488.7169940023146,1,2018,BEL,9-Jul-96
Emily Cherotich TUEI,1488.4684624314305,4,2018,KEN,13-May-86
Kimarra MCDONALD,1488.455196570207,3,2017,JAM,14-Aug-87
Claudia SAUNDERS,1488.37420678614,2,2018,FRA,19-May-94
Yuneysi SANTIUSTI,1488.1459857671766,10,2018,CUB,24-Dec-84
Esther GUERRERO,1486.294584733153,5,2017,ESP,7-Feb-90
Laura ROESLER,1486.2348739447825,5,2018,USA,19-Dec-91
Olha LYAKHOVA,1485.1664765350974,7,2018,UKR,18-Mar-92
Alexandra BELL,1482.6628899063962,4,2018,GBR,4-Nov-92
Eunice Jepkoech SUM,1479.4752527741657,41,2018,KEN,10-Apr-88
Hedda HYNNE,1478.1243665480465,10,2018,NOR,13-Mar-90
Selina BÜCHEL,1476.6501449450866,24,2018,SUI,26-Jul-91
Brittany MCGOWAN,1471.5335123440395,4,2018,AUS,24-Apr-91
