Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Semoy HACKETT,1500.3512419059525,5,2018,TTO,27-Nov-88
Marshevet HOOKER,1500.3044155643895,11,2013,USA,25-Sep-84
Allyson FELIX,1500.2828190753328,10,2014,USA,18-Nov-85
Stella AKAKPO,1500.2500201803678,6,2016,FRA,28-Feb-94
LaVerne JONES-FERRETTE,1500.208553405905,3,2012,ISV,16-Sep-81
Aleen BAILEY,1500.1788918697193,13,2014,JAM,25-Nov-80
Samantha HENRY-ROBINSON,1500.1740488473451,6,2015,JAM,25-Sep-88
Marine LENERAND,1500.1345583430093,1,2015,FRA,4-Dec-95
Patricia BUVAL,1500.119203807309,1,2013,FRA,22-Jan-76
Octavious FREEMAN,1500.0503322433194,4,2014,USA,20-Apr-92
Olga BELKINA,1500.0351264492333,1,2012,RUS,23-Aug-90
Nelky CASABONA,1500.0275885254787,1,2011,CUB,12-May-84
Lekeisha LAWSON,1500.0209613381385,4,2014,USA,3-Jun-87
Guzel KHUBBIEVA,1500.0143752143836,2,2012,UZB,2-May-76
Tameka WILLIAMS,1500.005085456918,1,2012,SKN,31-Aug-89
Chandra STURRUP,1500.001620068097,5,2010,BAH,12-Sep-71
Aleksandra FEDORIVA-SPAYER,1499.9962650716084,2,2011,RUS,13-Sep-88
Leena GÜNTHER,1499.9814362696825,1,2011,GER,16-Apr-91
Me'Lisa BARBER,1499.9810853763215,1,2010,USA,4-Oct-80
Céline BAUSIVOIR,1499.9625534766687,1,2013,FRA,8-Sep-94
Oludamola OSAYOMI,1499.9518194227967,4,2012,NGR,26-Jun-86
Consuella MOORE,1499.9502810447239,1,2010,USA,29-Aug-81
Laura TURNER,1499.947951809625,2,2011,GBR,12-Aug-82
Jeanette KWAKYE,1499.9361078652687,3,2011,GBR,20-Mar-83
Audrey ALLOH,1499.932128148051,1,2010,ITA,21-Jul-87
Lan JIANG,1499.931923997899,1,2010,CHN,27-Jun-89
Carrie RUSSELL,1499.929047668148,8,2014,JAM,18-Oct-90
Jiabei YE,1499.9246078883807,1,2011,CHN,20-Jan-93
Stephanie DURST,1499.9203358545979,1,2011,USA,6-Jan-82
Ching-Hsien LIAO,1499.9199800091606,1,2011,TPE,22-Jun-94
Hyelim JUNG,1499.9183824169017,1,2011,KOR,1-Jun-87
LaKya BROOKINS,1499.9160245981084,1,2011,USA,28-Jul-89
Andreea OGRĂZEANU,1499.9133027844134,2,2012,ROU,24-Mar-90
LaShauntea MOORE,1499.9120354282654,6,2012,USA,31-Jul-83
Solenn COMPPER,1499.9071607576711,1,2015,FRA,14-Mar-95
Qiuping LIANG,1499.8941426310184,1,2011,CHN,11-Mar-88
Joice MADUAKA,1499.8852478867072,2,2010,GBR,30-Sep-73
Katherine ENDACOTT,1499.8851900142572,2,2010,GBR,29-Jan-80
Kellie WELLS,1499.8776269708342,1,2012,USA,16-Jul-82
Amatercia QUIVE,1499.8773145435616,1,2011,MOZ,14-Mar-87
Joanne Priscilla LOUTOY,1499.8771956289524,1,2011,SEY,31-Dec-92
Cynthia LEDUC,1499.8704418977854,1,2013,FRA,16-Feb-97
Hayley MILLS-JONES,1499.863948146359,1,2012,GBR,4-Sep-88
Nimet KARAKUS,1499.8611807197726,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1499.8610136835596,1,2012,CAN,29-Mar-83
Maria BELIMPASAKI,1499.8476030178224,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1499.8457423983978,2,2012,LBR,3-Dec-87
Pollara COBB,1499.8346079416237,1,2011,GUM,29-Jan-92
Lina GRINČIKAITÉ-SAMUOLÉ,1499.832102416069,3,2013,LTU,3-May-87
Djénébou DANTÉ,1499.828918216157,1,2011,MLI,7-Aug-89
Alda PAULO,1499.8278075338308,1,2011,ANG,10-Jul-91
Gloria DIOGO,1499.826178470582,1,2011,STP,13-Jan-84
Stephanie KALU,1499.825603502568,1,2013,NGR,8-May-93
Ivana ROZMAN,1499.821786196554,1,2011,MKD,14-Jul-89
Marta JESCHKE,1499.821189314593,2,2012,POL,2-Jun-86
Margaret ADEOYE,1499.8136164490638,1,2012,GBR,22-Apr-85
Debbie FERGUSON-MCKENZIE,1499.8049508847844,9,2012,BAH,16-Jan-76
Yuliya BALYKINA,1499.801400161146,1,2012,BLR,12-Apr-84
Allison PETER,1499.797525355534,1,2012,ISV,14-Jul-92
Saran KEITA,1499.7916023671635,1,2013,FRA,29-Jun-95
Mariya RYEMYEN,1499.7762749160834,4,2013,UKR,2-Aug-87
Doris DESHAYES,1499.7548824273288,1,2015,FRA,13-Jun-95
Cache ARMBRISTER,1499.745972971385,1,2013,BAH,26-Sep-89
Muna LEE,1499.7329010448893,3,2015,USA,30-Oct-81
Chisato FUKUSHIMA,1499.7290548244073,5,2015,JPN,27-Jun-88
Sheri-Ann BROOKS,1499.728469434286,9,2013,JAM,11-Feb-83
Anyika ONUORA,1499.727619282985,5,2012,GBR,28-Oct-84
Yomara HINESTROZA,1499.7262505389003,2,2012,COL,20-May-88
Flings OWUSU-AGYAPONG,1499.725943575404,1,2016,GHA,16-Oct-88
Arianna WASHINGTON,1499.720141474375,2,2017,USA,4-Sep-96
Bamab NAPO,1499.7166546356793,1,2012,TOG,23-May-84
Danah HUSSEIN,1499.713366155353,1,2012,IRQ,3-Jan-86
Delphine Bertille ATANGANA,1499.7129644897857,2,2012,CMR,16-Aug-84
Saruba COLLEY,1499.7090171647878,1,2012,GAM,2-May-89
Bianca KNIGHT,1499.7007496612496,3,2012,USA,2-Jan-89
Feta AHAMADA,1499.6995295458973,2,2012,COM,24-Jun-87
Kataryna GANCHAR,1499.6918768295936,1,2013,BLR,30-Aug-88
Annabelle LEWIS,1499.685199960541,1,2013,GBR,20-Mar-89
Axelle LAMBERT,1499.680929971073,1,2013,FRA,11-Dec-97
Yvonne NALISHUWA,1499.6702554398644,1,2013,ZAM,11-Oct-94
Abiodun OYEPITAN,1499.6374360059046,3,2012,GBR,30-Dec-79
Lea MORMIN,1499.6332574756493,1,2015,FRA,23-Dec-96
Toea WISIL,1499.6331065302247,4,2017,PNG,1-Jan-88
Lauryn WILLIAMS,1499.6284830416257,5,2012,USA,11-Sep-83
Olesya POVH,1499.6230068226391,11,2015,UKR,18-Oct-87
Diane BORG,1499.6217221296183,2,2012,MLT,12-Sep-90
Kaina MARTINEZ,1499.6071922212386,2,2012,BIZ,20-Feb-86
Ana Claudia LEMOS,1499.5894911562877,6,2016,BRA,6-Nov-88
Diana VAISMAN,1499.5656141794657,1,2019,ISR,23-Jul-98
Mariely SÁNCHEZ,1499.5648336188847,3,2013,DOM,30-Dec-88
Alexandria ANDERSON,1499.561179293015,18,2016,USA,28-Jan-87
Charonda WILLIAMS,1499.5547241182676,7,2015,USA,27-Mar-87
Rubie GABRIEL,1499.5376842796468,1,2013,PLW,22-Nov-94
Martina PRETELLI,1499.5331674034182,2,2013,SMR,28-Dec-88
Khamica BINGHAM,1499.5221067929638,3,2016,CAN,15-Jun-94
Karel Elodie ZIKETH,1499.5177791826704,1,2015,FRA,23-Sep-91
Jasmine TODD,1499.515392653534,2,2015,USA,23-Dec-93
Pauline KWALEA,1499.5075083591375,1,2013,SOL,29-Feb-88
Montell DOUGLAS,1499.5011271533212,5,2012,GBR,24-Jan-86
Kabotaake ROMERI,1499.49843343275,1,2013,KIR,5-Aug-95
Lovelite DETENAMO,1499.491078671611,2,2013,NRU,22-Dec-93
Sheniqua FERGUSON,1499.488238613671,7,2015,BAH,24-Nov-89
Natalia POHREBNIAK,1499.4478638637447,7,2016,UKR,19-Feb-88
Vladislava OVCHARENKO,1499.434680356474,2,2013,TJK,18-Dec-86
Remona BURCHELL,1499.4183416049436,1,2016,JAM,15-Sep-91
Jennifer MADU,1499.3935504243964,1,2016,NGR,23-Sep-94
Shaunae MILLER-UIBO,1499.391430163822,2,2017,BAH,15-Apr-94
Cornnelly CALYDON,1499.3819657248318,1,2015,FRA,24-Jul-89
Isidora JIMÉNEZ,1499.3758644513373,1,2015,CHI,10-Aug-93
Shalonda SOLOMON,1499.3631253222984,12,2015,USA,19-Dec-85
Kateřina ČECHOVÁ,1499.3157507782303,3,2014,CZE,21-Mar-88
Desiree HENRY,1499.3066934246463,16,2017,GBR,26-Aug-95
Yee-Pui FONG,1499.2938445371074,2,2013,HKG,24-Dec-91
Viktoriya ZYABKINA,1499.25486267191,3,2016,KAZ,4-Sep-92
Eliecith PALACIOS,1499.254287893045,1,2016,COL,15-Aug-87
Moa HJELMER,1499.1853388959364,1,2015,SWE,19-Jun-90
Yujia TAO,1499.165531102673,2,2015,CHN,16-Feb-87
Véronique MANG,1499.155305003621,5,2015,FRA,15-Dec-84
Whitney TIE,1499.1486832043875,1,2015,FRA,7-Apr-99
Valentina MEREDOVA,1499.1098081886012,1,2015,TKM,29-Sep-84
Tiffany TOWNSEND,1499.0774939809407,3,2015,USA,14-Jun-89
Mikele BARBER,1499.074105754786,12,2016,USA,4-Oct-80
Aziza SBAITY,1499.062802308384,1,2015,LBN,17-Nov-91
Adriana ALVES,1499.0466612949938,1,2015,ANG,13-Sep-95
Leya BUCHANAN,1499.0375084099346,1,2017,CAN,17-Aug-96
Verena SAILER,1499.0311607562376,14,2015,GER,16-Oct-85
Manqi GE,1499.0249690384517,2,2019,CHN,13-Oct-97
Sally PEARSON,1499.0119064757655,1,2017,AUS,19-Sep-86
Jessica YOUNG-WARREN,1498.9998767890315,4,2015,USA,6-Apr-87
Sarah ATCHO,1498.7954369765189,1,2019,SUI,1-Jun-95
Nigina SHARIPOVA,1498.7933675401723,1,2016,UZB,10-Aug-95
Nediam VARGAS,1498.7843083823914,1,2015,VEN,5-Sep-94
Qiqi YUAN,1498.7704229380438,1,2016,CHN,26-Oct-95
Alyssa CONLEY,1498.7647169316226,1,2016,RSA,27-Apr-91
Evelin RIVERA,1498.7563265578806,1,2016,COL,3-Dec-97
Lidiane LOPES,1498.7169669638693,1,2015,CPV,1-Sep-94
Jodie WILLIAMS,1498.705109148252,3,2015,GBR,28-Sep-93
Lihen JONAS,1498.6756151563534,1,2015,FSM,22-Oct-98
Marika POPOWICZ-DRAPAŁA,1498.66917409393,1,2016,POL,28-Apr-88
Regine Kate TUGADE,1498.6644130461823,1,2015,GUM,28-Jan-98
Marije VAN HUNENSTIJN,1498.639914614887,3,2020,NED,2-Mar-95
Marléne MEVONG MBA,1498.6191119217528,1,2015,GEQ,26-Apr-90
Madiea GHAFOOR,1498.6122884549468,1,2016,NED,9-Sep-92
Orlann OMBISSA-DZANGUE,1498.5949965336472,4,2019,FRA,26-May-91
Aaliyah BROWN,1498.5798759136537,1,2017,USA,6-Jan-95
Gloria ASUMNU,1498.5617107888643,15,2016,USA,22-May-85
Jura LEVY,1498.5024361629803,10,2018,JAM,4-Nov-90
Marisol Narcisa LANDÁZURI,1498.4033440097428,4,2017,ECU,20-Aug-92
Brenessa THOMPSON,1498.310118556998,1,2016,GUY,22-Jul-96
Hrystyna STUY,1498.2982577231055,1,2016,UKR,3-Feb-88
Ruddy ZANG MILAMA,1498.2429100570366,8,2016,GAB,6-Jun-87
Simone FACEY,1498.2277302732232,11,2017,JAM,7-May-85
Iman Essa JASIM,1498.212997660995,1,2016,BRN,9-Jul-97
Franciela KRASUCKI,1498.2058333552432,3,2016,BRA,26-Apr-88
Rima KASHAFUTDINOVA,1498.19950099274,1,2016,KAZ,24-Jul-95
Shashalee FORBES,1498.1589318827082,2,2019,JAM,10-May-96
Kayla WHITE,1498.1230454016181,3,2020,USA,24-Sep-96
Tahesia HARRIGAN-SCOTT,1498.0679042660818,8,2016,IVB,15-Feb-82
Tereza SKLENÁŘOVÁ,1497.9968670619537,1,2020,CZE,27-May-03
Ramona PAPAIOANNOU,1497.9626738412212,3,2016,CYP,15-Jun-89
Floriane GNAFOUA,1497.940713679338,1,2017,FRA,30-Jan-96
Kimberly HYACINTHE,1497.8812806590063,2,2016,CAN,28-Mar-89
Raven CLAY,1497.70227487472,1,2017,USA,5-Oct-90
Orphée NEOLA,1497.6689105187088,1,2017,FRA,1-Feb-91
Rechelle MEADE,1497.6456990930487,1,2017,AIA,23-Jan-97
Zaidatul Husniah ZULKIFLI,1497.6270760308316,1,2016,MAS,20-Aug-93
Barbara PIERRE,1497.5889697148966,11,2017,USA,28-Apr-87
Irene SIRAGUSA,1497.5770515915483,2,2020,ITA,23-Jun-93
Mazoon AL ALAWI,1497.570570193717,1,2016,OMA,14-Nov-97
Sunayna WAHI,1497.5541120701496,1,2016,SUR,14-Aug-90
Schillonie CALVERT-POWELL,1497.5383986352767,20,2017,JAM,27-Jul-88
Sisilia SEAVULA,1497.4975513885706,1,2016,FIJ,15-Nov-95
Louise BLOOR,1497.4934930063841,3,2016,GBR,21-Sep-85
Carolle ZAHI,1497.437841395873,6,2020,CIV,12-Jun-94
Melissa BREEN,1497.3868975744897,4,2016,AUS,17-Sep-90
Deajah STEVENS,1497.2457259041264,2,2017,USA,19-May-95
Shania COLLINS,1497.1901263716845,1,2019,USA,14-Nov-96
Daryll NEITA,1497.1263443195576,13,2020,GBR,29-Aug-96
Jeneba TARMOH,1497.043354662782,15,2018,USA,27-Sep-89
Javianne OLIVER,1496.9487269048723,1,2018,USA,26-Dec-94
Hafsatu KAMARA,1496.7354947554131,2,2016,SLE,7-Dec-91
Mathilde U. KRAMER,1496.539467884023,1,2020,DEN,15-Mar-93
Hajar AL KHALDI,1496.419309024173,2,2018,BRN,17-Mar-95
Janet AMPONSAH,1496.4095783357475,1,2018,GHA,12-Apr-93
Hanna Maari LATVALA,1496.306627123108,2,2019,FIN,30-Oct-87
Marie-Charlotte GASTAUD,1496.3017454679689,1,2017,MON,30-Nov-99
Yelena RYABOVA,1496.2214042695323,1,2017,TKM,3-Nov-90
Rosângela SANTOS,1496.0639232561139,18,2019,BRA,20-Dec-90
Hereiti BERNARDINO,1496.0388961034132,2,2017,PYF,21-May-93
Irene EKELUND,1496.0244011892296,2,2018,SWE,8-Mar-97
Christania WILLIAMS,1495.9616081500487,14,2017,JAM,17-Oct-94
Jana HOLUBCOVÁ,1495.9096277708363,1,2020,CZE,8-May-00
Naomi SEDNEY,1495.8473008420774,3,2018,NED,17-Dec-94
Phil HEALY,1495.8314952024207,1,2018,IRL,19-Nov-94
Ashleigh NELSON,1495.8269471128228,7,2018,GBR,20-Feb-91
Natasha MORRISON,1495.670006162055,11,2019,JAM,17-Nov-92
Tebogo MAMATHU,1495.641378011871,1,2019,RSA,27-May-95
Ezinne OKPARAEBO,1495.4889111172804,24,2018,NOR,3-Mar-88
Kimberlyn DUNCAN,1495.459462950686,2,2018,USA,2-Aug-91
Maja MIHALINEC,1495.3241813733475,4,2020,SLO,17-Dec-89
Srabani NANDA,1495.2824091523275,1,2019,IND,7-May-91
Marcelle Cecilia BOUELE BONDO,1495.266188646256,2,2017,CGO,7-Jan-93
Kimbely BAPTISTE,1495.1543966765873,1,2019,GBR,27-Dec-92
Ewa SWOBODA,1494.84983494553,8,2019,POL,26-Jul-97
Amy HUNT,1494.385102850823,1,2020,GBR,15-May-02
Kristal AWUAH,1494.3439711324672,3,2020,GBR,7-Aug-99
Charlotte WINGFIELD,1494.1952746211173,2,2017,MLT,30-Nov-94
Dominika FIALOVA,1494.1133884965238,1,2020,CZE,1-Jan-04
Natalliah WHYTE,1494.0135962864683,1,2019,JAM,9-Aug-97
Patricia TAEA,1493.8990349628016,5,2017,COK,25-May-93
Ashley HENDERSON,1493.6715400931218,1,2019,USA,4-Dec-95
Mikiah BRISCO,1493.6610229097564,1,2019,USA,14-Jul-96
Imani LANSIQUOT,1493.4114568823566,6,2020,GBR,17-Dec-97
Cornelia HALBHEER,1493.3434907567816,1,2019,SUI,16-Aug-92
Inna EFTIMOVA,1492.98110195652,2,2019,BUL,19-Jun-88
Lorène Dorcas BAZOLO,1492.8200274358865,3,2019,CGO,4-May-83
Khalifa ST. FORT,1492.7695156846287,3,2018,TTO,13-Feb-98
Jamile SAMUEL,1492.7425338048783,6,2019,NED,24-Apr-92
Crystal EMMANUEL,1492.7390716921964,9,2019,CAN,27-Nov-91
Zoe HOBBS,1492.7302256912033,1,2019,NZL,11-Sep-97
Ivet LALOVA-COLLIO,1492.6659326158601,24,2020,BUL,18-May-84
Carina HORN,1492.503508595992,18,2018,RSA,9-Mar-89
Payton CHADWICK,1492.437763369181,1,2020,USA,29-Nov-95
Yongli WEI,1492.302746818886,13,2019,CHN,11-Oct-91
Kaylin WHITNEY,1492.2291686993008,3,2018,USA,9-Mar-98
Aneta DOKULILOVÁ,1492.1431541513462,1,2020,CZE,2004
Cynthia BOLINGO,1492.0646294600874,1,2020,BEL,12-Jan-93
Rebekka HAASE,1491.6560320885312,4,2020,GER,2-Jan-93
Olga SAFRONOVA,1491.6547151507407,6,2019,KAZ,5-Nov-91
Asha PHILIP,1491.59263583332,21,2019,GBR,25-Oct-90
Andrea PURICA,1491.0834876755716,3,2019,VEN,21-Nov-95
Vitoria Cristina ROSA,1490.9937982959664,4,2019,BRA,12-Jan-96
Bianca WILLIAMS,1490.6200903030162,6,2019,GBR,18-Dec-93
Rachel MILLER,1490.5635761049032,2,2019,GBR,29-Jan-90
Gina LÜCKENKEMPER,1490.1182619987799,15,2020,GER,21-Nov-96
Sarswati CHAUDHARY,1489.9951867514528,1,2019,NEP,12-Feb-97
Charlotte AFRIAT,1489.9261290497388,1,2019,MON,17-Oct-02
Hellen MAKUMBA,1489.5900498621186,1,2019,ZAM,16-May-96
Dutee CHAND,1489.4047277223358,3,2019,IND,3-Feb-96
Cindy SEMBER,1489.1797959639002,1,2020,GBR,5-Aug-94
Fatou SOWE,1489.1532692169362,1,2020,GAM,9-Nov-93
Kateřina HOLUBCOVÁ,1488.9089567072942,1,2020,CZE,6-Sep-04
Vittoria FONTANA,1488.6104198797548,1,2020,ITA,23-Jul-00
Ángela Gabriela TENORIO,1488.5448439565953,9,2020,ECU,27-Jan-96
Salomé KORA,1488.3066900251347,4,2019,SUI,8-Jun-94
Anna BONGIORNI,1487.6423185534036,3,2020,ITA,15-Sep-93
Im Lan LOI,1487.088956884068,2,2019,MAC,6-Feb-98
Anthonique STRACHAN,1486.9658102841622,2,2020,BAH,22-Aug-93
Gorete SEMEDO,1486.5392234858377,2,2019,STP,5-Oct-96
Zarinae SAPONG,1486.271922570419,2,2019,NMI,27-Jan-98
