Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Shalane FLANAGAN,1499.7990763397643,2,2011,USA,8-Jul-81
Sally KIPYEGO,1499.7873544693352,1,2011,KEN,19-Dec-85
Morag MACLARTY,1499.7738081627906,1,2010,GBR,10-Feb-86
Molly HUDDLE,1499.7471130723247,1,2011,USA,31-Aug-84
Lindsey GALLO,1499.7248585931766,1,2010,USA,29-Nov-81
Charlotte BROWNING,1499.717794982842,1,2010,GBR,8-Oct-87
Charlotte SCHÖNBECK,1499.7120885979539,1,2010,SWE,22-Dec-84
Fanjanteino FELIX,1499.7103488999878,2,2011,FRA,26-Jan-80
Nuria FERNÁNDEZ,1499.7070106831325,6,2012,ESP,16-Aug-76
Lidia CHOJECKA,1499.7006651586075,1,2011,POL,25-Jan-77
Heidi DAHL,1499.696731417033,1,2010,USA,15-Feb-86
Malindi ELMORE,1499.6400517317902,2,2011,CAN,13-Mar-80
Stevie STOCKTON,1499.6218421271442,1,2011,GBR,23-Aug-89
Stacey SMITH,1499.5722254591303,3,2011,GBR,24-Feb-90
Genzeb SHUMI,1499.5229900753532,3,2012,BRN,29-Jan-91
Thandiwe NYATHI,1499.52227460711,1,2011,ZIM,26-May-92
Hilary STELLINGWERFF,1499.4908827982372,10,2016,CAN,7-Aug-81
Sinimole PAULOSE,1499.488063586014,1,2012,IND,24-Jun-83
Abbey MCGHEE,1499.4842205925647,1,2011,GBR,2-Mar-90
Fei XUE,1499.4018794450635,1,2012,CHN,8-Aug-89
Elizabeth MALOY,1499.390894632054,1,2012,USA,10-Aug-85
Janet ACHOLA,1499.3635234093172,1,2012,UGA,26-Jun-88
Sara HALL,1499.3391002491067,2,2011,USA,15-Apr-83
Lucy OLIVER,1499.304756600414,2,2012,NZL,18-Nov-88
Hind DEHIBA CHAHYD,1499.3022908031517,5,2012,FRA,17-Mar-79
Christin WURTH-THOMAS,1499.292077558834,9,2011,USA,11-Jul-80
Yelena KOROBKINA,1499.2536121017147,3,2013,RUS,25-Nov-90
Meskerem ASSEFA,1499.2486946662448,6,2012,ETH,3-Oct-91
Tereza ČAPKOVÁ,1499.24552687374,1,2012,CZE,24-Jul-87
Viktoria TEGENFELDT,1499.238615086515,1,2012,SWE,27-Sep-87
Marina MUNĆAN,1499.1711465448566,2,2012,SRB,6-Nov-82
Josephine MOULTRIE,1499.127710770938,1,2013,GBR,19-Nov-90
Federica DEL BUONO,1499.1167396953424,1,2014,ITA,12-Dec-94
Senbere TEFERI,1499.052415230981,5,2015,ETH,3-May-95
Yelena SOBOLEVA,1498.991808151085,3,2013,RUS,3-Oct-82
Emma JACKSON,1498.9765789324645,1,2013,GBR,7-Jun-88
Gabriele GRUNEWALD,1498.8407581168976,12,2015,USA,25-Jun-86
Janeth JEPKOSGEI,1498.8264826229497,6,2013,KEN,13-Dec-83
Lea WALLACE,1498.7571418126497,2,2013,USA,19-Dec-88
Yekaterina POISTOGOVA,1498.7556116591022,1,2013,RUS,1-Mar-91
Kaila MCKNIGHT,1498.734442455624,7,2012,AUS,5-May-86
Rachel SCHNEIDER,1498.730382233117,1,2015,USA,18-Jul-91
Eilish MCCOLGAN,1498.7063800161332,1,2016,GBR,25-Nov-90
Chancel ILUNGA SANKURU,1498.6505920104682,1,2012,COD,28-Dec-95
Natalia RODRÍGUEZ,1498.6488540824357,9,2013,ESP,2-Jun-79
Rosibel GARCÍA,1498.5442200366124,1,2013,COL,13-Feb-81
Besu SADO,1498.5407372414224,16,2017,ETH,12-Jan-96
Irene JELAGAT,1498.4925944261868,7,2015,KEN,10-Dec-88
Ioana Raluca DOAGĂ,1498.482134729988,1,2013,ROU,5-Apr-92
Gesa Felicitas KRAUSE,1498.4618720034205,1,2016,GER,3-Aug-92
Fang LIU,1498.4222863157067,1,2014,CHN,25-Feb-90
Almenesh BELETE,1498.3831291285373,2,2013,ETH,26-Jul-89
Colleen QUIGLEY,1498.334694952063,1,2017,USA,20-Nov-92
Sonja ROMAN,1498.332201873016,3,2013,SLO,11-Mar-79
Susan KRUMINS,1498.3114483280588,5,2013,NED,8-Jul-86
Tizita BOGALE,1498.2363626181032,3,2013,ETH,13-Jul-93
Corinna HARRER,1498.1003872828583,5,2013,GER,19-Jan-91
Selah BUSIENEI,1498.0538860711035,1,2015,KEN,27-Dec-91
Gladis Nataly LANDAVERDE,1498.017833697275,2,2012,ESA,1-Mar-90
Katie MACKEY,1497.9974526680103,5,2017,USA,12-Nov-87
Elise CRANNY,1497.963896679738,1,2014,USA,9-May-96
Hannah ENGLAND,1497.790025315579,22,2015,GBR,6-Mar-87
Emma COBURN,1497.730625606704,1,2015,USA,19-Oct-90
Isabel MACÍAS,1497.5755665841007,4,2013,ESP,11-Aug-84
Eunice Jepkoech SUM,1497.5593734372208,8,2014,KEN,10-Apr-88
Mary CAIN,1497.33447649214,5,2015,USA,3-May-96
Tuǧba KOYUNCU,1497.2124557226039,5,2013,TUR,16-Feb-91
Kerri GALLAGHER,1496.8105985207267,3,2015,USA,31-May-89
Mary KURIA,1496.4752568747822,4,2016,KEN,29-Nov-87
Kristina UGAROVA,1496.3488668960058,1,2015,RUS,22-Oct-87
Sara VAUGHN,1496.2729155959687,2,2017,USA,16-May-86
Stephanie BROWN,1496.2631997750477,1,2015,USA,4-Mar-91
Xiaoqian ZHENG,1496.1371930117164,1,2016,CHN,15-Aug-96
Heather KAMPF,1496.1139875455337,2,2015,USA,19-Jan-87
Alemaz SAMUEL,1496.1069173461822,1,2017,ETH,5-Jul-99
Sofia ENNAOUI,1496.0832616486045,15,2017,POL,30-Aug-95
Danuta URBANIK,1496.0777245425677,2,2016,POL,24-Dec-89
Mimi BELETE,1495.9914452861594,24,2015,BRN,9-Jun-88
Diana SUJEW,1495.316389954175,6,2016,GER,2-Nov-90
Amna BAKHIT,1494.872697298229,1,2015,SUD,14-Nov-90
Melissa DUNCAN,1494.795338429867,2,2015,AUS,30-Jan-90
Jing ZHAO,1494.5988367463374,3,2016,CHN,9-Jul-88
Tigist GASHAW,1494.5146728468117,1,2016,BRN,25-Dec-96
Adanech ANBESA,1494.3723077328227,1,2017,ETH,23-Jan-98
Anna SHCHAGINA,1494.327604832059,4,2015,RUS,7-Dec-91
Katie SNOWDEN,1494.0405618261111,1,2017,GBR,9-Mar-94
Morgan UCENY,1493.8446017811934,27,2016,USA,10-Mar-85
Luiza GEGA,1493.7067804002709,7,2015,ALB,5-Nov-88
Lauren JOHNSON,1493.531078508241,4,2016,USA,4-May-87
Sarah BROWN,1493.3014252322653,8,2015,USA,15-Oct-86
Sarah MCDONALD,1493.2459322214545,3,2017,GBR,2-Aug-93
Nicole SIFUENTES,1493.1555988930195,14,2017,CAN,30-Jun-86
Georgia GRIFFITH,1493.0151456574658,1,2017,AUS,5-Dec-96
Amanda ECCLESTON,1492.932040387478,2,2017,USA,18-Jun-90
Nelly JEPKOSGEI,1492.7829701603282,3,2017,BRN,14-Jul-91
Kadra MOHAMED DEMBIL,1492.683014153914,1,2016,DJI,22-Apr-97
Meryem AKDAĞ,1492.5421911981587,1,2017,TUR,5-Aug-92
Alexa EFRAIMSON,1492.4229015872954,3,2016,USA,20-Feb-97
Brenda MARTINEZ,1492.360934942944,13,2017,USA,8-Sep-87
Bhattrai SARASWATI,1492.1796849590141,1,2016,NEP,8-Mar-94
Soukaina BELIL,1492.1551001500295,1,2017,MAR,12-Jan-97
Kate GRACE,1491.6202587686066,4,2017,USA,24-Oct-88
Jessica JUDD,1491.4413166123477,4,2017,GBR,7-Jan-95
Cory Ann MCGEE,1491.3053788478921,2,2017,USA,29-May-92
Marta PEN FREITAS,1491.2510210165178,2,2017,POR,31-Jul-93
Shelby HOULIHAN,1491.1688741682142,3,2017,USA,8-Feb-93
Solange Andreia PEREIRA,1491.1552206946528,2,2017,ESP,16-Dec-89
Stephanie TWELL,1491.1451990964983,11,2016,GBR,17-Aug-89
Marta PÉREZ,1490.9273438544387,1,2017,ESP,19-Apr-93
Treniere MOSER,1490.7864628936745,16,2016,USA,27-Oct-81
Xiaoqian ZHONG,1490.274312464839,1,2017,CHN,24-Oct-97
Celma BONFIM,1490.10394262015,1,2016,STP,23-Dec-77
Nancy CHEPKWEMOI,1489.9218032227311,4,2016,KEN,8-Oct-93
Nelia MARTINS,1489.8606384426457,1,2016,TLS,9-Jul-98
Jenny BLUNDELL,1489.8311674358893,4,2017,AUS,9-May-94
Imane EL BOUHALI,1489.7427051006903,1,2017,MAR,14-Sep-98
Nikki HAMBLIN,1488.9879141636052,4,2016,NZL,20-May-88
Esther CHEBET,1488.7125031765672,1,2017,UGA,10-Sep-97
Florina PIERDEVARA,1488.6890016234745,2,2016,ROU,29-Mar-90
Ingvill MÅKESTAD BOVIM,1488.5867055324088,18,2016,NOR,7-Aug-81
Sheila REID,1488.5132165902019,6,2017,CAN,2-Aug-89
Zoe BUCKMAN,1488.4459176978453,22,2017,AUS,21-Dec-88
Betlhem DESALEGN,1487.9263390982044,7,2016,UAE,13-Nov-91
Tamara ARMOUSH,1487.704084401123,1,2017,JOR,8-May-92
Claudia Mihaela BOBOCEA,1487.21809011873,3,2017,ROU,11-Jun-92
Heidi SEE,1487.0524924599783,2,2017,AUS,9-Aug-89
Fantu WORKU,1486.5816930776728,2,2017,ETH,29-Mar-99
Renata PLIŚ,1486.3274980611186,24,2016,POL,5-Feb-85
Siham HILALI,1486.069679392973,26,2017,MAR,2-May-86
Gabriela STAFFORD,1485.8023619987014,4,2017,CAN,13-Sep-95
Maureen KOSTER,1485.755727869007,14,2017,NED,3-Jul-92
Judith KIYENG,1484.2026470079231,3,2017,KEN,10-Dec-94
Linden HALL,1481.9650401007714,8,2017,AUS,20-Jun-91
Muriel CONEO PAREDES,1481.8901909184415,4,2017,COL,15-Mar-87
Axumawit EMBAYE,1480.280862953551,10,2017,ETH,18-Oct-94
Amela TERZIĆ,1479.1900858654503,7,2017,SRB,2-Jan-93
Ciara MAGEEAN,1478.9761685477572,5,2017,IRL,12-Mar-92
Eliane SAHOLINIRINA,1478.5444382097205,4,2017,MAD,20-Mar-82
Anjelina Nadai LOHALITH,1475.5748194064404,2,2017,ART,1993
Margherita MAGNANI,1473.318676721537,8,2017,ITA,26-Feb-87
