Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Ismail Ahmed ISMAIL,1492.75860288172,4,2013,SUD,10-Sep-84
Gareth WARBURTON,1492.6077037872647,6,2013,GBR,23-Apr-83
William LEVAY,1491.916496763315,1,2014,SWE,27-Aug-96
Derek MANDELL,1491.90506608829,2,2012,GUM,18-Sep-86
Wesley VÁZQUEZ,1491.8410249344768,3,2014,PUR,27-Mar-94
Jozef REPČÍK,1491.6806892692944,1,2013,SVK,3-Aug-86
Prince MUMBA,1491.5941456572787,4,2013,ZAM,28-Aug-84
Bram SOM,1491.5488122871907,11,2012,NED,20-Feb-80
Tyler MULDER,1491.4620488195087,6,2014,USA,15-Feb-87
Abraham Kipchirchir ROTICH,1491.3475784141965,5,2014,KEN,26-Sep-93
Robby ANDREWS,1491.302325007236,3,2014,USA,29-Mar-91
Brice ETES,1491.2611644093868,3,2013,MON,11-Apr-84
Ilya MUKHIN,1490.749952084789,1,2013,KGZ,22-Oct-91
Edgar Alejandro CORTEZ,1490.7396792878076,2,2012,NCA,8-Aug-89
Ribeiro PINTO DE CARVALHO,1490.73584105982,1,2013,TLS,2-Feb-93
Samorn KIENG,1490.654031611939,2,2013,CAM,4-Mar-83
Rafith RODRÍGUEZ,1490.2559939115877,7,2013,COL,1-Jun-89
Brandon JOHNSON,1490.0743442177954,7,2014,USA,2-Mar-85
Kevin LÓPEZ,1489.931845894242,10,2014,ESP,12-Jun-90
Elijah GREER,1489.9264064647468,3,2013,USA,24-Oct-90
Jeremiah Kipkorir MUTAI,1489.6961788744193,4,2014,KEN,27-Dec-92
Michael RUTT,1489.218139765097,4,2014,USA,28-Oct-87
Andreas BUBE,1488.9571945729701,9,2014,DEN,13-Jul-87
Jamal HAIRANE,1485.4074112981407,2,2014,QAT,26-May-93
Benjamín ENZEMA,1485.077535139489,2,2013,GEQ,25-Mar-89
Manuel Andre ANTONIO,1485.0642603249469,2,2013,ANG,3-Nov-88
Moussa CAMARA,1484.8658694389333,4,2013,MLI,12-Feb-88
Erik SOWINSKI,1483.8896731522395,4,2014,USA,21-Dec-89
Andrew OSAGIE,1483.5778790569216,25,2014,GBR,19-Feb-88
Timothy KITUM,1483.40494002645,15,2014,KEN,20-Nov-94
Mukhtar MOHAMMED,1482.2452573481273,7,2013,GBR,1-Dec-90
Michael RIMMER,1478.421797578896,18,2014,GBR,3-Feb-86
