Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Sandrine THIÉBAUD-KANGNI,1496.9818211104953,1,2011,TOG,21-Apr-76
Jennifer CAREY,1496.9025582225745,1,2013,IRL,29-Jun-90
Bianca Denisa RAZOR,1496.8390635839055,3,2013,ROU,8-Aug-94
Evodie Lydie SARAMANDJI,1496.783520621832,1,2011,CAF,3-Aug-83
Betty BURUA,1496.7789799303828,1,2011,PNG,24-Nov-86
Alaa Hikmat AL QAYSI,1496.6401829809915,1,2011,IRQ,14-Sep-85
Kseniya AKSYONOVA,1496.5272536020616,2,2011,RUS,14-Jan-88
Amy Mbacké THIAM,1496.522676257549,4,2013,SEN,10-Nov-76
Monica HARGROVE,1496.377708942702,4,2011,USA,30-Dec-82
Joyce SAKARI,1496.259184135388,2,2012,KEN,6-Jun-86
Chisato TANAKA,1496.2174867165963,1,2012,JPN,13-Aug-88
Marina MASLENKO,1496.1714463070825,1,2012,KAZ,3-Jul-82
Kelly MASSEY,1495.9698641233813,1,2014,GBR,11-Jan-85
Rebecca ALEXANDER,1495.9661162758082,1,2013,USA,2-May-90
Margot BOULABI,1495.873120237172,1,2013,FRA,7-Jul-96
Eilidh DOYLE,1495.6743643412046,1,2013,GBR,20-Feb-87
Ilona USOVICH,1495.5820648396607,1,2013,BLR,14-Nov-82
Kaliese SPENCER,1495.5367856624662,2,2014,JAM,6-May-87
Chiara BAZZONI,1495.477313921702,2,2013,ITA,5-Jul-84
Aliann Tabitha POMPEY,1495.3467967744962,3,2012,GUY,9-Mar-78
Aauri Lorena BOKESA,1495.1847901994888,3,2013,ESP,14-Dec-88
Joelma DAS NEVES SOUZA,1494.6677604637475,2,2013,BRA,13-Jul-84
Yanmin ZHAO,1494.457617273241,1,2013,CHN,26-Jan-91
Regina GEORGE,1494.3325021344467,7,2014,NGR,17-Feb-91
Ingrid Yahocza NARVÁEZ SOLIS,1494.2561422170165,1,2012,NCA,15-Feb-94
Indira TERRERO,1494.1921227804228,1,2014,ESP,29-Nov-85
Zamzam MOHAMED FARAH,1493.9034007248224,1,2012,SOM,19-Mar-91
Ebonie FLOYD,1493.892507403457,1,2013,USA,21-Oct-83
Maziah MAHUSIN,1493.8922769206197,1,2012,BRU,18-Mar-93
Hristina RISTESKA,1493.8700629882617,1,2012,MKD,21-Dec-91
Yadisleidis PEDROSO,1493.7771811312173,1,2013,ITA,28-Jan-87
Margaret ADEOYE,1493.7499075792016,1,2013,GBR,22-Apr-85
Zourha ALI,1493.70206771234,1,2012,DJI,23-Nov-94
Kimberly HYACINTHE,1493.7003880854622,1,2013,CAN,28-Mar-89
Ambwene SIMUKONDA,1493.6117060676424,2,2012,MAW,23-Mar-84
Danni ALAKIJA,1493.5643367892822,1,2012,FIJ,3-May-96
Greta TASLAKIAN,1493.4040763651378,1,2013,LBN,16-Aug-85
Agné ŠERKŠNIENĖ,1493.3870918155467,2,2013,LTU,18-Feb-88
Sarah-lise DEGNY,1493.1183620670522,1,2013,FRA,13-Aug-92
Tjipekapora HERUNGA,1493.0238734429995,5,2013,NAM,1-Jan-88
Emily DIAMOND,1492.9763625961607,1,2014,GBR,11-Jun-91
Olesea COJUHARI,1492.676762410345,2,2013,MDA,29-Mar-90
Graciela MARTINS,1492.4748211967944,2,2012,GBS,5-Apr-87
Muriel HURTIS,1492.0305484780397,4,2012,FRA,25-Mar-79
Nicola SANDERS,1491.8014962834686,5,2012,GBR,23-Jun-82
Caitlin SARGENT-JONES,1491.7261583803802,1,2013,AUS,14-Jun-92
Moa HJELMER,1491.6391771164413,7,2013,SWE,19-Jun-90
Patricia HALL,1491.5883859712537,6,2014,JAM,16-Oct-82
Sade SEALY,1491.065782922778,1,2013,BAR,18-Nov-91
Jessica BEARD,1491.057654677649,9,2014,USA,8-Jan-89
Anyika ONUORA,1490.9840759386957,2,2014,GBR,28-Oct-84
Kadecia BAIRD,1490.9785389283916,1,2013,GUY,24-Feb-95
Olivia BORLÉE,1490.4776847658109,1,2014,BEL,10-Apr-86
Elin MORAITI,1490.431411693715,1,2014,SWE,16-Jun-91
Esther CREMER,1490.3337029748554,2,2013,GER,29-Mar-88
Floria GUEI,1489.8890853333482,6,2014,FRA,2-May-90
Line KLOSTER,1489.6603968674285,1,2014,NOR,27-Feb-90
Phumlile Sibonakele NDZINISA,1487.3344235127101,2,2013,SWZ,21-Aug-92
Christine DAY,1487.1493578055592,8,2014,JAM,23-Aug-86
Shericka WILLIAMS,1485.3477568526937,25,2014,JAM,17-Sep-85
Marie GAYOT,1478.1983709372446,9,2014,FRA,18-Dec-89
Shana COX,1471.0457214952903,13,2014,USA,22-Jan-85
