Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Sarah ATTAR,1497.8584377243453,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1497.832888818972,1,2012,PAK,15-Apr-92
Amy ATKINSON,1497.8318371052433,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1497.8318293993484,1,2013,CAN,29-Dec-83
Hannah ENGLAND,1497.7890505502667,1,2014,GBR,6-Mar-87
Manon EPLE,1497.7540152128754,1,2015,FRA,9-Jul-92
Woroud SAWALHA,1497.740820992162,1,2012,PLE,3-Nov-91
Alena ULRICHOVÁ,1497.6730167029573,1,2014,CZE,18-Jan-94
Elena Mirela LAVRIC,1497.5644831780435,4,2013,ROU,17-Feb-91
Yevgeniya SUBBOTINA,1497.5425449693594,1,2015,RUS,30-Oct-89
Marine LE GUILLOUX,1497.5226103441387,1,2013,FRA,14-Feb-86
Ingvill MÅKESTAD BOVIM,1497.4834099698646,4,2014,NOR,7-Aug-81
Merve AYDIN,1497.4622787445503,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1497.3714284335915,9,2012,GBR,10-Feb-84
Lisneidy VEITÍA,1497.3515413472273,1,2016,CUB,29-Apr-94
Fabienne KOHLMANN,1497.3393928691394,4,2016,GER,6-Nov-89
Geena GALL,1497.2889924718638,5,2012,USA,18-Jan-87
Neisha BERNARD-THOMAS,1497.1593553589423,6,2012,GRN,21-Jan-81
Diane CUMMINS,1497.154767148228,3,2014,CAN,19-Jan-74
Lorain MCKENZIE,1497.1435081596771,1,2014,JAM,10-May-85
Thea HEIM,1497.093264455524,1,2014,GER,26-Jul-92
Angelika CICHOCKA,1496.9398127480138,11,2016,POL,15-Mar-88
Marina POSPELOVA,1496.752077353793,1,2013,RUS,23-Jul-90
Coraline MAAMOURI,1496.6682484698817,2,2016,FRA,13-Mar-96
Kelly HETHERINGTON,1496.6493392720781,3,2013,AUS,10-Mar-89
Emma JACKSON,1496.4376562717198,8,2013,GBR,7-Jun-88
Stephanie HERRICK,1496.1838623353706,1,2014,USA,13-Aug-87
Gudaf TSEGAY,1496.05000981096,2,2016,ETH,23-Jan-97
Charlotte MOUCHET,1496.0293917617798,1,2014,FRA,5-Jun-96
Tigist ASSEFA,1495.7606632319225,4,2016,ETH,28-Mar-94
Alysia MONTAÑO,1495.6618701136415,25,2015,USA,23-Apr-86
Marta MILANI,1495.6552610986569,3,2014,ITA,9-Mar-87
Olha LYAKHOVA,1495.5350017682172,4,2016,UKR,18-Mar-92
Aude KOROTCHANSKY,1495.4515892028185,2,2016,FRA,12-Sep-91
Yvonne HAK,1495.4312542370224,8,2013,NED,30-Jun-86
Alison LEONARD,1495.261269150992,3,2016,GBR,17-Mar-90
Vanessa ROY,1495.2516247205826,1,2015,FRA,30-Nov-81
Jessica SMITH,1495.156112570934,4,2015,CAN,11-Oct-89
Yuliya KAROL,1494.9368929255347,1,2016,BLR,22-Jun-91
Lenka MASNÁ,1494.869322742657,8,2015,CZE,22-Apr-85
Molly LUDLOW,1494.7839041809375,22,2016,USA,4-Aug-87
Jennifer MEADOWS,1494.305927101531,19,2015,GBR,17-Apr-81
Malika AKKAOUI,1494.1511278286703,24,2016,MAR,25-Dec-87
Aurelie CANU,1494.1379519878383,2,2016,FRA,25-Nov-95
Anastasiya RYEMYEN,1493.9253732510933,1,2015,UKR,20-Apr-93
Violah CHEPTOO,1493.861991777112,1,2015,KEN,1-Mar-89
Noemie MAAMOURI,1493.8152218591745,1,2016,FRA,13-Mar-96
Claudia SAUNDERS,1493.6863372619705,1,2015,FRA,19-May-94
Hedda HYNNE,1493.6827511205906,2,2016,NOR,13-Mar-90
Habitam ALEMU,1493.6691838056377,7,2016,ETH,9-Jul-97
Anna SILVANDER,1493.6506644340507,1,2015,SWE,22-Jun-93
Adelle TRACEY,1493.6203482932615,2,2016,GBR,27-May-93
Anaelle CHARLES,1493.5582623480395,1,2015,FRA,27-Dec-96
Rose-Anne GALLIGAN,1493.4269811493054,3,2014,IRL,9-Dec-87
Aníta HINRÍKSDÓTTÍR,1493.305113102238,4,2016,ISL,13-Jan-96
Kimarra MCDONALD,1493.2481732463798,2,2015,JAM,14-Aug-87
Charlene LIPSEY,1492.951310935413,2,2015,USA,16-Jul-91
Claudia Mihaela BOBOCEA,1492.9391224954943,1,2016,ROU,11-Jun-92
Fantu MAGISO,1492.8357542424337,11,2015,ETH,9-Jun-92
Angela PETTY,1492.4729286717943,7,2016,NZL,16-Aug-91
Clara LIBERMAN,1492.0648844858788,1,2016,FRA,5-Apr-00
Chrishuna WILLIAMS,1491.9734616035942,1,2016,USA,31-Mar-93
Alexandra BELL,1491.961512474352,1,2016,GBR,4-Nov-92
Aye Aye AUNG,1491.0479027051495,1,2015,MYA,19-Feb-95
Andrea FOSTER,1490.7537205993435,1,2015,GUY,12-Mar-97
Kenia SINCLAIR,1490.6885551938954,11,2016,JAM,14-Jul-80
Donna KONIEL,1490.5522580570428,1,2015,PNG,20-Aug-92
Chunyu WANG,1490.2374166961931,4,2016,CHN,17-Jan-95
Justine FEDRONIC,1489.5770426068539,3,2016,FRA,11-May-91
Laurine AGASSEAU,1489.0643292959123,1,2016,FRA,8-Nov-99
Lokonyen Rose NATHIKE,1488.84509350198,1,2016,ROT,1-Jan-93
Clarisse MOH,1488.44958715771,2,2016,FRA,6-Dec-86
Laura ROESLER,1488.4157820709543,2,2016,USA,19-Dec-91
Jing ZHAO,1488.2838839175956,4,2015,CHN,9-Jul-88
Florina PIERDEVARA,1487.8900475767869,1,2016,ROU,29-Mar-90
Eglė BALČIŪNAITĖ,1487.8356068636522,5,2016,LTU,31-Oct-88
Déborah RODRÍGUEZ,1487.8215055026285,2,2016,URU,2-Dec-92
Amna BAKHIT,1487.5952343480817,2,2016,SUD,14-Nov-90
Selma KAJAN,1487.4211158577937,1,2016,AUS,30-Jul-91
Tintu LUKKA,1484.5334633434436,10,2016,IND,26-Apr-89
Winnie NANYONDO,1483.8112086429765,5,2016,UGA,23-Aug-93
Houleye BA,1483.5100764077833,1,2016,MTN,17-Jul-97
Sofia ENNAOUI,1482.9609048015259,4,2016,POL,30-Aug-95
Swe Li Myint MYINT,1482.8540159868426,1,2016,MYA,24-Jun-93
Tsepang SELLO,1482.5690251002407,1,2016,LES,23-Feb-97
Fatmah Naguib EL SHARNOUBY,1482.4226263358214,1,2016,EGY,18-Nov-97
Simoya CAMPBELL,1482.1467279059227,3,2016,JAM,1-Mar-94
Charline MATHIAS,1481.7245680358399,2,2016,LUX,23-May-92
Chanelle PRICE,1480.868797112389,10,2016,USA,22-Aug-90
Christina HERING,1480.5579805827365,4,2016,GER,9-Oct-94
Elisabeth Victorie MANDABA,1479.958813859076,3,2016,CAF,7-Jun-89
Flavia Maria DE LIMA,1478.4701370874718,2,2016,BRA,1-Jul-93
Ciara EVERARD,1474.6724930333799,2,2016,IRL,10-Jul-90
