Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Almenesh BELETE,1495.1408100300218,2,2013,BEL,26-Jul-89
Ruti AGA,1494.5099134832926,1,2013,ETH,16-Jan-94
Mika YOSHIKAWA,1494.3792815212237,1,2012,JPN,16-Sep-84
Judit PLA,1494.3313010712984,1,2012,ESP,2-May-78
Zipora WANJIRU,1494.2007868188325,1,2012,KEN,12-Aug-94
Viktoriya POLYUDINA,1494.0837318491276,1,2011,KGZ,29-Jun-89
Pauline NIYONGERE,1494.0145367289715,1,2011,BDI,12-Apr-88
Charlotte PURDUE,1493.9825925960952,1,2012,GBR,10-Jun-91
Susan KRUMINS,1493.8091886188838,3,2013,NED,8-Jul-86
Tarah MCKAY,1493.721169585238,1,2012,CAN,1-May-87
Nadia EJJAFINI,1493.6676475035797,1,2012,ITA,8-Nov-77
Afera GODFAY,1493.507015895915,1,2013,ETH,25-Sep-91
Fionnuala MCCORMACK,1493.4770343865837,2,2012,IRL,24-Sep-84
Dolores CHECA,1493.3879873940857,5,2013,ESP,27-Dec-82
Chelsea SODARO,1493.2050979842284,1,2013,USA,9-May-89
Sheila REID,1492.9563263483037,1,2012,CAN,2-Aug-89
Dudu KARAKAYA,1492.5714562205637,1,2012,TUR,11-Nov-85
Caroline Chepkoech KIPKIRUI,1492.4670823950905,1,2013,KEN,26-May-94
Magdalyne MASAI,1492.1718548048798,2,2013,KEN,21-Nov-93
Elena ROMAGNOLO,1491.4836352295374,3,2012,ITA,5-Oct-82
Jennifer RHINES,1491.3984726855015,5,2011,USA,1-Jul-74
Waganesh MEKASHA,1491.2447149606282,3,2012,ETH,16-Jan-92
Alemitu HAROYE,1490.9797236675167,2,2013,ETH,9-May-95
Huimin XIAO,1490.5286550564206,1,2013,CHN,1-Mar-92
Zakia Mrisho MOHAMED,1490.465917231371,4,2012,TAN,19-Feb-84
Julia LUCAS,1490.0070393904773,1,2013,USA,4-Mar-84
Roman GIDEY,1489.9387051722051,1,2013,ETH,20-Feb-96
Betlhem DESALEGN,1489.7795233888357,1,2013,UAE,13-Nov-91
Sandra LÓPEZ,1489.1408881380967,1,2012,MEX,16-Apr-84
Azmera GEBRU,1489.09883830035,4,2013,ETH,21-Oct-95
Roxana BÎRCĂ,1489.0611186071737,1,2012,ROU,22-Jun-88
Sophie DUARTE,1488.6451001887158,2,2013,FRA,31-Jul-81
Layes ABDULLAYEVA,1487.9851129500726,2,2012,AZE,29-May-91
Dominika NOWAKOWSKA,1487.6956055784322,2,2013,POL,25-Jan-85
Giuli DEKANADZE,1487.0674091892424,1,2013,GEO,11-Jan-95
Misaki ONISHI,1487.0607845538962,1,2013,JPN,24-Feb-85
Gotytom GEBRESLASE,1484.9179054318292,3,2013,ETH,15-Jan-95
Kim CONLEY,1484.624638958175,4,2013,USA,14-Mar-86
Stephanie TWELL,1484.2845059093424,3,2013,GBR,17-Aug-89
Eloise WELLINGS,1483.7157458937834,5,2012,AUS,9-Nov-82
Amy CRAGG,1483.0296754010603,6,2013,USA,21-Jan-84
Carolina TABARES,1482.6940719042968,1,2013,COL,18-Jun-86
Genet YALEW,1481.809991245533,9,2013,ETH,31-Dec-92
Jackie ARESON,1477.192487594548,4,2013,USA,31-Mar-88
Karoline Bjerkeli GRØVDAL,1476.4073738709722,4,2013,NOR,14-Jun-90
