Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
LaShauntea MOORE,1499.3212610205678,6,2012,USA,31-Jul-83
Barbara PIERRE,1499.3052097285263,10,2016,USA,28-Apr-87
Solenn COMPPER,1499.283647821535,1,2015,FRA,14-Mar-95
Qiuping LIANG,1499.183199313412,1,2011,CHN,11-Mar-88
Joice MADUAKA,1499.114567027064,2,2010,GBR,30-Sep-73
Katherine ENDACOTT,1499.1141204803794,2,2010,GBR,29-Jan-80
Kellie WELLS,1499.0557636638432,1,2012,USA,16-Jul-82
Amatercia QUIVE,1499.0533529595832,1,2011,MOZ,14-Mar-87
Joanne Priscilla LOUTOY,1499.052435408585,1,2011,SEY,31-Dec-92
Cynthia LEDUC,1499.000323285382,1,2013,FRA,16-Feb-97
Hayley MILLS-JONES,1498.9502171786976,1,2012,GBR,4-Sep-88
Nimet KARAKUS,1498.9288635784915,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1498.927574718823,1,2012,CAN,29-Mar-83
Ángela Gabriela TENORIO,1498.8550169368175,4,2016,ECU,27-Jan-96
Maria BELIMPASAKI,1498.8240973597399,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1498.8097407283794,2,2012,LBR,3-Dec-87
Irene EKELUND,1498.754279316639,1,2013,SWE,8-Mar-97
Pollara COBB,1498.723826710059,1,2011,GUM,29-Jan-92
Lina GRINČIKAITÉ-SAMUOLÉ,1498.7044939511493,3,2013,LTU,3-May-87
Djénébou DANTÉ,1498.6799245073857,1,2011,MLI,7-Aug-89
Alda PAULO,1498.6713544277072,1,2011,ANG,10-Jul-91
Gloria DIOGO,1498.6587844952296,1,2011,STP,13-Jan-84
Stephanie KALU,1498.6543480136395,1,2013,NGR,8-May-93
Hanna Maari LATVALA,1498.6486392083812,1,2013,FIN,30-Oct-87
Ivana ROZMAN,1498.62489349193,1,2011,MKD,14-Jul-89
Lorène Dorcas BAZOLO,1498.624011667213,2,2016,CGO,4-May-83
Marisol Narcisa LANDÁZURI,1498.62040546033,3,2016,ECU,20-Aug-92
Marta JESCHKE,1498.6202879212437,2,2012,POL,2-Jun-86
Margaret ADEOYE,1498.5618553168504,1,2012,GBR,22-Apr-85
Debbie FERGUSON-MCKENZIE,1498.4949913949422,9,2012,BAH,16-Jan-76
Yuliya BALYKINA,1498.4675938359999,1,2012,BLR,12-Apr-84
Allison PETER,1498.4376956445526,1,2012,ISV,14-Jul-92
Tynia GAITHER,1498.4255721899021,1,2016,BAH,16-Mar-93
Saran KEITA,1498.3919935737904,1,2013,FRA,29-Jun-95
Mariya RYEMYEN,1498.2737262043483,4,2013,UKR,2-Aug-87
Doris DESHAYES,1498.1086607046987,1,2015,FRA,13-Jun-95
Cache ARMBRISTER,1498.0399149026643,1,2013,BAH,26-Sep-89
Muna LEE,1497.939051272294,3,2015,USA,30-Oct-81
Chisato FUKUSHIMA,1497.9093736451173,5,2015,JPN,27-Jun-88
Sheri-Ann BROOKS,1497.9048567460325,9,2013,JAM,11-Feb-83
Anyika ONUORA,1497.898296936612,5,2012,GBR,28-Oct-84
Yomara HINESTROZA,1497.887735639666,2,2012,COL,20-May-88
Flings OWUSU-AGYAPONG,1497.8853670941662,1,2016,GHA,16-Oct-88
Bamab NAPO,1497.8136931765366,1,2012,TOG,23-May-84
Danah HUSSEIN,1497.7883190999496,1,2012,IRQ,3-Jan-86
Delphine Bertille ATANGANA,1497.7852198285946,2,2012,CMR,16-Aug-84
Saruba COLLEY,1497.7547620739806,1,2012,GAM,2-May-89
Bianca KNIGHT,1497.6909696084044,3,2012,USA,2-Jan-89
Feta AHAMADA,1497.681555138095,2,2012,COM,24-Jun-87
Kataryna GANCHAR,1497.6225064011855,1,2013,BLR,30-Aug-88
Annabelle LEWIS,1497.5709873498554,1,2013,GBR,20-Mar-89
Axelle LAMBERT,1497.5380399002565,1,2013,FRA,11-Dec-97
Yvonne NALISHUWA,1497.4556746903115,1,2013,ZAM,11-Oct-94
Abiodun OYEPITAN,1497.202438317167,3,2012,GBR,30-Dec-79
Lea MORMIN,1497.1701965713671,1,2015,FRA,23-Dec-96
Lauryn WILLIAMS,1497.1333568026678,5,2012,USA,11-Sep-83
Olesya POVH,1497.0911020265357,11,2015,UKR,18-Oct-87
Diane BORG,1497.0811892717475,2,2012,MLT,12-Sep-90
Kaina MARTINEZ,1496.9690757811638,2,2012,BIZ,20-Feb-86
Ana Claudia LEMOS,1496.8324934898765,6,2016,BRA,6-Nov-88
Mariely SÁNCHEZ,1496.6422347136158,3,2013,DOM,30-Dec-88
Alexandria ANDERSON,1496.614037754746,18,2016,USA,28-Jan-87
Charonda WILLIAMS,1496.5642293076207,7,2015,USA,27-Mar-87
Rubie GABRIEL,1496.432749071349,1,2013,PLW,22-Nov-94
Martina PRETELLI,1496.3978966313148,2,2013,SMR,28-Dec-88
Khamica BINGHAM,1496.3125524148452,3,2016,CAN,15-Jun-94
Karel Elodie ZIKETH,1496.2791603601136,1,2015,FRA,23-Sep-91
Jasmine TODD,1496.260745783444,2,2015,USA,23-Dec-93
Pauline KWALEA,1496.1999101785323,1,2013,SOL,29-Feb-88
Hereiti BERNARDINO,1496.1571450653953,1,2013,PYF,21-May-93
Montell DOUGLAS,1496.1506724793326,5,2012,GBR,24-Jan-86
Kabotaake ROMERI,1496.1298875983814,1,2013,KIR,5-Aug-95
Lovelite DETENAMO,1496.0731378982327,2,2013,NRU,22-Dec-93
Sheniqua FERGUSON,1496.051223870918,7,2015,BAH,24-Nov-89
Dezerea BRYANT,1495.928562445269,1,2015,USA,27-Apr-93
Natalia POHREBNIAK,1495.7396903066754,7,2016,UKR,19-Feb-88
Vladislava OVCHARENKO,1495.6379657135335,2,2013,TJK,18-Dec-86
Remona BURCHELL,1495.511895099875,1,2016,JAM,15-Sep-91
Jennifer MADU,1495.320605126516,1,2016,NGR,23-Sep-94
Cornnelly CALYDON,1495.2312170125929,1,2015,FRA,24-Jul-89
Isidora JIMÉNEZ,1495.1841392850092,1,2015,CHI,10-Aug-93
Inna EFTIMOVA,1495.1472039894263,1,2015,BUL,19-Jun-88
Shalonda SOLOMON,1495.0858435362543,12,2015,USA,19-Dec-85
Kateřina ČECHOVÁ,1494.7202992147388,3,2014,CZE,21-Mar-88
Yee-Pui FONG,1494.5512695764469,2,2013,HKG,24-Dec-91
Viktoriya ZYABKINA,1494.2504835795503,3,2016,KAZ,4-Sep-92
Eliecith PALACIOS,1494.246048557448,1,2016,COL,15-Aug-87
Moa HJELMER,1493.7140346908682,1,2015,SWE,19-Jun-90
Yujia TAO,1493.561196779885,2,2015,CHN,16-Feb-87
Véronique MANG,1493.4822916946086,5,2015,FRA,15-Dec-84
Whitney TIE,1493.4311975647183,1,2015,FRA,7-Apr-99
Valentina MEREDOVA,1493.13123602316,1,2015,TKM,29-Sep-84
Crystal EMMANUEL,1493.0921939594255,3,2016,CAN,27-Nov-91
Tiffany TOWNSEND,1492.881898001087,3,2015,USA,14-Jun-89
Mikele BARBER,1492.8557542807566,12,2016,USA,4-Oct-80
Aziza SBAITY,1492.7685363301227,1,2015,LBN,17-Nov-91
Adriana ALVES,1492.643991473719,1,2015,ANG,13-Sep-95
Verena SAILER,1492.5243885512177,14,2015,GER,16-Oct-85
Jessica YOUNG-WARREN,1492.2829999153673,4,2015,USA,6-Apr-87
Olga SAFRONOVA,1491.8645123915976,5,2016,KAZ,5-Nov-91
Rebekka HAASE,1490.8064513433599,2,2016,GER,2-Jan-93
Nigina SHARIPOVA,1490.689564353184,1,2016,UZB,10-Aug-95
Nediam VARGAS,1490.6196634443781,1,2015,VEN,5-Sep-94
Bianca WILLIAMS,1490.6109970833118,2,2015,GBR,18-Dec-93
Qiqi YUAN,1490.5125226700889,1,2016,CHN,26-Oct-95
Alyssa CONLEY,1490.4684948427678,1,2016,RSA,27-Apr-91
Evelin RIVERA,1490.4037543046352,1,2016,COL,3-Dec-97
Lidiane LOPES,1490.1000537335594,1,2015,CPV,1-Sep-94
Jodie WILLIAMS,1490.0085582426848,3,2015,GBR,28-Sep-93
Lihen JONAS,1489.780981144701,1,2015,FSM,22-Oct-98
Marika POPOWICZ-DRAPAŁA,1489.731281588966,1,2016,POL,28-Apr-88
Regine Kate TUGADE,1489.6945451094311,1,2015,GUM,28-Jan-98
Andrea PURICA,1489.6375699779255,1,2015,VEN,21-Nov-95
Hajar AL KHALDI,1489.4860489820044,1,2016,BRN,17-Mar-95
Daryll NEITA,1489.4225830493097,4,2016,GBR,29-Aug-96
Marléne MEVONG MBA,1489.3449993962408,1,2015,GEQ,26-Apr-90
Madiea GHAFOOR,1489.2923491894048,1,2016,NED,9-Sep-92
Asha PHILIP,1489.216718039735,13,2016,GBR,25-Oct-90
Simone FACEY,1489.0828747452397,8,2016,JAM,7-May-85
Gloria ASUMNU,1488.9020894202506,15,2016,USA,22-May-85
Schillonie CALVERT-POWELL,1487.8752986569566,19,2015,JAM,27-Jul-88
Ewa SWOBODA,1487.7502532340277,4,2016,POL,26-Jul-97
Brenessa THOMPSON,1486.9607913348627,1,2016,GUY,22-Jul-96
Hrystyna STUY,1486.869272554826,1,2016,UKR,3-Feb-88
Dutee CHAND,1486.4904582470508,1,2016,IND,3-Feb-96
Ruddy ZANG MILAMA,1486.4422072302195,8,2016,GAB,6-Jun-87
Iman Essa JASIM,1486.211401705209,1,2016,BRN,9-Jul-97
Franciela KRASUCKI,1486.156121568234,3,2016,BRA,26-Apr-88
Rima KASHAFUTDINOVA,1486.1072607464503,1,2016,KAZ,24-Jul-95
Tahesia HARRIGAN-SCOTT,1485.0918539049526,8,2016,IVB,15-Feb-82
Yongli WEI,1484.8702157052503,6,2016,CHN,11-Oct-91
Jeneba TARMOH,1484.7075961831947,13,2016,USA,27-Sep-89
Jamile SAMUEL,1484.544158472891,2,2016,NED,24-Apr-92
Ramona PAPAIOANNOU,1484.2798907501628,3,2016,CYP,15-Jun-89
Ezinne OKPARAEBO,1483.8320083670187,23,2016,NOR,3-Mar-88
Kimberly HYACINTHE,1483.6518569367786,2,2016,CAN,28-Mar-89
Zaidatul Husniah ZULKIFLI,1481.6904014724678,1,2016,MAS,20-Aug-93
Marcelle Cecilia BOUELE BONDO,1481.4059945362756,1,2016,CGO,7-Jan-93
Mazoon AL ALAWI,1481.2543996428776,1,2016,OMA,14-Nov-97
Sunayna WAHI,1481.1274079486857,1,2016,SUR,14-Aug-90
Charlotte WINGFIELD,1480.7545952723708,1,2016,MLT,30-Nov-94
Sisilia SEAVULA,1480.6909829365038,1,2016,FIJ,15-Nov-95
Louise BLOOR,1480.659668259138,3,2016,GBR,21-Sep-85
Melissa BREEN,1479.8371726426676,4,2016,AUS,17-Sep-90
Mujinga KAMBUNDJI,1475.9280832012523,11,2016,SUI,17-Jun-92
Hafsatu KAMARA,1474.810916322634,2,2016,SLE,7-Dec-91
Patricia TAEA,1468.6880988077041,4,2016,COK,25-May-93
