Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Gelete BURKA,1500.8694956691534,12,2013,ETH,23-Jan-86
Helen CLITHEROE,1500.328527380991,2,2011,GBR,2-Jan-74
Brenda MARTINEZ,1499.8088077352245,7,2014,USA,8-Sep-87
Ann Karindi MWANGI,1499.6808659464089,1,2010,KEN,8-Dec-88
Lucia HRIVNÁK,1499.3899923819713,5,2012,SVK,20-Nov-83
René KALMER,1499.2983509396458,1,2010,RSA,3-Nov-80
Erin DONOHUE,1499.2240855333857,3,2011,USA,8-May-83
Brianna FELNAGLE,1499.191207112634,1,2011,USA,9-Dec-86
Shalane FLANAGAN,1499.0697978692788,2,2011,USA,8-Jul-81
Sally KIPYEGO,1499.0155299506268,1,2011,KEN,19-Dec-85
Morag MACLARTY,1498.952815568476,1,2010,GBR,10-Feb-86
Kate GRACE,1498.8870221923366,1,2013,USA,24-Oct-88
Molly HUDDLE,1498.829227186689,1,2011,USA,31-Aug-84
Lindsey GALLO,1498.726197190632,1,2010,USA,29-Nov-81
Charlotte BROWNING,1498.693495290936,1,2010,GBR,8-Oct-87
Charlotte SCHÖNBECK,1498.6670768423792,1,2010,SWE,22-Dec-84
Fanjanteino FELIX,1498.6590226851295,2,2011,FRA,26-Jan-80
Nuria FERNÁNDEZ,1498.6435679774659,6,2012,ESP,16-Aug-76
Lidia CHOJECKA,1498.6141905491093,1,2011,POL,25-Jan-77
Heidi DAHL,1498.5959787825607,1,2010,USA,15-Feb-86
Malindi ELMORE,1498.3335728323627,2,2011,CAN,13-Mar-80
Stevie STOCKTON,1498.2492691071493,1,2011,GBR,23-Aug-89
Stacey SMITH,1498.0195623107888,3,2011,GBR,24-Feb-90
Caster SEMENYA,1497.8233351000104,1,2011,RSA,7-Jan-91
Genzeb SHUMI,1497.7916207192288,3,2012,BRN,29-Jan-91
Thandiwe NYATHI,1497.788308366251,1,2011,ZIM,26-May-92
Rababe ARAFI,1497.6450514211283,5,2014,MAR,12-Jan-91
Sinimole PAULOSE,1497.629924009325,1,2012,IND,24-Jun-83
Abbey MCGHEE,1497.6121323729856,1,2011,GBR,2-Mar-90
Fei XUE,1497.2309233567757,1,2012,CHN,8-Aug-89
Elizabeth MALOY,1497.1800677409901,1,2012,USA,10-Aug-85
Laura MUIR,1497.1281801676496,4,2014,GBR,9-May-93
Janet ACHOLA,1497.0533491172087,1,2012,UGA,26-Jun-88
Sara HALL,1496.9402789310502,2,2011,USA,15-Apr-83
Mimi BELETE,1496.8504265296988,23,2014,BRN,9-Jun-88
Siham HILALI,1496.8093252536437,21,2014,MAR,2-May-86
Lucy OLIVER,1496.7812805574727,2,2012,NZL,18-Nov-88
Hind DEHIBA CHAHYD,1496.7698648294058,5,2012,FRA,17-Mar-79
Malika AKKAOUI,1496.7542648914093,2,2011,MAR,25-Dec-87
Christin WURTH-THOMAS,1496.7225812908987,9,2011,USA,11-Jul-80
Nikki HAMBLIN,1496.6847364222058,2,2011,NZL,20-May-88
Sheila REID,1496.6167977095083,4,2013,CAN,2-Aug-89
Yelena KOROBKINA,1496.5445004709015,3,2013,RUS,25-Nov-90
Meskerem ASSEFA,1496.5217345659476,6,2012,ETH,3-Oct-91
Tereza ČAPKOVÁ,1496.507068859908,1,2012,CZE,24-Jul-87
Viktoria TEGENFELDT,1496.4750698449773,1,2012,SWE,27-Sep-87
Hilary STELLINGWERFF,1496.4296169989448,9,2013,CAN,7-Aug-81
Marina MUNĆAN,1496.1627154854477,2,2012,SRB,6-Nov-82
Josephine MOULTRIE,1495.9616239395286,1,2013,GBR,19-Nov-90
Federica DEL BUONO,1495.9108319228803,1,2014,ITA,12-Dec-94
Alexa EFRAIMSON,1495.5714655205538,1,2014,USA,20-Feb-97
Yelena SOBOLEVA,1495.3324451439125,3,2013,RUS,3-Oct-82
Emma JACKSON,1495.2619395021509,1,2013,GBR,7-Jun-88
Stephanie TWELL,1494.9418594141207,8,2012,GBR,17-Aug-89
Janeth JEPKOSGEI,1494.567049180322,6,2013,KEN,13-Dec-83
Lea WALLACE,1494.2460269104156,2,2013,USA,19-Dec-88
Yekaterina POISTOGOVA,1494.2389428662132,1,2013,RUS,1-Mar-91
Kaila MCKNIGHT,1494.1409372945554,7,2012,AUS,5-May-86
Cory Ann MCGEE,1494.04836970301,1,2013,USA,29-May-92
Axumawit EMBAYE,1493.9370643854895,2,2014,ETH,18-Oct-94
Chancel ILUNGA SANKURU,1493.7527407892048,1,2012,COD,28-Dec-95
Natalia RODRÍGUEZ,1493.7446948260915,9,2013,ESP,2-Jun-79
Rosibel GARCÍA,1493.260277947279,1,2013,COL,13-Feb-81
Sarah BROWN,1492.9816435094403,5,2013,USA,15-Oct-86
Ioana Raluca DOAGĂ,1492.9728459721673,1,2013,ROU,5-Apr-92
Maureen KOSTER,1492.7734822417642,3,2014,NED,3-Jul-92
Fang LIU,1492.6957699801246,1,2014,CHN,25-Feb-90
Almenesh BELETE,1492.5144867061929,2,2013,ETH,26-Jul-89
Sonja ROMAN,1492.2787123750734,3,2013,SLO,11-Mar-79
Susan KRUMINS,1492.1826311484197,5,2013,NED,8-Jul-86
Gudaf TSEGAY,1491.9887078634092,2,2014,ETH,23-Jan-97
Tizita BOGALE,1491.8350121208482,3,2013,ETH,13-Jul-93
Violah CHEPTOO,1491.2403641322112,2,2014,KEN,1-Mar-89
Senbere TEFERI,1491.2335019781685,3,2013,ETH,3-May-95
Corinna HARRER,1491.2054966799005,5,2013,GER,19-Jan-91
Gladis Nataly LANDAVERDE,1490.8233041540516,2,2012,ESA,1-Mar-90
Margherita MAGNANI,1490.60237615932,3,2013,ITA,26-Feb-87
Elise CRANNY,1490.573595739526,1,2014,USA,9-May-96
Morgan UCENY,1490.4552800838665,25,2014,USA,10-Mar-85
Diana SUJEW,1489.236959869806,4,2013,GER,2-Nov-90
Isabel MACÍAS,1488.7757712226887,4,2013,ESP,11-Aug-84
Eunice Jepkoech SUM,1488.7008029500957,8,2014,KEN,10-Apr-88
Tuǧba KOYUNCU,1487.094702419462,5,2013,TUR,16-Feb-91
Eliane SAHOLINIRINA,1486.9065747202048,2,2013,MAD,20-Mar-82
Ingvill MÅKESTAD BOVIM,1486.7800078970158,16,2014,NOR,7-Aug-81
Jing ZHAO,1486.7500341010348,2,2014,CHN,9-Jul-88
Treniere MOSER,1486.0656843359243,12,2014,USA,27-Oct-81
Betlhem DESALEGN,1485.4379240008636,4,2013,UAE,13-Nov-91
Luiza GEGA,1485.2435382834924,4,2014,ALB,5-Nov-88
Renata PLIŚ,1484.831153614863,16,2014,POL,5-Feb-85
Nicole SIFUENTES,1484.3441933250097,8,2014,CAN,30-Jun-86
Gabriele GRUNEWALD,1483.3227485299285,8,2014,USA,25-Jun-86
Laura WEIGHTMAN,1483.237363657705,14,2014,GBR,1-Jul-91
Amela TERZIĆ,1476.4688663328698,3,2014,SRB,2-Jan-93
