Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Rae Monzavous EDWARDS,1495.2708948921386,6,2011,USA,7-May-81
Ainsley WAUGH,1495.1783425776111,2,2012,JAM,17-Sep-81
Nilson Andre DE OLIVEIRA,1495.1410646926877,2,2012,BRA,30-Jan-86
Christian MALCOLM,1494.882620739836,2,2011,GBR,3-Jun-79
Miguel LOPEZ,1494.711055979647,1,2012,PUR,9-Apr-90
Jaysuma SAIDY NDURE,1494.5577478624568,16,2012,NOR,1-Jul-84
Joel FEARON,1494.3552613478764,1,2013,GBR,11-Oct-88
Kenroy ANDERSON,1494.221450717233,1,2012,JAM,27-Jun-87
Masashi ERIGUCHI,1494.1918959084137,1,2012,JPN,17-Dec-88
Trell KIMMONS,1494.0738688385059,24,2013,USA,13-Jul-85
Moudjib TOYB,1494.057588987855,1,2011,COM,14-Oct-88
Bingtian SU,1494.0317175338641,4,2013,CHN,29-Aug-89
Nil DE OLIVEIRA,1493.9214626718565,1,2012,SWE,3-Sep-86
Tilak Ram THARU,1493.8065110041798,1,2011,NEP,10-Apr-93
Craig PICKERING,1493.7868612121797,3,2011,GBR,16-Oct-86
Fabio CERUTTI,1493.7343709394022,1,2012,ITA,26-Sep-85
Martin KELLER,1493.668996798252,1,2013,GER,26-Sep-86
Ramone MCKENZIE,1493.6653890449838,1,2012,JAM,15-Nov-90
Mohd FADLIN,1493.608860825917,1,2011,INA,28-Oct-89
Dmitriy ILYIN,1493.5497196081742,1,2011,KGZ,24-May-89
Andrew ROBERTSON,1493.456288681114,1,2012,GBR,17-Dec-90
Michael TUMI,1493.2740254394462,1,2013,ITA,12-Feb-90
Samuel FRANCIS,1493.2474429717656,3,2013,QAT,27-Mar-87
Darvis PATTON,1493.1627599059366,6,2012,USA,4-Dec-77
Shavez HART,1493.0497732839485,1,2013,BAH,6-Sep-92
Simeon WILLIAMSON,1493.0444564273923,1,2012,GBR,16-Jan-86
Simon MAGAKWE,1492.5120450659024,3,2012,RSA,14-May-86
Martial MBANDJOCK,1492.4917670355558,6,2011,FRA,14-Oct-85
Terrell WILKS,1492.4834918188512,1,2013,USA,30-Dec-89
Gabriel MVUMVURE,1492.3984481835205,4,2013,ZIM,23-Feb-88
Emmanuel CALLENDER,1492.2875218644622,2,2012,TTO,10-May-84
Béranger BOSSÉ,1492.198799728936,1,2012,CAF,9-Mar-85
Kemar HYMAN,1492.0014712283353,3,2012,CAY,11-Oct-89
Paul Kim WILLIAMS,1491.9971592597021,1,2012,USA,5-Apr-86
Justyn WARNER,1491.9257649834462,8,2013,CAN,28-Jun-87
Isiah YOUNG,1491.8607626468893,1,2013,USA,5-Jan-90
Ángel David RODRÍGUEZ,1491.8550012308901,4,2013,ESP,25-Apr-80
Travis PADGETT,1491.8231337415637,8,2012,USA,13-Dec-86
Daniel BAILEY,1491.5998535230865,15,2013,ANT,9-Sep-86
Isidro MONTOYA,1491.5644127688806,1,2012,COL,3-Nov-90
Reza GHASEMI,1491.328787846498,2,2013,IRI,24-Jul-87
Marlon DEVONISH,1491.1115968866966,10,2012,GBR,1-Jun-76
Denis DIMITROV,1490.901697684138,1,2013,BUL,10-Feb-94
Rondel SORRILLO,1490.782820763046,3,2013,TTO,21-Jan-86
Gavin SMELLIE,1490.641274741453,2,2013,CAN,26-Jun-86
Marek NIIT,1490.0021736950696,2,2012,EST,9-Aug-87
Yoshihide KIRYU,1489.9835395039513,2,2013,JPN,15-Dec-95
Calesio NEWMAN,1489.4471274027278,3,2013,USA,20-Aug-86
Jason YOUNG,1489.350389040624,1,2013,JAM,21-Mar-91
Wilfried KOFFI HUA,1489.1897496641463,1,2013,CIV,12-Oct-87
Andrew HINDS,1489.1336491659706,4,2013,BAR,25-Apr-84
Akani SIMBINE,1488.9225841458249,1,2013,RSA,21-Sep-93
Jurgen THEMEN,1488.8443119767126,2,2012,SUR,26-Oct-85
Yasir Baalghytten AL NASHIRI,1488.7345809261362,1,2013,KSA,13-Dec-87
Fernando LUMAIN,1488.7201468445328,1,2012,INA,18-Oct-89
Ahmed AZNEEM,1488.643116137588,1,2012,MDV,1989
Ramon GITTENS,1488.641752938403,4,2013,BAR,20-Jul-87
Adam ZAVACKÝ,1488.5694196164286,1,2013,SVK,27-Jun-88
Artur Bruno ROJAS DA SILVA,1488.4743293029123,1,2012,BOL,27-May-93
Gerard KOBEANE,1488.2773057129818,2,2012,BUR,24-Apr-88
Fabrice COIFFIC,1488.2283767668923,1,2012,MRI,25-Aug-84
Richard THOMPSON,1487.7643152986532,30,2013,TTO,7-Jun-85
Ratu Banuve TABAKAUCORO,1487.7201556997911,1,2013,FIJ,4-Sep-92
Jak Ali HARVEY,1487.4197523350012,6,2013,JAM,4-May-89
Aleksandr BREDNEV,1487.3634550762317,1,2013,RUS,4-Feb-88
Innocent BOLOGO,1487.1624963954268,1,2013,BUR,5-Sep-89
Harry AIKINES-ARYEETEY,1487.0773750744197,9,2013,GBR,29-Aug-88
Jeremy BASCOM,1486.449377027397,2,2013,GUY,15-Oct-83
Ogho-Oghene EGWERO,1485.9625102743876,3,2013,NGR,26-Nov-88
Jason ROGERS,1485.5349184884863,4,2013,SKN,31-Aug-91
Charles SILMON,1484.486945048864,2,2013,USA,4-Jul-91
Idrissa ADAM,1483.5722917177836,1,2013,CMR,28-Dec-84
. SAPWATURAHMAN,1483.4980453516187,1,2013,INA,13-May-94
Suwaibou SANNEH,1483.1168398596692,4,2013,GAM,10-Mar-90
Devilert Arsene KIMBEMBE,1483.061197387005,2,2012,CGO,14-Sep-84
Alex QUIÑÓNEZ,1483.0182772105322,1,2013,ECU,11-Aug-89
Hassan TAFTIAN,1482.8100119568721,1,2013,IRI,4-May-93
Ee Foo YEO GARY,1482.7753631567834,2,2012,SGP,30-Aug-86
Calvin Kang LI LOONG,1482.3845491802451,1,2013,SGP,16-Apr-90
Shernyl BURNS,1481.9934324693352,1,2013,MNT,11-Oct-91
Barakat AL HARTHI,1480.2067022449455,2,2013,OMA,15-Jun-88
Mark LEWIS-FRANCIS,1478.8554116727928,9,2013,GBR,4-Sep-82
Holder Ocante DA SILVA,1472.7596664729926,2,2013,GBS,22-Jan-88
