Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Robby ANDREWS,1494.8066856701273,2,2013,USA,29-Mar-91
Jakub HOLUŠA,1494.7787099057728,3,2012,CZE,20-Feb-88
Abdulaziz Ladan MOHAMMED,1494.5635555900153,2,2012,KSA,7-Jan-91
Richard BLAGG,1494.5002449954663,1,2011,GIB,3-Nov-88
Hamid OUALICH,1494.4699629774193,2,2012,FRA,26-Apr-88
Ahmad FARHAN,1494.391771185837,1,2011,PAK,11-Jan-90
Zaw Win THET,1494.374009516106,1,2011,MYA,1-Mar-91
Michael RUTT,1494.3533697895382,3,2013,USA,28-Oct-87
Johan SVENSSON,1494.3275745955598,1,2012,SWE,16-May-89
Shifaz MOHAMED,1494.2883150091245,1,2011,MDV,17-Aug-86
Jeff LASTENNET,1494.1482261900592,2,2011,FRA,26-Aug-87
Alexander ROWE,1494.0885406576303,2,2013,AUS,8-Jul-92
Paul ROBINSON,1493.9811104801129,1,2013,IRL,24-May-91
Xiudong XIA,1493.7923121116,1,2012,CHN,19-Jan-88
Kevin LÓPEZ,1493.770684208916,9,2013,ESP,12-Jun-90
Nabil MADI,1493.745633124065,1,2012,ALG,9-Jun-81
Jamal HAIRANE,1493.7014645739723,1,2013,QAT,26-May-93
Diomar DE SOUZA,1493.6871617572306,1,2012,BRA,24-Aug-89
Matthew CENTROWITZ,1493.628929475764,1,2012,USA,18-Oct-89
Mohamed Amine BELFERAR,1493.601800438873,1,2013,ALG,16-Feb-91
Leonel MANZANO,1493.3855952221702,2,2013,USA,12-Sep-84
Anthony ROMANIW,1493.2558556290242,1,2013,CAN,15-Sep-91
Ilham Tanui ÖZBILEN,1493.0608844831436,1,2013,TUR,5-Mar-90
Sören LUDOLPH,1492.901813462398,1,2012,GER,25-Feb-88
Mark WIECZOREK,1492.7016337736095,1,2013,USA,25-Dec-84
Andy GONZÁLEZ,1492.0043941572367,3,2013,CUB,17-Oct-87
Johan ROGESTEDT,1491.885553961826,1,2013,SWE,27-Jan-93
Julius MUTEKANGA,1491.8435248228743,2,2012,UGA,1-Dec-87
James EICHBERGER,1491.700523620002,1,2013,MEX,4-Aug-90
Leoman MOMOH,1491.5871551532805,1,2013,NGR,30-Mar-91
Tamás KAZI,1491.5640106978171,5,2013,HUN,16-May-85
Wesley VÁZQUEZ,1490.144576923179,2,2013,PUR,27-Mar-94
Arnold SORINA,1489.7620615809437,1,2012,VAN,6-Jan-88
Erzhan ASKAROV,1489.6356287072124,1,2012,KGZ,29-Sep-85
Boaz Kiplagat LALANG,1489.418094957452,12,2013,KEN,8-Feb-89
Moise JOSEPH,1489.1526390520676,2,2012,HAI,27-Dec-81
Taras BYBYK,1488.9976796736278,1,2013,UKR,27-Mar-92
Erik SOWINSKI,1488.987056815357,2,2013,USA,21-Dec-89
Mohamed EL NOUR,1488.7160964941882,1,2013,QAT,18-Mar-96
Richard KIPLAGAT,1488.1647380171564,7,2012,KEN,3-May-84
Ismail Ahmed ISMAIL,1487.9310048028665,4,2013,SUD,10-Sep-84
Gareth WARBURTON,1487.679506312108,6,2013,GBR,23-Apr-83
Andreas BUBE,1486.9154656643445,8,2012,DEN,13-Jul-87
Derek MANDELL,1486.508443480483,2,2012,GUM,18-Sep-86
Jozef REPČÍK,1486.1344821154908,1,2013,SVK,3-Aug-86
Prince MUMBA,1485.9902427621316,4,2013,ZAM,28-Aug-84
Bram SOM,1485.914687145318,11,2012,NED,20-Feb-80
Brice ETES,1485.4352740156444,3,2013,MON,11-Apr-84
Ilya MUKHIN,1484.5832534746482,1,2013,KGZ,22-Oct-91
Edgar Alejandro CORTEZ,1484.5661321463458,2,2012,NCA,8-Aug-89
Ribeiro PINTO DE CARVALHO,1484.5597350997,1,2013,TLS,2-Feb-93
Samorn KIENG,1484.4233860198983,2,2013,CAM,4-Mar-83
Rafith RODRÍGUEZ,1483.7599898526466,7,2013,COL,1-Jun-89
Elijah GREER,1483.2106774412453,3,2013,USA,24-Oct-90
Michael RIMMER,1480.3177302608156,17,2013,GBR,3-Feb-86
Jeremiah Kipkorir MUTAI,1479.5682129313568,2,2013,KEN,27-Dec-92
Benjamín ENZEMA,1475.1292252324818,2,2013,GEQ,25-Mar-89
Manuel Andre ANTONIO,1475.107100541578,2,2013,ANG,3-Nov-88
Moussa CAMARA,1474.7764490648883,4,2013,MLI,12-Feb-88
Mukhtar MOHAMMED,1470.4087622468792,7,2013,GBR,1-Dec-90
