Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jinson JOHNSON,1497.4839963790323,2,2018,IND,15-Mar-91
Charles JOCK,1497.3999775823938,4,2016,USA,23-Nov-89
Vojtěch HÁJEK,1497.363645740878,1,2020,CZE,23-Apr-98
Andreas ALMGREN,1497.2721812037316,4,2017,SWE,12-Jun-95
Casimir LOXSOM,1497.1360044572534,3,2017,USA,17-Mar-91
Andreas BUBE,1497.1187692201706,15,2018,DEN,13-Jul-87
Elmar ENGHOLM,1497.1165912255356,1,2018,SWE,2-Oct-92
Álvaro DE ARRIBA,1497.111042669988,10,2020,ESP,2-Jun-94
Astrit KRYEZIU,1496.9164118243089,1,2017,KOS,22-Oct-91
Spencer THOMAS,1496.8794281095345,1,2019,GBR,26-Aug-97
Lucirio GARRIDO,1496.814362295278,1,2019,VEN,8-Apr-92
Pyae Sone MAUNG,1496.7188104590014,1,2017,MYA,13-Feb-97
Erik MARTINSSON,1496.6935443853486,1,2020,SWE,25-Sep-96
Ngeno KIPNGETICH,1496.6549048477286,2,2019,KEN,17-Aug-00
Ahmed Bashir FARAH,1496.620657068533,1,2017,ART,5-Jun-97
Rabi Mohamoud MUBARAK,1496.616537060871,1,2019,QAT,22-Mar-00
Job KINYOR,1496.567943226239,19,2017,KEN,8-May-90
Oussama NABIL,1496.5370680544374,1,2019,MAR,18-Feb-96
Kryštof HÜBNER,1496.362013733657,1,2020,CZE,14-Feb-95
Thomas STAINES,1496.310117260713,1,2019,GBR,22-Feb-98
Junyi MA,1496.2142885851706,1,2018,CHN,6-Jan-96
Markus EINAN,1496.0617948040808,2,2019,NOR,4-Feb-97
Ebrahim ALZOFAIRI,1496.0370114228401,3,2018,KUW,8-May-89
Mohamed BELBACHIR,1496.0123959375421,1,2019,ALG,11-Jan-94
Joakim ANDERSSON,1495.9665258460682,1,2018,SWE,19-Oct-92
Kyle LANGFORD,1495.9376085974495,14,2020,GBR,2-Feb-96
Thomas Arne ROTH,1495.572261149775,4,2019,NOR,11-Feb-91
Mostafa SMAILI,1495.4586753146536,8,2019,MAR,9-Jan-97
Kevin LÓPEZ,1495.454393751164,16,2017,ESP,12-Jun-90
Mariano GARCÍA,1495.0934802048994,1,2019,ESP,25-Sep-97
Gabriel TUAL,1495.0018164097573,1,2019,FRA,9-Apr-98
Francky MBOTTO,1494.937315461359,2,2017,CAF,2-Sep-97
Brice ETES,1494.6633171327799,7,2016,MON,11-Apr-84
Samir DAHMANI,1494.602135746065,6,2017,FRA,3-Apr-91
Abdirahman Saeed HASSAN,1494.3281828567333,1,2019,QAT,13-Apr-97
Andrew OSAGIE,1494.280035801096,28,2018,GBR,19-Feb-88
Nicholas Kiplangat KIPKOECH,1494.191924685914,6,2019,KEN,22-Oct-92
Mohammed AL-SULEIMANI,1493.990812862519,1,2019,OMA,29-Mar-01
Max BURGIN,1493.7788670080854,2,2020,GBR,20-May-02
Antoine GAKEME,1493.4377851619856,13,2018,BDI,24-Dec-91
Drew WINDLE,1493.1789117302765,5,2018,USA,22-Jul-92
Andrés ARROYO,1492.7666269362599,5,2019,PUR,7-Jun-95
Peter BOL,1492.7575225299033,10,2020,AUS,22-Feb-94
Edose IBADIN,1492.4415312732276,2,2019,NGR,27-Feb-93
Jamie WEBB,1491.4102892227438,5,2019,GBR,1-Jun-94
Andreas KRAMER,1491.3439266554956,14,2020,SWE,13-Apr-97
Pol MOYA,1491.2671530978905,3,2019,AND,9-Dec-96
Adam KSZCZOT,1491.2200009996595,58,2020,POL,2-Sep-89
Roberto BELO AMARAL SOARES,1491.1428466485659,1,2019,TLS,13-May-02
Min Min ZAW,1490.8002040269191,1,2019,MYA,7-Jul-01
Luke MATHEWS,1489.3033554198196,4,2019,AUS,21-Jun-95
Benjamín ENZEMA,1488.8042963501853,4,2019,GEQ,25-Mar-89
Musa HAJDARI,1488.0587340142588,3,2019,KOS,10-Nov-87
Abubaker Haydar ABDALLA,1487.4683986657242,8,2019,QAT,28-Aug-96
Marc REUTHER,1485.8751781854753,4,2020,GER,23-Jun-96
Jamal HAIRANE,1484.9486893760704,10,2020,QAT,26-May-93
Guy LEARMONTH,1484.559453563297,10,2020,GBR,24-Apr-92
Erik SOWINSKI,1483.6641955721884,21,2020,USA,21-Dec-89
Joseph DENG,1478.603558617611,7,2020,AUS,7-Jul-98
