Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Niall FLANNERY,1498.6513356394457,5,2015,GBR,26-Apr-91
Tom BURTON,1498.6259264182368,1,2015,GBR,29-Jan-88
Rhys WILLIAMS,1498.6097255062814,13,2014,GBR,27-Feb-84
Matěj MACH,1498.4975377806622,1,2016,CZE,17-Nov-97
Tristan THOMAS,1498.2357240711776,5,2013,AUS,23-May-86
Roxroy CATO,1498.161214663492,6,2016,JAM,1-May-88
Michael COCHRANE,1498.136115478663,1,2015,NZL,13-Aug-91
Félix SÁNCHEZ,1498.035769067827,32,2015,DOM,30-Aug-77
Georg FLEISCHHAUER,1498.0276895794275,8,2013,GER,21-Oct-88
Joachim SANDBERG,1497.8568772852773,1,2016,NOR,18-May-95
Yuki MATSUSHITA,1497.748657144126,3,2016,JPN,9-Sep-91
Andrés Byron SILVA,1497.6238088632958,6,2016,URU,27-Mar-86
Mohamed SHAIB,1497.3426994455617,1,2017,SUD,1998
Leonardo CAPOTOSTI,1497.2170304156944,2,2015,ITA,24-Jul-88
Jordin ANDRADE,1497.1532665553295,3,2017,CPV,5-May-92
Takayuki KISHIMOTO,1497.1343460312414,4,2015,JPN,6-May-90
Takatoshi ABE,1497.0359181511672,5,2018,JPN,12-Nov-91
Wen CHENG,1496.90154085251,6,2015,CHN,6-Apr-89
Johannes Gerhardus MARITZ,1496.896045823731,1,2015,NAM,20-Dec-90
Dmitriy KOBLOV,1496.8639328368145,1,2016,KAZ,30-Nov-92
Miloud RAHMANI,1496.7014012711006,3,2016,ALG,30-Oct-83
Saber BOUKEMOUCHE,1496.6997541969786,1,2015,ALG,20-Apr-92
Mahau SUGUIMATI,1496.6836309420214,8,2016,BRA,13-Nov-84
Oskari MÖRÖ,1496.5983026654771,3,2016,FIN,31-Jan-93
Øyvind Strømmen KJERPESET,1496.4392108726006,2,2016,NOR,12-Dec-91
Michael BULTHEEL,1496.4231293226007,11,2016,BEL,30-Jun-86
Mickael FRANCOIS,1496.4086380331432,4,2015,FRA,12-Mar-88
Michael STIGLER,1496.313275201781,4,2017,USA,4-May-92
Jonathan CARBE,1496.143116884717,1,2016,SWE,22-Mar-90
Yusuke ISHIDA,1496.0400772711955,1,2017,JPN,25-May-95
Nicholas BETT,1495.9462817336973,13,2018,KEN,27-Jan-90
Juander SANTOS,1495.8458411982197,4,2018,DOM,7-May-95
Dylan OWUSU,1495.782799974777,1,2018,BEL,23-Sep-97
Chieh CHEN,1495.6322350463067,2,2016,TPE,8-May-92
TJ HOLMES,1495.6185090386239,9,2018,USA,2-Jul-95
Le Roux HAMMAN,1495.6095012870717,1,2016,RSA,6-Jan-92
Kurt Leone COUTO,1495.5597637325695,8,2016,MOZ,14-May-85
Keisuke NOZAWA,1495.4151626509436,3,2016,JPN,7-Jun-91
Martin KUČERA,1495.404830210773,1,2016,SVK,10-May-90
Quincy DOWNING,1495.1231098734283,2,2017,USA,16-Jan-93
Guillermo RUGGERI,1495.0426531387866,1,2017,ARG,26-Mar-92
Nick SMIDT,1494.3788250586958,2,2018,NED,12-May-97
Eric ALEJANDRO,1494.3732406724962,7,2016,PUR,15-Apr-86
Miles UKAOMA,1494.2595195454587,4,2016,NGR,21-Jul-92
Eric CRAY,1494.2172439726305,5,2016,PHI,6-Nov-88
Ned Justeen AZEMIA,1493.9221487599107,1,2016,SEY,21-Aug-97
Amadou NDIAYE,1493.878369349992,2,2016,SEN,6-Dec-92
Lindsay HANEKOM,1493.825955222147,1,2016,RSA,15-May-93
Jaak-Heinrich JAGOR,1493.8051910755585,4,2017,EST,11-May-90
Patryk DOBEK,1493.7674507274596,10,2017,POL,13-Feb-94
Rasmus MÄGI,1493.7583250966272,27,2018,EST,4-May-92
Lorenzo VERGANI,1493.704129509772,1,2017,ITA,4-Sep-93
LJ VAN ZYL,1493.3703124342428,40,2017,RSA,20-Jul-85
Ryo KAJIKI,1493.1971643510376,1,2017,JPN,8-Dec-95
Aron Kipchumba KOECH,1492.271945545795,8,2017,KEN,27-Jan-90
Jacob PAUL,1492.2689201547369,2,2017,GBR,6-Feb-95
Julien BONVIN,1492.072383980923,1,2018,SUI,10-Jan-99
Mamadou Kasse HANN,1491.977233275573,20,2018,SEN,10-Oct-86
Creve Armando MACHAVA,1491.5238638527007,1,2017,MOZ,8-Feb-96
Ricardo CUNINGHAM,1491.5024996682196,2,2017,JAM,10-Apr-82
Mattia TAJANA,1491.4633489392731,2,2018,SUI,23-Aug-96
Ali MEHBOOB,1491.1707053113105,1,2017,PAK,10-Apr-90
Pablo Andres IBAÑEZ GUEVARA,1491.0092420383319,1,2017,ESA,28-Oct-98
Ephraim LERKIN,1490.720249607163,1,2017,PNG,27-Nov-97
Jehue GORDON,1490.6049970188074,37,2016,TTO,15-Dec-91
Marcio TELES,1490.4344418863516,2,2017,BRA,27-Jan-94
Cornel FREDERICKS,1490.3453876610624,25,2018,RSA,3-Mar-90
Jose Luis GASPAR,1490.1956224943224,2,2017,CUB,25-Aug-95
Maoulida DAROUECHE,1489.2710980784423,4,2016,COM,7-Feb-90
Nahom YIRGA,1488.868989212645,1,2018,SUI,1-Sep-01
Victor COROLLER,1486.5413078531744,3,2018,FRA,29-Jan-97
José Reynaldo BENCOSME DE LEON,1486.3790045053283,7,2018,ITA,16-May-92
Isak ANDERSSON,1486.124901355583,2,2018,SWE,29-Jan-96
Sebastian RODGER,1481.9418251514212,7,2018,GBR,29-Jun-91
Jack GREEN,1477.6568990394708,19,2018,GBR,6-Oct-91
