Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Timothy KITUM,1492.0858602082455,18,2016,KEN,20-Nov-94
Wesley VÁZQUEZ,1491.7342826363624,5,2016,PUR,27-Mar-94
Alex AMANKWAH,1491.405349824817,2,2017,GHA,2-Mar-92
Andrew OSAGIE,1490.72703626248,26,2017,GBR,19-Feb-88
Abu MAYANJA,1490.7071395450448,1,2017,UGA,9-Oct-95
Abdelatif ELGUESSE,1490.5266597486652,3,2017,MAR,27-Feb-93
Willy Kiplimo TARBEI,1490.3664819310022,1,2017,KEN,30-May-98
Michael RIMMER,1490.1904243530628,25,2016,GBR,3-Feb-86
Asbel KIPROP,1490.1870966070592,16,2017,KEN,30-Jun-89
Andrew WHEATING,1490.177971077979,6,2016,USA,21-Nov-87
Dashan ZHANG,1490.081909676498,1,2017,CHN,17-Mar-95
Alex BEDDOES,1489.6144980882978,1,2016,COK,9-Jul-95
Yiech Pur BIEL,1489.595244469323,1,2016,ROT,1-Jan-95
Benjamín ENZEMA,1489.5884570838425,3,2016,GEQ,25-Mar-89
Saoud Jouma AL ZAABI,1489.4630477696292,1,2017,UAE,7-Aug-88
Leandro PARIS,1489.4437284615972,1,2017,ARG,16-Feb-95
Álvaro DE ARRIBA,1488.6491138472013,3,2017,ESP,2-Jun-94
Guy LEARMONTH,1488.3853638636635,4,2017,GBR,24-Apr-92
Charles JOCK,1487.9628591777491,4,2016,USA,23-Nov-89
Andreas ALMGREN,1487.3712092765359,4,2017,SWE,12-Jun-95
Musa HAJDARI,1487.3197490681478,2,2016,KOS,10-Nov-87
Antoine GAKEME,1487.1492599906423,10,2017,BDI,24-Dec-91
Casimir LOXSOM,1486.7407613761732,3,2017,USA,17-Mar-91
Nicholas Kiplangat KIPKOECH,1485.8198118497312,4,2017,KEN,22-Oct-92
Astrit KRYEZIU,1485.724128816245,1,2017,KOS,22-Oct-91
Jamal HAIRANE,1485.6648010557517,5,2016,QAT,26-May-93
Ryan SÁNCHEZ,1485.1152386006434,1,2017,PUR,22-Jun-98
Pyae Sone MAUNG,1484.8093076805617,1,2017,MYA,13-Feb-97
Ahmed Bashir FARAH,1484.3548938358017,1,2017,ART,5-Jun-97
Job KINYOR,1484.110848269625,19,2017,KEN,8-May-90
Peter BOL,1482.7878983287176,2,2017,AUS,22-Feb-94
Kevin LÓPEZ,1478.955526625759,16,2017,ESP,12-Jun-90
Elliot GILES,1478.9248845870402,7,2017,GBR,26-May-94
Luke MATHEWS,1478.384340643604,3,2017,AUS,21-Jun-95
Pol MOYA,1477.7547611089944,2,2017,AND,9-Dec-96
Francky MBOTTO,1476.5616456544403,2,2017,CAF,2-Sep-97
Erik SOWINSKI,1475.9554608152184,14,2017,USA,21-Dec-89
Brice ETES,1475.2931348739808,7,2016,MON,11-Apr-84
Samir DAHMANI,1475.0098877132637,6,2017,FRA,3-Apr-91
