Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jailma SALES DE LIMA,1493.075510498196,1,2016,BRA,31-Dec-86
Maria Benedicta CHIGBOLU,1492.988226526002,4,2017,ITA,27-Jul-89
Elea Mariama DIARRA,1492.879242529073,1,2017,FRA,8-Mar-90
Kendall ELLIS,1492.8213153988481,1,2017,USA,8-Mar-96
Elina MIKHINA,1492.7636768841314,1,2016,KAZ,16-Jul-94
Emily DIAMOND,1492.636485591215,6,2017,GBR,11-Jun-91
Anastasiya BRYZHINA,1492.4583934394277,1,2017,UKR,9-Jan-98
Amalie IUEL,1492.3136010708113,1,2017,NOR,17-Apr-94
Patrycja WYCISZKIEWICZ,1491.8031250136137,4,2016,POL,8-Jan-94
Maximillan IMALI,1491.660931606095,1,2017,KEN,8-Feb-96
Irini VASILIOU,1491.411555162854,3,2017,GRE,18-Mar-90
Line KLOSTER,1491.3086799390449,2,2016,NOR,27-Feb-90
Bianca Denisa RAZOR,1491.0638245765233,9,2017,ROU,8-Aug-94
Cátia AZEVEDO,1490.362449275764,2,2017,POR,9-Mar-94
Justyna ŚWIĘTY-ERSETIC,1490.238092440556,5,2017,POL,3-Dec-92
Verone CHAMBERS,1490.1197810724611,1,2017,JAM,16-Dec-88
Vijona KRYEZIU,1489.874875252906,1,2016,KOS,8-Oct-97
Lisanne DE WITTE,1489.7972222536118,3,2017,NED,10-Sep-92
Maryan Nuh MUSE,1489.6004670899874,1,2016,SOM,1997
Eleni ARTYMATA,1489.4689486143134,1,2017,CYP,16-May-86
Mariama MAMOUDOU,1489.4583211856523,1,2016,NIG,23-Jul-97
Dalal Mesfer AL HARITH,1489.4515520264636,1,2016,QAT,28-Nov-99
Iveta PUTALOVÁ,1489.3066128162282,3,2016,SVK,24-Mar-88
Travia JONES,1489.250492921915,1,2017,CAN,12-Jul-95
Lydia JELE,1487.7941654082492,6,2017,BOT,22-Jun-90
Aauri Lorena BOKESA,1487.6213935996448,5,2016,ESP,14-Dec-88
Kineke ALEXANDER,1487.301109983841,4,2016,VIN,21-Feb-86
Morgan MITCHELL,1486.8604980106074,6,2017,AUS,3-Oct-94
Justine PALFRAMAN,1486.0133197012963,2,2016,RSA,4-Nov-93
Zoey CLARK,1485.4254620750037,3,2017,GBR,25-Oct-94
Samantha DIRKS,1485.203088842371,1,2017,BIZ,18-Dec-92
Anita HORVAT,1485.0845730506894,1,2017,SLO,7-Sep-96
Dominique WILLIAMS,1485.0481650413055,1,2017,TTO,8-Aug-94
Christine BOTLOGETSWE,1484.6604416014784,2,2017,BOT,1-Oct-95
Marie GAYOT,1483.9890181623307,17,2016,FRA,18-Dec-89
Djénébou DANTÉ,1482.9022431621247,2,2017,MLI,7-Aug-89
Seren BUNDY-DAVIES,1482.84496630403,5,2016,GBR,30-Dec-94
Carline MUIR,1482.6364007868951,6,2017,CAN,1-Oct-87
Déborah SANANES,1479.33929404344,2,2017,FRA,26-Oct-95
Anyika ONUORA,1466.0122091674698,14,2017,GBR,28-Oct-84
