Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Eunice Jepkoech SUM,1488.9647960358666,6,2013,KEN,10-Apr-88
Rosibel GARCÍA,1488.767129912132,1,2013,COL,13-Feb-81
Sarah BROWN,1488.3027391824007,5,2013,USA,15-Oct-86
Ioana Raluca DOAGĂ,1488.2880766202786,1,2013,ROU,5-Apr-92
Almenesh BELETE,1487.5241445103218,2,2013,ETH,26-Jul-89
Sonja ROMAN,1487.131187291789,3,2013,SLO,11-Mar-79
Susan KRUMINS,1486.9710519140326,5,2013,NED,8-Jul-86
Tizita BOGALE,1486.3916868680803,3,2013,ETH,13-Jul-93
Senbere TEFERI,1485.3891699636142,3,2013,ETH,3-May-95
Corinna HARRER,1485.3424944665012,5,2013,GER,19-Jan-91
Treniere MOSER,1485.0957686902552,9,2013,USA,27-Oct-81
Gladis Nataly LANDAVERDE,1484.7055069234193,2,2012,ESA,1-Mar-90
Margherita MAGNANI,1484.3372935988664,3,2013,ITA,26-Feb-87
Gabriele GRUNEWALD,1483.7216949448439,7,2013,USA,25-Jun-86
Diana SUJEW,1482.06159978301,4,2013,GER,2-Nov-90
Luiza GEGA,1481.5917454645873,3,2013,ALB,5-Nov-88
Isabel MACÍAS,1481.2929520378148,4,2013,ESP,11-Aug-84
Renata PLIŚ,1479.9006345122548,14,2013,POL,5-Feb-85
Tuǧba KOYUNCU,1478.491170699103,5,2013,TUR,16-Feb-91
Eliane SAHOLINIRINA,1478.177624533675,2,2013,MAD,20-Mar-82
Amela TERZIĆ,1475.9692336325802,2,2013,SRB,2-Jan-93
Betlhem DESALEGN,1475.7298733347723,4,2013,UAE,13-Nov-91
