Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Damien BROOTHAERTS,1499.868570335188,1,2010,BEL,13-Mar-83
Yin JING,1499.8680351600306,1,2010,CHN,23-May-88
Mike VAN KRUCHTEN,1499.813713062289,1,2010,NED,7-Apr-87
Dayron CAPETILLO,1499.8114767001978,1,2010,CUB,11-Sep-87
Wei JI,1499.809993551141,1,2010,CHN,5-Feb-84
Helge SCHWARZER,1499.800333730063,1,2010,GER,26-Nov-85
Richard DIAWARA,1499.7812437373682,1,2015,FRA,21-Apr-95
Maksim LYNSHA,1499.77853182617,2,2012,BLR,6-Apr-85
John YARBROUGH,1499.7616240504335,2,2010,USA,16-Aug-85
Willi MATHISZIK,1499.719849088138,2,2011,GER,17-Jun-84
Tasuku TANONAKA,1499.7083540579629,1,2011,JPN,23-Sep-78
Terrence TRAMMELL,1499.7078311556497,1,2011,USA,23-Nov-78
Paulo César VILLAR,1499.7009782085358,4,2012,COL,28-Jul-78
Barrett NUGENT,1499.6778006755994,2,2013,USA,29-Jan-90
Selim NURUDEEN,1499.6749092353807,3,2013,NGR,1-Feb-83
Dominik BOCHENEK,1499.6573527579594,1,2011,POL,14-May-87
Alex AL AMEEN,1499.6291700740999,1,2012,GBR,2-Mar-89
Joao ALMEIDA,1499.6198554244747,1,2012,POR,5-Apr-88
David PAYNE,1499.568261342827,6,2013,USA,24-Jul-82
Dániel KISS,1499.5533621862082,2,2012,HUN,12-Feb-82
Aleksey DRYOMIN,1499.5466438034896,1,2012,RUS,10-May-89
Fawzi Dahash AL SHAMMARI,1499.5427290290177,1,2012,KUW,13-Feb-79
Ignacio MORALES,1499.5365418179194,1,2013,CUB,28-Jan-87
Tae-kyong PARK,1499.5351440771688,1,2011,KOR,30-Jul-80
Andreas KUNDERT,1499.5211753115923,2,2011,SUI,1-Oct-84
Jackson QUINÓNEZ,1499.508334400177,1,2012,ESP,12-Jun-80
Konstantin SHABANOV,1499.504959224927,3,2013,RUS,17-Nov-89
Kevin CRADDOCK,1499.504678489002,6,2015,USA,25-Jun-87
Yohany PORTILLA,1499.5025229148168,1,2015,CUB,24-Jul-90
Dominic BERGER,1499.4618315791083,2,2011,USA,19-May-86
Rohollah ASHGARI GANDMANI,1499.444448624139,1,2012,IRI,8-Jan-82
Damian CZYKIER,1499.3771121224315,6,2017,POL,10-Aug-92
Loic DESBONNES,1499.346839040571,1,2015,FRA,26-Jul-91
Alexander JOHN,1499.3159435822367,3,2012,GER,3-May-86
Héctor COTTO,1499.2922290168758,2,2012,PUR,25-Apr-84
Ronald Roosevelt BENNETT,1499.194984814786,1,2012,HON,11-Oct-86
Ashton EATON,1499.1837907713148,3,2014,USA,21-Jan-88
David ILARIANI,1499.1751211104388,1,2012,GEO,20-Jan-81
Aaron MALLETT,1499.1672380157515,2,2017,USA,26-Sep-94
Xavier LOMBARDO,1499.1107896280128,1,2013,FRA,6-May-83
James GLADMAN,1499.1078552175627,1,2013,GBR,3-Jun-93
Logan TAYLOR,1499.0769515450024,1,2015,USA,3-Apr-86
Jorge Armando MCFARLANE,1499.0720414784228,1,2013,PER,20-Feb-88
Rayzamshah WAN SOFIAN,1499.0532108749408,1,2013,MAS,11-Jan-88
Omoghan OSAGHAE,1499.0238506736418,7,2013,USA,18-May-88
Diadie CISSOKHO,1499.0027970334627,1,2015,FRA,13-Feb-94
Gregory SEDOC,1498.9978588389254,3,2013,NED,16-Oct-81
Jeff PORTER,1498.948113215043,24,2017,USA,27-Nov-85
Gianni FRANKIS,1498.8654914613667,4,2013,GBR,16-Apr-88
Lawrence CLARKE,1498.8290764265173,18,2016,GBR,12-Mar-90
Martin MAZÁČ,1498.803232275724,3,2013,CZE,6-May-90
Greggmar SWIFT,1498.7757318064364,4,2015,BAR,16-Feb-91
Dongpeng SHI,1498.7713983128745,8,2013,CHN,6-Jan-84
Dwight THOMAS,1498.7409995034163,26,2013,JAM,23-Sep-80
Ray STEWART,1498.7284763626506,1,2015,USA,5-Apr-89
Axel JEROME,1498.67811094525,1,2015,FRA,28-Jun-85
Nicolas BOROME,1498.5306634925682,2,2017,FRA,7-Oct-93
Athmane HADJ LAZIB,1498.4261632652263,2,2013,ALG,10-May-83
Erik BALNUWEIT,1498.3077002735654,4,2013,GER,21-Sep-88
Sam BAINES,1498.3043741019542,1,2015,AUS,8-Feb-91
Mohamed Lamine CAMARA,1498.2981492574174,1,2015,FRA,12-Dec-92
Kim Fai IONG,1498.292186930018,2,2013,MAC,12-Jan-89
Hassane FOFANA,1498.2546910303363,1,2015,ITA,28-Apr-92
Joel BROWN,1498.1881697749568,16,2013,USA,31-Jan-80
Andrew RILEY,1498.1036529829203,20,2016,JAM,6-Sep-88
Ladji DOUCOURE,1498.0972582329703,3,2014,FRA,28-Mar-83
Lehann FOURIE,1497.9337030696352,9,2013,RSA,16-Feb-87
Antonio ALKANA,1497.918124661506,15,2018,RSA,12-Apr-90
Tyron AKINS,1497.7607134850896,10,2014,USA,6-Jan-86
Abdulaziz AL MANDEEL,1497.698301238951,2,2017,KUW,22-May-89
Fan JIANG,1497.6898294793289,4,2014,CHN,16-Sep-89
Cedric TRAORE LAMINE,1497.648162171406,1,2015,FRA,21-Sep-93
Spencer ADAMS,1497.6476922725183,1,2016,USA,10-Sep-89
Wayne DAVIS,1497.5945419720613,5,2015,TTO,22-Aug-91
Ben REYNOLDS,1497.5780680184448,1,2015,IRL,26-Sep-90
Emanuele ABATE,1497.5338647727913,5,2016,ITA,8-Jul-85
Philip NOSSMY,1497.2680762421205,3,2015,SWE,6-Dec-82
Bano TRAORE,1497.2357758653552,3,2015,FRA,25-Apr-85
Jonathan DO NASCIMENTO DO PARAIZO,1496.901719799027,1,2015,BRA,14-Apr-90
Genta MASUNO,1496.8755161658964,2,2017,JPN,24-May-93
Jumrut RITTIDET,1496.63373175969,2,2015,THA,1-Feb-89
Wellington ZAZA,1496.5983586674718,1,2015,LBR,20-Jan-95
Vladimir VUKICEVIC,1496.573888022674,2,2016,NOR,6-May-91
Thomas MARTINOT-LAGARDE,1496.4972353713779,10,2015,FRA,7-Feb-88
Honglin ZHANG,1496.3982884627312,1,2016,CHN,12-Jan-94
Roger IRIBARNE,1496.3474904672967,2,2017,CUB,2-Jan-96
Jarret EATON,1496.2920644820742,7,2018,USA,24-Jun-89
Taio KANAI,1496.2883528854222,1,2018,JPN,28-Sep-95
Éder Antonio DE SOUZA,1495.993464889746,4,2017,BRA,15-Oct-86
Simon KRAUSS,1495.8767880524406,1,2016,FRA,12-Feb-92
Wenjun XIE,1495.81017995736,21,2018,CHN,11-Jul-90
Deuce CARTER,1495.2335099935021,1,2016,JAM,28-Sep-90
Ronald FORBES,1495.045730767194,5,2016,CAY,5-Apr-85
Ryan WILSON,1494.8098476375235,38,2015,USA,19-Dec-80
Milan RISTIČ,1494.7678590772011,2,2016,SRB,8-Aug-91
Ruebin WALTERS,1494.7674612496467,1,2017,TTO,2-Apr-95
Wilhem BELOCIAN,1494.3776612219303,5,2017,FRA,22-Jun-95
Shunya TAKAYAMA,1493.9724811183437,1,2017,JPN,3-Sep-94
Jianhang ZENG,1493.7715827028464,1,2018,CHN,17-Sep-98
Ahmad Khader ALMUWALLAD,1493.7405462701931,1,2018,KSA,16-Feb-88
Benjamin SEDECIAS,1493.6915543041991,2,2017,FRA,18-Jan-95
Yordan O'FARRILL,1493.2977171925131,7,2017,CUB,9-Feb-93
Eddie LOVETT,1492.847094876219,9,2017,ISV,25-Jun-92
Hideki OMURO,1492.615306421816,1,2017,JPN,25-Jul-90
David OMOREGIE,1492.602015700932,8,2017,GBR,1-Nov-95
Siddhanth THINGALAYA,1492.4065064510044,1,2017,IND,1-Mar-91
Lorenzo PERINI,1492.1474013853513,2,2017,ITA,22-Jul-94
Yaqoub Mohamed AL YOUHA,1491.9968612986904,1,2017,KUW,31-Jan-93
Sekou KABA,1491.6882504868051,3,2016,CAN,25-Aug-90
Petr SVOBODA,1491.574087025563,8,2016,CZE,10-Oct-84
Konstantinos DOUVALIDIS,1491.3192092992454,13,2017,GRE,10-Mar-87
Antwon HICKS,1491.3156159648838,6,2016,USA,12-Mar-83
Balázs BAJI,1491.2960068619789,27,2018,HUN,9-Jun-89
Jason JOSEPH,1491.1351512211659,1,2018,SUI,11-Oct-98
Matthias BÜHLER,1491.0245411285669,6,2017,GER,2-Sep-86
Nicholas HOUGH,1490.9613589992891,4,2017,AUS,20-Oct-93
Milan TRAJKOVIC,1490.7738976037363,14,2018,CYP,17-Mar-92
Johnathan CABRAL,1490.6555995160538,12,2018,CAN,31-Dec-92
Kevin MAYER,1490.5959243873854,1,2018,FRA,10-Feb-92
Oyeniyi ABEJOYE,1490.208372875857,1,2018,NGR,16-Jan-94
Yidiel CONTRERAS,1489.6477246269887,6,2017,ESP,27-Nov-92
Byoungjun KIM,1489.5725945021866,1,2017,KOR,15-Aug-91
João Vitor DE OLIVEIRA,1489.450459890842,5,2016,BRA,15-May-92
Jeffrey JULMIS,1489.3940626252142,3,2017,HAI,30-Sep-87
Koen SMET,1488.7103652240376,3,2017,NED,9-Aug-92
Mikel THOMAS,1485.6853475758467,11,2017,TTO,23-Nov-87
Aleec HARRIS,1485.4974121211217,13,2018,USA,31-Oct-90
Xaysa ANOUSONE,1485.420540695151,3,2017,LAO,20-Mar-94
Ahmad HAZER,1485.2972429243196,4,2017,LBN,4-Sep-89
Jake PORTER,1482.2863710217935,2,2018,GBR,13-Nov-93
Ludovic PAYEN,1474.277637227423,3,2018,FRA,18-Feb-95
Aurel MANGA,1470.611015647853,10,2018,FRA,24-Jul-92
David KING,1469.5168284455021,8,2018,GBR,13-Jun-94
