Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jennifer CAREY,1499.5985715456454,1,2013,IRL,29-Jun-90
Evodie Lydie SARAMANDJI,1499.5831442725894,1,2011,CAF,3-Aug-83
Betty BURUA,1499.5825557989774,1,2011,PNG,24-Nov-86
Alaa Hikmat AL QAYSI,1499.5645677143366,1,2011,IRQ,14-Sep-85
Kseniya AKSYONOVA,1499.5499320668268,2,2011,RUS,14-Jan-88
Amy Mbacké THIAM,1499.5493388429782,4,2013,SEN,10-Nov-76
Monica HARGROVE,1499.530551078974,4,2011,USA,30-Dec-82
Joyce SAKARI,1499.5151902639464,2,2012,KEN,6-Jun-86
Chisato TANAKA,1499.5097862784708,1,2012,JPN,13-Aug-88
Marina MASLENKO,1499.5038194413978,1,2012,KAZ,3-Jul-82
Yinka AJAYI,1499.4971421761288,2,2017,NGR,11-Aug-97
Kelly MASSEY,1499.4776943903903,1,2014,GBR,11-Jan-85
Rebecca ALEXANDER,1499.4772086693447,1,2013,USA,2-May-90
Margot BOULABI,1499.4651563827372,1,2013,FRA,7-Jul-96
Eilidh DOYLE,1499.4393976186202,1,2013,GBR,20-Feb-87
Ilona USOVICH,1499.42743560322,1,2013,BLR,14-Nov-82
Kaliese SPENCER,1499.4215674218556,2,2014,JAM,6-May-87
Chiara BAZZONI,1499.4138598842524,2,2013,ITA,5-Jul-84
Aliann Tabitha POMPEY,1499.3969448619746,3,2012,GUY,9-Mar-78
Joelma DAS NEVES SOUZA,1499.3089417561016,2,2013,BRA,13-Jul-84
Yanmin ZHAO,1499.281707198612,1,2013,CHN,26-Jan-91
Ingrid Yahocza NARVÁEZ SOLIS,1499.2555960313252,1,2012,NCA,15-Feb-94
Zamzam MOHAMED FARAH,1499.2098807339369,1,2012,SOM,19-Mar-91
Ebonie FLOYD,1499.208468959488,1,2013,USA,21-Oct-83
Maziah MAHUSIN,1499.2084390889122,1,2012,BRU,18-Mar-93
Hristina RISTESKA,1499.2055601632787,1,2012,MKD,21-Dec-91
Yadisleidis PEDROSO,1499.1935226746054,1,2013,ITA,28-Jan-87
Margaret ADEOYE,1499.1899880222645,1,2013,GBR,22-Apr-85
Zourha ALI,1499.1837879755194,1,2012,DJI,23-Nov-94
Kimberly HYACINTHE,1499.1835702958756,1,2013,CAN,28-Mar-89
Ambwene SIMUKONDA,1499.1720771063665,2,2012,MAW,23-Mar-84
Danni ALAKIJA,1499.165938047891,1,2012,FIJ,3-May-96
Greta TASLAKIAN,1499.1451682969214,1,2013,LBN,16-Aug-85
Agné ŠERKŠNIENĖ,1499.1429670992948,2,2013,LTU,18-Feb-88
Ashley SPENCER,1499.1421496582761,3,2016,USA,8-Jun-93
Sarah-lise DEGNY,1499.10813972389,1,2013,FRA,13-Aug-92
Tjipekapora HERUNGA,1499.0958939982124,5,2013,NAM,1-Jan-88
Laureleen CONCORIET,1499.0510259710445,1,2016,FRA,7-Dec-00
Olesea COJUHARI,1499.0509084083803,2,2013,MDA,29-Mar-90
Graciela MARTINS,1499.0247368271043,2,2012,GBS,5-Apr-87
Olha ZEMLYAK,1498.9987124578447,5,2015,UKR,16-Jan-90
Muriel HURTIS,1498.9671590827538,4,2012,FRA,25-Mar-79
Nicola SANDERS,1498.9374739183377,5,2012,GBR,23-Jun-82
Caitlin SARGENT-JONES,1498.9277101260973,1,2013,AUS,14-Jun-92
Patricia HALL,1498.9098548218744,6,2014,JAM,16-Oct-82
Sade SEALY,1498.842125466792,1,2013,BAR,18-Nov-91
Kadecia BAIRD,1498.8308186451195,1,2013,GUY,24-Feb-95
Geisa Aparecida COUTINHO,1498.8301344015688,6,2016,BRA,1-Jun-80
Stephie MATETA,1498.8276910537027,1,2015,FRA,24-Sep-87
Kanika BECKLES,1498.7890438506247,1,2016,GRN,3-Oct-91
Olivia BORLÉE,1498.7659079456491,1,2014,BEL,10-Apr-86
Elin MORAITI,1498.7599109555056,1,2014,SWE,16-Jun-91
Esther CREMER,1498.7472479055411,2,2013,GER,29-Mar-88
Ashley KELLY,1498.7231713635479,2,2017,IVB,25-Mar-91
Jasmine HYDER,1498.6710182705474,1,2015,USA,25-Aug-88
Margaret BAMGBOSE,1498.613217681314,2,2016,NGR,19-Oct-93
Maureen Jelagat MAIYO,1498.5510088554395,2,2015,KEN,28-May-85
Patience Okon GEORGE,1498.4490189569685,6,2017,NGR,25-Nov-91
Iga BAUMGART-WITAN,1498.4321819770062,3,2017,POL,11-Apr-89
Phumlile Sibonakele NDZINISA,1498.3585412872471,2,2013,SWZ,21-Aug-92
Jessica DUFOUR,1498.323040529508,1,2015,FRA,29-Sep-93
Alicia BROWN,1498.1516927380317,2,2016,CAN,21-Jan-90
Shericka WILLIAMS,1498.101069288109,25,2014,JAM,17-Sep-85
Maggie BARRIE,1498.0309706336484,1,2017,SLE,29-May-96
Mariam KROMAH,1497.9168028217746,1,2016,LBR,1994
Gloria HOOPER,1497.6060794675532,1,2015,ITA,3-Mar-92
Lena KANDISSOUNON,1497.5583414495745,1,2015,FRA,26-Nov-98
Małgorzata HOŁUB-KOWALIK,1497.5213698140403,5,2017,POL,30-Oct-92
Lisneidy VEITÍA,1497.3780497645248,1,2015,CUB,29-Apr-94
Kabange MUPOPO,1497.2258966574768,6,2016,ZAM,21-Sep-92
Omolara OMOTOSHO,1497.1932765021124,5,2016,NGR,24-May-93
Olha BIBIK,1497.1773140912078,1,2016,UKR,5-Feb-90
Matilda HELLQVIST,1497.1255896953248,1,2016,SWE,28-Jul-93
Lea SPRUNGER,1497.0446547043725,1,2017,SUI,5-Mar-90
Indira TERRERO,1496.995946836134,2,2015,ESP,29-Nov-85
Amaliya SHAROYAN,1496.9654449039003,1,2015,ARM,19-Jun-88
Dil Maya KARKI,1496.681531365975,1,2015,NEP,5-Aug-88
Thi Huyen NGUYEN,1496.6773757120482,1,2016,VIE,19-May-93
Audrey JEAN-BAPTISTE,1496.5623913781933,1,2015,CAN,15-Jul-91
Regina GEORGE,1496.499682892185,10,2015,NGR,17-Feb-91
Sheoran NIRMLA,1496.3939242105328,1,2016,IND,15-Jul-95
Chunyu WANG,1496.2664276419177,1,2016,CHN,17-Jan-95
Shana COX,1496.2475255057893,13,2014,USA,22-Jan-85
Aiyanna-Brigitte STIVERNE,1496.176349679428,1,2017,CAN,20-Feb-95
Amy DIALLO,1496.0889740289554,1,2016,FRA,9-Nov-90
Aliyah ABRAMS,1496.073892568555,1,2016,GUY,3-Apr-97
Lisa DUFFY,1495.9804857703912,1,2016,SWE,16-Jul-93
Kendra CLARKE,1495.866121849898,1,2016,CAN,16-Nov-96
Jailma SALES DE LIMA,1495.8453062989176,1,2016,BRA,31-Dec-86
Jaide STEPTER,1495.7481383069521,6,2018,USA,25-Sep-94
Elea Mariama DIARRA,1495.7275455174436,1,2017,FRA,8-Mar-90
Kendall ELLIS,1495.6927892393087,1,2017,USA,8-Mar-96
Elina MIKHINA,1495.658206130479,1,2016,KAZ,16-Jul-94
Emily DIAMOND,1495.5818913547291,6,2017,GBR,11-Jun-91
Patrycja WYCISZKIEWICZ,1495.081875008168,4,2016,POL,8-Jan-94
Maximillan IMALI,1494.9965589636568,1,2017,KEN,8-Feb-96
Irini VASILIOU,1494.8469330977123,3,2017,GRE,18-Mar-90
Line KLOSTER,1494.7852079634267,2,2016,NOR,27-Feb-90
Anastasia LE-ROY,1494.768900104787,4,2018,JAM,11-Sep-87
Bianca Denisa RAZOR,1494.6382947459138,9,2017,ROU,8-Aug-94
Gunta VAIČULE,1494.4588381584613,5,2018,LAT,9-Mar-95
Amy ALLCOCK,1494.4167977375068,1,2018,GBR,20-Aug-93
Cátia AZEVEDO,1494.2174695654583,2,2017,POR,9-Mar-94
Verone CHAMBERS,1494.0718686434766,1,2017,JAM,16-Dec-88
Vijona KRYEZIU,1493.9249251517435,1,2016,KOS,8-Oct-97
Maryan Nuh MUSE,1493.7602802539923,1,2016,SOM,1997
Eleni ARTYMATA,1493.681369168588,1,2017,CYP,16-May-86
Lisanne DE WITTE,1493.6750132667744,5,2018,NED,10-Sep-92
Mariama MAMOUDOU,1493.6749927113915,1,2016,NIG,23-Jul-97
Dalal Mesfer AL HARITH,1493.6709312158782,1,2016,QAT,28-Nov-99
Iveta PUTALOVÁ,1493.5839676897372,3,2016,SVK,24-Mar-88
Travia JONES,1493.550295753149,1,2017,CAN,12-Jul-95
Libania GRENOT,1493.2063255525513,25,2018,ITA,12-Jul-83
Lydia JELE,1492.6764992449494,6,2017,BOT,22-Jun-90
Aauri Lorena BOKESA,1492.5728361597867,5,2016,ESP,14-Dec-88
Kineke ALEXANDER,1492.3806659903044,4,2016,VIN,21-Feb-86
Morgan MITCHELL,1492.1162988063647,6,2017,AUS,3-Oct-94
Justine PALFRAMAN,1491.607991820778,2,2016,RSA,4-Nov-93
Anita HORVAT,1491.2641874372803,2,2018,SLO,7-Sep-96
Samantha DIRKS,1491.1218533054225,1,2017,BIZ,18-Dec-92
Dominique WILLIAMS,1491.0288990247832,1,2017,TTO,8-Aug-94
Marie GAYOT,1490.3934108973986,17,2016,FRA,18-Dec-89
Maria Benedicta CHIGBOLU,1490.2202082084273,5,2018,ITA,27-Jul-89
Laviai NIELSEN,1490.1282716168425,2,2018,GBR,13-Mar-96
Camille LAUS,1490.023469893577,1,2018,BEL,23-May-93
Djénébou DANTÉ,1489.7413458972746,2,2017,MLI,7-Aug-89
Seren BUNDY-DAVIES,1489.7069797824179,5,2016,GBR,30-Dec-94
Carline MUIR,1489.5818404721372,6,2017,CAN,1-Oct-87
Raphaela Boaheng LUKUDO,1489.2367469359804,1,2018,ITA,29-Jul-94
Moa HJELMER,1488.5488389976933,8,2018,SWE,19-Jun-90
Anneliese RUBIE-RENSHAW,1488.3636070511789,5,2018,AUS,22-Apr-92
Anastasiya BRYZHINA,1488.0920600481727,2,2018,UKR,9-Jan-98
Déborah SANANES,1487.603576426064,2,2017,FRA,26-Oct-95
Zoey CLARK,1485.3098740892297,4,2018,GBR,25-Oct-94
Amalie IUEL,1484.3940234438696,2,2018,NOR,17-Apr-94
Justyna ŚWIĘTY-ERSETIC,1484.0805548257215,8,2018,POL,3-Dec-92
Courtney OKOLO,1478.9413882706267,13,2018,USA,15-Mar-94
Christine BOTLOGETSWE,1478.4278761875985,4,2018,BOT,1-Oct-95
Anyika ONUORA,1472.8456769567429,16,2018,GBR,28-Oct-84
Floria GUEI,1471.5210590112958,24,2018,FRA,2-May-90
