Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Stephanie MICHEA,1500.074666262432,1,2013,FRA,21-Oct-78
Nancy Jebet LANGAT,1500.0597340805314,1,2010,KEN,22-Aug-81
Phillipa AUKETT,1500.0438198359655,1,2012,GBR,9-Sep-84
Abeba AREGAWI,1500.0314429327586,2,2015,SWE,5-Jul-90
Morgan UCENY,1500.0107522504513,2,2011,USA,10-Mar-85
Christin WURTH-THOMAS,1500.0082655138212,1,2010,USA,11-Jul-80
Tara BIRD,1499.9940687226713,1,2012,GBR,22-Jul-87
Lisa DOBRISKEY,1499.9836661384538,1,2010,GBR,23-Dec-83
Genzeb SHUMI,1499.9773855992635,2,2012,BRN,29-Jan-91
Yelena KOTULSKAYA,1499.9759712400528,3,2013,RUS,8-Aug-88
Celia TAYLOR,1499.9752670832886,1,2010,GBR,22-Jan-77
Zoe Therese BEDOUIN,1499.9725403827374,1,2015,FRA,18-Nov-91
Mary CAIN,1499.9720203235247,2,2014,USA,3-May-96
Victoria GRIFFITHS,1499.9704322749485,1,2010,GBR,9-Oct-84
Annet NEGESA,1499.963921781086,2,2011,UGA,24-Apr-92
Hellen OBIRI,1499.9623406581231,1,2011,KEN,13-Dec-89
Daniela REINA,1499.9615736824908,1,2010,ITA,15-May-81
Nikki HAMBLIN,1499.9605116418338,1,2011,NZL,20-May-88
Amalie SÆTEN,1499.9596500626812,1,2018,NOR,1-Dec-97
Elisa CUSMA,1499.9567905190547,3,2010,ITA,24-Jul-81
Phoebe WRIGHT,1499.9566925335532,3,2011,USA,30-Aug-88
Erica MOORE,1499.9541298430368,1,2012,USA,25-Mar-88
Renata PLIŚ,1499.9541177405617,2,2011,POL,5-Feb-85
Hazel CLARK,1499.9531428224545,1,2010,USA,3-Oct-77
Yong LI,1499.952492657611,1,2010,CHN,18-Jun-88
Luiza GEGA,1499.9487737631857,1,2011,ALB,5-Nov-88
Hind DEHIBA CHAHYD,1499.9473334767672,2,2011,FRA,17-Mar-79
Anna WILLARD,1499.9425754147542,6,2012,USA,31-Mar-84
Andrea FERRIS,1499.9374703776875,1,2012,PAN,21-Sep-87
Hannah BROOKS,1499.9371268002628,1,2012,GBR,25-Jun-88
Heather KAMPF,1499.9359397096318,1,2011,USA,19-Jan-87
Haiyan ZHOU,1499.9329367024238,1,2010,CHN,3-Jan-90
Susan KRUMINS,1499.9329367024238,1,2010,NED,8-Jul-86
Siham HILALI,1499.9220958357457,1,2013,MAR,2-May-86
Ewelina SĘTOWSKA-DRYK,1499.9188809383886,2,2011,POL,5-Mar-80
Nadia SOUFFOY,1499.914067139182,1,2013,FRA,22-Feb-90
Yeon-jung HUH,1499.9064827230663,1,2011,KOR,29-Oct-80
Hilary STELLINGWERFF,1499.903771841069,1,2012,CAN,7-Aug-81
Yuliya KREVSUN,1499.9018320808987,4,2011,UKR,8-Dec-80
Lemlem BEREKET,1499.8980528119191,1,2011,CAN,10-Dec-87
Annabelle Marie LASCAR,1499.8971921442048,1,2012,MRI,25-Apr-85
Irina MARACHEVA,1499.896464289336,1,2011,RUS,24-Sep-84
Gemma KERSEY,1499.8938806430674,1,2012,GBR,6-Feb-92
Yekaterina KOSTETSKAYA,1499.8923150670569,1,2011,RUS,31-Dec-86
Shuyi LU,1499.8916496484107,1,2011,CHN,11-Nov-87
Maggie VESSEY,1499.8902801834213,12,2014,USA,23-Dec-81
Maryam Yusuf JAMAL,1499.8855368380564,2,2012,BRN,16-Sep-84
Truong Thanh HANG,1499.8828201621743,1,2011,VIE,1-May-86
Marie BUŠINOVÁ,1499.8822890206513,1,2020,CZE,22-Mar-98
Agatha JERUTO,1499.8803310159014,1,2014,KEN,2-Apr-94
Felismina CAVELA,1499.8770889234634,1,2012,ANG,24-Aug-92
Zahra BOURAS,1499.8721799198338,3,2011,ALG,13-Jan-87
Amy WEISSENBACH,1499.870187244806,1,2012,USA,16-Jun-94
Tatyana VINOGRADOVA,1499.8674954582261,1,2013,RUS,9-Dec-88
Loren BLEAKEN,1499.8670758817782,1,2012,GBR,3-Sep-95
Lucia HRIVNÁK,1499.8581893450923,10,2016,SVK,20-Nov-83
Shannon ROWBURY,1499.857729360127,2,2015,USA,19-Sep-84
Zourha ALI,1499.852922240422,1,2011,DJI,23-Nov-94
Dureti EDAO,1499.851678333798,1,2014,ETH,8-Apr-96
Laura CROWE,1499.8381220121842,1,2013,IRL,5-Sep-87
Elodie GUEGAN,1499.8308744426456,1,2012,FRA,19-Dec-85
Pauline SIMON,1499.8227727386638,1,2015,FRA,28-Jun-93
Kaylee DODD,1499.819672572866,1,2012,GBR,28-Dec-95
Jenny SIMPSON,1499.8194787643943,1,2012,USA,23-Aug-86
Haley NEMRA,1499.8130079529665,1,2012,MHL,4-Oct-89
Elodie BOLLEE,1499.8074562977854,1,2013,FRA,20-Sep-84
Kate VAN BUSKIRK,1499.8009058946236,1,2014,CAN,9-Jun-87
Aicha FALL,1499.7958944662469,1,2012,MTN,6-May-93
Svetlana USOVICH,1499.7914248648676,2,2011,BLR,14-Oct-80
Eleni FILANDRA,1499.7889750754598,2,2012,GRE,12-Jan-84
Treniere MOSER,1499.7801055027808,1,2015,USA,27-Oct-81
Lea WALLACE,1499.777603826537,1,2013,USA,19-Dec-88
Cherono KOECH,1499.774009125821,7,2013,KEN,8-Dec-92
Margarita MUKASHEVA,1499.7616560692745,5,2016,KAZ,4-Jan-86
Charlotte BEST,1499.756718138222,2,2012,GBR,7-Mar-85
Kerri GALLAGHER,1499.751522463413,1,2014,USA,31-May-89
Tamsyn MANOU,1499.744546895436,2,2012,AUS,20-Jul-78
Elena POPESCU,1499.7352249675323,1,2012,MDA,6-Sep-89
Sarah ATTAR,1499.7224535290752,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1499.7191423909385,1,2012,PAK,15-Apr-92
Amy ATKINSON,1499.7190060888397,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1499.7190050901556,1,2013,CAN,29-Dec-83
Hannah ENGLAND,1499.7134609513146,1,2014,GBR,6-Mar-87
Manon EPLE,1499.7089203715886,1,2015,FRA,9-Jul-92
Woroud SAWALHA,1499.7072104005842,1,2012,PLE,3-Nov-91
Alena ULRICHOVÁ,1499.6984229647032,1,2014,CZE,18-Jan-94
Elena Mirela LAVRIC,1499.6843570198744,4,2013,ROU,17-Feb-91
Yevgeniya SUBBOTINA,1499.681513828029,1,2015,RUS,30-Oct-89
Marine LE GUILLOUX,1499.6789303006003,1,2013,FRA,14-Feb-86
Ingvill MÅKESTAD BOVIM,1499.6738499320943,4,2014,NOR,7-Aug-81
Merve AYDIN,1499.6711113252936,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1499.6593371249935,9,2012,GBR,10-Feb-84
Lisneidy VEITÍA,1499.6567597586009,1,2016,CUB,29-Apr-94
Fabienne KOHLMANN,1499.6551853158408,4,2016,GER,6-Nov-89
Geena GALL,1499.6486534243531,5,2012,USA,18-Jan-87
Genzebe DIBABA,1499.647402616435,1,2017,ETH,8-Feb-91
Neisha BERNARD-THOMAS,1499.6318524545188,6,2012,GRN,21-Jan-81
Diane CUMMINS,1499.6312578224106,3,2014,CAN,19-Jan-74
Lorain MCKENZIE,1499.629798657494,1,2014,JAM,10-May-85
Thea HEIM,1499.623287073436,1,2014,GER,26-Jul-92
Angelika CICHOCKA,1499.5827228576518,16,2020,POL,15-Mar-88
Marina POSPELOVA,1499.5790692250512,1,2013,RUS,23-Jul-90
Coraline MAAMOURI,1499.5682050016967,2,2016,FRA,13-Mar-96
Kelly HETHERINGTON,1499.5657543696614,3,2013,AUS,10-Mar-89
Emma JACKSON,1499.538320252815,8,2013,GBR,7-Jun-88
Stephanie HERRICK,1499.5054285586639,1,2014,USA,13-Aug-87
Charlotte MOUCHET,1499.4854091723264,1,2014,FRA,5-Jun-96
Tigist ASSEFA,1499.4505819548572,4,2016,ETH,28-Mar-94
Alysia MONTAÑO,1499.4377783667278,25,2015,USA,23-Apr-86
Marta MILANI,1499.4369218383858,3,2014,ITA,9-Mar-87
Aude KOROTCHANSKY,1499.4105259606854,2,2016,FRA,12-Sep-91
Yvonne HAK,1499.4078905491183,8,2013,NED,30-Jun-86
Alison LEONARD,1499.3858604819686,3,2016,GBR,17-Mar-90
Vanessa ROY,1499.3846105637874,1,2015,FRA,30-Nov-81
Jessica SMITH,1499.3722321891928,4,2015,CAN,11-Oct-89
Yuliya KAROL,1499.343821323149,1,2016,BLR,22-Jun-91
Lenka MASNÁ,1499.3350642274481,8,2015,CZE,22-Apr-85
Molly LUDLOW,1499.3239939818495,22,2016,USA,4-Aug-87
Jennifer MEADOWS,1499.2620481523584,19,2015,GBR,17-Apr-81
Anna SURÁKOVÁ,1499.2402809442037,1,2020,CZE,5-Oct-00
Aurelie CANU,1499.2402785776237,2,2016,FRA,25-Nov-95
Ciara MAGEEAN,1499.2285256282357,1,2020,IRL,12-Mar-92
Anastasiya RYEMYEN,1499.2127283733416,1,2015,UKR,20-Apr-93
Violah CHEPTOO,1499.2045141343137,1,2015,KEN,1-Mar-89
Noemie MAAMOURI,1499.198452752949,1,2016,FRA,13-Mar-96
Anna SILVANDER,1499.1771261106528,1,2015,SWE,22-Jun-93
Anaelle CHARLES,1499.165150800306,1,2015,FRA,27-Dec-96
Rose-Anne GALLIGAN,1499.14813675695,3,2014,IRL,9-Dec-87
Natalya PRYSHCHEPA,1499.1375148928614,8,2019,UKR,11-Sep-94
Sifan HASSAN,1499.0776402123183,9,2018,NED,1-Jan-93
Fantu MAGISO,1499.0715137498191,11,2015,ETH,9-Jun-92
Claudia Mihaela BOBOCEA,1499.0682750778456,2,2020,ROU,11-Jun-92
Clara LIBERMAN,1498.9716090293696,1,2016,FRA,5-Apr-00
Elea HENRARD,1498.8562466201006,1,2018,BEL,17-Aug-99
Aye Aye AUNG,1498.839808190587,1,2015,MYA,19-Feb-95
Docus AJOK,1498.8271606977,2,2017,UGA,12-Jul-94
Andrea FOSTER,1498.801682189675,1,2015,GUY,12-Mar-97
Emma OOSTERWEGEL,1498.798120237172,1,2019,NED,29-Jun-98
Géraldine RUCKSTUHL,1498.798120237172,1,2019,SUI,24-Feb-98
Kenia SINCLAIR,1498.793236753129,11,2016,JAM,14-Jul-80
Donna KONIEL,1498.7755726441928,1,2015,PNG,20-Aug-92
Veronika MECZLOVÁ,1498.7522306738197,1,2020,CZE,7-Jan-96
Justine FEDRONIC,1498.6491847218483,3,2016,FRA,11-May-91
Laurine AGASSEAU,1498.5827370767502,1,2016,FRA,8-Nov-99
Clarisse MOH,1498.5030664956394,2,2016,FRA,6-Dec-86
Georgia GRIFFITH,1498.487946076289,1,2017,AUS,5-Dec-96
Jing ZHAO,1498.4815913557204,4,2015,CHN,9-Jul-88
Florina PIERDEVARA,1498.4305501659514,1,2016,ROU,29-Mar-90
Amna BAKHIT,1498.3923423715114,2,2016,SUD,14-Nov-90
Selma KAJAN,1498.36977661517,1,2016,AUS,30-Jul-91
Delia SCLABAS,1498.334932104046,1,2019,SUI,8-Nov-00
Iveta RAŠKOVÁ,1498.325962566305,1,2020,CZE,6-Aug-98
Sanne VERSTEGEN-WOLTERS,1498.1709697605968,5,2018,NED,10-Nov-85
Lisa STÖCKLI,1498.0312561727092,1,2018,SUI,30-Apr-94
Tintu LUKKA,1497.9955368493106,10,2016,IND,26-Apr-89
Olha LYAKHOVA,1497.9859001779519,14,2019,UKR,18-Mar-92
Iveta DUFKOVÁ,1497.893975826768,1,2020,CZE,7-May-01
Elena BELLO',1497.8638941433069,1,2020,ITA,18-Jan-97
Houleye BA,1497.8629059024488,1,2016,MTN,17-Jul-97
Kore TOLA,1497.8208244295079,1,2017,ETH,16-Jan-97
Esther GUERRERO,1497.8033910173704,6,2020,ESP,7-Feb-90
Swe Li Myint MYINT,1497.7778804718946,1,2016,MYA,24-Jun-93
Tsepang SELLO,1497.7409456529913,1,2016,LES,23-Feb-97
Fatmah Naguib EL SHARNOUBY,1497.7219723731228,1,2016,EGY,18-Nov-97
Síofra CLÉIRIGH BÜTTNER,1497.6927951065595,1,2017,IRL,21-Jul-95
Simoya CAMPBELL,1497.6862159366074,3,2016,JAM,1-Mar-94
Besu SADO,1497.6330127992787,1,2018,ETH,12-Jan-96
Charline MATHIAS,1497.631504017445,2,2016,LUX,23-May-92
Lora STOREY,1497.620760561645,1,2017,AUS,19-Oct-89
Angela PETTY,1497.5561009374035,10,2018,NZL,16-Aug-91
Kendell WILLIAMS,1497.5457766625018,1,2019,USA,14-Jun-95
Chari HAWKINS,1497.5457766625018,1,2019,USA,21-May-91
Chanelle PRICE,1497.5205961057654,10,2016,USA,22-Aug-90
Elisabeth Victorie MANDABA,1497.4026622761362,3,2016,CAF,7-Jun-89
Ludmila HŘEBÍČKOVÁ,1497.362013733657,1,2020,CZE,18-Nov-03
Iveta PUTALOVÁ,1497.332349590319,1,2020,SVK,24-Mar-88
Aníta HINRÍKSDÓTTÍR,1497.326562669988,9,2018,ISL,13-Jan-96
Kaela EDWARDS,1497.2871415154964,2,2020,USA,8-Dec-93
Hannah SEGRAVE,1497.2298853883067,1,2019,GBR,14-Apr-95
Flavia Maria DE LIMA,1497.209729766536,2,2016,BRA,1-Jul-93
Sina SPRECHER,1497.2088823148754,1,2018,SUI,10-May-89
Chrishuna WILLIAMS,1497.1911387942491,3,2018,USA,31-Mar-93
Gena LÖFSTRAND,1497.0428720003183,2,2017,RSA,23-Oct-95
Lindsey BUTTERWORTH,1497.0259129248998,3,2019,CAN,27-Sep-92
Annie LEBLANC,1496.8831055946705,1,2017,CAN,29-Apr-92
Catriona BISSET,1496.777378407393,2,2019,AUS,1-Mar-94
Ellie BAKER,1496.7403124096154,1,2019,GBR,3-Jun-98
Christina HERING,1496.7229040629754,9,2020,GER,9-Oct-94
Ciara EVERARD,1496.717555097126,2,2016,IRL,10-Jul-90
Johanna Patricia ARRIETA,1496.6484080042987,1,2017,COL,2-Sep-98
Nimali WALIWARSHA,1496.6357267508513,1,2017,SRI,19-Sep-89
Gudaf TSEGAY,1496.5485242592122,3,2019,ETH,23-Jan-97
Sara KUIVISTO,1496.478741947316,1,2019,FIN,18-Aug-91
Nadine BROERSEN,1496.4680330979143,1,2019,NED,29-Apr-90
Kateřina CACHOVÁ,1496.4680330979143,1,2019,CZE,26-Feb-90
Tereza MERVARTOVÁ,1496.421256860022,1,2020,CZE,2002
Vendula HLUCHÁ,1496.4095845641493,1,2020,CZE,18-Feb-97
Halima HACHLAF,1496.359058124931,14,2019,MAR,6-Sep-88
Freweyni HAILU,1496.07375928696,1,2019,ETH,12-Feb-01
Selina FEHLER,1496.0342285903994,1,2019,SUI,12-Sep-98
Revee WALCOTT-NOLAN,1495.9856591724765,1,2018,GBR,6-Mar-95
Charlene LIPSEY,1495.9748768391246,16,2018,USA,16-Jul-91
Noélie YARIGO,1495.9476199280562,13,2020,BEN,26-Dec-85
Vanessa SCAUNET,1495.938117840833,1,2018,BEL,9-Jul-96
Alexandra BELL,1495.912846290624,10,2020,GBR,4-Nov-92
Kimarra MCDONALD,1495.8438707652745,3,2017,JAM,14-Aug-87
Claudia SAUNDERS,1495.8147144430104,2,2018,FRA,19-May-94
Yuneysi SANTIUSTI,1495.7325548761837,10,2018,CUB,24-Dec-84
Diana MEZULIÁNÍKOVÁ,1495.601158542513,2,2019,CZE,10-Apr-92
Diribe WELTEJI,1495.3596427013988,4,2019,ETH,13-May-02
Joanna JÓŹWIK,1495.3595549496072,18,2019,POL,30-Jan-91
Nafissatou THIAM,1495.2858924908078,1,2019,BEL,19-Aug-94
Solène NDAMA,1495.2858924908078,1,2019,FRA,23-Sep-98
Valentina ROSAMILIA,1495.1266975723884,1,2019,SUI,27-Jan-03
Laura ROESLER,1495.0445546201217,5,2018,USA,19-Dec-91
Mahlet MULUGETA,1495.0017850139025,2,2019,ETH,20-Mar-95
Renelle LAMOTE,1494.7055921910642,17,2020,FRA,26-Dec-93
Katharina TROST,1494.097730753092,2,2019,GER,28-Jun-95
Hanna HERMANSSON,1494.0882211168482,6,2019,SWE,18-May-89
Lore HOFFMANN,1493.6335918047162,5,2020,SUI,25-Jul-96
Chunyu WANG,1493.365682372487,8,2019,CHN,17-Jan-95
Odile AHOUANWANOU,1493.3453740243765,1,2019,BEN,5-Jan-91
Annie KUNZ,1493.3453740243765,1,2019,USA,16-Feb-93
Emily Cherotich TUEI,1492.8283597535287,5,2019,KEN,13-May-86
Adelle TRACEY,1491.8346914989238,7,2020,GBR,27-May-93
Gabriela GAJANOVÁ,1491.8190727894912,3,2020,SVK,12-Oct-99
Shelayna OSKAN-CLARKE,1491.6378193787837,21,2020,GBR,20-Jan-90
Anna SABAT,1491.3090023806012,5,2020,POL,9-Nov-93
Yngvild ELVEMO,1491.2255407739322,2,2019,NOR,28-May-90
Brittany MCGOWAN,1489.7520644438541,4,2018,AUS,24-Apr-91
Déborah RODRÍGUEZ,1489.5576232905782,3,2019,URU,2-Dec-92
Malika AKKAOUI,1488.8865247426543,28,2019,MAR,25-Dec-87
Lokonyen Rose NATHIKE,1487.3503225917214,3,2019,ROT,1-Jan-93
Eleonora VANDI,1487.2414818416817,2,2020,ITA,15-Mar-96
Carley THOMAS,1487.06393942766,3,2019,AUS,26-Dec-00
Selina BÜCHEL,1486.501123530704,30,2020,SUI,26-Jul-91
Līga VELVERE,1485.5470993211952,3,2019,LAT,10-Feb-90
Renée EYKENS,1485.2499759301631,9,2019,BEL,8-Jun-96
Lovisa LINDH,1484.2610775260423,12,2020,SWE,9-Jul-91
Morgan MITCHELL,1481.6237098511288,5,2019,AUS,3-Oct-94
