Athlete,Rating,Number Of Races
"Prince, Quamel",1496.7149256892926,1
"Rodriguez, Rafith",1496.6510340999853,1
"Mubarak, Rabi",1496.6462644892142,1
"Kinyor, Job",1496.5713268985537,3
"Johnson, Jinson",1496.505792045111,1
"Hethat, Yassine",1496.4912017161862,4
"Einan, Markus",1496.3821872261087,1
"Staines, Thomas",1496.288543156928,1
"Ma, Junyi",1496.2308458221432,1
"Alzofairi, Ebrahim",1496.1886897992977,3
"Rudolf, Zan",1496.114195846632,1
"Smaili, Mostafa",1496.1057285248532,8
"Robert, Benjamin",1496.0735502541954,2
"Etes, Brice",1496.050501445252,2
"Lopez, Kevin",1495.9833498319515,3
"Pol, Moya",1495.9327311539846,1
"Hodbod, Lukas",1495.8755199327136,1
"Garcia, Mariano",1495.7482999109793,1
"Dahmani, Samir",1495.3488333368357,4
"Ayouni, Abdessalem",1495.2660775625159,4
"Moya, Pol",1495.1956068009004,2
"Tual, Gabriel",1494.9662501580938,1
"Kipkoech, Nicholas",1494.7600356881485,5
"Osagie, Andrew",1494.6878558359094,4
"Al-Suleimani, Mohammed",1494.6454613944866,1
"Cheruiyot, Timothy",1494.620736168054,1
"Davidik, Jakub",1494.397551253901,1
"Hassan, Abdirahman",1494.3381850594365,1
"Windle, Drew",1493.6039738445966,5
"Snejdr, Filip",1493.4423685138663,1
"Arroyo, Andres",1493.3822691530163,5
"Ibadin, Edose",1493.320370095163,2
"Webb, Jamie",1492.5699111733502,4
"Langford, Kyle",1492.3575273274137,10
"Soares, Roberto",1492.2417146199527,1
"Gakeme, Antoine",1492.0657092155482,9
"Zaw, Min Min",1491.9864004742242,1
"Burgin, Max",1491.593897594757,2
"Matthews, Luke",1491.265081744279,4
"Enzema, Benjamin",1490.0353909456135,2
"Martinsson, Erik",1489.8689708761244,1
"Hajdari, Musa",1488.892998440335,2
"Abdalla, Abubaker",1486.879445036258,7
"Reuther, Marc",1485.7269395100843,4
"Kszczot, Adam",1485.324455612597,27
"Bol, Peter",1484.5375430331153,9
"de Arriba, Alvaro",1484.4359636009362,8
"Learmonth, Guy",1482.514259737236,10
"Hairane, Jamal",1480.7340637852903,5
"Sowinski, Erik",1480.3668033357064,13
"Deng, Joseph",1471.0896431720912,6
