Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Leonard KORIR,1496.53660945532,1,2012,KEN,10-Dec-86
Chesari Kirui JACOB,1496.532743167607,3,2012,KEN,6-Apr-84
Amanuel MESEL,1496.5046588283317,4,2012,ERI,29-Dec-90
Matt TEGENKAMP,1496.4874569391443,3,2012,USA,19-Jan-82
Abdishakor Nagea ABDULLE,1496.4637284477574,1,2011,SOM,23-Jun-93
Polat Kemboi ARIKAN,1496.4329774149678,2,2012,TUR,12-Dec-90
Kidane TADESSE,1496.3069529866752,1,2012,ERI,31-Aug-87
David MCNEILL,1496.2529625105271,2,2012,AUS,6-Oct-86
Andrew BAYER,1496.0730206042517,1,2013,USA,3-Feb-90
Byron PIEDRA,1495.9763705183777,1,2013,ECU,19-Aug-82
Serhiy LEBID,1495.954952462836,1,2012,UKR,15-Jul-75
Daniel Lemashon SALEL,1495.814249270351,4,2012,KEN,11-Dec-90
Moses Mukono LETOYIE,1495.7826720121966,1,2014,KEN,27-Nov-95
Geoffrey KIRUI,1495.77123986929,2,2013,KEN,16-Feb-93
Eric SEBAHIRE,1495.7536666400774,1,2013,RWA,6-Jan-85
Lucas Kimeli ROTICH,1495.7245542478863,8,2012,KEN,16-Apr-90
Elroy GELANT,1495.6982852788958,4,2013,RSA,25-Aug-86
Antonio ABADÍA,1495.6335035619409,1,2014,ESP,2-Jul-90
Ben ST. LAWRENCE,1495.4239397100005,4,2013,AUS,7-Nov-81
Phillip KIPYEKO,1495.3091102028006,1,2013,UGA,10-Jan-95
Rabah ABOUD,1495.2855712929268,2,2012,ALG,1-Jan-81
Javier CARRIQUEO,1495.2113639366835,2,2012,ARG,29-May-79
Vincent Kipsegechi YATOR,1495.177660022277,5,2012,KEN,11-Jul-89
Moses KIBET,1495.0280105029833,2,2012,UGA,23-Mar-91
Kaan Kigen ÖZBILEN,1494.7544465950168,4,2013,KEN,15-Jan-86
Abudllah Abdulaziz AL JOUD,1494.7512015796428,1,2012,KSA,10-Jul-75
Juan Luis BARRIOS,1494.700600357386,7,2014,MEX,24-Jun-83
Geofrey KUSURO,1494.5125826408655,2,2012,UGA,12-Feb-89
Thomas FARRELL,1494.283653497091,1,2013,GBR,23-Mar-91
Bashir ABDI,1494.2779392587445,1,2013,BEL,10-Feb-89
Debeli GEZMU,1494.257540651021,1,2014,ETH,14-Apr-96
Rene HERRERA,1494.1520467025184,1,2012,PHI,24-May-79
Craig MOTTRAM,1494.0264696241697,7,2012,AUS,18-Jun-80
Abrar OSMAN,1494.0125637229312,4,2014,ERI,1-Jan-94
Ali KAYA,1493.8953828647927,1,2014,TUR,20-Apr-94
Daniele MEUCCI,1493.6762284528822,4,2013,ITA,7-Oct-85
Ruben SANCA,1493.6354143342228,1,2012,CPV,13-Dec-86
Mark Kosgei KIPTOO,1493.4923463441019,10,2013,KEN,21-Jun-76
Teklemariam MEDHIN,1493.3667157634172,5,2013,ERI,24-Jun-89
Girma MECHESO,1492.9549569235708,1,2014,USA,16-Jan-88
Timothy TOROITICH,1492.8781447384788,1,2014,UGA,10-Oct-91
Birhanu LEGESE,1492.817597591872,2,2014,ETH,11-Sep-94
Rinas AKHMADEYEV,1492.555475825228,1,2013,RUS,25-May-89
Alistair Ian CRAGG,1492.030469304811,8,2012,IRL,13-Jun-80
Yitayal Atnafu ZERIHUN,1491.7130055191462,4,2013,ETH,20-Jan-93
Diego ESTRADA,1491.4049128665804,2,2013,MEX,19-Dec-89
Goitom KIFLE,1491.3931843086964,2,2013,ERI,3-Dec-93
Tsegay TUEMAY,1490.8702949467588,1,2014,ERI,20-Dec-95
Ben TRUE,1490.684648184224,9,2014,USA,29-Dec-85
Soufiyan BOUQANTAR,1490.6049404266942,2,2014,MAR,30-Aug-93
Yigrem DEMELASH,1490.123940815211,6,2013,ETH,26-Jan-94
Grevazio MPANI,1489.9296326625376,1,2013,MAW,1-Apr-93
Moses Ndiema KIPSIRO,1489.7387547083563,11,2014,UGA,2-Sep-86
Hassan MEAD,1489.577284521621,4,2014,USA,28-Aug-89
Yuki SATO,1488.8062662139941,4,2013,JPN,26-Nov-86
Andy VERNON,1488.6249448671324,3,2014,GBR,7-Jan-86
Jake ROBERTSON,1488.312349993526,3,2013,NZL,14-Nov-89
Cameron LEVINS,1487.973638032517,5,2014,CAN,28-Mar-89
Brett ROBINSON,1487.2260036688426,3,2014,AUS,8-May-91
Chris THOMPSON,1486.522965134422,6,2013,GBR,17-Apr-81
Aziz LAHBABI,1485.7190260644215,3,2013,MAR,3-Feb-91
Ryan HILL,1484.6983239442025,5,2014,USA,31-Jan-90
Sindre BURAAS,1483.1060393528114,6,2014,NOR,8-May-89
Zane ROBERTSON,1481.8875783675578,5,2014,NZL,14-Nov-89
Arne GABIUS,1480.9427467721307,6,2014,GER,22-Mar-81
Collis BIRMINGHAM,1480.4259549483659,14,2014,AUS,27-Dec-84
