Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Terrel COTTON,1499.1615322347307,2,2015,USA,19-Jul-88
Kevin THOMPSON,1499.1525831306076,1,2013,JAM,5-Aug-86
Sandro Ricardo RODRIGUES VIANA,1499.1483423329987,2,2012,BRA,26-Mar-77
Ratu Banuve TABAKAUCORO,1499.139765331519,1,2013,FIJ,4-Sep-92
Calesio NEWMAN,1499.1341479999714,4,2013,USA,20-Aug-86
Reto Amaru SCHENKEL,1499.1323432885708,3,2012,SUI,28-Apr-88
Aleksandr KHYUTTE,1499.1219429803787,1,2013,RUS,29-Sep-88
Julius MORRIS,1499.1128967416353,1,2015,MNT,14-Apr-94
Tremaine HARRIS,1499.1119702029912,3,2013,CAN,10-Feb-92
Jamial ROLLE,1499.1055031834408,1,2013,BAH,16-Apr-80
Mitchel DAVIS,1499.102517111054,1,2013,DMA,17-Aug-91
Emmanuel CALLENDER,1499.0713964616616,4,2012,TTO,10-May-84
Lykourgos-Stefanos TSAKONAS,1499.047866143492,16,2017,GRE,8-Mar-90
Hitjivirue KAANJUKA,1499.0428879597916,1,2013,NAM,29-Dec-87
Brandon BYRAM,1499.0373934418517,1,2014,USA,11-Sep-88
Ayman Mohammed AHMED SAID,1499.0213050253212,1,2013,EGY,10-Oct-88
Luguelín SANTOS,1499.0136901458761,1,2013,DOM,12-Nov-92
Shawn CRAWFORD,1498.968150207993,6,2012,USA,14-Jan-78
Loic PICON,1498.8948963372172,1,2016,FRA,7-Jun-91
Mike MOKAMBA,1498.8871134152103,1,2015,KEN,28-Aug-94
Harry ADAMS,1498.8409064313953,2,2015,USA,27-Nov-89
Dedric DUKES,1498.7881336707692,2,2017,USA,4-Feb-92
Nil DE OLIVEIRA,1498.7653050549147,2,2013,SWE,3-Sep-86
Dontae RICHARDS-KWOK,1498.7283188083566,1,2014,CAN,1-Mar-89
Abdullah Abkar MOHAMMED,1498.7040412567521,1,2016,KSA,1-Jan-97
Bruno HORTELANO-ROIG,1498.6917172025096,8,2018,ESP,18-Sep-91
Yendountien TIEBEKABE,1498.6901872825697,1,2013,TOG,18-Jan-91
Prezel HARDY,1498.6790544006976,1,2015,USA,1-Jun-92
Neddy MARIE,1498.6405252467857,1,2013,SEY,6-Feb-90
Courtney Carl WILLIAMS,1498.6208404503955,1,2013,VIN,31-Jan-91
Chris CLARKE,1498.5702778283817,2,2015,GBR,25-Jan-90
Mario FORSYTHE,1498.5666039320467,11,2013,JAM,30-Oct-85
Shota IIZUKA,1498.5538998652496,8,2017,JPN,25-Jun-91
Akani SIMBINE,1498.4565222596946,4,2017,RSA,21-Sep-93
Davide MANENTI,1498.367581194126,1,2016,ITA,16-Apr-89
Reece PRESCOD,1498.2979907889567,1,2016,GBR,29-Feb-96
Trell KIMMONS,1498.2312780338739,3,2014,USA,13-Jul-85
Robin EREWA,1498.2300423460324,3,2016,GER,24-Jun-91
Tlotliso Gift LEOTLELA,1498.2182316218832,1,2016,RSA,12-May-98
Solomon BOCKARIE,1498.1000277359813,3,2016,NED,18-May-87
Trayvon BROMELL,1498.067323333463,1,2016,USA,10-Jul-95
Ryan BAILEY,1497.9446694315254,8,2014,USA,13-Apr-89
Gil ROBERTS,1497.9421010365675,1,2015,USA,15-Mar-89
Emmanuel MATADI,1497.8618464442493,1,2016,LBR,15-Apr-91
Charles SILMON,1497.744594988946,1,2015,USA,4-Jul-91
Phearath NGET,1497.7426902462398,1,2015,CAM,27-Mar-93
Serhiy SMELYK,1497.7413128188496,10,2017,UKR,19-Apr-87
Alex HARTMANN,1497.71311816777,1,2016,AUS,7-Mar-93
Arnout MATTHIJS,1497.6756997302718,1,2015,BEL,10-Apr-87
Curtis MITCHELL,1497.669840684916,13,2015,USA,11-Mar-89
Johan WISSMAN,1497.6429013537504,1,2015,SWE,2-Nov-82
Mohammed ABUKHOUSA,1497.594923524349,1,2015,PLE,30-Dec-92
Diego MARANI,1497.5290200423829,2,2015,ITA,27-Apr-90
Leo CARRIERE,1497.523872142303,1,2016,FRA,23-Jun-95
Luka RAKIĆ,1497.2609175169243,2,2015,MNE,2-Aug-91
Aleixo Platini MENGA,1497.2466641361857,1,2016,GER,29-Sep-87
Aziz OUHADI,1497.1666545606654,3,2016,MAR,24-Jul-84
Bruno Lins TENORIO DE BARROS,1497.1569936312133,8,2016,BRA,7-Jan-87
Emmanuel DASOR,1497.0513904772624,1,2016,GHA,14-Sep-95
Antoine ADAMS,1496.9513776909716,5,2016,SKN,31-Aug-88
Paulo André CAMILO DE OLIVEIRA,1496.9044884638358,1,2018,BRA,20-Aug-98
Jonathan BORLÉE,1496.8885532320405,3,2016,BEL,22-Feb-88
Mauriel CARTY,1496.8001124611894,1,2015,AIA,29-May-97
Beouch NGIRCHONGOR,1496.7892586470134,1,2015,NMI,1994
Stanly DEL CARMEN,1496.725095626974,1,2016,DOM,20-Sep-95
Zhenye XIE,1496.6460469026135,5,2017,CHN,17-Aug-93
Robin VANDERBEMDEN,1496.5479541957375,1,2016,BEL,10-Feb-94
Kei TAKASE,1496.503564450943,6,2016,JPN,25-Nov-88
Adrian GRIFFITH,1496.1144872542222,1,2016,BAH,11-Nov-84
Jak Ali HARVEY,1495.9685630534464,1,2016,TUR,4-May-89
Chijindu UJAH,1495.9108151554456,2,2016,GBR,5-Mar-94
Winston GEORGE,1495.8978819877789,3,2017,GUY,19-May-87
Christophe EMICA,1495.8710172402311,1,2016,FRA,17-Jul-79
Wilfried KOFFI HUA,1495.81533835885,5,2017,CIV,12-Oct-87
Shavez HART,1495.7962192195503,1,2016,BAH,6-Sep-92
Kyle GREAUX,1495.7561076707937,5,2017,TTO,26-Apr-88
Ihor BODROV,1495.6234848336749,1,2016,UKR,9-Jul-87
Jerai TORRES,1495.545673296934,2,2015,GIB,25-May-94
Levi Asher CADOGAN,1495.4798452662321,1,2016,BAR,8-Nov-95
Ali LIAQAT,1495.4364748815053,2,2015,PAK,6-Aug-83
Tatenda TSUMBA,1495.2257884878277,2,2016,ZIM,12-Nov-91
Wallace SPEARMON,1495.1407861022278,19,2017,USA,24-Dec-84
Kenji FUJIMITSU,1494.8871682717293,4,2016,JPN,1-May-86
Cruz Rolando PALACIOS,1494.8003746583954,3,2016,HON,3-May-87
Yancarlos MARTÍNEZ,1494.3404807063648,4,2016,DOM,8-Jul-92
Theo PINIAU,1493.875125772201,1,2016,PNG,8-Jun-93
Brandon JONES,1493.7806700892447,1,2016,BIZ,19-Jul-87
Gavin SMELLIE,1493.6774328053607,2,2016,CAN,26-Jun-86
Brandon CARNES,1493.6080855419189,1,2018,USA,6-Mar-95
Mark Otieno ODHIAMBO,1493.4256113029523,1,2017,KEN,11-May-93
Eseosa Fostine DESALU,1493.235807603021,3,2016,ITA,19-Feb-94
Ben BASSAW,1493.0477710261507,2,2017,FRA,9-Jul-89
Jonathan QUARCOO,1492.9111654394299,2,2018,NOR,13-Oct-96
Muhd Noor Firdaus AR RASYID,1492.8344399773348,1,2017,BRU,22-Oct-96
Tre HOUSTON,1492.8086726239017,2,2016,BER,23-Mar-90
Tega ODELE,1492.796383190514,2,2016,NGR,6-Dec-95
Henrik LARSSON,1492.6301881692093,1,2018,SWE,30-Sep-99
Brendon RODNEY,1492.516953822319,6,2017,CAN,9-Apr-92
Carvin NKANATA,1492.513449013975,5,2016,KEN,6-May-91
Didier KIKI,1492.5083407260763,2,2016,BEN,30-Nov-95
Karol ZALEWSKI,1492.3728713278974,8,2016,POL,7-Aug-93
Ahmed ALI,1492.2788816092911,2,2017,SUD,15-Nov-93
Jaysuma SAIDY NDURE,1492.2663829597154,29,2016,NOR,1-Jul-84
Baboloki THEBE,1492.2356544413346,1,2018,BOT,18-Mar-97
Benetsh KABONGO MULUMBA,1491.8585912562946,1,2017,COD,15-Mar-85
Yuki KOIKE,1491.6867833695665,2,2018,JPN,13-May-95
Sibusiso MATSENJWA,1491.13589223208,5,2017,SWZ,2-May-88
Jeffrey JOHN,1491.0417172008467,3,2017,FRA,6-Jun-92
Ifeanyichukwu OTUONYE,1490.5515014840098,1,2017,TKS,27-Jun-94
Teray SMITH,1490.4479195086105,3,2017,BAH,28-Sep-94
Mohamed Obaid AL SAADI,1490.4367439665943,1,2017,OMA,24-Feb-94
Mosito LEHATA,1489.9567466321644,6,2016,LES,8-Apr-89
Burkheart ELLIS JR,1489.730341421683,2,2017,BAR,18-Sep-92
Adama JAMMEH,1489.678871182708,3,2017,GAM,10-Jun-93
Isiah YOUNG,1489.5171133556496,20,2018,USA,5-Jan-90
Steven GARDINER,1489.37638383611,1,2018,BAH,12-Sep-95
Josephus LYLES,1489.066097698425,1,2018,USA,22-Jul-98
Ncincilili TITI,1488.3534884177855,2,2018,RSA,15-Dec-93
Nethaneel MITCHELL-BLAKE,1487.757611560764,13,2018,GBR,2-Apr-94
Aldemir JUNIOR,1487.3169536504656,6,2017,BRA,8-Jun-92
Bernardo BALOYES,1487.002778988241,3,2017,COL,6-Jan-94
Jeremy DODSON,1486.766203965106,10,2017,USA,30-Aug-87
Luxolo ADAMS,1486.6186834468822,4,2018,RSA,1-Aug-96
James ELLINGTON,1486.3824834539796,18,2016,GBR,6-Sep-85
Alex WILSON,1485.1600302080642,10,2018,SUI,19-Sep-90
Fabrice DABLA,1484.873583561763,2,2017,TOG,20-Nov-92
Joseph MILLAR,1483.245049440924,2,2018,NZL,24-Sep-92
Rasheed DWYER,1478.667362702917,21,2018,JAM,29-Jan-89
Churandy MARTINA,1471.283497489263,52,2018,AHO,3-Jul-84
