Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Paul Kipngetich TANUI,1498.152814054261,7,2017,KEN,22-Dec-90
Diego ESTRADA,1498.143461179181,2,2013,MEX,19-Dec-89
Birhan NEBEBEW,1498.1425847941746,2,2015,ETH,14-Aug-94
Goitom KIFLE,1498.140927810678,2,2013,ERI,3-Dec-93
Phillip KIPYEKO,1498.1266414936376,3,2016,UGA,10-Jan-95
Tsegay TUEMAY,1498.0279837085,1,2014,ERI,20-Dec-95
Emmanuel KIPSANG,1497.968366116484,2,2015,KEN,13-Jun-91
Kemoy CAMPBELL,1497.8980735815237,4,2017,JAM,14-Jan-91
Elroy GELANT,1497.8921179558115,7,2016,RSA,25-Aug-86
Morhad AMDOUNI,1497.8399209938766,1,2016,FRA,21-Jun-88
Grevazio MPANI,1497.824800655108,1,2013,MAW,1-Apr-93
Soufiane BOUCHIKHI,1497.8145603076864,1,2017,BEL,22-Mar-90
Yuki SATO,1497.5821535022228,4,2013,JPN,26-Nov-86
Dejene DEBELA,1497.4795890819587,1,2016,ETH,9-Jan-95
Jake ROBERTSON,1497.4754675986014,3,2013,NZL,14-Nov-89
Jonathan MELLOR,1497.4429160847963,2,2015,GBR,27-Dec-86
Youssouf HISS BACHIR,1497.4247086039027,1,2015,DJI,1-Jan-87
Zersenay TADESE,1497.3503992694868,1,2016,ERI,1-Jan-82
Dennis LICHT,1497.3055319225373,1,2015,NED,30-May-84
Luke CALDWELL,1497.201261474235,1,2015,GBR,2-Aug-91
Leonard BARSOTON,1497.145660658628,1,2017,KEN,21-Oct-94
Alemayehu BEZABEH,1497.1441040923885,3,2015,ESP,22-Sep-86
Chris THOMPSON,1497.088960469035,6,2013,GBR,17-Apr-81
David TORRENCE,1496.9338166181901,2,2016,PER,26-Nov-85
Namakoe NKHASI,1496.9253318956235,1,2016,LES,10-Jan-93
Aziz LAHBABI,1496.9153096299149,3,2013,MAR,3-Feb-91
Yasin HAJI,1496.9065341244516,3,2016,ETH,22-Jan-96
Zelalem BACHA,1496.8413626812405,1,2016,BRN,10-Jan-88
William Malel SITONIK,1496.4620616200345,1,2017,KEN,1-Mar-94
Ross MILLINGTON,1496.3482613592223,1,2016,GBR,19-Sep-89
Kevin BATT,1496.2924067654367,1,2015,IRL,28-Feb-91
Yoann KOWAL,1496.250794819381,1,2016,FRA,28-May-87
Imane MERGA,1496.1992446466625,25,2016,ETH,15-Oct-88
Dawit WOLDE,1496.184837751407,1,2017,ETH,19-May-91
Juan Luis BARRIOS,1496.162630890014,8,2015,MEX,24-Jun-83
Felicien MUHITIRA,1496.1447549192999,1,2015,RWA,4-Nov-94
Meresa KAHSAY,1496.1408381884517,1,2015,ETH,23-May-96
Hassan MEAD,1496.1132230502508,9,2017,USA,28-Aug-89
Florian ORTH,1495.9753685116234,1,2016,GER,24-Jul-89
Moses Ndiema KIPSIRO,1495.7924768442613,13,2015,UGA,2-Sep-86
Bethwell BIRGEN,1495.7611640285954,2,2016,KEN,6-Aug-88
Tetsuya YOROIZAKA,1495.6652124669417,1,2016,JPN,20-Mar-90
Victor ARAVENA PINCHEIRA,1495.6057373509568,1,2015,CHI,5-Feb-90
David MCNEILL,1495.5813161139736,3,2015,AUS,6-Oct-86
Hiskel TEWELDE,1495.4658946732502,1,2016,ERI,15-Sep-86
Eric JENKINS,1495.43132384639,3,2017,USA,24-Nov-91
Jeroen D'HOEDT,1495.4269625140878,1,2016,BEL,10-Jan-90
Ali KAYA,1495.353566560334,5,2016,TUR,20-Apr-94
Nicholas Mboroto KOSIMBEI,1495.345733611977,1,2017,KEN,1-Oct-96
Suleiman ABDILLE BORAI,1495.3145466729975,1,2015,SOM,27-Nov-84
Olivier IRABARUTA,1495.2225258227827,2,2016,BDI,25-Aug-90
Leonard KORIR,1495.049460897662,2,2017,KEN,10-Dec-86
Arne GABIUS,1495.0173407076404,7,2015,GER,22-Mar-81
Jesús ESPANA,1495.0095456654437,6,2015,ESP,21-Aug-78
Ben TRUE,1494.8889764566825,18,2017,USA,29-Dec-85
Luc BRUCHET,1494.8550617089059,1,2016,CAN,23-Feb-91
Charles MUNERIA,1494.8468855745114,1,2016,KEN,10-Feb-96
Zane ROBERTSON,1494.8259167476574,6,2015,NZL,14-Nov-89
Suguru OSAKO,1494.8228779201759,2,2016,JPN,23-May-91
Solomon BERIHU,1494.8151567947111,2,2017,ETH,2-Oct-99
Emanuel Giniki GISAMODA,1494.708787832687,1,2017,TAN,18-May-88
Adel MECHAAL,1494.7061434125176,1,2016,ESP,5-Dec-90
Stuart BANDA,1494.5170473539702,1,2015,MAW,20-Nov-88
Hayle IBRAHIMOV,1494.415108810911,10,2017,AZE,18-Jan-90
Rob MULLETT,1494.3772040746962,1,2016,GBR,31-Jul-87
Getaneh MOLLA,1494.3128634970094,3,2017,ETH,10-Jan-94
Awet Kibrab NFTALEM,1494.2751628075757,1,2016,ERI,9-May-97
Abdullah AL-QWABANI,1494.2744902618992,1,2015,YEM,2-Mar-99
Samuel CHELANGA,1494.2309518694315,2,2016,KEN,23-Feb-85
Stephen SAMBU,1494.1831312862328,2,2017,KEN,7-Jul-88
Andy VERNON,1493.943248821454,5,2015,GBR,7-Jan-86
Djamal Abdi DIREH,1493.940608615876,1,2017,DJI,1-Jan-97
Jacob KIPLIMO,1493.6572907918203,3,2017,UGA,14-Nov-00
Lakshmanan GOVINDAN,1493.4521037493234,1,2017,IND,5-Jun-90
Tariq Ahmed AL AMRI,1493.3172296189487,1,2016,KSA,23-Dec-90
Hari Kumar RIMAL,1493.3051452995246,1,2016,NEP,13-Jun-87
Soufiyan BOUQANTAR,1493.1131738978006,4,2017,MAR,30-Aug-93
Cameron LEVINS,1492.9044828867227,7,2016,CAN,28-Mar-89
Kefasi CHITSALA,1492.3560216110395,1,2016,MAW,24-Jun-94
Sylvester KIPCHIRCHIR,1492.2831145401226,1,2017,KEN,1986
Zouhaïr AWAD,1492.0642836509053,1,2017,BRN,7-Apr-89
Kadar Omar ABDULLAHI,1491.8457804129114,1,2017,ART,1996
Sam MCENTEE,1491.8255019688186,2,2017,AUS,3-Feb-92
Collis BIRMINGHAM,1491.7586632236334,17,2015,AUS,27-Dec-84
San NAING,1491.5537008872648,1,2016,MYA,5-Mar-91
Frederick Kipkosgei KIPTOO,1491.192612876191,2,2017,KEN,13-Nov-96
Awet HABTE,1491.1440044768872,2,2017,ERI,29-Sep-97
Ryan HILL,1491.0402344579052,13,2017,USA,31-Jan-90
Rosefelo SIOSI,1490.6788965496435,1,2016,SOL,23-Aug-96
Ronald KWEMOI,1490.6146726219404,1,2017,KEN,19-Sep-95
Kota MURAYAMA,1490.5673220605631,2,2016,JPN,23-Feb-93
Aweke AYALEW,1490.441426806166,7,2016,BRN,23-Feb-93
Thomas FARRELL,1490.3344675288001,5,2016,GBR,23-Mar-91
Sondre Nordstad MOEN,1490.33167388096,3,2017,NOR,12-Jan-91
Bujie DUO,1490.2519319146586,2,2016,CHN,16-Feb-94
Davis KIPLANGAT,1490.057903673898,1,2017,KEN,10-Jul-98
Romario LEITAO,1489.8607633382853,1,2016,STP,16-Jan-97
Stephen KISSA,1489.5531203229589,1,2017,UGA,1-Dec-95
Ilias FIFA,1489.1514545931147,4,2017,MAR,16-May-89
Chris DERRICK,1488.8383842147246,5,2017,USA,17-Oct-90
Cyrus RUTTO,1488.7972768232307,4,2017,KEN,21-Apr-92
David KULANG,1488.6651856764374,1,2017,SUD,22-Sep-95
Antonio ABADÍA,1488.5542151244313,4,2016,ESP,2-Jul-90
Josphat Kiprono MENJO,1488.2465792402409,1,2017,KEN,20-Aug-79
Birhanu LEGESE,1488.0889215393286,5,2017,ETH,11-Sep-94
Sindre BURAAS,1487.3297339433573,9,2016,NOR,8-May-89
Brett ROBINSON,1487.0278959555926,10,2016,AUS,8-May-91
Mohamed SAMBE,1485.8363576965107,1,2017,MTN,14-Sep-83
Mohamed Daud MOHAMED,1484.3782468552083,2,2017,SOM,1-Mar-96
Marc SCOTT,1483.513145750011,1,2017,GBR,21-Dec-93
Richard RINGER,1479.1704571020828,5,2017,GER,27-Feb-89
