Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Raysa SANCHEZ,1499.4310244182022,1,2012,DOM,6-May-88
Maris MÄGI,1499.423610517274,2,2011,EST,11-Aug-87
Janin LINDENBERG,1499.4194391277597,1,2011,GER,20-Jan-87
Marlena WESH,1499.3875031679,2,2012,HAI,16-Feb-91
Xiaoyin TANG,1499.3602362771076,1,2012,CHN,29-Apr-85
Anne-noelle CLERIMA,1499.3369378023303,1,2013,FRA,8-Sep-95
Yekaterina RENZHINA,1499.2946834017223,2,2015,RUS,18-Oct-94
Afia CHARLES,1499.1757650377026,1,2012,ANT,22-Jul-92
Anna RYZHYKOVA,1499.1446513069836,1,2011,UKR,24-Nov-89
Racheal NACHULA,1499.1158097183693,2,2011,ZAM,14-Jan-90
Jingwen CHEN,1499.074436168016,1,2012,CHN,8-Feb-90
Davita PRENDERGAST,1499.061955166946,3,2011,JAM,16-Dec-84
Fantu MAGISO,1499.039387714756,2,2011,ETH,9-Jun-92
Norma GONZÁLEZ,1498.9888645160072,2,2011,COL,11-Aug-82
Tsholofelo SELEMELA-THIPE,1498.928438081089,1,2016,RSA,12-Sep-86
Denisa ROSOLOVÁ,1498.9261705154786,7,2011,CZE,21-Aug-86
Sandrine THIÉBAUD-KANGNI,1498.9134555997784,1,2011,TOG,21-Apr-76
Jennifer CAREY,1498.8849209601267,1,2013,IRL,29-Jun-90
Evodie Lydie SARAMANDJI,1498.8420674238596,1,2011,CAF,3-Aug-83
Betty BURUA,1498.8404327749377,1,2011,PNG,24-Nov-86
Alaa Hikmat AL QAYSI,1498.7904658731568,1,2011,IRQ,14-Sep-85
Christine BOTLOGETSWE,1498.7739885500432,1,2016,BOT,1-Oct-95
Kseniya AKSYONOVA,1498.7498112967419,2,2011,RUS,14-Jan-88
Amy Mbacké THIAM,1498.7481634527176,4,2013,SEN,10-Nov-76
Monica HARGROVE,1498.6959752193725,4,2011,USA,30-Dec-82
Joyce SAKARI,1498.6533062887397,2,2012,KEN,6-Jun-86
Chisato TANAKA,1498.6382952179747,1,2012,JPN,13-Aug-88
Marina MASLENKO,1498.6217206705496,1,2012,KAZ,3-Jul-82
Kelly MASSEY,1498.5491510844172,1,2014,GBR,11-Jan-85
Rebecca ALEXANDER,1498.5478018592908,1,2013,USA,2-May-90
Margot BOULABI,1498.5143232853816,1,2013,FRA,7-Jul-96
Maria Benedicta CHIGBOLU,1498.4947699047057,2,2016,ITA,27-Jul-89
Eilidh DOYLE,1498.4427711628337,1,2013,GBR,20-Feb-87
Ilona USOVICH,1498.4095433422776,1,2013,BLR,14-Nov-82
Kaliese SPENCER,1498.3932428384878,2,2014,JAM,6-May-87
Chiara BAZZONI,1498.3718330118127,2,2013,ITA,5-Jul-84
Aliann Tabitha POMPEY,1498.3248468388183,3,2012,GUY,9-Mar-78
Joelma DAS NEVES SOUZA,1498.0803937669493,2,2013,BRA,13-Jul-84
Yanmin ZHAO,1498.0047422183666,1,2013,CHN,26-Jan-91
Ingrid Yahocza NARVÁEZ SOLIS,1497.932211198126,1,2012,NCA,15-Feb-94
Djénébou DANTÉ,1497.8089160409631,1,2016,MLI,7-Aug-89
Zamzam MOHAMED FARAH,1497.805224260936,1,2012,SOM,19-Mar-91
Ebonie FLOYD,1497.8013026652443,1,2013,USA,21-Oct-83
Maziah MAHUSIN,1497.8012196914228,1,2012,BRU,18-Mar-93
Hristina RISTESKA,1497.793222675774,1,2012,MKD,21-Dec-91
Yadisleidis PEDROSO,1497.759785207238,1,2013,ITA,28-Jan-87
Margaret ADEOYE,1497.7499667285124,1,2013,GBR,22-Apr-85
Zourha ALI,1497.7327443764423,1,2012,DJI,23-Nov-94
Kimberly HYACINTHE,1497.7321397107662,1,2013,CAN,28-Mar-89
Ambwene SIMUKONDA,1497.7002141843511,2,2012,MAW,23-Mar-84
Danni ALAKIJA,1497.6831612441415,1,2012,FIJ,3-May-96
Greta TASLAKIAN,1497.6254674914494,1,2013,LBN,16-Aug-85
Agné ŠERKŠNIENĖ,1497.6193530535966,2,2013,LTU,18-Feb-88
Ashley SPENCER,1497.6170823841012,3,2016,USA,8-Jun-93
Sarah-lise DEGNY,1497.5226103441387,1,2013,FRA,13-Aug-92
Tjipekapora HERUNGA,1497.4885944394796,5,2013,NAM,1-Jan-88
Laureleen CONCORIET,1497.3639610306789,1,2016,FRA,7-Dec-00
Olesea COJUHARI,1497.3636344677238,2,2013,MDA,29-Mar-90
Graciela MARTINS,1497.290935630846,2,2012,GBS,5-Apr-87
Olha ZEMLYAK,1497.2186457162356,5,2015,UKR,16-Jan-90
Muriel HURTIS,1497.130997452094,4,2012,FRA,25-Mar-79
Nicola SANDERS,1497.0485386620487,5,2012,GBR,23-Jun-82
Caitlin SARGENT-JONES,1497.021417016937,1,2013,AUS,14-Jun-92
Moa HJELMER,1496.9901037619188,7,2013,SWE,19-Jun-90
Patricia HALL,1496.9718189496512,6,2014,JAM,16-Oct-82
Sade SEALY,1496.7836818521998,1,2013,BAR,18-Nov-91
Kadecia BAIRD,1496.7522740142208,1,2013,GUY,24-Feb-95
Geisa Aparecida COUTINHO,1496.7503733376918,6,2016,BRA,1-Jun-80
Stephie MATETA,1496.7435862602854,1,2015,FRA,24-Sep-87
Kanika BECKLES,1496.6362329184021,1,2016,GRN,3-Oct-91
Olivia BORLÉE,1496.5719665156919,1,2014,BEL,10-Apr-86
Elin MORAITI,1496.5553082097372,1,2014,SWE,16-Jun-91
Anneliese RUBIE-RENSHAW,1496.5403325822022,4,2016,AUS,22-Apr-92
Esther CREMER,1496.520133070948,2,2013,GER,29-Mar-88
Jasmine HYDER,1496.3083840848544,1,2015,USA,25-Aug-88
Lydia JELE,1496.1681788838905,1,2016,BOT,22-Jun-90
Margaret BAMGBOSE,1496.1478268925393,2,2016,NGR,19-Oct-93
Maureen Jelagat MAIYO,1495.9750245984433,2,2015,KEN,28-May-85
Laviai NIELSEN,1495.6504485608639,1,2016,GBR,13-Mar-96
Phumlile Sibonakele NDZINISA,1495.4403924645756,2,2013,SWZ,21-Aug-92
Patience Okon GEORGE,1495.3763098072154,4,2016,NGR,25-Nov-91
Jessica DUFOUR,1495.3417792486334,1,2015,FRA,29-Sep-93
Alicia BROWN,1494.8658131611996,2,2016,CAN,21-Jan-90
Shericka WILLIAMS,1494.7251924669695,25,2014,JAM,17-Sep-85
Quanera HAYES,1494.7132158799045,1,2016,USA,7-Mar-92
Mariam KROMAH,1494.2133411715963,1,2016,LBR,1994
Iga BAUMGART-WITAN,1494.1616950939633,1,2015,POL,11-Apr-89
Gloria HOOPER,1493.350220743203,1,2015,ITA,3-Mar-92
Lena KANDISSOUNON,1493.2176151377075,1,2015,FRA,26-Nov-98
Emily DIAMOND,1493.0597408400467,4,2016,GBR,11-Jun-91
Lisneidy VEITÍA,1492.716804901458,1,2015,CUB,29-Apr-94
Kabange MUPOPO,1492.2941573818796,6,2016,ZAM,21-Sep-92
Omolara OMOTOSHO,1492.2035458392004,5,2016,NGR,24-May-93
Olha BIBIK,1492.1592058089102,1,2016,UKR,5-Feb-90
Matilda HELLQVIST,1492.0155269314578,1,2016,SWE,28-Jul-93
Jessica BEARD,1491.799826464035,11,2015,USA,8-Jan-89
Indira TERRERO,1491.65540787815,2,2015,ESP,29-Nov-85
Amaliya SHAROYAN,1491.5706802886127,1,2015,ARM,19-Jun-88
Dil Maya KARKI,1490.7820315721528,1,2015,NEP,5-Aug-88
Thi Huyen NGUYEN,1490.770488089022,1,2016,VIE,19-May-93
Audrey JEAN-BAPTISTE,1490.4510871616471,1,2015,CAN,15-Jul-91
Regina GEORGE,1490.2768969227363,10,2015,NGR,17-Feb-91
Sheoran NIRMLA,1489.9831228070357,1,2016,IND,15-Jul-95
Chunyu WANG,1489.628965671993,1,2016,CHN,17-Jan-95
Shana COX,1489.5764597383045,13,2014,USA,22-Jan-85
Amy DIALLO,1489.136038969321,1,2016,FRA,9-Nov-90
Małgorzata HOŁUB-KOWALIK,1489.1215490988654,4,2016,POL,30-Oct-92
Aliyah ABRAMS,1489.0941460237639,1,2016,GUY,3-Apr-97
Lisanne DE WITTE,1488.9437322972258,2,2016,NED,10-Sep-92
Lisa DUFFY,1488.8346826955312,1,2016,SWE,16-Jul-93
Kendra CLARKE,1488.5170051386062,1,2016,CAN,16-Nov-96
Jailma SALES DE LIMA,1488.4591841636602,1,2016,BRA,31-Dec-86
Carline MUIR,1488.0442683786093,5,2016,CAN,1-Oct-87
Elina MIKHINA,1487.9394614735525,1,2016,KAZ,16-Jul-94
Irini VASILIOU,1487.5856798167192,1,2016,GRE,18-Mar-90
Morgan MITCHELL,1487.0730906277727,4,2016,AUS,3-Oct-94
Patrycja WYCISZKIEWICZ,1486.3385416893566,4,2016,POL,8-Jan-94
Line KLOSTER,1485.514466565075,2,2016,NOR,27-Feb-90
Vijona KRYEZIU,1483.1247920881765,1,2016,KOS,8-Oct-97
Anyika ONUORA,1482.809100191003,12,2016,GBR,28-Oct-84
Maryan Nuh MUSE,1482.667445149979,1,2016,SOM,1997
Mariama MAMOUDOU,1482.4305353094205,1,2016,NIG,23-Jul-97
Dalal Mesfer AL HARITH,1482.4192533774392,1,2016,QAT,28-Nov-99
Iveta PUTALOVÁ,1482.1776880270472,3,2016,SVK,24-Mar-88
Bianca Denisa RAZOR,1479.7685905564285,7,2016,ROU,8-Aug-94
Gunta VAIČULE,1479.571676518223,2,2016,LAT,9-Mar-95
Aauri Lorena BOKESA,1479.368989332741,5,2016,ESP,14-Dec-88
Kineke ALEXANDER,1478.8351833064012,4,2016,VIN,21-Feb-86
Justine PALFRAMAN,1476.6888661688272,2,2016,RSA,4-Nov-93
Marie GAYOT,1473.315030270551,17,2016,FRA,18-Dec-89
Seren BUNDY-DAVIES,1471.4082771733836,5,2016,GBR,30-Dec-94
