Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Allison PETER,1498.230666692203,4,2012,ISV,14-Jul-92
Lauryn WILLIAMS,1498.2064766805088,2,2013,USA,11-Sep-83
Aleen BAILEY,1498.0966682555315,4,2012,JAM,25-Nov-80
Nelky CASABONA,1497.988692172562,3,2012,CUB,12-May-84
Consuella MOORE,1497.8866223984628,4,2011,USA,29-Aug-81
Ndeye SOUMAH FATOU,1497.849895909651,1,2012,SEN,6-Apr-86
Shaunae MILLER-UIBO,1497.7935093184633,4,2015,BAH,15-Apr-94
Greta TASLAKIAN,1497.7910206181427,1,2012,LBN,16-Aug-85
Vladislava OVCHARENKO,1497.7662847439608,1,2012,TJK,18-Dec-86
Anyika ONUORA,1497.7600334161837,8,2015,GBR,28-Oct-84
Luan GABRIEL,1497.6879704760445,1,2012,DMA,3-May-96
Déborah SANANES,1497.5924421669467,1,2013,FRA,26-Oct-95
Barbara PIERRE,1497.5159364945996,1,2014,USA,28-Apr-87
Yelizaveta DEMIROVA,1497.2843172475127,5,2013,RUS,14-Aug-87
DeeDee TROTTER,1497.1136065939468,2,2013,USA,8-Dec-82
Alyssa CONLEY,1497.074130382241,1,2016,RSA,27-Apr-91
Mujinga KAMBUNDJI,1497.0276527347403,9,2016,SUI,17-Jun-92
English GARDNER,1496.968099366622,2,2014,USA,22-Apr-92
Seyha CHAN,1496.6447819161226,2,2012,CAM,8-Sep-94
Hinkissia Albertina NDIKERT,1496.518329563669,2,2012,CHA,15-Sep-92
Karene KING,1496.5085681386768,1,2013,IVB,24-Oct-87
Danah HUSSEIN,1496.4417254646573,1,2013,IRQ,3-Jan-86
Ramona PAPAIOANNOU,1496.3955710417117,2,2016,CYP,15-Jun-89
Melissa BREEN,1496.3036854526897,1,2013,AUS,17-Sep-90
Toea WISIL,1496.2459960498686,1,2013,PNG,1-Jan-88
Olga SAFRONOVA,1496.1879913225998,3,2016,KAZ,5-Nov-91
Dezerea BRYANT,1496.009512814167,2,2015,USA,27-Apr-93
Regina GEORGE,1495.9360040914748,1,2014,NGR,17-Feb-91
Debbie FERGUSON-MCKENZIE,1495.8427941365262,17,2013,BAH,16-Jan-76
Yekaterina SMIRNOVA,1495.8073206706458,1,2015,RUS,8-Sep-88
Maria BELIMPASAKI,1495.4502402581033,6,2016,GRE,19-Jun-91
Benedicte LOISON,1495.3718670619537,1,2016,FRA,15-Nov-87
Marta JESCHKE,1495.2123561710957,1,2015,POL,2-Jun-86
Hanna Maari LATVALA,1495.1891834896596,3,2014,FIN,30-Oct-87
Shalonda SOLOMON,1495.1305367363839,15,2016,USA,19-Dec-85
Jessica ENNIS-HILL,1494.7810781362225,2,2015,GBR,28-Jan-86
Crystal EMMANUEL,1494.7776602847935,6,2016,CAN,27-Nov-91
Ana Claudia LEMOS,1494.7183130775552,6,2013,BRA,6-Nov-88
Gina BASS,1494.6898844882055,1,2016,GAM,3-May-95
Moa HJELMER,1494.6165703399447,3,2015,SWE,19-Jun-90
Justine PALFRAMAN,1494.5818487723654,4,2016,RSA,4-Nov-93
Yongli WEI,1494.3916921875248,3,2016,CHN,11-Oct-91
Ashley KELLY,1494.1836019096736,1,2016,IVB,25-Mar-91
Hrystyna STUY,1494.1753161382853,12,2015,UKR,3-Feb-88
Reyare THOMAS,1493.7982316775706,3,2016,TTO,23-Nov-87
Jessica YOUNG-WARREN,1493.6774665953508,1,2015,USA,6-Apr-87
Kamaria DURANT,1493.5297276782244,1,2015,TTO,24-Feb-91
Ángela Gabriela TENORIO,1493.4013978631851,3,2016,ECU,27-Jan-96
Xiaojing LIANG,1493.3619670027065,1,2015,CHN,7-Apr-97
Matilda HELLQVIST,1493.2916178865587,1,2015,SWE,28-Jul-93
Yelizaveta BRYZGINA,1492.8686685148386,7,2016,UKR,28-Nov-89
Anna KIEŁBASIŃSKA,1492.848483347583,7,2016,POL,26-Jun-90
Tynia GAITHER,1492.694530674371,2,2016,BAH,16-Mar-93
Adeline FERNANDEZ,1492.5555258045865,1,2016,FRA,16-Dec-90
Kimberlyn DUNCAN,1492.5531821775312,9,2016,USA,2-Aug-91
Eleni ARTYMATA,1492.0872489124963,4,2016,CYP,16-May-86
Kimberly HYACINTHE,1491.8035477932049,7,2016,CAN,28-Mar-89
Srabani NANDA,1491.6636245132281,1,2016,IND,7-May-91
Celiangely MORALES,1491.498140621654,2,2016,PUR,2-Nov-85
Tameka WILLIAMS,1491.1515486369917,1,2016,SKN,31-Aug-89
Kelly PROPER,1491.0670746185656,1,2015,IRL,1-May-88
Veronica Shanti PEREIRA,1490.7547566601845,1,2015,SGP,20-Sep-96
Olga LENSKAY YARKO,1490.6940580820983,1,2015,ISR,24-Dec-92
Nigina SHARIPOVA,1490.6787325992964,1,2016,UZB,10-Aug-95
Estela GARCÍA,1490.5981263447643,1,2016,ESP,20-Mar-89
Anna KUKUSHKINA,1490.5790092639436,1,2015,RUS,13-Dec-92
Brigitte NTIAMOAH,1490.0571904548062,1,2016,FRA,5-Mar-94
Huijun LIN,1489.682341423958,1,2016,CHN,1-Feb-93
Helene RØNNINGEN,1489.5067326489857,1,2016,NOR,4-Sep-98
Aurelie BELLUNE,1488.6020365752618,1,2016,FRA,14-Sep-87
Aurelle ALCINDOR,1488.5432525747742,1,2016,MRI,20-Mar-94
Kineke ALEXANDER,1488.480955594754,2,2015,VIN,21-Feb-86
Isidora JIMÉNEZ,1488.4136535008543,3,2016,CHI,10-Aug-93
Brenessa THOMPSON,1488.2988210619521,1,2016,GUY,22-Jul-96
Jodie WILLIAMS,1488.1278275150855,12,2016,GBR,28-Sep-93
Margaret ADEOYE,1488.036479323011,7,2016,GBR,22-Apr-85
Diana KHUBESERYAN,1487.881134492024,1,2016,ARM,5-May-94
Chisato FUKUSHIMA,1487.8073411142996,6,2016,JPN,27-Jun-88
Janet AMPONSAH,1487.8056199244468,2,2016,GHA,12-Apr-93
Sabina VEIT,1487.4037268500692,2,2016,SLO,2-Dec-85
Mariely SÁNCHEZ,1486.8223363630036,4,2016,DOM,30-Dec-88
Viktoriya ZYABKINA,1486.127129745169,6,2016,KAZ,4-Sep-92
Arialis Josefa GANDULLA,1485.973075947084,2,2016,CUB,22-Jun-95
Maja MIHALINEC,1485.2039017917427,3,2016,SLO,17-Dec-89
Bianca WILLIAMS,1484.53254027383,6,2015,GBR,18-Dec-93
Gloria HOOPER,1484.4628881559358,7,2016,ITA,3-Mar-92
Natalіya STROHOVA,1484.0430338502424,2,2016,UKR,26-Dec-92
LaVerne JONES-FERRETTE,1483.759997532653,4,2016,ISV,16-Sep-81
Gayane CHILOYAN,1483.5979150363655,1,2016,ARM,27-Sep-00
Abdul Rahim MAIZURAH,1483.3519267048205,1,2016,BRU,15-Apr-99
Irene EKELUND,1483.089979309333,3,2016,SWE,8-Mar-97
Margaret Rumat HASSAN,1482.9655494677725,1,2016,SSD,12-Aug-97
Vitoria Cristina ROSA,1482.9609105187208,2,2016,BRA,12-Jan-96
Najma PARVEEN,1482.9021526186355,1,2016,PAK,20-Dec-90
Yelena RYABOVA,1482.8844978160605,1,2016,TKM,3-Nov-90
Olivia BORLÉE,1481.4185296667888,4,2016,BEL,10-Apr-86
Charonda WILLIAMS,1481.0358580976047,21,2016,USA,27-Mar-87
Afa ISMAIL,1478.5030038322438,3,2016,MDV,1-Nov-93
Kaylin WHITNEY,1478.3176919250727,5,2016,USA,9-Mar-98
Sheniqua FERGUSON,1476.4831989822526,2,2016,BAH,24-Nov-89
Kristina PRONZHENKO,1474.6704883118105,2,2016,TJK,10-Dec-88
Cynthia BOLINGO,1472.6471130709147,3,2016,BEL,12-Jan-93
