Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Imad TOUIL,1500.2981819278843,1,2011,ALG,11-Feb-89
Lopez LOMONG,1500.2980319154617,6,2013,USA,1-Jan-85
Yusuf Saad KAMEL,1500.2808543395863,2,2011,BRN,29-Mar-83
Haron KEITANY,1500.1662964678558,3,2011,KEN,17-Dec-83
Andrew BADDELEY,1500.1568653607235,6,2012,GBR,20-Jun-82
Jack BOLAS,1500.1475545738563,1,2011,USA,1-Nov-87
Mehdi BAALA,1500.1135573604731,4,2011,FRA,17-Aug-78
Lawi LALANG,1500.0731517428767,1,2013,KEN,15-Jun-91
Stefan EBERHARDT,1500.0553114851464,1,2011,GER,12-Jan-85
Thomas CHAMNEY,1500.0230625427582,1,2010,IRL,16-Apr-84
Morten MUNKHOLM,1499.9440279832725,1,2011,DEN,22-Sep-85
Jermaine MAYS,1499.9319520623421,1,2010,GBR,23-Dec-82
Suleiman Kipses SIMOTWO,1499.9157823445908,1,2010,KEN,21-Apr-80
Matt TEGENKAMP,1499.9065543373333,1,2010,USA,19-Jan-82
Fekadu DEJENE,1499.9058784044437,1,2011,ETH,29-Dec-92
Anter ZERGUELAINE,1499.8883303748476,2,2010,ALG,4-Jan-85
Kamal BOULAHFANE,1499.882478912633,1,2010,ALG,1-Jul-76
Ricky STEVENSON,1499.8734099502406,1,2010,GBR,14-Nov-88
Álvaro FERNÁNDEZ CEREZO,1499.8675058765502,1,2010,ESP,7-Apr-81
Markos GENETI,1499.864634982573,1,2010,ETH,7-Jun-84
Demma Daba BIKILA,1499.8539502494432,2,2010,ETH,18-Jul-89
Kristof VAN MALDEREN,1499.8481540394687,1,2010,BEL,30-May-83
Boaz Kiplagat LALANG,1499.8455513396584,1,2010,KEN,8-Feb-89
Mitchell KEALEY,1499.8452666799976,1,2010,AUS,28-Jan-84
Thomas Solberg EIDE,1499.844014746506,1,2011,NOR,20-Nov-92
Evan JAGER,1499.8429036323168,1,2010,USA,8-Mar-89
Younéss ESSALHI,1499.8235605299792,3,2017,MAR,20-Feb-93
Eliud KIPCHOGE,1499.8204502029635,1,2010,KEN,5-Nov-84
Alistair Ian CRAGG,1499.8175211436396,1,2010,IRL,13-Jun-80
Nick MCCORMICK,1499.796781731674,2,2010,GBR,11-Sep-81
Andrew WHEATING,1499.7924904478605,5,2012,USA,21-Nov-87
Geoff MARTINSON,1499.7920150364816,2,2011,CAN,26-Mar-86
Sindre BURAAS,1499.7908630599268,1,2011,NOR,8-May-89
Hans Kristian FLØYSTAD,1499.7631195480535,1,2011,NOR,3-Apr-89
Will LEER,1499.7406986628184,2,2012,USA,15-Apr-85
Juan Carlos HIGUERO,1499.7295049066263,3,2011,ESP,3-Aug-78
Eduard VILLANUEVA,1499.7281248132158,4,2012,VEN,29-Dec-84
Abubaker KAKI,1499.7257989308282,2,2012,SUD,21-Jun-89
Otmane BELHARBAZI,1499.7237422177468,1,2011,FRA,3-Nov-88
Alan WEBB,1499.7231703127245,1,2012,USA,13-Jan-83
Lewis MOSES,1499.713538545805,1,2010,GBR,9-Jan-87
Jeremy ROFF,1499.7043237467458,1,2010,AUS,22-Nov-83
Håkon BROX,1499.696761064945,1,2011,NOR,18-Jan-85
Romain VOGT,1499.689466914847,1,2013,FRA,26-Dec-87
Remmy Limo NDIWA,1499.687465329473,3,2011,KEN,3-Feb-88
Colin MCCOURT,1499.684802926869,2,2011,GBR,11-Dec-84
James BREWER,1499.6843520967168,1,2012,GBR,18-Jun-88
Craig MILLER,1499.6460949808077,1,2011,USA,3-Aug-87
Daniel Kipchirchir KOMEN,1499.6439740422297,13,2013,KEN,27-Nov-84
Oliver PREAU,1499.6270975053312,1,2015,FRA,6-Nov-88
Yegor NIKOLAYEV,1499.6212172763849,2,2012,RUS,28-Apr-88
James SHANE,1499.6153750879112,1,2011,GBR,18-Dec-89
Alex KIPCHIRCHIR,1499.6139777642716,2,2010,KEN,26-Nov-84
Deresse MEKONNEN,1499.6111368162917,6,2011,ETH,20-Oct-87
Craig MOTTRAM,1499.6067044348856,1,2012,AUS,18-Jun-80
Linus KIPLAGAT,1499.586119167594,1,2012,KEN,23-Dec-94
Andrew J. ACOSTA,1499.5641860492437,1,2012,USA,13-Apr-88
Shouchun WEI,1499.5478258307262,1,2011,CHN,29-Aug-88
Jeffrey RISELEY,1499.5193273995424,4,2011,AUS,11-Nov-86
Jeroen D'HOEDT,1499.5175494586351,1,2011,BEL,10-Jan-90
Bernard LAGAT,1499.5134507059408,6,2015,USA,12-Dec-74
Chaminda Indika WIJEKOON,1499.5105776306689,2,2011,SRI,15-Sep-81
Morten VELDE,1499.4646535191173,2,2011,NOR,19-Dec-84
Geoffrey Kipkoech RONO,1499.46363588056,6,2011,KEN,21-Apr-87
Ryan MCNIFF,1499.4398221622532,1,2012,USA,13-Jan-88
Mohammed Ayoub TIOUALI,1499.4397346120963,1,2013,MAR,26-May-91
Gideon GATHIMBA,1499.4281895827044,4,2012,KEN,9-Mar-80
Yann LOMBARDOT,1499.4217355284068,1,2013,FRA,18-May-89
Ribeiro PINTO DE CARVALHO,1499.4163525822144,1,2011,TLS,2-Feb-93
Diego RUIZ,1499.41577338979,4,2012,ESP,5-Feb-82
Elijah Kipchirchir KIPTOO,1499.3755330770746,2,2012,KEN,9-Jun-86
Charles DELYS,1499.3693625646983,1,2011,FRA,9-Apr-82
Galen RUPP,1499.3663625393206,1,2014,USA,8-May-86
Morhad AMDOUNI,1499.3643529559795,7,2016,FRA,21-Jun-88
Hamza DRIOUCH,1499.3608908518859,3,2012,QAT,16-Nov-94
Álvaro RODRÍGUEZ,1499.3502246460814,3,2012,ESP,25-May-87
Dmitrijs JURKEVIČS,1499.3225190068147,2,2012,LAT,7-Jan-87
Sang-min SHIN,1499.3174481426709,1,2011,KOR,27-Jul-86
Guillaume TABARY,1499.2983509396458,1,2013,FRA,13-Jan-85
Ismael Kipngetich KOMBICH,1499.2948064355483,3,2011,KEN,16-Jan-85
Russell BROWN,1499.272432879703,2,2012,USA,6-Mar-85
Jamal HAIRANE,1499.2464205486394,1,2017,QAT,26-May-93
Nick SYMMONDS,1499.2264188317208,1,2013,USA,30-Dec-83
Peter VAN DER WESTHUIZEN,1499.2250280515673,4,2012,RSA,21-Dec-84
Gregory BEUGNET,1499.1997293713675,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1499.1877949453483,1,2012,ERI,1-Oct-93
Jamale AARRASS,1499.1687869172426,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1499.1618645554054,2,2013,ETH,25-Apr-94
Florian ARNOULD,1499.1618567665996,1,2013,FRA,7-Nov-86
James KAAN,1499.1544434443708,1,2013,AUS,17-Sep-90
Adam MALEK,1499.134219256715,1,2015,MAR,1997
Augustine Kiprono CHOGE,1499.1170021180724,12,2013,KEN,21-Jan-87
Zebene ALEMAYEHU,1499.1030879943146,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1499.0937083344252,4,2012,IRL,11-Apr-88
Niall BROOKS,1499.0626094157612,2,2012,GBR,8-Jul-91
Mohamed Hassan MOHAMED,1498.9970726700294,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1498.9838534705964,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1498.982811289473,1,2013,FRA,9-May-84
Lee EMANUEL,1498.9742194450696,1,2013,GBR,24-Jan-85
Bouabdellah TAHRI,1498.9311909599273,6,2013,FRA,20-Dec-78
Haikun ZHANG,1498.9183289953844,2,2013,CHN,12-Mar-89
Ronald MUSAGALA,1498.87624910678,7,2017,UGA,16-Dec-92
Flavio SEHOHLE,1498.8553082018116,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1498.8507189930685,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1498.8372772968,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1498.8353278262252,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1498.8031101494607,1,2013,ETH,2-Mar-93
Haining TENG,1498.7834121051656,1,2013,CHN,25-Jun-93
Yoann KOWAL,1498.7800515674403,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1498.7366981732355,8,2013,GER,31-Dec-80
Frederic VAZ,1498.7360859512796,1,2015,CPV,13-Jun-90
Sam VAZQUEZ,1498.7068223406632,1,2012,PUR,3-May-84
Rabiou GUERO GAO,1498.6640133055866,1,2012,NIG,1-Feb-88
Collis BIRMINGHAM,1498.658064485453,2,2015,AUS,27-Dec-84
Yann DUHAMEL,1498.6529054898942,1,2013,FRA,14-Apr-89
Valentin SMIRNOV,1498.520551378891,2,2013,RUS,13-Feb-86
Paul ROBINSON,1498.4744853104899,1,2014,IRL,24-May-91
Emad NOOR,1498.3930547532173,2,2013,KSA,21-Apr-90
Andreas VOJTA,1498.1929413808548,3,2013,AUT,9-Jun-89
Ross MURRAY,1498.1862683574159,3,2015,GBR,8-Oct-90
Kinley TENZIN,1498.0672226298966,1,2013,BHU,1996
Youssef JBARA,1498.0439026210695,1,2015,FRA,5-Sep-90
Omar BACHIR,1498.0186105405637,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1497.9836753387422,1,2013,SOM,1-Jan-91
Nicolas RIFFLARD,1497.9797774153844,2,2015,FRA,27-Oct-90
Hillary Cheruiyot NGETICH,1497.9460670445756,5,2017,KEN,15-Sep-95
Arturo CASADO,1497.8748064536267,4,2013,ESP,26-Jan-83
Samir DAHMANI,1497.7812869971083,3,2015,FRA,3-Apr-91
Yassine HETHAT,1497.7229810903807,1,2015,ALG,30-Aug-91
Bashir ABDI,1497.6903399143937,1,2015,BEL,10-Feb-89
Matthieu LE STUM,1497.667854215188,1,2015,FRA,27-Sep-88
Mamadou BARRY,1497.6249355609202,2,2013,GUI,19-Dec-91
Florian ORTH,1497.5116716671823,1,2015,GER,24-Jul-89
Youssouf HISS BACHIR,1497.287302727986,1,2015,DJI,1-Jan-87
Simon DENISSEL,1497.2301130209023,3,2013,FRA,22-May-90
Elias RAMDI,1497.1707708997528,1,2015,FRA,21-Mar-98
Nabil Mohammed AL GARBI,1496.9047802291645,3,2013,YEM,3-Nov-92
Dorian ULREY,1496.8937869713277,2,2015,USA,11-Jul-87
Mohamed MOUSTAOUI,1496.8750282090937,15,2016,MAR,2-Apr-85
Zakaria MAZOUZI,1496.849404233163,4,2015,MAR,15-Jun-85
Hamish CARSON,1496.8309666293294,2,2016,NZL,1-Nov-88
Mohamed AL GARNI,1496.8273921744922,6,2014,QAT,1-Jul-92
Samuel TEFERA,1496.7759830282043,1,2017,ETH,23-Oct-99
Vincent LETTING,1496.761367850232,2,2017,KEN,16-Jun-93
Lei LI,1496.3881426176392,1,2015,CHN,3-Nov-92
Federico BRUNO,1496.367435730942,1,2017,ARG,18-Jun-93
Staffan EK,1496.292788196627,1,2015,SWE,13-Nov-91
Helio GOMES,1496.149078209086,1,2015,POR,27-Dec-84
Thomas LANCASHIRE,1496.1435190756274,4,2016,GBR,2-Jul-85
Florian PERRIN FIEVEZ,1496.1293978501762,2,2015,FRA,26-Apr-90
Dale KING-CLUTTERBUCK,1496.1028635863186,1,2015,GBR,1-Jan-92
Takieddine HEDEILLI,1496.0363736022005,1,2017,ALG,6-Jun-96
Isaac KIMELI,1495.8833806346602,1,2017,BEL,9-Mar-94
Abdi Waiss MOUHYADIN,1495.7283570854238,4,2016,DJI,3-Jul-96
Homiyu TESFAYE,1495.7028744429285,15,2017,GER,23-Jun-93
Victor CORRALES VAQUERO,1495.6987496862962,1,2015,ESP,12-Mar-89
Julian MATTHEWS,1495.6717664423818,3,2016,NZL,21-Jul-88
Oussama NABIL,1495.4438636871578,1,2016,MAR,18-Feb-96
Said ADEN,1495.3049004420477,1,2017,QAT,1993
Carlos Martín DÍAZ DEL RIO,1495.1845682132007,2,2015,CHI,9-Jul-93
Charlie DA'VALL GRICE,1495.1246171144762,14,2017,GBR,7-Nov-93
Justus SOGET,1495.0949465765825,1,2017,KEN,22-Oct-99
Tom MARSHALL,1494.926533380497,1,2017,GBR,12-Jun-89
Hicham AKANKAM,1494.844469677218,1,2017,MAR,4-Apr-98
Leonel MANZANO,1494.7630295091512,27,2015,USA,12-Sep-84
Awad AL SHARAFAT,1494.651707817074,1,2015,JOR,25-Dec-93
Adam Ali MOUSAB,1494.491719336111,2,2016,QAT,17-Apr-95
Adam CLARKE,1494.4436040785981,1,2017,GBR,3-Apr-91
Paulo Amotun LOKORO,1494.3463649108153,1,2016,ROT,1-Jan-92
Bethwell BIRGEN,1494.154426389626,22,2017,KEN,6-Aug-88
Mohad ABDIKADAR SHEIK ALI,1494.1008244955744,1,2016,ITA,12-Jun-93
Collins CHEBOI,1493.8898256798584,20,2016,KEN,25-Sep-87
Dumisane HLASELO,1493.70469815778,3,2016,RSA,8-Jun-89
Abdelkarim BEN ZAHRA,1493.582902269086,1,2017,MAR,27-Oct-98
Thiago ANDRÉ,1493.5094194757526,2,2016,BRA,4-Aug-95
Carlos ALONSO,1493.4167736334746,2,2016,ESP,15-Sep-89
Robbie FITZGIBBON,1493.399471429145,1,2017,GBR,23-Mar-96
Andrew BAYER,1492.7959222301365,1,2017,USA,3-Feb-90
Ali HAMDI,1492.7277467346028,1,2017,BEL,2-Nov-89
Brahim KAAZOUZI,1492.3220223254239,2,2016,MAR,15-Jun-90
Josh KERR,1492.2431737485044,1,2017,GBR,8-Oct-97
Brannon KIDDER,1492.1950079704861,1,2017,USA,18-Nov-93
Santino Kenyi ORENG,1492.0982768167114,1,2016,SSD,14-Aug-93
David TORRENCE,1492.0459761858933,5,2017,USA,26-Nov-85
Badr EL JALAOUI,1492.0064550970653,1,2017,MAR,28-Jan-93
Mohamed MAAMON RAGEH,1491.5429305361067,1,2016,YEM,1998
Ben BLANKENSHIP,1491.4762816235989,7,2017,USA,15-Dec-88
Michał ROZMYS,1491.2948739797953,2,2017,POL,13-Mar-95
Kumari TAKI,1491.1232699091502,2,2017,KEN,6-May-99
Ryan GREGSON,1491.0879871454313,24,2017,AUS,26-Apr-90
Abderrahmane ANOU,1490.8691895942263,1,2017,ALG,29-Jan-91
Augusto RAMOR SOARES,1490.7045741403745,1,2016,TLS,22-Aug-86
Ilham Tanui ÖZBILEN,1490.6794765839506,17,2016,KEN,5-Mar-90
Ismael DEBJANI,1490.6442136694427,2,2017,BEL,25-Sep-90
Timo BENITZ,1490.39779272167,3,2017,GER,24-Dec-91
Taresa TOLOSA,1490.0794649176623,1,2017,ETH,15-Jun-98
Jakob INGEBRIGTSEN,1489.9176201633873,1,2017,NOR,19-Sep-00
Kalle BERGLUND,1489.851469848998,3,2017,SWE,11-Mar-96
Saoud Jouma AL ZAABI,1489.7935850124172,1,2016,UAE,7-Aug-88
Charles PHILIBERT-THIBOUTOT,1489.465048241982,8,2016,CAN,31-Dec-90
Salim KEDDAR,1489.3802685147855,3,2016,ALG,23-Nov-93
Amine ZAHAF,1489.1969444721813,1,2017,MAR,13-May-97
Harvey DIXON,1488.914162911853,1,2017,GIB,2-Nov-93
Benjamín ENZEMA,1488.3904798628878,1,2017,GEQ,25-Mar-89
Tarik MOUKRIME,1487.3773768193096,2,2017,BEL,3-Mar-92
Benson SEUREI,1487.284880350478,11,2017,KEN,27-Mar-84
David BUSTOS,1486.570348335046,10,2017,ESP,25-Aug-90
Luke MATHEWS,1486.3899417518517,4,2017,AUS,21-Jun-95
Florian CARVALHO,1485.4415156332343,17,2016,FRA,9-Mar-89
Sofiane SELMOUNI,1485.3571619729496,2,2017,FRA,22-Sep-89
Henrik INGEBRIGTSEN,1484.990705108657,23,2016,NOR,24-Feb-91
Domnic Lokinyomo LOBALU,1484.9330528082528,1,2017,ART,16-Aug-98
Marc ALCALA,1484.6362399252707,2,2017,ESP,7-Nov-94
Robby ANDREWS,1484.5933112115324,8,2017,USA,29-Mar-91
Richard DOUMA,1483.6657911699504,2,2017,NED,17-Apr-93
Pieter-Jan HANNES,1483.1150424518737,10,2016,BEL,30-Oct-92
Dawit WOLDE,1479.7685929708382,10,2017,ETH,19-May-91
Erick RODRIGUEZ,1470.804382543855,3,2017,NCA,1-Jun-90
