Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Lisa MAYER,1499.7732395951261,2,2016,GER,2-May-96
Aleksandra FEDORIVA-SPAYER,1499.7586112575996,9,2012,RUS,13-Sep-88
Gloria ASUMNU,1499.7557562502934,1,2012,NGR,22-May-85
Erika Belinda CHÁVEZ,1499.7409777022294,1,2012,ECU,4-Jun-90
Tessa VAN SCHAGEN,1499.7115943112872,1,2016,NED,2-Feb-94
Mary Jane VINCENT,1499.7111153175179,1,2011,MRI,25-Jan-88
Marie DUVIGNEAU,1499.711060776765,1,2016,FRA,10-Apr-99
Hanne CLAES,1499.7089179114719,1,2012,BEL,4-Aug-91
Shan JIANG,1499.7057566626595,1,2012,CHN,4-Feb-91
Fanny SHONOBI,1499.7056501638233,1,2011,GAM,4-Aug-87
Folake AKINYEMI,1499.6960787572166,1,2012,NOR,31-Mar-90
Aliann Tabitha POMPEY,1499.6873954176954,1,2012,GUY,9-Mar-78
Patricia HALL,1499.6867715351132,4,2013,JAM,16-Oct-82
Vida ANIM,1499.6704527519407,1,2012,GHA,7-Dec-83
Kamaria BROWN,1499.668807273687,1,2015,USA,21-Dec-92
Kirsten NIEUWENDAM,1499.6595159595458,1,2012,SUR,26-Aug-91
Khamica BINGHAM,1499.634241471561,2,2015,CAN,15-Jun-94
Klára SEIDLOVÁ,1499.6304340946645,1,2013,CZE,10-Mar-94
Andreea OGRĂZEANU,1499.6265988610628,2,2013,ROU,24-Mar-90
Allison PETER,1499.617824005516,4,2012,ISV,14-Jul-92
Lauryn WILLIAMS,1499.61259896299,2,2013,USA,11-Sep-83
Aleen BAILEY,1499.588880343195,4,2012,JAM,25-Nov-80
Shannon HYLTON,1499.5822097790428,1,2017,GBR,19-Dec-96
Nelky CASABONA,1499.5655575092733,3,2012,CUB,12-May-84
Consuella MOORE,1499.5435104380676,4,2011,USA,29-Aug-81
Ndeye SOUMAH FATOU,1499.5355775164846,1,2012,SEN,6-Apr-86
Greta TASLAKIAN,1499.5228604535187,1,2012,LBN,16-Aug-85
Vladislava OVCHARENKO,1499.5175175046957,1,2012,TJK,18-Dec-86
Luan GABRIEL,1499.5006016228258,1,2012,DMA,3-May-96
Déborah SANANES,1499.4799675080606,1,2013,FRA,26-Oct-95
Barbara PIERRE,1499.4634422828333,1,2014,USA,28-Apr-87
Yelizaveta DEMIROVA,1499.4134125254627,5,2013,RUS,14-Aug-87
DeeDee TROTTER,1499.3765390242925,2,2013,USA,8-Dec-82
Alyssa CONLEY,1499.368012162564,1,2016,RSA,27-Apr-91
English GARDNER,1499.34510946319,2,2014,USA,22-Apr-92
Seyha CHAN,1499.2752728938826,2,2012,CAM,8-Sep-94
Hinkissia Albertina NDIKERT,1499.2479591857523,2,2012,CHA,15-Sep-92
Michelle-Lee AHYE,1499.2473735974872,5,2018,TTO,10-Apr-92
Karene KING,1499.245850717954,1,2013,IVB,24-Oct-87
Danah HUSSEIN,1499.231412700366,1,2013,IRQ,3-Jan-86
Ramona PAPAIOANNOU,1499.2214433450097,2,2016,CYP,15-Jun-89
Melissa BREEN,1499.201596057781,1,2013,AUS,17-Sep-90
Lisa Marie KWAYIE,1499.184877785006,2,2019,GER,27-Oct-96
Regina GEORGE,1499.1221768837586,1,2014,NGR,17-Feb-91
Debbie FERGUSON-MCKENZIE,1499.1020435334895,17,2013,BAH,16-Jan-76
Yekaterina SMIRNOVA,1499.0943812648593,1,2015,RUS,8-Sep-88
Krystsina TSIMANOUSKAYA,1499.0874168781897,1,2019,BLR,19-Nov-96
Benedicte LOISON,1499.000323285382,1,2016,FRA,15-Nov-87
Marta JESCHKE,1498.9658689329567,1,2015,POL,2-Jun-86
Hanna Maari LATVALA,1498.9608636337662,3,2014,FIN,30-Oct-87
Eefje BOONS,1498.958617849904,1,2018,NED,18-Jul-94
Shalonda SOLOMON,1498.9481959350587,15,2016,USA,19-Dec-85
Jessica ENNIS-HILL,1498.872712877424,2,2015,GBR,28-Jan-86
Ana Claudia LEMOS,1498.8591556247516,6,2013,BRA,6-Nov-88
Moa HJELMER,1498.8371791934278,3,2015,SWE,19-Jun-90
Kimberlyn DUNCAN,1498.8201879411624,16,2018,USA,2-Aug-91
Rosângela SANTOS,1498.75568146265,5,2017,BRA,20-Dec-90
Ashley KELLY,1498.7436580124895,1,2016,IVB,25-Mar-91
Cornelia HALBHEER,1498.7423690244718,1,2017,SUI,16-Aug-92
Hrystyna STUY,1498.7418682858693,12,2015,UKR,3-Feb-88
Finette AGYAPONG,1498.6624021040648,1,2017,GBR,1-Feb-97
Reyare THOMAS,1498.660418042355,3,2016,TTO,23-Nov-87
Jessica YOUNG-WARREN,1498.634332784596,1,2015,USA,6-Apr-87
Matilda HELLQVIST,1498.550989463497,1,2015,SWE,28-Jul-93
Yelizaveta BRYZGINA,1498.459632399205,7,2016,UKR,28-Nov-89
Adeline FERNANDEZ,1498.3919935737904,1,2016,FRA,16-Dec-90
Eleni ARTYMATA,1498.2908457650992,4,2016,CYP,16-May-86
Kimberly HYACINTHE,1498.2295663233322,7,2016,CAN,28-Mar-89
Srabani NANDA,1498.1993428948572,1,2016,IND,7-May-91
Celiangely MORALES,1498.1635983742772,2,2016,PUR,2-Nov-85
Tameka WILLIAMS,1498.0887345055899,1,2016,SKN,31-Aug-89
Kelly PROPER,1498.0704881176105,1,2015,IRL,1-May-88
Olga LENSKAY YARKO,1497.9899165457332,1,2015,ISR,24-Dec-92
Nigina SHARIPOVA,1497.9866062414478,1,2016,UZB,10-Aug-95
Anna KUKUSHKINA,1497.9650660010116,1,2015,RUS,13-Dec-92
Ashleigh NELSON,1497.808900332473,1,2019,GBR,20-Feb-91
Huijun LIN,1497.7713857475749,1,2016,CHN,1-Feb-93
Justine PALFRAMAN,1497.7388499907604,6,2017,RSA,4-Nov-93
Sada WILLIAMS,1497.673600769247,1,2017,BAR,1-Dec-97
Astrid Mangen INGERBRITSEN,1497.6691648869771,1,2018,NOR,23-Feb-94
Ekaterina VORONINA,1497.5475837534082,1,2019,UZB,16-Feb-92
Aurelie BELLUNE,1497.5380399002565,1,2016,FRA,14-Sep-87
Aurelle ALCINDOR,1497.5253425561514,1,2016,MRI,20-Mar-94
Kineke ALEXANDER,1497.511886408467,2,2015,VIN,21-Feb-86
Brenessa THOMPSON,1497.4725453493816,1,2016,GUY,22-Jul-96
Margaret ADEOYE,1497.4158795337703,7,2016,GBR,22-Apr-85
Jodean WILLIAMS,1497.41183604256,2,2017,JAM,11-Nov-93
Diana KHUBESERYAN,1497.3823250502774,1,2016,ARM,5-May-94
Chisato FUKUSHIMA,1497.3663856806884,6,2016,JPN,27-Jun-88
Sabina VEIT,1497.2792049996149,2,2016,SLO,2-Dec-85
Maroussia PARÉ,1497.207044682942,1,2017,FRA,18-Jul-96
Erica BOUGARD,1497.1263940276663,1,2019,USA,26-Jul-93
Estelle RAFFAI,1497.1182730735804,2,2017,FRA,6-Feb-98
Arialis Josefa GANDULLA,1496.9701844045699,2,2016,CUB,22-Jun-95
Janet AMPONSAH,1496.7856568901777,3,2017,GHA,12-Apr-93
Nadine GONSKA,1496.711115552841,2,2017,GER,23-Jan-90
Nediam VARGAS,1496.6329518461482,1,2017,VEN,5-Sep-94
Xiaojing LIANG,1496.619906345109,2,2019,CHN,7-Apr-97
Germaine ABESSOLO BIVINA,1496.6016330764792,1,2018,CMR,9-May-90
Emelie RANTZOW,1496.5675476814747,1,2018,SWE,6-Jul-98
Natalіya STROHOVA,1496.5532953116526,2,2016,UKR,26-Dec-92
Felicia BROWN,1496.5469441384334,1,2018,USA,27-Oct-93
LaVerne JONES-FERRETTE,1496.4921594670527,4,2016,ISV,16-Sep-81
Manon DEPUYDT,1496.476996265987,1,2018,BEL,2-Apr-97
Gayane CHILOYAN,1496.4571496478547,1,2016,ARM,27-Sep-00
Abdul Rahim MAIZURAH,1496.404016168241,1,2016,BRU,15-Apr-99
Marileidy PAULINO,1496.3854227410752,2,2019,DOM,25-Oct-96
Margaret Rumat HASSAN,1496.320558685039,1,2016,SSD,12-Aug-97
Anna KIEŁBASIŃSKA,1496.3116014486895,8,2017,POL,26-Jun-90
Kamaria DURANT,1496.308561181323,3,2019,TTO,24-Feb-91
Najma PARVEEN,1496.3068649656252,1,2016,PAK,20-Dec-90
Yelena RYABOVA,1496.3030515282694,1,2016,TKM,3-Nov-90
Kayelle CLARKE,1496.2894896347964,1,2017,TTO,28-Feb-96
Lorène Dorcas BAZOLO,1496.1799661434025,2,2017,POR,4-May-83
Elin ÖSTLUND,1496.0684004911152,1,2017,SWE,14-Feb-91
Olivia BORLÉE,1495.9864024080262,4,2016,BEL,10-Apr-86
Charonda WILLIAMS,1495.9037453490826,21,2016,USA,27-Mar-87
Amanda HANSSON,1495.3691563120997,1,2018,SWE,19-Oct-99
Afa ISMAIL,1495.3566488277645,3,2016,MDV,1-Nov-93
Kaylin WHITNEY,1495.3166214558155,5,2016,USA,9-Mar-98
Tatjana PINTO,1494.9919104762832,3,2019,GER,2-Jul-92
Sheniqua FERGUSON,1494.9203709801664,2,2016,BAH,24-Nov-89
Riley DAY,1494.8429991686567,1,2017,AUS,30-Mar-00
Ángela Gabriela TENORIO,1494.7080725296341,4,2019,ECU,27-Jan-96
Estela GARCÍA,1494.6420146542127,3,2017,ESP,20-Mar-89
Kristina PRONZHENKO,1494.5288254753511,2,2016,TJK,10-Dec-88
Regine Kate TUGADE,1494.4995628879049,1,2017,GUM,28-Jan-98
Payton CHADWICK,1494.2852154642887,1,2019,USA,29-Nov-95
Anouk VETTER,1494.265089613582,1,2019,NED,4-Feb-93
Ulfa SILPIANA,1494.2561534227561,1,2017,INA,8-Mar-97
Jeneba TARMOH,1494.1153403899639,24,2019,USA,27-Sep-89
Toea WISIL,1493.7640946475185,2,2017,PNG,1-Jan-88
Mariely SÁNCHEZ,1493.516590674215,5,2017,DOM,30-Dec-88
Fanny PELTIER,1493.4796457287744,2,2017,FRA,25-May-97
Malin SKOGSTRÖM,1493.4169153006228,1,2018,SWE,8-Apr-95
Imke VERVAET,1493.0828364286058,1,2019,BEL,11-Apr-93
Tynia GAITHER,1492.9864586948192,8,2019,BAH,16-Mar-93
Anthonique STRACHAN,1492.8046802368021,19,2019,BAH,22-Aug-93
Lorraine MARTINS,1492.6055681828616,1,2019,BRA,4-Apr-00
Mauricia PRIETO,1492.3862338883846,1,2019,TTO,20-Nov-95
Ella NELSON,1492.3064076123142,7,2017,AUS,10-May-94
Isidora JIMÉNEZ,1492.2648134850451,4,2017,CHI,10-Aug-93
Phyllis FRANCIS,1492.1682476893934,1,2019,USA,4-May-92
Brigitte NTIAMOAH,1491.5460210119606,2,2018,FRA,5-Mar-94
Emma OOSTERWEGEL,1491.5150896135822,1,2019,NED,29-Jun-98
Verena PREINER,1491.2342964630875,1,2019,AUT,1-Feb-95
Olga SAFRONOVA,1490.7499498761968,5,2019,KAZ,5-Nov-91
Irene SIRAGUSA,1490.4818330095436,2,2018,ITA,23-Jun-93
Viktoriya ZYABKINA,1490.3133607245531,8,2018,KAZ,4-Sep-92
Noor VIDTS,1490.0413094712835,1,2019,BEL,30-May-96
Phil HEALY,1489.6629922273742,1,2019,IRL,19-Nov-94
Gunta VAIČULE,1489.4445779287648,2,2019,LAT,9-Mar-95
Rafalia SPANOUDAKI-CHATZIRIGA,1489.2830485432937,1,2019,GRE,7-Jun-94
Shashalee FORBES,1489.1225495996496,6,2019,JAM,10-May-96
Man ZHANG,1489.0283999074586,1,2019,CHN,20-Apr-97
Cynthia BOLINGO,1488.7838977623446,4,2018,BEL,12-Jan-93
Sindija BUKŠA,1488.257730551663,2,2019,LAT,14-Dec-97
Jessica-Bianca WESSOLLY,1487.5141100401963,2,2019,GER,11-Dec-96
Joanna ATKINS,1487.264678514187,7,2018,USA,31-Jan-89
Jamile SAMUEL,1487.1909795556007,13,2019,NED,24-Apr-92
Helene RØNNINGEN,1487.0526066781838,2,2019,NOR,4-Sep-98
Irene EKELUND,1486.5554583653902,4,2019,SWE,8-Mar-97
Géraldine RUCKSTUHL,1486.351797308409,1,2019,SUI,24-Feb-98
Odile AHOUANWANOU,1486.1412024455378,1,2019,BEN,5-Jan-91
Maria HUNTINGTON,1485.839830513967,1,2019,FIN,13-Mar-97
Gloria HOOPER,1485.732263156835,10,2019,ITA,3-Mar-92
Gulsumbi SHARIFOVA,1485.4571702684912,1,2019,TJK,2-Dec-97
Bianca WILLIAMS,1484.9424942088808,11,2019,GBR,18-Dec-93
Archana SUSEENDRAN,1484.3820905560774,1,2019,IND,9-Jun-94
Zoe HOBBS,1484.0617837824016,1,2019,NZL,11-Sep-97
Veronica Shanti PEREIRA,1482.3773502778513,2,2019,SGP,20-Sep-96
Yongli WEI,1482.1492778385418,5,2019,CHN,11-Oct-91
Kyra JEFFERSON,1480.0401017073532,11,2019,USA,23-Sep-94
Chari HAWKINS,1479.3593688061487,1,2019,USA,21-May-91
Schillonie CALVERT-POWELL,1479.1782196392253,2,2019,JAM,27-Jul-88
Nadine BROERSEN,1479.1037337213133,1,2019,NED,29-Apr-90
Marthe KOALA,1478.9352578310163,1,2019,BUR,8-Mar-94
Sarah ATCHO,1476.9157674946523,8,2019,SUI,1-Jun-95
Vitoria Cristina ROSA,1475.9124648932152,6,2019,BRA,12-Jan-96
