Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Karoline Bjerkeli GRØVDAL,1494.7835918533806,2,2018,NOR,14-Jun-90
Cory Ann MCGEE,1494.7832273087351,2,2017,USA,29-May-92
Elise VANDERELST,1494.766935260922,1,2018,BEL,27-Jan-98
Solange Andreia PEREIRA,1494.6931324167915,2,2017,ESP,16-Dec-89
Stephanie TWELL,1494.687119457899,11,2016,GBR,17-Aug-89
Marta PÉREZ,1494.556406312663,1,2017,ESP,19-Apr-93
Treniere MOSER,1494.4718777362045,16,2016,USA,27-Oct-81
Simona VRZALOVÁ,1494.3317358669867,1,2018,CZE,7-Apr-88
Xiaoqian ZHONG,1494.1645874789033,1,2017,CHN,24-Oct-97
Celma BONFIM,1494.0623655720901,1,2016,STP,23-Dec-77
Nancy CHEPKWEMOI,1493.9530819336387,4,2016,KEN,8-Oct-93
Laura WEIGHTMAN,1493.944509266388,37,2018,GBR,1-Jul-91
Nelia MARTINS,1493.9163830655873,1,2016,TLS,9-Jul-98
Jenny BLUNDELL,1493.8987004615335,4,2017,AUS,9-May-94
Imane EL BOUHALI,1493.8456230604143,1,2017,MAR,14-Sep-98
Mary KURIA,1493.6669695702349,5,2018,KEN,29-Nov-87
Eunice Jepkoech SUM,1493.4618694468786,9,2018,KEN,10-Apr-88
Nikki HAMBLIN,1493.3927484981632,4,2016,NZL,20-May-88
Esther CHEBET,1493.2275019059405,1,2017,UGA,10-Sep-97
Florina PIERDEVARA,1493.2134009740848,2,2016,ROU,29-Mar-90
Ingvill MÅKESTAD BOVIM,1493.152023319445,18,2016,NOR,7-Aug-81
Sheila REID,1493.1079299541211,6,2017,CAN,2-Aug-89
Betlhem DESALEGN,1492.7558034589229,7,2016,UAE,13-Nov-91
Tamara ARMOUSH,1492.6224506406738,1,2017,JOR,8-May-92
Marta PEN FREITAS,1492.6013541631396,3,2018,POR,31-Jul-93
Claudia Mihaela BOBOCEA,1492.330854071238,3,2017,ROU,11-Jun-92
Heidi SEE,1492.2314954759872,2,2017,AUS,9-Aug-89
Fantu WORKU,1491.9490158466037,2,2017,ETH,29-Mar-99
Alemaz SAMUEL,1491.887716685384,3,2018,ETH,5-Jul-99
Renata PLIŚ,1491.7964988366712,24,2016,POL,5-Feb-85
Siham HILALI,1491.6418076357838,26,2017,MAR,2-May-86
Maureen KOSTER,1491.4534367214042,14,2017,NED,3-Jul-92
Besu SADO,1490.824722898647,19,2018,ETH,12-Jan-96
Nelly JEPKOSGEI,1490.763471095984,7,2018,BRN,14-Jul-91
Delia SCLABAS,1490.3497537342055,1,2018,SUI,8-Nov-00
Angelin FIGUEROA,1489.2094004273958,1,2018,PUR,14-Jul-94
Muriel CONEO PAREDES,1489.1341145510648,4,2017,COL,15-Mar-87
Amela TERZIĆ,1487.5140515192702,7,2017,SRB,2-Jan-93
Kate GRACE,1487.3346804221296,6,2018,USA,24-Oct-88
Judith KIYENG,1487.2316953081004,4,2018,KEN,10-Dec-94
Eliane SAHOLINIRINA,1487.1266629258323,4,2017,MAD,20-Mar-82
Gabriela STAFFORD,1485.713047739826,5,2018,CAN,13-Sep-95
Anjelina Nadai LOHALITH,1485.3448916438642,2,2017,ART,1993
Habitam ALEMU,1484.4810742854077,3,2018,ETH,9-Jul-97
Margherita MAGNANI,1483.991206032922,8,2017,ITA,26-Feb-87
Ciara MAGEEAN,1483.8673435782625,6,2018,IRL,12-Mar-92
Brenda MARTINEZ,1477.6293902302705,16,2018,USA,8-Sep-87
Zoe BUCKMAN,1476.915180464308,24,2018,AUS,21-Dec-88
Linden HALL,1475.8733753096303,13,2018,AUS,20-Jun-91
