Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Alison LEONARD,1499.1968965861179,2,2015,GBR,17-Mar-90
Andrea FERRIS,1499.1958639105924,1,2012,PAN,21-Sep-87
Hannah BROOKS,1499.1914454766352,1,2012,GBR,25-Jun-88
Diana MEZULIÁNÍKOVÁ,1499.186672994922,1,2014,CZE,10-Apr-92
Heather KAMPF,1499.176179393416,1,2011,USA,19-Jan-87
Haiyan ZHOU,1499.1375604735592,1,2010,CHN,3-Jan-90
Susan KRUMINS,1499.1375604735592,1,2010,NED,8-Jul-86
Siham HILALI,1498.9981460358258,1,2013,MAR,2-May-86
Ewelina SĘTOWSKA-DRYK,1498.9568021912091,2,2011,POL,5-Mar-80
Nadia SOUFFOY,1498.8948963372172,1,2013,FRA,22-Feb-90
Yeon-jung HUH,1498.7973601217377,1,2011,KOR,29-Oct-80
Hilary STELLINGWERFF,1498.7624979561374,1,2012,CAN,7-Aug-81
Yuliya KREVSUN,1498.7375524806932,4,2011,UKR,8-Dec-80
Lemlem BEREKET,1498.6889507705648,1,2011,CAN,10-Dec-87
Annabelle Marie LASCAR,1498.6778825129254,1,2012,MRI,25-Apr-85
Irina MARACHEVA,1498.668522239403,1,2011,RUS,24-Sep-84
Gemma KERSEY,1498.6352963357454,1,2012,GBR,6-Feb-92
Yekaterina KOSTETSKAYA,1498.6151628993948,1,2011,RUS,31-Dec-86
Shuyi LU,1498.6066055608353,1,2011,CHN,11-Nov-87
Maggie VESSEY,1498.588994128364,12,2014,USA,23-Dec-81
Amna BAKHIT,1498.583860233873,1,2012,SUD,14-Nov-90
Maryam Yusuf JAMAL,1498.5279943165665,2,2012,BRN,16-Sep-84
Truong Thanh HANG,1498.4930576411298,1,2011,VIE,1-May-86
Agatha JERUTO,1498.4610470151924,1,2014,KEN,2-Apr-94
Felismina CAVELA,1498.4193534396004,1,2012,ANG,24-Aug-92
Zahra BOURAS,1498.3562232488907,3,2011,ALG,13-Jan-87
Amy WEISSENBACH,1498.33059728403,1,2012,USA,16-Jun-94
Tatyana VINOGRADOVA,1498.2959806870654,1,2013,RUS,9-Dec-88
Loren BLEAKEN,1498.2905848994096,1,2012,GBR,3-Sep-95
Charline MATHIAS,1498.225372121799,1,2015,LUX,23-May-92
Shannon ROWBURY,1498.1703878617172,2,2015,USA,19-Sep-84
Zourha ALI,1498.1085679066637,1,2011,DJI,23-Nov-94
Dureti EDAO,1498.0925711650964,1,2014,ETH,8-Apr-96
Laura CROWE,1497.918235753398,1,2013,IRL,5-Sep-87
Laura ROESLER,1497.8508208428452,1,2014,USA,19-Dec-91
Elodie GUEGAN,1497.825031412624,1,2012,FRA,19-Dec-85
Pauline SIMON,1497.7208428326112,1,2015,FRA,28-Jun-93
Kaylee DODD,1497.680974445294,1,2012,GBR,28-Dec-95
Jenny SIMPSON,1497.6784820523953,1,2012,USA,23-Aug-86
Haley NEMRA,1497.5952668848563,1,2012,MHL,4-Oct-89
Elodie BOLLEE,1497.523872142303,1,2013,FRA,20-Sep-84
Margarita MUKASHEVA,1497.4589479911506,4,2013,KAZ,4-Jan-86
Kate VAN BUSKIRK,1497.4396334185167,1,2014,CAN,9-Jun-87
Aicha FALL,1497.3751860371276,1,2012,MTN,6-May-93
Svetlana USOVICH,1497.3177065955183,2,2011,BLR,14-Oct-80
Aníta HINRÍKSDÓTTÍR,1497.2940331595973,3,2015,ISL,13-Jan-96
Eleni FILANDRA,1497.286202102106,2,2012,GRE,12-Jan-84
Clarisse MOH,1497.2621856996202,1,2013,FRA,6-Dec-86
Treniere MOSER,1497.1721386674478,1,2015,USA,27-Oct-81
Lea WALLACE,1497.1399669050502,1,2013,USA,19-Dec-88
Cherono KOECH,1497.0937387579868,7,2013,KEN,8-Dec-92
Charlotte BEST,1496.8713752343342,2,2012,GBR,7-Mar-85
Kerri GALLAGHER,1496.8045584286635,1,2014,USA,31-May-89
Tamsyn MANOU,1496.7148520503633,2,2012,AUS,20-Jul-78
Elena POPESCU,1496.5949712902798,1,2012,MDA,6-Sep-89
Sarah ATTAR,1496.4307295405756,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1496.38814803162,1,2012,PAK,15-Apr-92
Amy ATKINSON,1496.3863951754051,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1496.3863823322476,1,2013,CAN,29-Dec-83
Hannah ENGLAND,1496.3150842504442,1,2014,GBR,6-Mar-87
Chunyu WANG,1496.2767512706296,2,2013,CHN,17-Jan-95
Manon EPLE,1496.256692021459,1,2015,FRA,9-Jul-92
Woroud SAWALHA,1496.2347016536037,1,2012,PLE,3-Nov-91
Alena ULRICHOVÁ,1496.1216945049293,1,2014,CZE,18-Jan-94
Malika AKKAOUI,1496.0356561859248,21,2015,MAR,25-Dec-87
Elena Mirela LAVRIC,1495.9408052967392,4,2013,ROU,17-Feb-91
Yevgeniya SUBBOTINA,1495.904241615599,1,2015,RUS,30-Oct-89
Marine LE GUILLOUX,1495.8710172402311,1,2013,FRA,14-Feb-86
Ingvill MÅKESTAD BOVIM,1495.8056832831076,4,2014,NOR,7-Aug-81
Merve AYDIN,1495.7704645742506,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1495.6190473893191,9,2012,GBR,10-Feb-84
Geena GALL,1495.481654119773,5,2012,USA,18-Jan-87
Chanelle PRICE,1495.379073963556,7,2015,USA,22-Aug-90
Neisha BERNARD-THOMAS,1495.2655922649042,6,2012,GRN,21-Jan-81
Diane CUMMINS,1495.2579452470468,3,2014,CAN,19-Jan-74
Lorain MCKENZIE,1495.2391802661284,1,2014,JAM,10-May-85
Thea HEIM,1495.1554407592066,1,2014,GER,26-Jul-92
Aurelie CANU,1494.9778876989153,1,2015,FRA,25-Nov-95
Déborah RODRÍGUEZ,1494.924533981019,1,2015,URU,2-Dec-92
Marina POSPELOVA,1494.5867955896551,1,2013,RUS,23-Jul-90
Kelly HETHERINGTON,1494.4155654534634,3,2013,AUS,10-Mar-89
Emma JACKSON,1494.0627604528663,8,2013,GBR,7-Jun-88
Aude KOROTCHANSKY,1493.6819274803033,1,2015,FRA,12-Sep-91
Stephanie HERRICK,1493.639770558951,1,2014,USA,13-Aug-87
Eglė BALČIŪNAITĖ,1493.444631059082,4,2013,LTU,31-Oct-88
Winny CHEBET,1493.4262510111032,9,2013,KEN,20-Dec-90
Charlotte MOUCHET,1493.3823196029662,1,2014,FRA,5-Jun-96
Molly LUDLOW,1493.180816695431,19,2015,USA,4-Aug-87
Elisabeth Victorie MANDABA,1492.8412524909127,2,2013,CAF,7-Jun-89
Alysia MONTAÑO,1492.769783522736,25,2015,USA,23-Apr-86
Marta MILANI,1492.7587684977616,3,2014,ITA,9-Mar-87
Tigist ASSEFA,1492.449240710393,3,2015,ETH,28-Mar-94
Yvonne HAK,1492.3854237283708,8,2013,NED,30-Jun-86
Vanessa ROY,1492.086041200971,1,2015,FRA,30-Nov-81
Jessica SMITH,1491.9268542848904,4,2015,CAN,11-Oct-89
Flavia Maria DE LIMA,1491.6728382618066,1,2015,BRA,1-Jul-93
Justine FEDRONIC,1491.615968399943,2,2014,FRA,11-May-91
Lenka MASNÁ,1491.4488712377615,8,2015,CZE,22-Apr-85
Angelika CICHOCKA,1491.4388782407605,8,2015,POL,15-Mar-88
Caster SEMENYA,1491.0347011745596,19,2015,RSA,7-Jan-91
Jennifer MEADOWS,1490.509878502552,19,2015,GBR,17-Apr-81
Anastasiya RYEMYEN,1489.8756220851558,1,2015,UKR,20-Apr-93
Simoya CAMPBELL,1489.8008537414075,2,2015,JAM,1-Mar-94
Violah CHEPTOO,1489.7699862951863,1,2015,KEN,1-Mar-89
Claudia SAUNDERS,1489.4772287699507,1,2015,FRA,19-May-94
Esther GUERRERO,1489.4651945176527,1,2015,ESP,7-Feb-90
Anna SILVANDER,1489.4177740567507,1,2015,SWE,22-Jun-93
Anaelle CHARLES,1489.263770580066,1,2015,FRA,27-Dec-96
Rose-Anne GALLIGAN,1489.0449685821757,3,2014,IRL,9-Dec-87
Kimarra MCDONALD,1488.7469554106333,2,2015,JAM,14-Aug-87
Charlene LIPSEY,1488.2521848923548,2,2015,USA,16-Jul-91
Fantu MAGISO,1488.0595904040563,11,2015,ETH,9-Jun-92
Tintu LUKKA,1487.8514732571912,9,2015,IND,26-Apr-89
Habitam ALEMU,1485.8680905433002,1,2015,ETH,9-Jul-97
Christina HERING,1485.2404828733409,3,2015,GER,9-Oct-94
Aye Aye AUNG,1485.079837841916,1,2015,MYA,19-Feb-95
Andrea FOSTER,1484.589534332239,1,2015,GUY,12-Mar-97
Ciara EVERARD,1484.5280551942253,1,2015,IRL,10-Jul-90
Margaret Nyairera WAMBUI,1484.3574640949153,1,2015,KEN,15-Sep-95
Donna KONIEL,1484.2537634284045,1,2015,PNG,20-Aug-92
Noélie YARIGO,1484.0001572467231,3,2015,BEN,26-Dec-85
Winnie NANYONDO,1482.6936054233342,4,2015,UGA,23-Aug-93
Jing ZHAO,1480.4731398626593,4,2015,CHN,9-Jul-88
