Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Tuǧba KOYUNCU,1499.3978904360824,5,2013,TUR,16-Feb-91
Kerri GALLAGHER,1499.311089280477,3,2015,USA,31-May-89
Elena BURKARD,1499.2994165395812,1,2020,GER,10-Feb-92
Kristina UGAROVA,1499.211355249537,1,2015,RUS,22-Oct-87
Sara VAUGHN,1499.1949497687292,2,2017,USA,16-May-86
Stephanie BROWN,1499.1928511514102,1,2015,USA,4-Mar-91
Heather KAMPF,1499.1606213098353,2,2015,USA,19-Jan-87
Danuta URBANIK,1499.1527885011947,2,2016,POL,24-Dec-89
Mimi BELETE,1499.1341521818104,24,2015,BRN,9-Jun-88
Diana SUJEW,1498.9883402301016,6,2016,GER,2-Nov-90
Sylvie ŠTIGLEROVÁ,1498.9719527869038,1,2020,CZE,31-Mar-99
Amna BAKHIT,1498.8925026164175,1,2015,SUD,14-Nov-90
Melissa DUNCAN,1498.8757931008513,2,2015,AUS,30-Jan-90
Jing ZHAO,1498.8333487372088,3,2016,CHN,9-Jul-88
Tigist GASHAW,1498.8151693349114,1,2016,BRN,25-Dec-96
Adanech ANBESA,1498.7844184702894,1,2017,ETH,23-Jan-98
Anna SHCHAGINA,1498.774762643725,4,2015,RUS,7-Dec-91
Beatrice CHEPKOECH,1498.7714753293394,1,2018,KEN,6-Jul-91
Katie SNOWDEN,1498.7127613544399,1,2017,GBR,9-Mar-94
Sarah MCDONALD,1498.6726020943834,9,2019,GBR,2-Aug-93
Morgan UCENY,1498.6704339847379,27,2016,USA,10-Mar-85
Luiza GEGA,1498.6406645664583,7,2015,ALB,5-Nov-88
Lauren JOHNSON,1498.6027129577799,4,2016,USA,4-May-87
Sarah BROWN,1498.5531078501692,8,2015,USA,15-Oct-86
Nicole SIFUENTES,1498.521609360892,14,2017,CAN,30-Jun-86
Amanda ECCLESTON,1498.4733207236955,2,2017,USA,18-Jun-90
Anna PERGLEROVÁ,1498.4460444559718,1,2020,CZE,20-Nov-00
Kadra MOHAMED DEMBIL,1498.4195310572454,1,2016,DJI,22-Apr-97
Meryem AKDAĞ,1498.3891132988024,1,2017,TUR,5-Aug-92
Bhattrai SARASWATI,1498.3108119511471,1,2016,NEP,8-Mar-94
Soukaina BELIL,1498.3055016324065,1,2017,MAR,12-Jan-97
Jessica JUDD,1498.1513243882669,4,2017,GBR,7-Jan-95
Karoline Bjerkeli GRØVDAL,1498.122093067217,2,2018,NOR,14-Jun-90
Cory Ann MCGEE,1498.1219618311447,2,2017,USA,29-May-92
Elise VANDERELST,1498.116096693932,1,2018,BEL,27-Jan-98
Solange Andreia PEREIRA,1498.0895276700446,2,2017,ESP,16-Dec-89
Stephanie TWELL,1498.0873630048436,11,2016,GBR,17-Aug-89
Treniere MOSER,1498.0098759850334,16,2016,USA,27-Oct-81
Linn SÖDERHOLM,1497.9491934903012,1,2020,SWE,5-May-96
Anežka KOPECKÁ,1497.9479980932958,1,2020,CZE,26-Aug-97
Britt UMMELS,1497.905817938329,1,2020,NED,24-Aug-93
Xiaoqian ZHONG,1497.8992514924048,1,2017,CHN,24-Oct-97
Malika AKKAOUI,1497.8903449764516,20,2019,MAR,25-Dec-87
Celma BONFIM,1497.8624516059524,1,2016,STP,23-Dec-77
Nancy CHEPKWEMOI,1497.8231094961097,4,2016,KEN,8-Oct-93
Nelia MARTINS,1497.8098979036113,1,2016,TLS,9-Jul-98
Jenny BLUNDELL,1497.8035321661519,4,2017,AUS,9-May-94
Imane EL BOUHALI,1497.784424301749,1,2017,MAR,14-Sep-98
Mary KURIA,1497.7201090452845,5,2018,KEN,29-Nov-87
Eunice Jepkoech SUM,1497.6462730008761,9,2018,KEN,10-Apr-88
Nikki HAMBLIN,1497.6213894593388,4,2016,NZL,20-May-88
Florina PIERDEVARA,1497.5568243506705,2,2016,ROU,29-Mar-90
Ingvill MÅKESTAD BOVIM,1497.534728395,18,2016,NOR,7-Aug-81
Sheila REID,1497.518854783484,6,2017,CAN,2-Aug-89
Amy GRIFFITHS,1497.4677576107438,1,2019,GBR,22-Mar-96
Betlhem DESALEGN,1497.392089245212,7,2016,UAE,13-Nov-91
Emma HORÁČKOVÁ,1497.363645740878,1,2020,CZE,17-Nov-01
Tamara ARMOUSH,1497.3440822306425,1,2017,JOR,8-May-92
Marta PEN FREITAS,1497.33648749873,3,2018,POR,31-Jul-93
Hanna HERMANSSON,1497.2784470650095,2,2020,SWE,18-May-89
Heidi SEE,1497.2033383713556,2,2017,AUS,9-Aug-89
Danielle JONES,1497.181220288573,1,2019,USA,21-Aug-96
Fantu WORKU,1497.1016457047772,2,2017,ETH,29-Mar-99
Renata PLIŚ,1497.0467395812016,24,2016,POL,5-Feb-85
Maureen KOSTER,1496.9232372197055,14,2017,NED,3-Jul-92
Besu SADO,1496.6969002435126,19,2018,ETH,12-Jan-96
Simona VRZALOVÁ,1496.6308934389272,2,2020,CZE,7-Apr-88
Sarah HEALY,1496.5743555363997,1,2020,IRL,13-Feb-01
Palakeezh UNNIKRISHNAN CHITRA,1496.504823609515,2,2019,IND,9-Jun-95
Katie MACKEY,1496.4791665749012,6,2019,USA,12-Nov-87
Eliška SURMOVÁ,1496.362013733657,1,2020,CZE,11-Jul-00
Diana MEZULIÁNÍKOVÁ,1496.2062414055856,1,2019,CZE,10-Apr-92
Angelin FIGUEROA,1496.1153841538624,1,2018,PUR,14-Jul-94
Muriel CONEO PAREDES,1496.0882812383834,4,2017,COL,15-Mar-87
Amela TERZIĆ,1495.5050585469376,7,2017,SRB,2-Jan-93
Emily LIPARI,1495.4964977326767,1,2019,USA,19-Nov-92
Nikki HILTZ,1495.4507859857652,3,2019,USA,23-Oct-94
Xiaoqian ZHENG,1495.4320911931145,2,2019,CHN,15-Aug-96
Judith KIYENG,1495.4034103109161,4,2018,KEN,10-Dec-94
Darya BARYSEVICH,1495.3962286000367,3,2019,BLR,6-Apr-90
Eliane SAHOLINIRINA,1495.3655986532997,4,2017,MAD,20-Mar-82
Alexa EFRAIMSON,1494.9691719486245,5,2019,USA,20-Feb-97
Gabriela STAFFORD,1494.8566971863374,5,2018,CAN,13-Sep-95
Kate GRACE,1494.8244983833697,7,2019,USA,24-Oct-88
Anjelina Nadai LOHALITH,1494.724160991791,2,2017,ART,1993
Nelly JEPKOSGEI,1494.5923719968116,8,2019,BRN,14-Jul-91
Esther GUERRERO,1494.4684493258155,4,2020,ESP,7-Feb-90
Habitam ALEMU,1494.4131867427468,3,2018,ETH,9-Jul-97
Caterina GRANZ,1494.3822964959663,2,2019,GER,14-Mar-94
Sofia ENNAOUI,1494.357761464918,19,2019,POL,30-Aug-95
Josephine Chelangat KIPLANGAT,1494.273796255035,1,2019,KEN,10-Oct-98
Margherita MAGNANI,1494.236834171852,8,2017,ITA,26-Feb-87
Alemaz SAMUEL,1493.9646627790385,5,2019,ETH,5-Jul-99
Olha LYAKHOVA,1493.8327921506589,1,2019,UKR,18-Mar-92
Siham HILALI,1493.6734886539361,27,2019,MAR,2-May-86
Jemma REEKIE,1493.2693704349147,5,2020,GBR,6-Mar-98
Sara KUIVISTO,1493.1930539689158,1,2019,FIN,18-Aug-91
Maruša MIŠMAŠ,1493.1362688590286,1,2019,SLO,24-Oct-94
Lemlem HAILU,1492.9353176408881,6,2020,ETH,21-May-01
María Pía FERNÁNDEZ,1492.9283856356778,1,2019,URU,1-Apr-95
Ciara MAGEEAN,1492.6157862952336,11,2020,IRL,12-Mar-92
Brenda MARTINEZ,1491.9465804828974,16,2018,USA,8-Sep-87
Zoe BUCKMAN,1491.6894649671508,24,2018,AUS,21-Dec-88
Carla MENDES,1491.0773198810157,1,2019,CPV,9-Nov-94
Georgia GRIFFITH,1490.9435133087018,4,2019,AUS,5-Dec-96
Delia SCLABAS,1490.8068891386283,2,2019,SUI,8-Nov-00
Neide DIAS,1490.7214279268032,1,2019,ANG,11-Aug-87
Marta PÉREZ,1490.5594208075372,4,2019,ESP,19-Apr-93
Eilish MCCOLGAN,1490.430672776556,7,2020,GBR,25-Nov-90
Esther CHEBET,1489.6205566184403,3,2019,UGA,10-Sep-97
Kristiina MÄKI,1488.0504526131108,3,2019,CZE,22-Sep-91
Axumawit EMBAYE,1485.1285200887,19,2019,ETH,18-Oct-94
Claudia Mihaela BOBOCEA,1482.7174165780425,8,2019,ROU,11-Jun-92
Linden HALL,1481.2513307579147,18,2019,AUS,20-Jun-91
