Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Polina MILLER,1500.8435823357217,1,2019,ANA,9-Jun-00
Tamara SALAŠKI,1500.8287372704085,2,2017,SRB,16-Oct-88
Nataliya PYHYDA,1500.6878471966968,8,2015,UKR,30-Jan-81
Femke BOL,1500.443193137785,1,2020,NED,23-Feb-00
Maeva CONTION,1500.394245541173,1,2015,FRA,31-May-92
Joan MEDJID,1500.2176581400533,2,2015,FRA,29-Sep-95
Patrycja WYCISZKIEWICZ-ZAWADZKA,1500.1964345053254,1,2020,POL,8-Jan-94
Anneisha MCLAUGHLIN-WHILBY,1500.1828503143001,1,2017,JAM,6-Jan-86
Kseniya RYZHOVA,1500.113663093258,4,2013,RUS,19-Apr-87
Antonina KRIVOSHAPKA,1500.1098622969146,7,2011,RUS,21-Jul-87
Rose-Marie WHYTE-ROBINSON,1500.098517635209,18,2013,JAM,8-Sep-86
Joanne CUDDIHY,1500.0977880679277,3,2012,IRL,11-May-84
Joanna ATKINS,1500.0775718791738,3,2014,USA,31-Jan-89
DeeDee TROTTER,1500.074814120716,12,2014,USA,8-Dec-82
Tiguida DIAROUMA,1500.074666262432,1,2013,FRA,7-Jun-94
Alina LOHVYNENKO,1500.0731084271088,2,2012,UKR,18-Jul-90
Ndeye SOUMAH FATOU,1500.072643326959,2,2011,SEN,6-Apr-86
Carol RODRÍGUEZ,1500.0332425242634,2,2012,PUR,16-Dec-85
Shereefa LLOYD,1500.0063245260885,1,2010,JAM,2-Sep-82
Debbie DUNN,1500.0032302162022,16,2012,USA,26-Mar-78
Anais DESROSES,1499.9881450319149,1,2015,FRA,3-Jun-89
Marie KLAPUCHOVÁ,1499.9871188388756,1,2020,CZE,17-Dec-03
Antonina YEFREMOVA,1499.9826064708195,1,2011,UKR,19-Jul-81
Marta MILANI,1499.9777040865993,3,2011,ITA,9-Mar-87
Lashinda DEMUS,1499.9740812497516,1,2010,USA,10-Mar-83
Kseniya ZADORINA,1499.9726306788432,1,2011,RUS,2-Mar-87
Natalya ANTYUKH,1499.9716147936483,2,2012,RUS,26-Jun-81
Mariya MIKHAILYUK,1499.9692443377858,1,2015,RUS,29-Jan-91
Svetlana USOVICH,1499.9568837178117,1,2012,BLR,14-Oct-80
Keshia KIRTZ,1499.9556495427091,2,2013,USA,30-Jan-88
Aymeé MARTÍNEZ,1499.9416082107653,1,2011,CUB,17-Nov-88
Victoria BARR,1499.9379006468894,1,2010,GBR,14-Apr-82
Natalya NAZAROVA,1499.9355833226768,1,2010,RUS,26-May-79
Nadezhda KOTLYAROVA,1499.9341748869824,2,2015,RUS,12-Jun-89
Vanya STAMBOLOVA,1499.9333360370963,1,2010,BUL,28-Nov-83
Melocia CLARKE,1499.932942569634,1,2010,JAM,3-Apr-79
Perri SHAKES-DRAYTON,1499.9310790162444,2,2011,GBR,21-Dec-88
Jenna MARTIN,1499.9309500477016,2,2012,CAN,31-Mar-88
Daysurami BONNE,1499.9285332628833,1,2011,CUB,9-Mar-88
Lee MCCONNELL,1499.9284128468016,5,2012,GBR,9-Oct-78
Kseniya KARANDYUK,1499.9282790422828,1,2011,UKR,21-Jun-86
Raysa SANCHEZ,1499.926260764599,1,2012,DOM,6-May-88
Maris MÄGI,1499.925299923039,2,2011,EST,11-Aug-87
Janin LINDENBERG,1499.9247593109576,1,2011,GER,20-Jan-87
Marlena WESH,1499.9206204105599,2,2012,HAI,16-Feb-91
Xiaoyin TANG,1499.9170866215131,1,2012,CHN,29-Apr-85
Anne-noelle CLERIMA,1499.914067139182,1,2013,FRA,8-Sep-95
Yekaterina RENZHINA,1499.9085909688633,2,2015,RUS,18-Oct-94
Afia CHARLES,1499.8931791488862,1,2012,ANT,22-Jul-92
Anna RYZHYKOVA,1499.8891468093848,1,2011,UKR,24-Nov-89
Racheal NACHULA,1499.8854089395004,2,2011,ZAM,14-Jan-90
Jingwen CHEN,1499.8800469273747,1,2012,CHN,8-Feb-90
Davita PRENDERGAST,1499.878429389636,3,2011,JAM,16-Dec-84
Fantu MAGISO,1499.8755046478327,2,2011,ETH,9-Jun-92
Ruth Sophia SPELMEYER,1499.8690049337738,4,2017,GER,19-Sep-90
Norma GONZÁLEZ,1499.8689568412744,2,2011,COL,11-Aug-82
Tsholofelo SELEMELA-THIPE,1499.861125575309,1,2016,RSA,12-Sep-86
Denisa ROSOLOVÁ,1499.8608316988057,7,2011,CZE,21-Aug-86
Sandrine THIÉBAUD-KANGNI,1499.8591838457312,1,2011,TOG,21-Apr-76
Jennifer CAREY,1499.8554857564322,1,2013,IRL,29-Jun-90
Evodie Lydie SARAMANDJI,1499.8499319381322,1,2011,CAF,3-Aug-83
Betty BURUA,1499.8497200876318,1,2011,PNG,24-Nov-86
Alaa Hikmat AL QAYSI,1499.8432443771612,1,2011,IRQ,14-Sep-85
Amy Mbacké THIAM,1499.8377619834723,4,2013,SEN,10-Nov-76
Monica HARGROVE,1499.8309983884308,4,2011,USA,30-Dec-82
Joyce SAKARI,1499.8254684950207,2,2012,KEN,6-Jun-86
Chisato TANAKA,1499.8235230602495,1,2012,JPN,13-Aug-88
Marina MASLENKO,1499.8213749989031,1,2012,KAZ,3-Jul-82
Yinka AJAYI,1499.8189711834063,2,2017,NGR,11-Aug-97
Kelly MASSEY,1499.8119699805407,1,2014,GBR,11-Jan-85
Rebecca ALEXANDER,1499.8117951209642,1,2013,USA,2-May-90
Margot BOULABI,1499.8074562977854,1,2013,FRA,7-Jul-96
Eilidh DOYLE,1499.7981831427032,1,2013,GBR,20-Feb-87
Ilona USOVICH,1499.7938768171593,1,2013,BLR,14-Nov-82
Kaliese SPENCER,1499.791764271868,2,2014,JAM,6-May-87
Chiara BAZZONI,1499.7889895583307,2,2013,ITA,5-Jul-84
Aliann Tabitha POMPEY,1499.7829001503108,3,2012,GUY,9-Mar-78
Joelma DAS NEVES SOUZA,1499.7512190321963,2,2013,BRA,13-Jul-84
Yanmin ZHAO,1499.7414145915004,1,2013,CHN,26-Jan-91
Ingrid Yahocza NARVÁEZ SOLIS,1499.7320145712772,1,2012,NCA,15-Feb-94
Zamzam MOHAMED FARAH,1499.7155570642171,1,2012,SOM,19-Mar-91
Ebonie FLOYD,1499.7150488254156,1,2013,USA,21-Oct-83
Maziah MAHUSIN,1499.7150380720086,1,2012,BRU,18-Mar-93
Hristina RISTESKA,1499.7140016587805,1,2012,MKD,21-Dec-91
Yadisleidis PEDROSO,1499.7096681628577,1,2013,ITA,28-Jan-87
Margaret ADEOYE,1499.7083956880151,1,2013,GBR,22-Apr-85
Zourha ALI,1499.706163671187,1,2012,DJI,23-Nov-94
Kimberly HYACINTHE,1499.706085306515,1,2013,CAN,28-Mar-89
Ambwene SIMUKONDA,1499.701947758292,2,2012,MAW,23-Mar-84
Danni ALAKIJA,1499.6997376972408,1,2012,FIJ,3-May-96
Greta TASLAKIAN,1499.6922605868917,1,2013,LBN,16-Aug-85
Ashley SPENCER,1499.691173876979,3,2016,USA,8-Jun-93
Sarah-lise DEGNY,1499.6789303006003,1,2013,FRA,13-Aug-92
Tjipekapora HERUNGA,1499.6745218393567,5,2013,NAM,1-Jan-88
Laureleen CONCORIET,1499.6583693495759,1,2016,FRA,7-Dec-00
Olesea COJUHARI,1499.658327027017,2,2013,MDA,29-Mar-90
Graciela MARTINS,1499.6489052577576,2,2012,GBS,5-Apr-87
Olha ZEMLYAK,1499.639536484824,5,2015,UKR,16-Jan-90
Muriel HURTIS,1499.6281772697912,4,2012,FRA,25-Mar-79
Nicola SANDERS,1499.6174906106014,5,2012,GBR,23-Jun-82
Caitlin SARGENT-JONES,1499.6139756453952,1,2013,AUS,14-Jun-92
Patricia HALL,1499.6075477358745,6,2014,JAM,16-Oct-82
Sade SEALY,1499.583165168045,1,2013,BAR,18-Nov-91
Kadecia BAIRD,1499.5790947122427,1,2013,GUY,24-Feb-95
Geisa Aparecida COUTINHO,1499.5788483845645,6,2016,BRA,1-Jun-80
Stephie MATETA,1499.5779687793329,1,2015,FRA,24-Sep-87
Kanika BECKLES,1499.5640557862248,1,2016,GRN,3-Oct-91
Olivia BORLÉE,1499.5557268604334,1,2014,BEL,10-Apr-86
Elin MORAITI,1499.5535679439818,1,2014,SWE,16-Jun-91
Esther CREMER,1499.5490092459947,2,2013,GER,29-Mar-88
Ashley KELLY,1499.540341690877,2,2017,IVB,25-Mar-91
Jasmine HYDER,1499.5215665773972,1,2015,USA,25-Aug-88
Margaret BAMGBOSE,1499.5007583652732,2,2016,NGR,19-Oct-93
Maureen Jelagat MAIYO,1499.4783631879582,2,2015,KEN,28-May-85
Phumlile Sibonakele NDZINISA,1499.4090748634092,2,2013,SWZ,21-Aug-92
Jessica DUFOUR,1499.3962945906228,1,2015,FRA,29-Sep-93
Kendall ELLIS,1499.3445565690695,7,2019,USA,8-Mar-96
Jessie KNIGHT,1499.3354344794238,1,2020,GBR,15-Jun-94
Alicia BROWN,1499.3346093856912,2,2016,CAN,21-Jan-90
Aliyah ABRAMS,1499.3251916354147,3,2019,GUY,3-Apr-97
Shericka WILLIAMS,1499.3163849437194,25,2014,JAM,17-Sep-85
Mariam KROMAH,1499.250049015839,1,2016,LBR,1994
Gloria HOOPER,1499.138188608319,1,2015,ITA,3-Mar-92
Lena KANDISSOUNON,1499.1210029218469,1,2015,FRA,26-Nov-98
Małgorzata HOŁUB-KOWALIK,1499.1076931330547,5,2017,POL,30-Oct-92
Lisneidy VEITÍA,1499.0560979152287,1,2015,CUB,29-Apr-94
Kabange MUPOPO,1499.0013227966915,6,2016,ZAM,21-Sep-92
Omolara OMOTOSHO,1498.9895795407606,5,2016,NGR,24-May-93
Olha BIBIK,1498.9838330728346,1,2016,UKR,5-Feb-90
Matilda HELLQVIST,1498.9652122903167,1,2016,SWE,28-Jul-93
Veronika PETRÁSKOVÁ,1498.9572890206514,1,2020,CZE,4-Jun-00
Lea SPRUNGER,1498.936075693574,1,2017,SUI,5-Mar-90
Indira TERRERO,1498.918540861008,2,2015,ESP,29-Nov-85
Amaliya SHAROYAN,1498.907560165404,1,2015,ARM,19-Jun-88
Dil Maya KARKI,1498.8053512917509,1,2015,NEP,5-Aug-88
Thi Huyen NGUYEN,1498.8038552563376,1,2016,VIE,19-May-93
Audrey JEAN-BAPTISTE,1498.7624608961496,1,2015,CAN,15-Jul-91
Regina GEORGE,1498.7398858411866,10,2015,NGR,17-Feb-91
Tiffani SILVA MARINHO,1498.7155187961198,2,2020,BRA,6-May-99
Sheoran NIRMLA,1498.7018127157917,1,2016,IND,15-Jul-95
Chunyu WANG,1498.65591395109,1,2016,CHN,17-Jan-95
Shana COX,1498.649109182084,13,2014,USA,22-Jan-85
Amy DIALLO,1498.592030650424,1,2016,FRA,9-Nov-90
Lisa DUFFY,1498.5529748773408,1,2016,SWE,16-Jul-93
Kendra CLARKE,1498.511803865963,1,2016,CAN,16-Nov-96
Jailma SALES DE LIMA,1498.5043102676104,1,2016,BRA,31-Dec-86
Elea Mariama DIARRA,1498.4619163862797,1,2017,FRA,8-Mar-90
Elina MIKHINA,1498.4369542069724,1,2016,KAZ,16-Jul-94
Patrycja WYCISZKIEWICZ,1498.2294750029405,4,2016,POL,8-Jan-94
Maximillan IMALI,1498.1987612269163,1,2017,KEN,8-Feb-96
Eliška KORDOVÁ,1498.1893289947789,1,2020,CZE,16-Jan-01
Line KLOSTER,1498.1226748668337,2,2016,NOR,27-Feb-90
Bianca Denisa RAZOR,1498.0697861085287,9,2017,ROU,8-Aug-94
Gunta VAIČULE,1498.0051817370459,5,2018,LAT,9-Mar-95
Amy ALLCOCK,1497.9900471855024,1,2018,GBR,20-Aug-93
Paulien COUCKUYT,1497.890199188669,1,2020,BEL,19-May-97
Verone CHAMBERS,1497.8658727116517,1,2017,JAM,16-Dec-88
Vijona KRYEZIU,1497.8129730546275,1,2016,KOS,8-Oct-97
Maryan Nuh MUSE,1497.7537008914373,1,2016,SOM,1997
Mariama MAMOUDOU,1497.722997376101,1,2016,NIG,23-Jul-97
Dalal Mesfer AL HARITH,1497.7215352377161,1,2016,QAT,28-Nov-99
Iveta PUTALOVÁ,1497.6902283683053,3,2016,SVK,24-Mar-88
Travia JONES,1497.6781064711338,1,2017,CAN,12-Jul-95
Madeline PRICE,1497.6737034196126,1,2019,CAN,11-Sep-95
Corinna SCHWAB,1497.669961726092,2,2020,GER,5-Apr-99
Libania GRENOT,1497.5542771989185,25,2018,ITA,12-Jul-83
Patience Okon GEORGE,1497.5081702177488,8,2019,NGR,25-Nov-91
Markérta VEVERKOVA,1497.4254237298123,1,2020,CZE,26-Nov-89
Roxana GÓMEZ,1497.3814850304834,4,2019,CUB,7-Jan-99
Lydia JELE,1497.3635397281819,6,2017,BOT,22-Jun-90
Aauri Lorena BOKESA,1497.326221017523,5,2016,ESP,14-Dec-88
Kineke ALEXANDER,1497.2570397565096,4,2016,VIN,21-Feb-86
Anna KIEŁBASIŃSKA,1497.2552304388287,1,2019,POL,26-Jun-90
Morgan MITCHELL,1497.1618675702912,6,2017,AUS,3-Oct-94
Jaide STEPTER,1497.0768862335258,7,2019,USA,25-Sep-94
Barbora MALÍKOVÁ,1497.0361563722304,2,2020,CZE,30-Dec-01
Justine PALFRAMAN,1496.97887705548,2,2016,RSA,4-Nov-93
Samantha DIRKS,1496.8038671899521,1,2017,BIZ,18-Dec-92
Dominique WILLIAMS,1496.770403648922,1,2017,TTO,8-Aug-94
Marie GAYOT,1496.5416279230635,17,2016,FRA,18-Dec-89
Rebecca BORGA,1496.346140311141,1,2020,ITA,11-Jun-98
Djénébou DANTÉ,1496.3068845230187,2,2017,MLI,7-Aug-89
Seren BUNDY-DAVIES,1496.2945127216703,5,2016,GBR,30-Dec-94
Sandra KNEZEVIC,1496.2932085609327,1,2020,SWE,6-Apr-92
Carline MUIR,1496.2494625699692,6,2017,CAN,1-Oct-87
Hana BOROVÁ,1496.2471579647545,1,2020,CZE,16-May-04
Margo VAN PUYVELDE,1496.1752142288897,1,2020,BEL,21-Dec-95
Alice MANGIONE,1495.9089642583308,2,2020,ITA,19-Jan-97
Jessica BEARD,1495.904911930802,21,2019,USA,8-Jan-89
Anneliese RUBIE-RENSHAW,1495.8108985384245,5,2018,AUS,22-Apr-92
Camille LAUS,1495.7834834335995,2,2020,BEL,23-May-93
Anastasiya BRYZHINA,1495.713141617342,2,2018,UKR,9-Jan-98
Aiyanna-Brigitte STIVERNE,1495.70771613815,2,2019,CAN,20-Feb-95
Favour OFILI,1495.6398081550808,2,2019,NGR,31-Dec-02
Emily DIAMOND,1495.6067694527983,9,2019,GBR,11-Jun-91
Anjali DEVI,1495.5154001634567,1,2019,IND,15-Sep-98
Laviai NIELSEN,1495.5143125739141,9,2020,GBR,13-Mar-96
Bendere OBOYA,1495.4489709086665,2,2019,AUS,17-Apr-00
Leni SHIDA,1495.0009328505166,1,2019,UGA,22-May-94
Maggie BARRIE,1494.9993757320362,2,2019,SLE,29-May-96
Zoey CLARK,1494.7115546721225,4,2018,GBR,25-Oct-94
Amalie IUEL,1494.381848439793,2,2018,NOR,17-Apr-94
Lada VONDROVÁ,1493.9104293065848,4,2020,CZE,6-Sep-99
Cátia AZEVEDO,1493.8211972538425,3,2019,POR,9-Mar-94
Guifen HUANG,1493.784944503625,1,2019,CHN,20-Aug-97
Madiea GHAFOOR,1493.6971659368369,1,2019,NED,9-Sep-92
Déborah SANANES,1493.468061424177,5,2019,FRA,26-Oct-95
Eleni ARTYMATA,1493.4670012226215,2,2019,CYP,16-May-86
Moa HJELMER,1493.3661483757137,9,2020,SWE,19-Jun-90
Lisanne DE WITTE,1493.2473040539605,12,2019,NED,10-Sep-92
Anita HORVAT,1492.7710533241789,6,2020,SLO,7-Sep-96
Anastasia LE-ROY,1492.6960637789066,6,2019,JAM,11-Sep-87
Irini VASILIOU,1491.9253344730366,4,2019,GRE,18-Mar-90
Gabriella O'GRADY,1491.203977100322,1,2019,AUS,18-Feb-97
Alyona MAMINA,1491.0924748917573,1,2019,ANA,30-May-90
Aishath Himna HASSAN,1491.0046058438354,1,2019,MDV,7-Jan-02
Kenza SOSSE,1490.9333083877036,1,2019,QAT,10-Nov-99
Janet RICHARD,1490.6972145259256,1,2019,MLT,3-Jul-98
Hellen SYOMBUA,1490.5521425688867,1,2019,KEN,8-Aug-97
Anyika ONUORA,1490.2244437044274,16,2018,GBR,28-Oct-84
Maria Benedicta CHIGBOLU,1490.214646453601,6,2019,ITA,27-Jul-89
Raphaela Boaheng LUKUDO,1489.9530398052007,2,2019,ITA,29-Jul-94
Floria GUEI,1489.7475812440666,24,2018,FRA,2-May-90
Christine BOTLOGETSWE,1487.7328441271652,9,2019,BOT,1-Oct-95
Courtney OKOLO,1485.0734229563864,15,2019,USA,15-Mar-94
Amandine BROSSIER,1476.623508777795,5,2020,FRA,15-Aug-95
