Athlete,Rating,Number Of Races
"Tadese, Zersenay",1498.3293473764236,1
"Akankam, Hicham",1498.277946696814,1
"Barsoton, Leonard",1498.1570748857914,1
"Debela, Dejene",1498.1151171882348,2
"Alamirew, Yenew",1498.081870696322,7
"Bacha Regasa, Zelalem",1498.035935764804,1
"Cheserek, Edward",1498.035785696739,1
"Bouchikhi, Soufiane",1497.923047248427,2
"Kibet, Vincent",1497.8942684132626,1
"Sitonik, William",1497.769025145688,1
"Levins, Cameron",1497.7108598390455,1
"Millington, Ross",1497.6660313932218,1
"Haji, Yasin",1497.6610319593924,1
"Regasa, Chala",1497.3624809510452,1
"Korir, Leonard",1497.332037793752,1
"Buraas, Sindre",1497.2834999336396,1
"Yoroizaka, Tetsuya",1497.2765838944629,1
"Kowal, Yoann",1497.217050540482,2
"Goolab, Nick",1497.1765920923572,2
"Hill, Ryan",1497.1185044044119,9
"Kosimbe, Nicholas",1497.0757449219968,1
"Gisamoda, Emmanuel",1497.052695034627,1
"Muneria, Charles",1497.0388260826353,1
"Essalhi, Younés",1497.038038742689,1
"Nkhasi, Namakoe",1497.00478216827,1
"D'Hoedt, Jeroen",1496.9491948848968,2
"Irabaruta, Olivier",1496.8896742701431,1
"Abid, Mohammed",1496.8184394307361,1
"Sambu, Stephan",1496.7568252038363,1
"Ramsden, Matthew",1496.727316893563,1
"Bruchet, Lucas",1496.711253746559,1
"Dirieh, Jamal",1496.6222170003439,1
"Crippa, Yemaneberhan",1496.5967321808828,2
"Tamire, Getaneh",1496.5548045350024,2
"Chelanga, Samuel",1496.5091567975464,1
"Govindan, Lakshmanan",1496.5088867085035,1
"Nftalem, Awet",1496.505407185486,1
"Amdouni, Morhad",1496.499039920507,2
"Alotaibi, Mukhlid",1496.432402789134,1
"Duo, Bujie",1496.3715498848153,1
"Kiptoo, Frederick",1496.3030104267843,1
"Murayama, Kota",1496.2310103694067,1
"Ayalew, Aweke",1496.1343089265745,2
"El Otmani, Said",1496.020170408896,1
"Rimal, Hari",1495.9524607266778,1
"Habte, Awet",1495.9308769333013,2
"Fifa, Ilias",1495.876001914174,2
"Yator, Richard",1495.7227272827708,5
"Abdullahi, Kadar",1495.6981272878254,1
"Aouad, Zouhair",1495.617687139093,1
"Merga, Imane",1495.5889227264527,2
"Bor, Emmanuel",1495.5195719890116,2
"Mohamed, Mohamed Daud",1495.5181666497788,1
"Kipchirchir, Sylvester",1495.3802347284077,1
"Mohamed, Mohamed",1495.2692347115844,1
"Kipchirchir, Shadrack",1495.2518775164965,2
"Kifle, Aron",1495.0590258296872,6
"Moen, Sondre",1494.9097809787268,1
"Wolde, Dawit",1494.7456283665067,2
"Derrick, Chris",1494.7327393961716,1
"Mullett, Rob",1494.6565055794406,2
"Siosi, Rosefelo",1494.6098034570334,1
"Al-Amri, Tariq",1494.395947848761,1
"Abadia, Antonio",1494.3505003335267,1
"McEntee, Sam",1494.3105607715142,3
"Kaya, Ali",1494.2966800700638,1
"Chitsala, Kefasi",1494.1912401143034,1
"Kulang, David",1493.9590697517942,1
"San Naing, San Naing",1493.8484889748834,1
"Kiplimo, Jacob",1493.794828762721,6
"Tuemay, Mogos",1493.7482328465044,1
"Menjo, Josphat",1493.5943568449359,1
"Osako, Suguru",1493.5861529794602,1
"Al Amri, Tariq",1493.553682068405,2
"Campbell, Kemoy",1493.5467784454295,5
"Fifa, Illias",1493.0657466049804,1
"Abdi, Bashir",1493.032461783956,5
"Leitao, Romario",1492.992033612729,1
"Legese, Birhanu",1492.7401502401972,3
"Farrell, Thomas",1492.6605046209054,2
"Masters, Riley",1492.581732056647,2
"Kifle, Yohans",1492.4854679769635,1
"Sambe, Mohamed",1492.439437779239,1
"Tewelde, Hiskel",1492.2823692043262,1
"Ingebrigtsen, Henrik",1491.869362900077,4
"Soi, Edwin",1491.730837978812,8
"Melak, Nibret",1491.5782762805645,2
"Orth, Florian",1491.0282910232074,1
"Yee, Alexander",1490.9938302944022,1
"Chelimo, Oscar",1490.826096586623,1
"Scott, Marc",1490.2031199152145,2
"Ibrahimov, Hayle",1490.1502129970856,7
"Wanders, Julien",1490.058269305002,1
"Bouqantar, Soufiyan",1489.9394760738332,9
"Ayeko, Joel",1489.8712309892212,1
"Gashahun, Abe",1489.7594251979174,2
"Jenkins, Eric",1489.3988198367244,7
"Tiernan, Patrick",1488.3580534832556,8
"Rop, Albert",1488.357465748237,13
"Outalha, Mouhcine",1487.2664914695717,2
"Birgen, Bethwell",1487.216870908942,9
"Birhan, Melesse",1486.849606869828,1
"Ndiku, Caleb",1486.7815682191974,5
"Ingebrigtsen, Filip",1486.6553278601573,2
"McSweyn, Stewart",1486.3111154648548,5
"Ringer, Richard",1485.78309222064,4
"Mead, Hassan",1485.188640926231,8
"Peng, Jianhua",1484.6299389397482,1
"Willis, Nick",1484.6092846446636,1
"Mengesha, Milkesa",1484.0180313738256,2
"Koech, Isiah",1483.641211696833,5
"True, Ben",1482.8356679665274,13
"Checkwurui, Matthew",1482.626620539357,1
"Kiplangat, Davis",1480.5102668366255,7
"Rutto, Cyrus",1478.2870443228646,11
"Kissa, Stephan",1475.9168317863857,5
"Tanui, Paul",1470.1071110580885,8
"Kipyeko, Phillip",1467.973223095682,1
